BOAMP_AVIS_NUM,D_15_01_Conditionadministrative_Referencemarche,D_15_02_Conditionadministrative_Etudesconcours,D_15_03_Conditionadministrative_Recompenseslaureatoui,D_15_04_Conditionadministrative_Recompensesaureatnon,D_15_05_Conditionadministrative_Recompenseslaureat,D_15_06_Conditionadministrative_Indemnisationparticipants,D_15_07_Conditionadministrative_Conditionsremiseoffres,D_15_08_Conditionadministrative_Conditionsetmodepaiementobtenirdocuments,D_15_09_Conditionadministrative_Datelimiteobtentiondocuments,D_15_10_Conditionadministrative_Documentpayantoui,D_15_10_01_Conditionadministrative_Documentpayantoui_Valeur,D_15_10_01_01_Conditionadministrative_Documentpayantoui_Valeur_Value,D_15_10_01_02_Conditionadministrative_Documentpayantoui_Valeur_Devise,D_15_11_Conditionadministrative_Documentpayantnon,D_15_12_Conditionadministrative_Persouvertureoffresoui,D_15_13_Conditionadministrative_Persouvertureoffresnon,D_15_14_Conditionadministrative_Datedebutattribution,D_15_15_Conditionadministrative_Dateouvertureoffres,D_15_16_Conditionadministrative_Lieuouvertureoffres,D_15_17_Conditionadministrative_Abandonsadoui,D_15_18_Conditionadministrative_Abandonsadnon,D_15_19_Conditionadministrative_Finattributionoui,D_15_20_Conditionadministrative_Finattributionnon,D_15_21_Conditionadministrative_Envoielectroniqueavecoutiloui,D_15_22_Conditionadministrative_Envoielectroniqueavecoutilnon
21-115158,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2022-01-06 00:00:00,,,False,False,False,False,True
21-115588,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2022-01-07 00:00:00,Fort-de-France,,False,False,False,False,True
21-115829,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-16 00:00:00,,,False,False,False,False,True
21-116972,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-17 00:00:00,,,False,False,False,False,True
21-117265,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-117734,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-118368,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Date à titre uniquement indicatif,False,,2022-02-04 00:00:00,,,False,False,False,False,True
21-121273,A21T20032,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-121536,,,False,False,,,"Par voie électronique à l'adresse suivante :https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_PZSkypjNRu&v=1&selected=0Elles devront, dans tous les cas, parvenir l'APIJ avant la date et l'heure limites (heure de Paris) indiquées sur le présent document quel que soit le mode d'acheminement, sous peine de rejet.Les dossiers arrivés hors délai ne seront pas retenus et seront renvoyés à leur expéditeur.",les documents de consultation ainsi que les documents et renseignements complémentaires sont téléchargeables sur le profil acheteur en utilisant le lien suivant :https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_PZSkypjNRu&v=1&selected=0,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-121685,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-12221,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,M. le gestionnaire du collège Paul Jean Louis,False,,2021-12-16 00:00:00,Collège Paul Jean Louis,,False,False,False,False,True
21-122616,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
21-122806,2021V014 00,,False,False,,,celles indiquées dans le règlement de consultation. Transmission électronique exclusivement dans la salle des marchés du site https://webmarche.adullact.org,"Le dossier de consultation des entreprises est à retirer par voie électronique sur le site de dématérialisation des marchés de la Commune à l'adresse https://webmarche.adullact.orgLe site Internet https://webmarche.adullact.org propose une assistance en ligne. A cet effet, il convient de se rapprocher du support technique au numéro de téléphone suivant : 08 20 20 77 43.",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-123613,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-123766,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-123978,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-124008,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-14 00:00:00,,,False,False,False,False,True
21-124100,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-124654,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-124736,M21T23004,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-125296,2121TX0012,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-126331,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-14 00:00:00,Hôtel de Métropole - 20 rue du Lac 69003 Lyon,,False,False,False,False,True
21-126729,21-021,,False,False,,,Les offres devront être déposées sur : https://www.marches-securises.fr.,Le dossier de consultation peut être téléchargé à l'adresse suivantes : https://www.marches-securises.fr.,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-127896,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
21-128131,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-13 00:00:00,,,False,False,False,False,True
21-128533,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-128652,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-06 00:00:00,Le Kremlin-Bicêtre,,False,False,False,False,True
21-129506,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-09 00:00:00,,,False,False,False,False,True
21-130237,,,False,False,,,"Les plis devront parvenir à destination avant la date et l'heure limites de réception des offres indiquées sur la page de garde du présent document.La transmission des plis par voie électronique est imposée pour cette consultation. Par conséquent, la transmission par voie papier n'est pas autorisée.Les modalités de transmission électronique sont précisées dans le Règlement de la Consultation.",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-131050,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Le ou les représentant(s) de l'acheteur.,False,,2021-12-16 00:00:00,Direction Ressources / Direction Adjointe AF Service Marchés - 83 cours de la Liberté - 69003 Lyon.,,False,False,False,False,True
21-131928,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-133220,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-133244,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-133698,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-133886,RECT63-2021-42,,False,False,,,Remise des plis uniquement par voie électronique sur le site de l'acheteur public (PLACE) https://www.marches-publics.gouv.fr,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-134021,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
21-134133,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-15 00:00:00,Direction de la Vie Educative,,False,False,False,True,False
21-134147,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2022-01-05 00:00:00,,,False,False,False,False,True
21-134207,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-134303,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-134534,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Les informations sur les modalités d'ouverture des offres (date et heure) sont fournies à titre purement indicatif.,False,,2021-12-06 00:00:00,,,False,False,False,False,True
21-134940,P21000209,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-135236,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-21 00:00:00,,,False,False,False,False,True
21-135241,21S0619,,False,False,,,Les conditions sont indiquées au Règlement de la Consultation,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-135747,2021-55,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-135995,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-136299,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-07 00:00:00,,,False,False,False,False,True
21-136359,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-10 00:00:00,,,False,False,False,False,True
21-136469,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2022-01-06 00:00:00,,,False,False,False,False,True
21-136670,"2021V015 00, 2021C001 00",,False,False,,,celles fixées par le règlement de la consultation. Transmission électronique exclusivement dans la salle des marchés du site https://webmarche.adullact.org,"Les dossiers de consultation des entreprises seront à retirer par voie électronique sur le site de dématérialisation des marchés de la Commune à l'adresse https://webmarche.adullact.orgLe site Internet https://webmarche.adullact.org propose une assistance en ligne. A cet effet, il convient de se rapprocher du support technique au numéro de téléphone suivant : 08 20 20 77 43.",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-136718,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
21-136757,,,True,False,Les candidats retenus ayant remis une offre conforme à la  réglementation et aux exigences de lacheteur se verront attribuer une prime dun montant de 55 000 euro HT soit 66 000 euro TTC (TVA 20%).,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
21-136779,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-137143,2021_DREETBFC_Menuiserie_EP,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-137200,CG_60_20211013W2_01,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-137455,2021-10,,False,False,,,voir le règlement de consultation,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-137474,20211001,,False,False,,,Les offres seront obligatoirement et exclusivement transmises par voie électronique via le profil d'acheteur https://marchespublics596280.fr à l'adresse https://marchespublics596280.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=529730&orgAcronyme=60014Attention: PLI PAPIER = REJET,Le dossier de consultation des entreprises est disponible au téléchargement libre et gratuit sur le profil d'acheteur https://marchespublics596280.fr à l'adresse https://marchespublics596280.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=529730&orgAcronyme=60014,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-137517,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Séance non publique,False,,2022-01-06 00:00:00,,,False,False,False,False,True
21-137634,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-137643,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-02 00:00:00,,,False,False,False,False,True
21-137721,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-22 00:00:00,,,False,False,False,False,True
21-137755,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-137921,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-138055,MP210112,,False,False,,,,Gratuité,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-138258,2021BM28ADRESSAGE,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-138411,2021M0314,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-138529,2021PA10,,False,False,,,"Les offres doivent être remises uniquement de manière électronique sur la plateforme acheteur du Conservatoire de Paris : https://www.marches publics.gouv.fr. Les candidats doivent s'assurer de remettre l'ensemble des pièces demandées dans le cadre du marché dans leurs plis.En cas de multiples dépôts d'offres, seul le dernier pli sera ouvert par le Conservatoire de Paris. Les candidats peuvent également remettre une copie de sauvegarde dans les délais impartis pour remettre leurs offres.","Le DCE est téléchargeable uniquement, gratuitement et en libre accès sur la plateforme de dématérialisation des marchés publics duConservatoire: https://www.marches-publics.gouv.fr. Toutes les communications du marché seront faites par le biais de laPlateforme ainsi précisée. Les candidats doivent obligatoirement s'inscrire pour poser leurs questions, recevoir les réponses et les alertes de modifications effectuées sur le DCE.",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-138741,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-21 00:00:00,,,False,False,False,False,True
21-139075,2021M0315,,False,False,,,"les candidatures et les offres sont transmises par voie électronique uniquement à l'adresse suivante : https://www.e-marches06.fr. Les candidatures et offres peuvent être doublées d'une copie de sauvegarde sur support physique électronique adressée sous pli cacheté portant la mention  copie de sauvegarde  envoyée avant la date limite de remise des offres fixée ci-dessus, à l'adresse visée en tête de l'avis. Les documents doivent être sous format pdf a résolution 300 dpi niveau de gris. Les certificats de signature électronique doivent être conformes et référencés. Toutes les modalités de remise des candidatures et des offres, la procédure applicable en cas de détection d'un programme informatique malveillant sont détaillées dans le règlement de la consultation.Les candidats doivent obligatoirement effectuer une visite du site dans les conditions suivantes : Coordonnées de la personne à contacter : secrétariat du service énergie et fluides 04.97.18.62.81. ou au 04.97.18.62.77Modalités de remise des offres : séance non publique.",Retrait du DCE jusqu'à la date limite de remise des offres fixée ci-dessus. Par téléchargement à l'adresse suivante : https://www.e-marches06.fr.,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-139120,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
21-139136,,,False,False,,,Utilisation du site Megalis Bretagne,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-139143,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-139174,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Date indicative car la commission d'appel d'offres n'est pas publique,False,,2021-12-06 00:00:00,,,False,False,False,False,True
21-139237,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-139243,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-139421,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-03 00:00:00,,,False,False,False,False,True
21-139432,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,La date est donnée à titre indicatif. L'ouverture des plis n'est pas publique.,False,,2021-12-09 00:00:00,,,False,False,False,False,True
21-139505,PA 2021-003,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-139725,21000300,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-139733,DST21AC-FCSVégétaux,,False,False,,,Elles seront remises dans les conditions mentionnées dans le règlement de la consultation à savoir par dépôt sur le profil acheteur de la Ville d'Issoire. Le règlement de la consultation complète utilement les dispositions précitées.,Le dossier de consultation des entreprises pourra être obtenu gratuitement sur le profil acheteur de la Ville d'Issoire indiqué dans le présent avis.,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-139807,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-14 00:00:00,,,False,False,False,False,True
21-139902,,,False,False,,,"Les modalités de remise des offres sont mentionnées dans l'article 5 du règlement de la consultation. Les candidatures et offres seront obligatoirement remises par voie électronique sur la plateforme du profil acheteur https://www.marches-publics.gouv.fr. Une assistance en ligne y est accessible. Les dossiers qui seraient remis ou dont l'avis de réception serait délivré après la date et l'heure limites fixées ci-avant ne seront pas retenus. Les candidats doivent s'assurer de répondre aux prérequis techniques de la plateforme de dématérialisation susmentionnée. Il est recommandé aux candidats de ne pas transmettre leur pli ou de contacter le support technique de la plateforme de dématérialisation de l'oppic, en ' dernière minute '. Les envois seront faits sous la seule responsabilité de l'expéditeur jusqu'à réception et enregistrement par le service destinataire. En complément de l'offre sur la plateforme PLACE, les candidats pourront éventuellement transmettre une copie de sauvegarde comme mentionné au préambule dans les même délais que la remise de l'offre. L'enveloppe extérieure portera impérativement la mention :"" Centre National du Microfilm et de la Numérisation-lots 4 et 5/MAPA ouvert- Copie de sauvegarde - NE PAS OUVRIR PAR LE SERVICE COURRIER ""Immeuble Wojo Paris TolbiacOPPIC - Département des marchés et des affaires juridiques25 Rue de Tolbiac, 75013 ParisOu remis contre récépissé à la même adresse, OPPIC/Département des marchés et des affaires juridiques de 9h30 à 12h30 et de 14h30 à 17h30 du lundi au jeudi et de 9h30 à 12h30 et de 14h30 à 16 heures le vendredi. L'expéditeur devra tenir compte des délais postaux, la personne publique ne pouvant être tenue pour responsable des problèmes d'acheminement du courrier. Les envois seront faits sous la seule responsabilité de l'expéditeur jusqu'à réception et enregistrement par le service destinataire.","Le dossier de consultation des entreprises est mis gratuitement à disposition de chaque candidat en téléchargement depuis la plate-forme de dématérialisation de l'oppic : https://www.marches-publics.gouv.fr Le téléchargement du dossier pourra se faire librement sans inscription préalable sur la plate-forme. Une assistance en ligne y est accessible.toutefois, l'attention des candidats est attirée sur le fait qu'en l'absence d'inscription auprès de la plate-forme, ils ne seront pas automatiquement informés des éventuelles modifications et compléments apportés au dossier.",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-140088,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-17 00:00:00,,,False,False,False,False,True
21-140230,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-140285,2021/BM/DDPB/PLOMBERIE,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-140350,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-140367,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-16 00:00:00,Amiens,,False,False,False,False,True
21-140385,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-140431,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-23 00:00:00,,,False,False,False,False,True
21-140437,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-140520,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-140841,,,False,False,,,"la candidature peut être présentée soit sous la forme des formulaires Dc1 et Dc2 (disponibles gratuitement sur le site www.economie.gouv.fr.), soit sous la forme d'un Document Unique de Marché Européen (Dume). La transmission des plis par voie électronique est imposée pour cette consultation. Par conséquent, la transmission par voie papier n'est pas autorisée.",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-140981,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-141129,2021M0324,,False,False,,,"les candidatures et les offres sont transmises par voie électronique uniquement à l'adresse suivante : https://www.e-marches06.fr. Les candidatures et offres peuvent être doublées d'une copie de sauvegarde sur support papier ou sur support physique électronique adressé sous pli cacheté portant la mention 'copie de sauvegarde' envoyée avant les dates et heures limites fixées pour la remise des offres, à l'adresse visée en tête de l'avis. Les documents doivent être sous format PDF a résolution 300 dpi niveau de gris. Les certificats de signature électronique doivent être conformes et référencés.Toutes les modalités de remise des candidatures et offres, la procédure applicable en cas de détection d'un programme informatique malveillant sont détaillées dans le règlement de consultation.","Retrait du DCE jusqu'à la date limite de remise des offres fixée ci-dessus, par téléchargement à l'adresse suivante : https://www.e-marches06.fr",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-141135,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-06 00:00:00,,,False,False,False,False,True
21-141169,2021121,,False,False,,,Les remises des offres se font obligatoirement par voie dématérialisée sur le site : https://marches.megalisbretagne.bzh,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-141193,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2022-01-13 00:00:00,Hôtel de Métropole - 20 rue du Lac 69003 Lyon,,False,False,False,False,True
21-141311,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
21-141492,21HSSBA74,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-141517,21S0755,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-141518,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-20 00:00:00,,,False,False,False,False,True
21-141544,21DDR034,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-141897,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-141943,2021-19,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-142128,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Séance non publique,False,,2021-12-14 00:00:00,,,False,False,False,False,True
21-142167,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-142170,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-142243,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-142292,202162M1116,,False,False,,,Par voie électronique sur https://marchespublics596280.frCopie de sauvegarde uniquement par voie postale :Conseil départemental du Pas-de-Calais/Pôle Ressources et Accompagnement/Direction de la Commande Publique/Secrétariat de la Commande Publique Rue de la Paix - Porte 662018 Arras Cedex 09,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21-142311,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
21-142713,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-06 00:00:00,,,False,False,False,False,True
21-142753,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-13 00:00:00,Université de Corse ,,False,False,False,False,True
21-142771,MP/2021/25,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
