,BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
4098,21-35262,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4099,21-35263,,,"Conformément à l'article R. 2142-24 du code de la commande publique, en cas de présentation d'un groupement conjoint, l'entité adjudicatrice impose que le mandataire du groupement conjoint soit solidaire pour l'exécution du marché, solidaire de chacun des membres du groupement pour ses obligations contractuelles à l'égard de l'entité adjudicatrice",True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4100,21-35265,"Oui, voir RC et CCAP",,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
4101,21-35266,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4102,21-35268,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
4103,21-35269,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4104,21-35270,VOIR DCE,VOIR DCE,VOIR DCE,False,False,,False,True,True,CF_NIV_SUIV,,
4105,21-35271,,,,False,False,,False,True,True,CF_NIV_SUIV,,
4106,21-35273,"Dans le cas où une avance serait attribuée (article R.2191-3 et suivants du CCP), son versement sera conditionné à la constitution d'une garantie à première demande pour un montant égal à l'avance","Pour le Conseil Départemental et pour le Commune de Saint-Affrique, le règlement des dépenses se fera par virement bancaire. Le financement est assuré par les ressources propres de la personne publique. Paiement par virement administratif sous 30 jours à compter de la réception des demandes de paiement par le pouvoir adjudicateur. Des acomptes seront versés au titulaire du marché dans les conditions des articles R.2191-20 à R.2191-22 du Code de la commande publique. Le taux des intérêts moratoires est égal au taux marginal de la Banque Centrale Européenne majoré de 8 points.","Le groupement de commandes concerne l'ensemble des marchés du Conseil Départemental de l'Aveyron et de la Commune de Saint-Affrique. Chaque lot (Marchés du lot no 1 - Terrassements, assainissement et voirie et marchés du lot no 2 - Chaussée) sera attribué à une seule entreprise ou à un groupement d'entreprises. Les candidats sont libres de répondre seuls ou en groupement.En cas de groupement et à l'issue de l'attribution des marchés, les pouvoirs adjudicateurs imposeront la forme d'un groupement solidaire conformément à l'article R.2142-22 du Code de la commande publique, pour des raisons de sécurité nécessaires à la bonne exécution des marchés.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
4107,21-35274,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4108,21-35280,Sans objet,Les prestations seront rémunérées selon les règles de la comptabilité publique et financées sur le budget de la CCVL.Le délai de paiement est de 30 jours à compter de la réception des factures.Aucune avance ne sera versée,"Les offres seront présentées par une seule entreprise ou par un groupement.En cas de groupement, la forme souhaitée par le pouvoir adjudicateur est un groupement solidaire ou un groupement conjoint avec mandataire solidaire.Un même candidat ne peut pas se présenter à la fois comme candidat individuel et comme membre d'un groupement",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
4109,21-35281,"Une retenue de garantie est prévue au contrat. Elle peut être remplacée par une garantie à première demande.Le contrat prévoit le versement d'une avance, avec obligation de constituer une garantie à première demande en contrepartie.",Les prestations sont réglées par des prix forfaitLes prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.Assuré en totalité par le Conseil Régional,Il est interdit de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.Aucune forme de groupement n'est imposée à l'attributaire,False,False,L'exécution des prestations débute à compter de la date de notification du contrat.aires.,False,True,False,CF_NIV_SUIV,['FR'],
4110,21-35283,"Retenue de garantie de 5,0 %, qui peut être remplacée par une garantie à première demande ou une caution personnelle et solidaire. Garantie à première demande couvrant 100,0 % du montant de l'avance. Avance de 5,0 % accordée dans les conditions prévues au contrat",Prestations réglées par des prix unitaires. Prix actualisables. Les prestations seront financées selon les modalités suivantes : Fonds propresLes sommes dues au(x) titulaire(s) et au(x) sous-traitant(s) de premier rang éventuel(s) du marché seront payées dans un délai global de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes.,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché,False,False,Possibilité pour les candidats de proposer un délai d'exécution inférieur au délai maximum prévu. Début d'exécution du marché à compter de la date fixée par ordre de service,False,True,False,CF_NIV_SUIV,['FR'],
4111,21-35284,,"Le délai global de paiement ne pourra excéder 30 jours, selon les dispositions de l'article R2192-10 du code de la commande publique","Aucune forme de groupement n'est imposée par le pouvoir adjudicateur.Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements.En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
4112,21-35285,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4113,21-35286,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4114,21-35287,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4115,21-35288,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4116,21-35289,,Les sommes dues seront payées dans un délai de 30 jours par mandat administratif,"Le marché pourra être attribué à une seule entreprise ou à un groupement d'entreprises.Si le marché est attribué à un groupement conjoint, celui-ci sera tenu d'assurer sa transformation en groupement solidaire après attribution du marché.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
4117,21-35290,,,,False,False,"L'exécution des prestations débute à compter de la date fixée par ordre de service.<br/>Les candidats peuvent proposer un délai d'exécution/de livraison sans dépasser le délai maximum fixé par l'acheteur.<br/>Une retenue de garantie est prévue au contrat. Elle peut être remplacée par une garantie à première demande.<br/>Le contrat prévoit le versement d'une avance, avec obligation de constituer une garantie à première demande en contrepartie.<br/>Les prestations sont réglées par des prix forfaitaires.<br/>Les prix sont actualisables.<br/>Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.<br/>",False,True,False,CF_NIV_SUIV,['FR'],
4118,21-35291,,Le marché est financé par les ressources budgétaires. Le marché est financé par les ressources budgétaires de chaque collectivité. Les règlements seront effectués par virement bancaire dans un délai de 30 jours,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
4119,21-35292,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4120,21-35301,"Le marché public prévoit une retenue de garantie égale à 5 % du montant TTC du marché public, et augmentée des avenants éventuels. La retenue de garantie peut être remplacée au gré du Titulaire par une garantie à première demande ou si les deux parties en sont d'accord, par une caution personnelle et solidaire dans les conditions prévues aux articles R2191-36 à R2191-42 du code de la commande publique. Dans l'hypothèse où la garantie ou la caution ne serait pas constituée ou complétée au plus tard à la date à laquelle le Titulaire remet la demande de paiement correspondant au premier acompte, la fraction de la retenue de garantie correspondant à l'acompte est prélevée. Le Titulaire a la possibilité, pendant toute la durée du marché public, de substituer une garantie à première demande ou, si le pouvoir adjudicateur ne s'y oppose pas, une caution personnelle et solidaire à la retenue de garantie. Toutefois, cette garantie à première demande ou cette caution personnelle et solidaire est constituée pour le montant total du marché y compris les avenants. Les montants prélevés au titre de la retenue de garantie sont reversés au Titulaire après constitution de la garantie de substitution. La retenue de garantie est remboursée, et les établissements ayant accordé leur garantie ou leur caution à première demande sont libérés si l'administration contractante n'a pas, avant l'expiration du délai de garantie, notifié par lettre recommandée au contractant ou à l'établissement selon le cas que le marché n'a pas été correctement exécuté. En l'absence de cette notification, le remboursement de la retenue de garantie intervient dans le mois qui suit l'expiration du délai de garantie. Dans le cas où cette notification a été effectuée, il ne peut être mis fin à l'engagement de l'établissement que par mainlevée délivrée par l'administration contractante.","Le mode de règlement des prestations choisi par l'EFS est le virement. Le délai global de paiement est de 60 jours pour l'EFS. Son point de départ est fixé conformément aux stipulations du Cahier des Clauses administratives Particulières. Une avance sera versée conformément aux articles R.2191-3 et suivants du code de la commande publique. Le nantissement ou la cession de créances s'effectuera conformément aux articles R.2191-46 et suivants du code de la commande publique. Dans les conditions du marché, le versement d'acomptes et de règlements définitifs est prévu.","Les opérateurs peuvent présenter des candidatures individuelles ou, conformément aux dispositions de l'article R.2142-19 du code de la commande publique, sous forme groupée. Aucune forme de groupement n'est imposée ni au stade la présentation de la candidature et/ou de l'offre ni au stade de l'attribution du marché. Par ailleurs, un même opérateur économique ne peut être mandataire de plus d'un groupement dans le cadre du marché. De plus, un même candidat ne peut agir à la fois en qualité de candidat individuel et de membre d'un ou plusieurs groupements, ni être membre de plusieurs groupements.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
4121,21-35302,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4122,21-35303,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4123,21-35307,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
4124,21-35308,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
4125,21-35309,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4126,21-35310,Il n'est pas prévu de retenue de garantie.,"Le marché sera financé sur le budget de la commune d'Andrésyet du CCAS d'Andrésy(ressources publiques propres à la collectivité)pour les prestations qui les concernent respectivement.Le paiement se fera par virement au moyen d'un mandat administratif, le délai global de paiement est de trente (30) jours. Le candidat est informé que la Ville d'Andrésy souhaite conclure le marché dans l'unité monétaire suivante: euro (euro(s)).Le titulaire à droit à des intérêts moratoires, dans les conditions réglementaires, en cas de retard de paiement.",Le candidat peut se présenter seul ou en groupement ( conjoint ou solidaire).,False,False,,False,True,False,CF_NIV_SUIV,,
4127,21-35311,,,,False,False,,True,False,False,CF_NIV_SUIV,,
4128,21-35312,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4129,21-35315,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4130,21-35318,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
4131,21-35319,"Retenue de garantie pouvant être remplacée par une garantie à première demande, dans les conditions prévues dans les documents du marché",Financement du marché par le budget du syndicat sur ses fonds propres (cotisation des adhérents) - Règlement par mandat administratif sous 30 jours à compter de la réception de la facture et des pièces justificatives nécessaires à son règlement.,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
4132,21-35320,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4133,21-35321,Se reporter au règlement de consultation,Se reporter au règlement de consultation,Se reporter au règlement de consultation,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
4134,21-35324,,Virement administratif et selon les dispositions du code des assurancesLe financement du marché sera effectué sur le budget de la collectivité.,,False,False,,False,True,True,CF_NIV_SUIV,,
4135,21-35326,,,,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
4136,21-35327,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4137,21-35328,,Budget principal du SIREDOM. Règlement par mandat administratif (virement) sous 30 jours conformément aux dispositions du CCATP 2021.02,solidaire,False,False,,False,True,True,CF_NIV_SUIV,,
4138,21-35330,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4139,21-35332,,,,False,False,,False,True,False,CF_NIV_SUIV,,
4140,21-35334,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4141,21-35335,,,,False,False,,False,True,False,CF_NIV_SUIV,,
4142,21-35336,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4143,21-35337,Aucune clause de garantie financière prévue.,"Les prestations sont réglées par des prix forfaitaires.Les prix sont fermes actualisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.Le contrat prévoit le versement d'une avance, avec obligation de constituer une garantie à première demande en contrepartie","En cas de groupement d'opérateurs économiques, la forme souhaitée par le pouvoir adjudicateur est un groupement conjoint avec mandataire solidaire, compte-tenu de la spécificité des prestations incluses dans le contrat.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
4144,21-35338,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
4145,21-35339,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4146,21-35340,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4147,21-35341,,,,False,False,"L'exécution des prestations débute à compter de la date de notification du contrat.Une retenue de garantie est prévue au contrat. Elle peut être remplacée par une garantie à première demande.Le contrat prévoit le versement d'une avance, sans obligation de constituer une garantie financière pour en bénéficier.Les prestations sont réglées par des prix unitaires.Les prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.sur budget communal",False,True,False,CF_NIV_SUIV,['FR'],
4148,21-35342,,,,False,False,"L'exécution des prestations débute à compter de la réception du premier bon de commande.Aucune clause de garantie financière prévue.Le contrat prévoit le versement d'une avance, sans obligation de constituer une garantie financière pour en bénéficier.Les prestations sont réglées par des prix unitaires.Les prix sont fermes.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.",False,True,False,CF_NIV_SUIV,['FR'],
4149,21-35343,,,,False,False,"L'exécution des prestations débute à compter de la date fixée par ordre de service. L'exécution des prestations est prévue pour fin juin 2021.Une retenue de garantie est prévue au contrat. Elle peut être remplacée par une garantie à première demande.Le contrat prévoit le versement d'une avance, avec obligation de constituer une garantie à première demande en contrepartie.Les prestations sont réglées par des prix unitaires.Les prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.La consultation comporte des conditions d'exécution à caractère social détaillées au cahier des charges.",False,True,False,CF_NIV_SUIV,['FR'],
4150,21-35344,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4151,21-35345,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4152,21-35346,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4153,21-35351,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4154,21-35352,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4155,21-35354,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4156,21-35355,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
4157,21-35360,Avance et retenue de garantie dans les conditions prévues au contrat.,"Financement sur le budget communal de la commune des Portes du Coglais - paiement direct - prix unitaires, actualisables . Acomptes mensuels.","Aucune forme de groupement n'est imposée par le pouvoir adjudicateur. Cependant, en cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles à l'égard de l'acheteur, en application de l'article R. 2142-24 du code de la commande publique",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
4158,21-35363,,,,False,False,,False,True,True,CF_NIV_SUIV,,
4159,21-35365,Retenue de garantie pouvant être remplacée au gré du titulaire par une garantie à première demande.,Prestations financées par le budget d'Investissement de la Ville de Paris. Possibilité de céder ou nantir des créances résultant du marché. Marché traité à prix global et forfaitaire. Prix fermes et actualisables. Règlement par virement au compte du (des) titulaire (s). Délai global de paiement : celui fixé par la règlementation. Versement d'acomptes mensuels sur la base des prestations réellement effectuées.,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
4160,21-35366,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4161,21-35367,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4162,21-35368,,,Groupement conjoint avec mandataire solidaire,False,False,Mandataire doit être architecte,False,True,False,CF_NIV_SUIV,['FR'],
4163,21-35369,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4164,21-35370,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
4165,21-35371,Sûreté : Sans objet,Mode de financement : Budget Saint-Lô Agglo.- Mode de paiement : Virement bancaire (Mandat administratif),Pas de forme imposée,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
4166,21-35372,"Une retenue de garantie de 5,0 % du montant initial du marché sera constituée.Une avance peut être accordée au titulaire.La caution personnelle et solidaire n'est pas autorisée","Les prestations seront financées selon les modalités suivantes : Fonds propres de la Ville.Les prestations sont réglées par un prix global forfaitaire, actualisable, selon les stipulations de l'acte d'engagement.Les prix sont établis sans rabais ni indemnité de dédit","Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.En cas de groupement conjoint, le mandataire sera solidaire pour l'exécution du marché de chacun des membres du groupement pour ses obligations contractuelles à l'égard du pouvoir adjudicateur.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
