,BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
11,20-140733,Sorbonne Université,None,Julian COLLY,,,direction des achats service achat travaux 4 Place Jussieu bC 611,75005,Paris,,01-44-27-33-29,,,julian.colly@sorbonne-universite.fr,http://www.sorbonne-universite.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
12,20-148227,Ville de Nantes,None,,Céline MOUSSION,FRG01,2 rue de l'hôtel de Ville,None,Nantes cedex 1,,(+33) 2-40-41-51-16,,,celine.moussion@nantesmetropole.fr,https://metropole.nantes.fr/,http://marchespublics.nantesmetropole.fr,,,,,True,False,,False,True
13,20-148651,COMMUNE DE VITRY LE FRANCOIS,None,M. Le Maire,,,Place de l'Hôtel de Ville BP 50420,51308,Vitry-le-François cedex,,03-26-41-22-77,,,,http://www.vitry-le-francois.net,http://www.xmarches.fr/entreprise/,,,,,False,False,,False,False
14,20-154145,MINARM/DMAé/SSAM33503,None,Section rédaction marchés,"bureau marchés, à l'attention de section rédaction marchés, F-33068",,"MINARM DMAé SSAM33503, 223 rue de Bégles CS 21152",33000,Bordeaux,,(+33) 5-33-89-72-28,,(+33) 5-33-89-72-18,gaia-ssam33053.resp-plan-achat.fct@intradef.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,False,False,,False,False
15,20-154225,Université de Caen Normandie,None,,,FRD11,esplanade de la Paix CS14032,14032,Caen cedex 5,,,,,marches.publics@unicaen.fr,http://www.unicaen.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
16,20-156199,Ville de Port-Jérôme-sur-Seine,None,,,FR,Place dIsny B.P. N° 29 - Notre-Dame de Gravenchon,None,Port-Jérôme-sur-Seine,,,,,commandepublique@pj2s.fr,http://www.pj2s.fr,http://www.mpe76.fr,,,http://www.mpe76.fr,,False,True,,False,True
17,20-156499,Département des Alpes-Maritimes,None,Monsieur le Président du Conseil Départemental des Alpes-Maritimes,,,", direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique - service des marchés - cadam - 147 Bd du Mercantour - Bâtiment Cheiron 4e étage, Bureau 471 - B.P. 3007",06201,Nice cedex 3,,04-97-18-60-00,,,,https://www.e-marches06.fr,,,,,,False,False,,False,False
18,20-156941,Commune de Sevran,None,,,FR,28 avenue du Général Leclerc,93270,Sevran,,(+33) 1-49-36-52-34,,,grp_marches_publics@ville-sevran.fr,http://www.ville-sevran.fr,http://www.marches.maximilien.fr,,,,,False,True,,False,True
19,20-45845,Université de Caen Normandie,None,,,FRD1,CS14032,14032,Caen cedex 5,,,,,marches.publics@unicaen.fr,http://www.unicaen.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
20,20-59896,Commune de Sevran,None,M. Le Maire de sevran,,,"28, avenue du Général Leclerc",93270,Sevran,,01-49-36-52-34,,,grp_marches_publics@ville-sevran.fr,http://www.ville-sevran.fr,http://www.marches.maximilien.fr,,,,,False,False,,False,False
21,20-65624,Lamballe Terre & Mer,None,Thierry ANDRIEUX,,,"41, rue Saint-Martin BP 90456",22404,Lamballe-Armor cedex,,,,,,,https://www.megalisbretagne.org,,,,,False,False,,False,False
22,20-72295,Créteil-Habitat-SEMIC,None,,M le Directeur Général,FR107,"7, rue des Ecoles",94048,Créteil cédex,,(+33) 1-01-45-17-40-00,,(+33) 1-01-45-17-40-99,service.marche@creteil-habitat.com,http://www.creteil-habitat.com,http://www.creteil-habitat-marches.com,,http://www.creteil-habitat-marches.com,http://www.creteil-habitat-marches.com,,False,True,,False,True
23,20-74155,FranceAgriMer,None,SAF - unité achats marchés,,,12 rue Henri Rol-Tanguy,93555,Montreuil,,01-73-30-20-00,,,mpublics@franceagrimer.fr,http://www.franceagrimer.fr,http://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=728896&orgAcronyme=b4n,,,,,False,False,,False,False
24,20-89943,CHU de Martinique,None,,Filière Achat Concession,FR,Direction des Achats - Filière Achat Concessions - CS 90632,97261,Fort-de-France Cedex,,(+33) 5-96-55-20-23,,,jean-philippe.valentin@chu-martinique.fr,http://www.chu-martinique.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,False,,False,False
25,20-93504,SIGE BRAY BRESLE PICARDIE,None,Delabouglise Dany,,,21 RUE DE L ECOLE,76390,Conteville,,02-35-93-21-71,,,sige.conteville@wanadoo.fr,,http://marchespublics.adm76.com,,,,,False,False,,False,False
26,20-96627,Mairie de Villeneuve-Loubet,None,Directeur des Affaires Juridiques,,,Hôtel de VillePlace de la République,06270,Villeneuve-Loubet,,04-92-02-60-31,,04-92-02-60-23,juridique@villeneuveloubet.fr,http://www.villeneuveloubet.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
27,21-10048,Commune d'Argentan,None,M. le Maire,,,Place du Docteur CouinaudBP 60203,61201,Argentan Cedex,,02-33-36-40-00,,02-33-36-52-07,affaires.generales@argentan.fr,http://www.argentan.fr,http://demat.centraledesmarches.com/7056713,,,,,False,False,,False,False
28,21-10071,Ville de la Roquette-sur-Siagne,None,,www.marches-securises.fr,FR,"630, chemin de la Commune - CS 23100",None,la Roquette sur Siagne,,(+33) 4-92-19-45-16,,,secretariat-general@laroquettesursiagne.com,http://www.laroquettesursiagne.com,,,https://www.marches-securises.fr,http://www.marches-securises.fr,,False,False,,False,False
29,21-10640,CA Agglomération du Choletais,None,,,FRG02,Hôtel dAgglomération - Rue Saint Bonaventure - B.P. 62111,49321,CHOLET CEDEX,,(+33) -02-44-09-26-90,,,marches-contrats@choletagglomeration.fr,http://www.cholet.fr,,,,,,False,True,,False,True
30,21-10784,Nantes Métropole,None,,,FRG01,2 Cours du Champ de Mars,None,Nantes cedex 9,,,,,laure.talguen@nantesmetropole.fr,https://metropole.nantes.fr,https://marchespublics.nantesmetropole.fr,,,,,False,True,,False,True
31,21-11053,Ville de Caussade,None,Le Maire,,,Place du Général de GaulleBP 19,82303,Caussade Cedex,,05-63-93-10-45,,,commandepublique@mairie-caussade.com,,http://www.marchespublics82.com,,,,,False,False,,False,False
32,21-12105,Ville de Lormont,None,,,FR,rue André Dupin  BP 1,33305,Lormont cedex,,(+33) -05-57-77-63-42,,,marchespublics@lormont.fr,http://www.lormont.fr,https://demat-ampa.fr/app.php/consultation/565803,,https://demat-ampa.fr/app.php/consultation/565803,https://demat-ampa.fr/app.php/consultation/565803,,False,True,,False,True
33,21-12172,Département de l'Oise,None,"Mme la Présidente du Conseil départemental, Direction générale Adjointe Finances et Modernisation, Direction de la Commande publique,",,,Centre administratif François Benard avenue de l'europe 1 rue Cambry,60000,Beauvais,,(+33)3-44-06-60-92,,,ld-commandepublique-sao@oise.fr,http://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,,,,False,False,,False,False
34,21-12282,COMMUNE DE NANTES,None,,,FRG01,24 rue de l'Hôtel de Ville,None,Nantes cedex 1,,,,,laure.talguen@nantesmetropole.fr,https://metropole.nantes.fr,https://marchespublics.nantesmetropole.fr,,,,,False,True,,False,True
35,21-12341,Marine/DCSSF/DSSF Toulon,None,Mr le directeur du service de soutien de la flotte de Toulon,,,BCRM de Toulon - DSSF Toulon - BP 25,83800,Toulon,,(+33) 4-22-42-72-97,,,sandrine2.fontaine@intradef.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,False,False,,False,False
36,21-12403,Préfecture de Police de Paris,None,,,FR,,None,Paris,,,,,pp-sai-bmpt-pole2@interieur.gouv.fr,http://www.prefecture-police-paris.interieur.gouv.fr,http://www.marches-publics.gouv.fr,,https://www.marchespublics.gouv.fr,https://www.marchespublics.gouv.fr,,False,True,,False,True
37,21-12687,MINARM/DGA/DO/S2A,15200049300014,,Ne pas déposer les plis et les questions sur l'adresse e-mail ci-après. Passer par la messagerie PLACE,,"ministère des armées - direction générale de l'armement - direction desopérations - service des achats d'armement / division achats Sud Ouest site Gironde, Contact : divisionachats Sud Ouest, à l'attention de M. L'adjoint au chef du Service des achats d'armement",33166,Saint- Médard-en-Jalles,,,,,dga-do-s2a.sud-ouest@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
38,21-12728,COM D AGGL DE LA PORT DU HAINAUT,None,Aymeric ROBIN,,,"site Minier de Wallers Arenberg, Rue Michel Rondet - B.P. 59",59135,Wallers arenberg,,,,,,http://www.agglo-porteduhainaut.fr,http://marchespublics.agglo-porteduhainaut.fr,,,,,False,False,,False,False
39,21-13013,DIR Sud-Ouest,None,,,FRJ23,155 avenue des arènes romaines,31300,Toulouse,,,,,bm.dmo.smee.dirso@developpement-durable.gouv.fr,http://www.enroute.sud-ouest.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,False,,False,False
40,21-13046,CA EPERNAY COTEAUX ET PLAINE CHAMPAGNE,20006768400015,,,FRF23,Place du 13e Régiment du Génie,51200,Epernay,,,,,marches@epernay-agglo.fr,https://www.epernay-agglo.fr/,https://www.xmarches.fr/,,https://www.xmarches.fr/,https://www.xmarches.fr/,,False,True,,False,True
41,21-13327,CHU de Martinique,None,,,FRY20,Direction des Achats CS 90632 Fort de France CEDEX,97261,Fort de France,MQ,,,,marc-michel.ursulin@chu-martinique.fr,http://www.chu-martinique.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
42,21-13487,Département de l'Oise,None,"Mme la Présidente du Conseil départemental, Direction générale Adjointe Finances et Modernisation, Direction de la Commande publique,",,,Direction de la commande publiqueCentre administratif François BenardAvenue de l'Europe1 rue Cambry,60000,Beauvais,,(+33)3-44-06-60-92,,,ld-commandepublique-sao@oise.fr,http://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,,,,False,False,,False,False
43,21-13632,Communauté d'Agglomération du Sud,None,,,FRY40,379 rue Hubert Delisle BP 437,97838,Le Tampon Cedex,,,,,juridique@casud.re,https://casud.achatpublic.com,,,https://casud.achatpublic.com,https://casud.achatpublic.com,,False,True,,False,True
44,21-14201,REGION BOURGOGNE FRANCHE COMTE,None,,Michaël BLONDEAU,FR,,25031,Besançon Cedex,,(+33) 3-80-44-33-25,,,michael.blondeau@bourgognefranchecomte.fr,http://www.bourgognefranchecomte.fr,https://www.ternum-bfc.fr/,,,https://www.ternum-bfc.fr/,,False,True,,False,True
45,21-14338,Tunnel Euralpin Lyon Turin SAS,None,Fonction Contrats,,,Savoie Technolac - Bâtiment Homère13 allée Lac de Constance - CS 90281,73375,Le bourget du lac,,04-79-68-56-50,,,fonction.contrats@telt-sas.com,http://www.telt-sas.com,http://telt.achatpublic.com/accueil/,,,,,False,False,,False,False
46,21-14372,Département des Alpes-Maritimes,None,,,FRL03,"direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique - service des marchés - cadam - 147 Bd du Mercantour - bâtiment Cheiron - bureau 471, B.P. 3007 (du lundi au vendredi, de 9h à 11h45 et de 13h30 à 16h)",06201,Nice Cedex 3,,(+33) 4-97-18-63-68,,,marches@departement06.fr,https://www.e-marches06.fr,,,https://www.e-marches06.fr,https://www.e-marches06.fr,,False,True,,False,True
47,21-14431,Conseil Départemental de l AVEYRON,None,,,FRJ22,Pôle Aménagement du Territoire - Direction des Routes et des Infrastructures - Service Exploitation et Animation des Subdivisions - Route du Monastère - CS 10024,12450,Flavin,,,,,st.marches.admin@aveyron.fr,http://www.aveyron.fr,http://www.aveyron.fr,,http://www.aveyron.fr,http://www.aveyron.fr,,False,True,,False,True
48,21-14563,Conseil Départemental Haute-Garonne,None,,,FRJ23,1 bd de la Marquette,31090,Toulouse,,(+33) 5-34-33-35-91,,,dcp-mpti@cd31.fr,http://www.haute-garonne.fr,https://haute-garonne.marches-publics.info,,https://haute-garonne.marches-publics.info,https://haute-garonne.marches-publics.info,,False,True,,False,True
49,21-14687,COLLECTIVITE TERRITORIALE MARTINIQUE,None,Collectivité territoriale de Martinique,,,Rue Gaston Defferre CS 30137,97201,Fort-de-france,MQ,05-96-59-63-00,,,courrier@collectivitedemartinique.mq,http://www.collectivitedemartinique.mq,https://collectiviteterritorialedemartinique.achatpublic.com,,,,,False,False,,False,False
50,21-14752,COLLECTIVITE TERRITORIALE MARTINIQUE,None,,,FRY2,"http://www.collectivitedemartinique.mq, https://collectiviteterritorialedemartinique.achatpublic.com",97200,FORT DE FRANCE,MQ,(+33) 5-96-59-63-00,,(+33) 5-96-72-68-10,courrier@collectivitedemartinique.mq,http://www.collectivitedemartinique.mq,https://collectiviteterritorialedemartinique.achatpublic.com,,https://collectiviteterritorialedemartinique.achatpublic.com,https://collectiviteterritorialedemartinique.achatpublic.com,,False,True,,False,True
51,21-14786,SM PORTS PECHE PLAISANCE CORNOUAILLE,None,Dugué Sylvie,,,"Syndicat mixte des ports de pêche-plaisance de Cornouaille5, quai Henry-Maurice Bénard",29120,Pont l'Abbé,,02-98-82-84-00,,,sylvie.dugue@peche-plaisance-cornouaille.fr,,http://www.megalisbretagne.org,,,,,False,False,,False,False
52,21-15000,Commune de Mordelles,None,Le Maire Monsieur,,,29 avenue du Maréchal Leclerc,35310,mordelles,,02-99-85-13-85,,,finances@ville-mordelles.fr,https://www.ville-mordelles.fr,https://www.megalis.bretagne.bzh/,,,,,False,False,,False,False
53,21-15062,Ville de Berck sur Mer,None,Monsieur le Maire,,,Hôtel de villePlace Claude Wilquin,62600,Berck-sur-Mer,,,,,,,,,,,,False,False,,False,False
54,21-15208,CHU de Martinique,None,,Département Achats,FRY2,HPZQ - CS 90632 - Département Achats,97261,Fort-de-France Cedex,,(+33) 5-96-55-20-23,,(+33) 5-96-75-72-99,jean-philippe.valentin@chu-martinique.fr,http://www.chu-martinique.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
55,21-1538,Préfecture de Police de Paris,None,,,FR10,,None,PARIS,,,,,pp-sai-bmpt-pole2@interieur.gouv.fr,http://www.prefecture-police-paris.interieur.gouv.fr,http://www.maximilien.fr,,http://www.maximilien.fr,http://www.maximilien.fr,,False,True,,False,True
56,21-15480,Cons. Départ. de la Charente-Maritime,None,Département,,,"Direction des Affaires Financières et JuridiquesService des marchés publics85, boulevard de la RépubliqueCS60003",17076,La Rochelle cedex 9,,05-46-31-75-46,,,proceduredemat.marches@charente-maritime.fr,http://www.charente-maritime.fr,http://www.achatpublic.com,,,,,False,False,,False,False
57,21-15494,MINARM/TERRE/SIMMT,None,Monsieur le Chef de la Division des contrats,MARTIN David,,Quartier ingénieur général jayat - CS 30704,78013,Versailles,,(+33) 1-39-67-27-62,,(+33) 1-39-67-28-03,david5.martin@intradef.gouv.fr,,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
58,21-15496,METROPOLE NANTES METROPOLE,None,,,FRG01,2 Cours du Champ de Mars,None,Nantes cedex 9,,,,,laure.talguen@nantesmetropole.fr,https://www.nantesmetropole.fr,https://marchespublics.nantesmetropole.fr,,,,,False,True,,False,True
59,21-15511,Ville de Nantes,None,,,FRG01,24 rue de l'Hôtel de Ville,None,Nantes,,,,,laure.talguen@nantesmetropole.fr,https://www.nantesmetropole.fr,https://marchespublics.nantesmetropole.fr,,,,,True,False,,False,True
60,21-15706,Université d'Aix-Marseille,13001533200013,,Direction de la Commande Publique - Pôle des Marchés Publics,FRL04,58 boulevard Charles Livon,13284,Marseille cedex 7,,,,(+33) 4-91-31-31-36,arkia.belhadi@univ-amu.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=702889&amp;orgAcronyme=f2h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=702889&amp;orgAcronyme=f2h,,False,True,,False,True
61,21-15757,Collectivité européenne d'Alsace,None,Lucie Jager,,,Place du quartier blanc,67964,Strasbourg Cedex 9,,,,,,http://www.alsace.eu,http://wwwalsacemarchepublics.eu,,,,,False,False,,False,False
62,21-15987,Département des Alpes-Maritimes,None,,,FRL03,"direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique - service des marchés - cadam - 147 Bd du Mercantour - bâtiment Cheiron - bureau 471, B.P. 3007 (du lundi au vendredi, de 9h à 11h45 et de 13h30 à 16h)",06201,Nice Cedex 3,,(+33) 4-97-18-63-68,,,marches@departement06.fr,https://www.e-marches06.fr,,,https://www.e-marches06.fr,https://www.e-marches06.fr,,False,True,,False,True
63,21-16117,CH de Saintonge - GHT de Saintonge,None,,,FRI32,11 boulevard Ambroise Paré - BP 10326,17108,Saintes,,(+33) 5-46-95-12-17,,,ght.contrat@ch-saintonge.fr,http://www.ch-saintonge.fr,http://www.achat-hopital.com,,,,,True,False,,False,True
64,21-16460,Ville d'Evian-les-Bains,None,Direction des affaires juridiques et de l'administration générale,,,"22, chemin des noisetiers CS80098",74502,Evian-les-Bains,,04-50-83-10-91,,04-50-83-10-54,marches-publics@ville-evian.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
65,21-16679,ville de saint tropez,21830119000011,,,FRL05,Za saint-claude,83990,Saint-tropez,,(+33) -04-94-55-40-95,,(+33) -04-94-55-40-96,commande-publique@ville-sainttropez.fr,https://marches.local-trust.com/ville-saint-tropez,,,,,,False,True,,False,True
66,21-16763,Conseil Départemental Haute-Garonne,None,,https://haute-garonne.marches-publics.info,FRJ23,1 bd de la Marquette,31090,Toulouse cedex 9,,(+33) 5-34-33-35-89,,,dcp-mtpi@cd31.fr,https://www.haute-garonne.fr,https://haute-garonne.marches-publics.info,,,https://haute-garonne.marches-publics.info,,False,True,,False,True
67,21-17564,Commune de Sevran,None,,Direction de la commande publique,FR,28 avenue du Général Leclerc,93270,Sevran,,(+33) 1-49-36-52-34,,,grp_marches_publics@ville-sevran.fr,http://www.ville-sevran.fr,http://www.marches.maximilien.fr,,,,,False,True,,False,True
68,21-17795,MINARM/DGA/DO/S2A,152 000 493 00014,"A l'attention de division achat, ministère des armées",ne pas déposer les plis et les questions sur l'adresse e-mail ci-après. Passer par la messagerie PLACE.,,ministère des armées - direction générale de l'armement - direction des opérations - service des achats d'armement / Division achats sud ouest - Saint-Médard - DGA EM site Gironde,33166,Saint-Médard-en-Jalles,,(+33) 5-56-70-56-32,,,dga-do-s2a.sud-ouest.fct@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
69,21-18118,GHR Mulhouse Sud Alsace,None,,https://marchespublics-ch-mulhouse.omnikles.com,FRF12,Etablissement support du GHT de Haute Alsace 87 Avenue d'Altkirch,68051,Mulhouse,,(+33) 3-89-64-68-08,,(+33) 3-89-64-75-66,da-marches-publics@ghrmsa.fr,https://www.ghrmsa.fr,https://marchespublics-ch-mulhouse.omnikles.com,,https://marchespublics-ch-mulhouse.omnikles.com,https://marchespublics-ch-mulhouse.omnikles.com,,False,True,,False,True
70,21-18594,Commune d'Angoulême,None,,,FRI31,1 place de l'Hôtel de Ville - CS42216,16022,Angoulême cedex,,(+33) 5-45-38-69-84,,,marche-public@grandangouleme.fr,http://www.angouleme.fr,https://demat-ampa.fr,,,,,False,True,,False,True
71,21-18611,Métropole du Grand Nancy,None, MGDN - Service de la Commande publique,,,"22-24, Viaduc Kennedy C.O. N°80036",54035,NANCY CEDEX,,03-83-91-83-65,,03-83-91-84-89,marches@grandnancy.eu,http://www.grandnancy.eu,https://marchespublics.grand-nancy.org,,,,,False,False,,False,False
72,21-18632,COMMUNE DE BROUQUEYRAN,None,SAUMON Jean-Louis,,,Mairie de Brouqueyran13 Le Bourg,33124,Brouqueyran,,05-56-65-47-53,,05-56-65-47-53,mairie.brouqueyran@wanadoo.fr,http://brouqueyran.fr,,,,,,False,False,,False,False
73,21-18687,La Soderec,None,,La Soderec,FR,10 place du temple Neuf,67000,strasbourg,,(+33) -88-75-37-00,,,strasbourg@lasoderec.com,https://marchespublics.grandest.fr/,https://marchespublics.grandest.fr/,,https://marchespublics.grandest.fr/,https://marchespublics.grandest.fr/,,False,True,,False,True
74,21-18811,COMMUNE DE NANTES,None,,,FRG01,2 Cours du Champ de Mars,None,Nantes cedex 1,,,,,laure.talguen@nantesmetropole.fr,https://metropole.nantes.fr,https://marchespublics.nantesmetropole.fr,,,,,False,True,,False,True
75,21-1896,CH DE CORNOUAILLE,None,,,FRH02,14 avenue Yves Thepot,29107,Quimper cedex,,(+33) 2-98-52-63-38,,(+33) 2-98-52-62-10,sa.drm@ch-cornouaille.fr,http://www.ch-cornouaille.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
76,21-19044,RPA DREAL Languedoc-R - Midi-Pyrenées,None,M. le chef de la Direction Transport - Division Maîtrise d'ouvrage de Toulouse,,,direction transports Division maîtrise d'ouvrage des routes nationales est 520 allée Henri II de Montmorency,34064,Montpellier,,,,,,http://www.occitanie.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
77,21-19137,Université de Caen Normandie,None,,www.marches-publics.gouv.fr,FRD11,CS14032,14032,Caen,,,,,marches.publics@unicaen.fr,http://www.unicaen.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
78,21-19161,SMEM,None,,,FRY2,CS 30528,97206,fort de france,,(+33) 5-96-48-40-86,,,secretariat@smem.fr,http://www.smem.fr,http://www.antilles-legales.fr/,,,,,False,True,,False,True
79,21-19187,Nantes Métropole,None,,,FRG01,2 Cours du Champ de Mars,None,Nantes cedex 9,,,,,laure.talguen@nantesmetropole.fr,https://metropole.nantes.fr,https://marchespublics.nantesmetropole.fr,,,,,False,True,,False,True
80,21-1926,CH DE CORNOUAILLE,None,,Direction des Ressources Matérielles,FRH02,14 avenue Yves Thepot,29107,Quimper cedex,,(+33) 2-98-52-63-38,,(+33) 2-98-52-62-10,z.reis@ch-cornouaille.fr,http://www.ch-cornouaille.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
81,21-19459,Commune de Brignoles,None,,,FRL05,DIRECTION DE LA COMMANDE PUBLIQUE - 45 ter rue docteur Barbaroux - BP 307,83177,BRIGNOLES Cedex,,(+33) 4-67-86-22-12,,,dcp@brignoles.fr,http://www.ville-brignoles.fr,http://www.marches.securises.fr,,,,,False,True,,False,True
82,21-19508,Communauté agglomération du Grand Dax,None,,Mme Rouffignac-Brunier Gaëlle,FRI13,20 avenue de la Gare CS 10075,40102,Dax cedex,,(+33) 5-58-56-39-40,,(+33) 5-58-56-39-41,commande.publique@grand-dax.fr,http://www.grand-dax.fr,http://www.marchespublics.landespublic.org,,,,,False,True,,False,True
