,BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
10,20-136340,Ville d'Aulnay-sous-Bois,None,,Monsieur Bruno BESCHIZZA,FR106,"Hotel de Ville, RDC Bas, BP 56",None,Aulnay-sous-Bois,,(+33) 1-48-79-40-26,,(+33) 1-48-79-64-81,marches-publics@aulnay-sous-bois.com,http://www.aulnay-sous-bois.com,http://www.achatpublic.com/sdm//ent/index.jsp,,,,,False,True,,False,True
11,20-137371,VILLE DE LA ROCHE SUR YON,None,,Boris CENSIER,FRG05,Place du Théâtre,85000,La Roche-sur-Yon,,,,,boris.censier@larochesuryon.fr,http://www.larochesuryon.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,False,,False,False
12,20-137949,Département des Alpes-Maritimes,None,,,FRL03,"DAL / Service des marchés - CADAM, 147 bd du Mercantour - Bâtiment Cheiron 4ème étage - Bureau 471 - B.P. 3007",06201,Nice Cedex 3,,,,,marches@departement06.fr,https://www.e-marches06.fr,https://www.e-marches06.fr,,,,,False,True,,False,True
13,20-139111,Centre Hospitalier de Boulogne sur Mer,None,,Cellule marchés,FR,Rue jacques Monod,62321,BOULOGNE SUR MER,,(+33) 3-21-99-37-62,,,marchespublics@ch-boulogne.fr,http://www.ch-boulogne.fr,http://www.achatpublic.com,,,,,False,False,,False,False
14,20-143263,Métropole de Lyon,None,,DDUCV- Direction Ressources/Direction Ressources/Direction Adjointe Administration &amp; Finances_ Service Marchés-Unité VVN/TSU,FRK26,"20, rue du Lac - CS33569",69505,Lyon cedex 3,,,,(+33) 4-26-99-30-78,voirie-marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,True,,False,True
15,20-143795,Ville d'Issoire,None,,Arnaud Tilliez,FRK14,"Direction de l'administration, 2 rue Eugène Gauttier, B.P.2",63501,ISSOIRE,,(+33) 4-73-89-03-54,,(+33) 4-73-89-41-05,atilliez@issoire.fr,http://www.issoire.fr,http://www.marches-publics.info,,,,,False,False,,False,False
16,20-146194,Ville de Rambouillet,None,,,FR103,Centre Municipal La Vénerie,78120,Rambouillet,,(+33) 1-75-03-41-80,,,service.marches@rambouillet.fr,http://www.rambouillet.fr,http://www.marches-rambouillet.com,,http://www.marches-rambouillet.com,http://www.marches-rambouillet.com,,False,True,,False,True
17,20-147275,MINARM/DGA/DO/S2A,FR 74 150 000 271,Véronique ROUBAUD,Acheteur-négociateur,,service des achats d'armement / Division achats / Sud Est / Istres,13804,ISTRES cedex,,,,,veronique.roubaud@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
18,20-149828,Département des Alpes-Maritimes,None,Monsieur le Président du Conseil Départemental des Alpes-Maritimes,,,"direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique - service des marchés - cadam 147 bd du Mercantour - bâtiment Cheiron 4 étage - bureau 471 (du lundi au vendredi, de 9h à 11h45 et de 13h30 à 16h)",06201,Nice cedex 3,,04-97-18-63-68,,04-89-04-29-89,,http://www.e-marches06.fr,,,,,,False,False,,False,False
19,20-151445,IMSA,None,,Cellule marchés Publics,FRJ28,Avenue du Clos Maury  CS 40217,82002,Montauban,,(+33) 5-63-68-47-52,,(+33) 5-63-68-48-89,marchespublics.grprec@imsa.msa.fr,http://informatique.msa.fr,https://msa.achatpublic.com,,,,,False,True,,False,True
20,20-151536,Bordeaux Métropole,None,"M. BOBET Patrick, Président de Bordeaux Métropole",,,Esplanade Charles de Gaulle,33045,Bordeaux,,,,,dacp@bordeaux-metropole.fr,http://www.bordeaux-metropole.fr,https://demat-ampa.fr,,,,,False,False,,False,False
21,20-152165,Ville d'Aulnay-sous-Bois,None,,Monsieur Bruno BESCHIZZA,FR106,1 Place de l'Hôtel de Ville,93600,AULNAY-SOUS-BOIS,,(+33) 1-48-79-62-79,,,marches-publics@aulnay-sous-bois.com,http://www.aulnay-sous-bois.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
22,20-153440,Mairie Villepinte,None,,,FR1,Hôtel de ville Place de la Mairie,93420,Villepinte,,,,,lbechouche@ville-villepinte.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
23,20-154583,Angers Loire Métropole,None,,,FRG02,BP 80011,49020,Angers Cedex 02,,,,,marches.dag@angersloiremetropole.fr,https://alm.marches-securises.fr,https://alm.marches-securises.fr,,https://alm.marches-securises.fr,https://alm.marches-securises.fr,,True,False,,False,True
24,20-154628,Ville de Baie-Mahault,None,,Mme le Maire,FRY10,Place Childéric Trinqueur,97122,Baie-mahault,,(+33) 5-90-26-59-60,,(+33) 5-90-26-12-34,mairie@baiemahault.fr,http://www.baiemahault.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
25,20-156489,CCI Bordeaux,None,,Service LPM,FRI12,17 place de la Bourse,33076,Bordeaux cedex,,(+33) 5-56-79-50-24,,,npelletier@bordeauxgironde.cci.fr,http://www.bordeauxgironde.cci.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,True,False,,False,True
26,20-158920,Ville d'Issoire,None,Jean-François Monier,,,"Direction des services techniques, 2 rue Eugène Gauttier, B.P.2",63501,ISSOIRE cedex,,04-73-89-03-54,,,,http://www.issoire.fr,http://www.marches-publics.info,,,,,False,False,,False,False
27,20-38263,COLLECTIVITE TERRITORIALE MARTINIQUE,None,M.le Président du conseil exécutif de la collectivité territoriale de la martinique,,,rue gaston defferre,97201,fort de france,,,,,courriel@collectivitedemartinique.mq,https://collectiviteterritorialedemartinique.achatpublic.com,https://collectiviteterritorialedemartinique.achatpublic.com,,,,,False,False,,False,False
28,20-44560,Ville de Caussade,None,Le Maire,,,Place du Général de GaulleBP 19,82303,Caussade Cedex,,05-63-93-10-45,,,commandepublique@mairie-caussade.com,,http://www.marchespublics82.com,,,,,False,False,,False,False
29,20-46614,Ville d'Issoire,None,Carole Favre,,,"Direction des services techniques, 2 rue Eugène Gauttier, B.P.2",63501,Issoire cedex,,04-73-89-03-54,,,,http://www.issoire.fr,http://www.marches-publics.info,,,,,False,False,,False,False
30,20-63448,COBAS représentée par la SODEREC,None,SONREL Sébastien,,,Rue Robert Caumont Immeuble P,33049,Bordeaux,,,,,ssonrel@lasoderec.com,http://www.lasoderec.com,http://www.marches-securises.fr,,,,,False,False,,False,False
31,20-67152,Commune de Saint Leu,None,,"Service des marchés publics, à l'attention de Mr le Maire, Bruno DOMEN",FRY40,"58, rue du général Lambert",97436,Saint-Leu,RE,(+33) -02-62-34-80-03,,(+33) -02-62-49-87-24,commandepublique@mairie-saintleu.fr,http://www.achatpublic.com,http://www.achatpublic.com,,,,,False,True,,False,True
32,20-77611,Communauté d'Agglomération du Sud,None,,,FRY40,379 Rue Hubert DelisleBP 437,97838,Le Tampon Cedex,,(+33) 2-62-57-97-77,,(+33) 2-62-57-97-74,juridique@casud.re,http://www.casud.re/,https://casud.achatpublic.com,,,,,True,False,,False,True
33,20-79791,Cté d'Agglo Valenciennes Métropole,None,,M. le Président,FRE11,2 place de l'hôpital général,59305,Valenciennes,,,,,marchespublics@valenciennes-metropole.fr,http://www.valenciennes-metropole.fr,https://marches.rvvn.org,,,,,False,True,,False,True
34,20-81457,Ecole nationale vétérinaire d'Alfort,None,,,FR107,7 avenue du Général de Gaulle,94704,Maisons-alfort cedex,,(+33) -01-43-96-72-85,,,marches@vet-alfort.fr,http://www.vet-alfort.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
35,20-82716,Ville d'Aulnay-sous-Bois,None,,,FR106,,None,AULNAY SOUS BOIS,,,,,marches-public@aulnay-sous-bois.com,https://www.aulnay-sous-bois.fr/ma-mairie/budget-de-ville/marches-publics/,,,,,,False,True,,False,True
36,20-84616,Ville de Saint-Joseph,None,Direction des affaires juridiques,,,"Hôtel de ville8, rue de la république",97212,Saint-Joseph,MQ,(+59)6-05-96-57-60-06,,(+59)6-05-96-57-60-04,commande.publique@stjoseph972.fr,http://saintjoseph972.com,https://saintjoseph972.achatpublic.com,,,,,False,False,,False,False
37,21-10175,Département des Alpes-Maritimes,None,Monsieur le Président du Conseil Départemental des Alpes-Maritimes,,,"direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique - service des marchés - cadam - 147 Bd du Mercantour - bâtiment Cheiron 4e étage, Bureau 471 - B.P. 3007",06201,Nice cedex 3,,(+33)4-97-18-63-68,,,,https://www.e-marches06.fr,,,,,,False,False,,False,False
38,21-10237,Département des Alpes-Maritimes,None,,,FRL03,"CADAM - 147 Bd du Mercantour - tour Jean Moulin - bureau 630, Point(s) de contact : Monsieur le Président du Conseil départemental - Direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique - service des marchés,",06201,Nice cedex 3,,(+33) 4-97-18-60-00,,,marches@departement06.fr,http://www.e-marches06.fr,,,,,,False,True,,False,True
39,21-10286,Département des Alpes-Maritimes,None,,,FRL03,"direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique - service des marchés - cadam - 147 Bd du Mercantour - tour Jean Moulin - bureau 632, B.P. 3007 (du lundi au vendredi, de 9h à 11h45 et de 13h30 à 16h)",06201,Nice cedex 3,,(+33) 4-97-18-60-00,,,marches@departement06.fr,http://www.e-marches06.fr,,,,,,False,True,,False,True
40,21-10779,CA Agglomération du Choletais,None,,,FRG02,Hôtel dAgglomération - Rue Saint Bonaventure - B.P. 62111,49321,CHOLET CEDEX,,(+33) -02-44-09-26-90,,,marches-contrats@choletagglomeration.fr,http://www.cholet.fr,,,,,,False,True,,False,True
41,21-1087,Angers Loire Métropole,None,,,FRG02,,None,Angers,,,,,marches.dag@angersloiremetropole.fr,https://alm.marches-securises.fr,https://alm.marches-securises.fr,,https://alm.marches-securises.fr,https://alm.marches-securises.fr,,True,False,,False,True
42,21-11029,Préfecture de Police de Paris,None,,,FR,,None,Paris,,,,,pp-sai-bmpt-pole1@interieur.gouv.fr,http://www.prefecturepolice-paris.gouv.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
43,21-11429,Département des Alpes-Maritimes,None,,Monsieur le Président du Conseil départemental - Direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique - service des marchés,FRL03,"CADAM - 147 Bd du Mercantour - tour Jean Moulin - bureau 630,",06201,NICE CEDEX 3,,(+33) -04-97-18-60-00,,,marches@departement06.fr,https://www.e-marches06.fr,,,,,,False,True,,False,True
44,21-12164,Département des Alpes-Maritimes,None,,,FRL03,"M. le président du Conseil départemental des Alpes-Maritimes, direction des achats et de la Logistique- service des marchés - cadam - 147 Bd du Mercantour - tour Jean Moulin - bureau 630, B.P. 3007 (du lundi au vendredi, de 9h à 11h45 et de 13h30 à 16h),",06201,Nice cedex 3,,(+33) -04-89-04-20-25,,(+33) -04-89-04-29-89,marches@departement06.fr,https://www.e-marches06.fr,,,,,,False,True,,False,True
45,21-12259,Ville de Caussade,None,Le Maire,,,Place du Général de GaulleBP 19,82303,Caussade Cedex,,05-63-93-10-45,,,commandepublique@mairie-caussade.com,,http://www.marchespublics82.com,,,,,False,False,,False,False
46,21-12315,Conseil Départemental Haute-Garonne,None,,https://haute-garonne.marches-publics.info,FRJ23,1 bd de la Marquette,31090,Toulouse cedex 9,,(+33) 5-34-33-35-89,,,dcp-mtpi@cd31.fr,https://www.haute-garonne.fr,https://haute-garonne.marches-publics.info,,,,,False,True,,False,True
47,21-12482,Cté de communes OSARTIS MARQUION,None,M. le Président de la communauté de Communes Osartis-Marquion,,,za Rue Jean Monnet,62490,Vitry-en-Artois,,03-21-60-06-00,,,administration@cc-osartis.com,http://www.cc-osartis.com,http://www.cc-osartis.com/marches/index.aspx,,,,,False,False,,False,False
48,21-13481,Département des Côtes d'Armor,None,Nelly MOISAN,,,9 Place du Général de Gaulle CS 42371,22023,Saint-brieuc,,,,,,http://www.cotesdarmor.fr,http://www.megalisbretagne.org,,,,,False,False,,False,False
49,21-13491,Métropole de Lyon,None,M. le Président,,,"Délégation Ressources Humaines et Moyens Généraux - Direction Ressources - Service Ressources - Unité Procédures Achats - Marchés - 20, rue du Lac - CS 33569",69505,Lyon cedex 03,,04-78-63-40-40,,04-26-99-30-45,dpmg.marches@grandlyon.com,http://www.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,False,,False,False
50,21-14303,Cons. Départ. de la Charente-Maritime,None,,,FRI32,Direction des Affaires Financières et Juridiques Service Marchés Publics  85 Boulevard de la République  CS 60003,None,La Rochelle Cedex 9,,,,,proceduredemat.marches@charente-maritime.fr,http://www.charente-maritime.fr,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
51,21-14661,Ville de Villers-Cotterêts,None,,Pauline PERLOT,FRE21,"3 rue de l'hôtel de ville, villerscotterets.synapse-entreprises.com",02603,Villers-Cotterêts Cedex,,(+33) 3-23-96-55-00,,,marches-publics@mairie-villerscotterets.fr,http://www.mairie-villerscotterets.fr,https://villerscotterets.synapse-entreprises.com,,https://villerscotterets.synapse-entreprises.com,https://villerscotterets.synapse-entreprises.com,,False,True,,False,True
52,21-14791,COMMUNE CLOYES LES TROIS RIVIERES,None,,,FR,1 place Gambetta - Cloyes sur le Loir,28220,Cloyes les Trois Rivières,,(+33) 2-37-98-53-18,,,cloyeslestroisrivieres@cloyeslestroisrivieres.fr,http://www.cloyeslestroisrivieres.fr,http://www.amf28.org/cloyestroisrivieres,,,,,False,True,,False,True
53,21-15877,Mairie Villepinte,None,,,FR10,Hôtel de ville Place de la Mairie,93420,Villepinte,,,,,lbechouche@ville-villepinte.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
54,21-16727,Département des Alpes-Maritimes,None,,,FRL03,"Département des Alpes Maritimes, DAL / Service des marchés  CADAM,147 bd du Mercantour, Bâtiment Cheiron, 4ème étage, bureau 471, B.P. 3007",06201,Nice Cedex 3,,(+33) 4-97-18-60-00,,,marches@departement06.fr,https://www.e-marches06.fr,,,,,,False,True,,False,True
55,21-16944,Département des Alpes-Maritimes,None,,,FRL03,"DAL / Service des marchés  CADAM,147 bd du Mercantour, Bâtiment Cheiron, 4ème étage, bureau 471, B.P. 3007",06201,Nice Cedex 3,,(+33) 4-97-18-60-00,,,marches@departement06.fr,https://www.e-marches06.fr,,,,,,False,True,,False,True
56,21-17253,Région Guadeloupe,None,Monsieur le président du conseil régional,,,Avenue Paul Lacavé - Petit Paris,97100,Basse Terre,,,,05-90-80-41-59,,http://www.regionguadeloupe.fr,http://www.eguadeloupe.com,,,,,False,False,,False,False
57,21-17285,APIJ,None,,,FR,67 avenue de Fontainebleau,94270,Le Kremlin-Bicêtre,,,,,cfc-fleur91@apij-justice.fr,http://www.apij.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_62UWPzzI2_&amp;v=1&amp;selected=0,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_62UWPzzI2_&amp;v=1&amp;selected=0,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_62UWPzzI2_&amp;v=1&amp;selected=0,,False,True,,False,True
58,21-19104,Ville d'Hazebrouck,None,,Pôle Support - Service de la Commande Publique,FRE11,B.P. 70189 rue André Biébuyck,59524,Hazebrouck Cedex,,(+33) 3-28-43-44-40,,,marchespublicsctm@ville-hazebrouck.fr,http://www.ville-hazebrouck.fr,http://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
59,21-19635,IMSA,None,,,FRJ28,Avenue du Clos Maury  CS 40217,82002,Montauban,,(+33) 5-63-68-47-52,,(+33) 5-63-68-48-89,marchespublics.grprec@imsa.msa.fr,http://informatique.msa.fr/,https://msa.achatpublic.com/,,https://msa.achatpublic.com/,https://msa.achatpublic.com/,,False,True,,False,True
60,21-20925,MINARM/DGA/DO/S2A,FR 54 152 000 469 00 14 ,"la division achats, ministère des armées",acheteur négociateur,,Ministère des armées - direction générale de l'armement - direction des opérations - service des achats d'armement / division achats - site de Bruz,35170,Bruz,,(+33) -02- 9-9 -42- 9-2 -47,,,dga-do-s2a.achats-bruz.fct@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
61,21-20980,Métropole de Lyon,20004697700019,,A lattention de M. le Président de la Métropole de Lyon,FRK26,20 rue du Lac - CS 33569,69505,Lyon Cedex 03,,,,(+33) 4-26-99-30-58,dees_marches@grandlyon.com,http://grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
62,21-21009,Mairie Villepinte,None,,,FR1,"Hôtel de ville, Place de la Mairie",93420,Villepinte,,,,,lbechouche@ville-villepinte.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
63,21-21055,DEPARTEMENT DU BAS RHIN,None,Monsieur le Président,,,Place du quartier blanc,67964,Strasbourg,,03-88-76-67-67,,,utcd.haguenau@bas-rhin.fr,http://www.bas-rhin.fr/acces-direct/les-marches-publics,http://alsacemarchespublics.eu,,,,,False,False,,False,False
64,21-21162,Mairie Villepinte,None,,,FR1,Hôtel de Ville Place de la Mairie,93420,Villepinte,,,,,lbechouche@ville-villepinte.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
65,21-21206,Département des Alpes-Maritimes,None,,,FRL03,"147 bd du Mercantour, Bâtiment Cheiron, 4e étage, Bureau 471 - B.P. 3007",06201,Nice cedex 3,,(+33) 4-97-18-60-00,,,marches@departement06.fr,https://www.e-marches06.fr,,,https://www.e-marches06.fr,https://www.e-marches06.fr,,False,True,,False,True
66,21-21853,Conseil départemental du Pas-de-Calais,None,,,FRE12,Hôtel du Département Rue Ferdinand Buisson,62018,Arras cédex 09,,(+33) 3-21-21-67-91,,,dcp.secretariat@pasdecalais.fr,https://www.pasdecalais.fr,https://marchespublics596280.fr,,,,,False,True,,False,True
67,21-2206,Cté de Cnes de la Région de Suippes,None,,François MAINSANT,FR,"15 place de l'Hôtel de Ville, BP 31",51600,Suippes,,(+33) -03-26-70-63-72,,(+33) -03-26-66-30-59,commandepublique@cc-regiondesuippes.com,http://www.cc-regiondesuippes.com,http://www.xmarches.fr,,,,,False,True,,False,True
68,21-22239,CC DE PONT AUDEMER VAL DE RISLE,None,Monsieur le Président Michel LEROUX,,,2 place de Verdun,27504,Pont-Audemer,,02-32-41-81-46,,,wilfried.jacquette-michaud@ccpavr.fr,http://www.ville-pont-audemer.fr,http://www.mpe27.fr,,,,,False,False,,False,False
69,21-22560,Département des Alpes-Maritimes,None,,Monsieur le Président du Conseil départemental - Direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique - service des marchés,FRL03,CADAM - 147 Bd du Mercantour - tour Jean Moulin -,06201,NICE CEDEX 3,,(+33) -04-97-18-60-00,,,marches@departement06.fr,https://www.e-marches06.fr,,,,,,False,True,,False,True
70,21-22748,MAIRIE DE TROYES,None,François BAROIN,,,Place Alexandre IsraëlBP 767,10026,Troyes Cedex,,(+33)3-25-42-33-45,,(+33)3-25-42-34-47,commande.publique@ville-troyes.fr,http://www.ville-troyes.fr,http://www.xmarches.fr,,,,,False,False,,False,False
71,21-22928,Ville d'Avignon,None,Madame le Maire,,,Hôtel de Ville - Place de l'Horloge,84045,Avignon cedex 09,,04-90-80-83-14,,04-90-80-69-96,commande.publique@mairie-avignon.com,http://www.avignon.fr,https://avignon-marchespublics.omnikles.com/,,,,,False,False,,False,False
72,21-22933,Grand Port Maritime de Bordeaux,None,,,FRI12,152 quai de Bacalan CS 41320,33082,Bordeaux cedex,,(+33) 5-56-90-58-00,,,marches@bordeaux-port.fr,http://www.bordeaux-port.fr,https://marches.bordeaux-port.fr,,https://marches.bordeaux-port.fr,https://marches.bordeaux-port.fr,,False,True,,False,True
73,21-23057,Ville de Montmorency,None,,Service commande publique,FR108,2 avenue Foch BP70101,None,Montmorency cedex,,,,,cmeilender@ville-montmorency.fr,http://www.ville-montmorency.fr,http://www.marches.maximilien.fr,,http://marches.maximilien.fr,http://marches.maximilien.fr,,False,True,,False,True
74,21-23430,DIR Atlantique,None,,,FRI1,19 allée des Pins - CS 31670,33073,BORDEAUX,,(+33) 5-57-81-64-90,,(+33) 5-57-81-64-91,dir-atlantique@developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,False,True,,False,True
75,21-23569,Département des Alpes-Maritimes,None,,,FRL03,direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique- service des marchés - cADAM - 147 boulevard du Mercantour - tour Jean Moulin - B.P. 3007,06201,Nice cedex 3,,(+33) 4-97-18-60-60,,,marches@departement06.fr,http://www.e-marches06.fr,,,,,,False,True,,False,True
76,21-23843,Conseil Départemental de l AVEYRON,None,,,FRJ22,Pôle Aménagement du Territoire Direction des Bâtiments et Collèges  Route du monastère CS 10024,12450,FLAVIN,,,,,st.marches.admin@aveyron.fr,http://www.aveyron.fr,http://www.aveyron.fr,,http://www.aveyron.fr,http://www.aveyron.fr,,False,True,,False,True
77,21-24118,Département des Alpes-Maritimes,None,,,FRL03,"M. le président du Conseil départemental des Alpes, Direction générale adjointe pour les ressources et les moyens - Direction des Achat et de la logistique - Service des marchés - Tour Jean Moulin - 6ème étage - Bureau 630 - CADAM - 147 boulevard du Mercantour - BP 3007",06201,Nice cedex 3,,(+33) -04-89-04-20-25,,(+33) -04-89-04-29-89,marches@departement06.fr,https://www.e-marches06.fr,,,,,,False,True,,False,True
78,21-24271,Département des Alpes-Maritimes,None,,,FRL03,"DAL / Service des marchés - CADAM, 147 bd du Mercantour - Bâtiment Cheiron 4ème étage - Bureau 471 - B.P. 3007",06201,Nice Cedex 3,,,,,marches@departement06.fr,https://www.e-marches06.fr,https://www.e-marches06.fr,,https://www.e-marches06.fr,https://www.e-marches06.fr,,False,True,,False,True
79,21-24411,UGECAM d'Aquitaine,42349433500155,,,FRI12,100 rue de la Tour de Gassies,None,Bruges,,(+33) 5-57-19-65-10,,,service.achats.ug-aquitaine@ugecam.assurance-maladie.fr,http://www.ugecamaq.fr/,http://meoss.achatpublic.com/accueil/,,,,,False,True,,False,True
80,21-24413,Ville de Berck sur Mer,None,,,FRE12,Hôtel de Ville Place Claude Wilquin,62600,Berck-sur-Mer,,,,,marchespublics@berck-sur-mer.com,https://berck.fr/vie-municipale/marches-publics,https://www.marches-demat.com,,https://www.marches-demat.com,https://www.marches-demat.com,,False,True,,False,True
