BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
21-34389,False,False,False,False,True,False,
21-34390,False,False,True,False,False,False,
21-34394,False,False,True,False,False,False,
21-34398,False,False,False,False,True,False,
21-34405,False,False,False,False,True,False,
21-34409,False,False,False,False,True,False,
21-34414,False,False,True,False,False,False,
21-34418,False,False,True,False,False,False,
21-34419,False,False,True,False,False,False,
21-34420,False,False,False,False,True,False,
21-34421,False,False,False,True,False,False,
21-34422,True,False,False,False,False,False,
21-34423,False,False,True,False,False,False,
21-34425,False,False,False,False,False,False,Etablissement public administratif
21-34427,False,False,False,False,True,False,
21-34428,False,False,False,False,False,False,Santé
21-34429,False,False,True,False,False,False,
21-34431,False,False,True,False,False,False,
21-34433,False,False,False,False,True,False,
21-34435,True,False,False,False,False,False,
21-34438,False,False,True,False,False,False,
21-34444,False,False,True,False,False,False,
21-34446,False,False,False,False,True,False,
21-34447,False,False,False,False,False,False,Chambre consulaire
21-34448,True,False,False,False,False,False,
21-34449,False,False,False,False,True,False,
21-34454,False,False,True,False,False,False,
21-34455,False,False,True,False,False,False,
21-34456,True,False,False,False,False,False,
21-34458,False,False,False,False,False,False,Collectivité territoriale
21-34460,False,False,False,False,True,False,
21-34461,False,False,True,False,False,False,
21-34462,False,False,True,False,False,False,
21-34468,False,False,True,False,False,False,
21-34470,False,False,True,False,False,False,
21-34471,False,False,False,False,True,False,
21-34474,False,False,True,False,False,False,
21-34475,False,False,True,False,False,False,
21-34476,False,False,True,False,False,False,
21-34477,False,False,True,False,False,False,
21-34482,False,False,False,False,True,False,
21-34483,False,False,False,False,False,False,EPCSCP
21-34489,False,False,True,False,False,False,
21-34491,False,False,False,False,True,False,
21-34493,False,False,True,False,False,False,
21-34497,False,False,True,False,False,False,
21-34501,False,False,False,False,False,False,"Aménagement, gestion, promotion et animation du territoire"
21-34515,False,False,True,False,False,False,
21-34518,False,False,True,False,False,False,
21-34522,False,False,False,False,True,False,
21-34524,False,False,False,False,True,False,
21-34525,False,False,True,False,False,False,
21-34527,False,False,False,False,True,False,
21-34531,False,False,True,False,False,False,
21-34536,False,False,False,False,False,False,autre
21-34543,False,False,True,False,False,False,
21-34544,False,False,False,False,True,False,
21-34548,False,False,False,False,True,False,
21-34550,False,False,True,False,False,False,
21-34552,False,False,True,False,False,False,
21-34553,False,False,False,False,False,False,Hôpitaux
21-34554,False,False,False,False,True,False,
21-34558,True,False,False,False,False,False,
21-34559,False,False,False,False,True,False,
21-34560,False,False,False,False,False,False,Etablissement public de coopération intercommunale
21-34565,False,False,False,False,True,False,
21-34569,True,False,False,False,False,False,
21-34572,False,False,True,False,False,False,
21-34573,False,False,False,False,True,False,
21-34579,False,False,False,False,True,False,
21-34580,False,False,True,False,False,False,
21-34581,False,False,False,False,False,False,autre
21-34585,False,False,True,False,False,False,
21-34597,False,False,False,False,True,False,
21-34603,False,True,False,False,False,False,
21-34604,False,True,False,False,False,False,
21-34605,False,True,False,False,False,False,
21-34607,False,False,True,False,False,False,
21-34616,True,False,False,False,False,False,
21-34617,False,False,False,False,True,False,
21-34618,False,False,True,False,False,False,
21-34625,False,False,False,False,True,False,
21-34626,False,False,False,False,False,False,SEM
21-34636,False,False,False,False,True,False,
21-34637,False,False,True,False,False,False,
21-34642,False,False,True,False,False,False,
21-34650,False,False,False,False,False,False,Association
21-34658,False,True,False,False,False,False,
21-34664,False,False,True,False,False,False,
21-34666,False,False,False,False,True,False,
21-34667,False,False,False,False,True,False,
21-34668,False,False,True,False,False,False,
21-34669,False,False,True,False,False,False,
21-34673,False,False,True,False,False,False,
21-34678,False,False,True,False,False,False,
21-34679,False,False,False,False,False,False,Mairie
21-34685,False,False,True,False,False,False,
21-34686,False,False,False,False,True,False,
21-34690,False,False,True,False,False,False,
21-34703,False,False,True,False,False,False,
21-34705,False,False,False,False,False,False,Syndicat Mixte Fermé
21-34706,False,False,True,False,False,False,
21-34709,False,False,True,False,False,False,
21-34710,False,False,False,False,True,False,
21-34711,False,False,False,True,False,False,
18-76774,False,False,False,False,False,False,Etablissement Public Territorial
21-34717,True,False,False,False,False,False,
21-34718,True,False,False,False,False,False,
21-34719,False,False,False,False,False,False,Mairie de bénodet
21-34723,True,False,False,False,False,False,
21-34724,False,False,False,False,True,False,
18-9072,False,False,False,False,False,False,SEM
21-34732,False,False,False,False,True,False,
21-34734,False,False,False,False,False,False,CHU
21-34736,False,False,True,False,False,False,
21-34737,False,False,False,False,True,False,
21-34740,False,False,False,False,False,False,Etablissement public de santé
21-34741,True,False,False,False,False,False,
21-34746,False,False,False,False,False,False,Etablissement Public de Santé
21-34750,True,False,False,False,False,False,
21-34754,False,False,True,False,False,False,
21-34760,False,False,False,False,True,False,
21-34761,False,False,True,False,False,False,
21-34763,False,False,False,False,True,False,
21-34767,False,False,True,False,False,False,
21-34769,False,False,True,False,False,False,
21-34771,False,False,True,False,False,False,
21-34772,False,False,True,False,False,False,
21-34773,False,False,True,False,False,False,
21-34774,False,False,False,False,True,False,
21-34775,False,False,False,False,False,False,autre
21-34776,False,False,True,False,False,False,
21-34792,False,False,True,False,False,False,
21-34795,False,True,False,False,False,False,
21-34798,False,False,False,False,True,False,
21-34799,False,False,True,False,False,False,
21-34800,False,False,True,False,False,False,
21-34801,False,False,True,False,False,False,
21-34802,False,False,False,False,False,False,Etablissement public de coopération intercommunale
21-34803,False,False,True,False,False,False,
21-34805,True,False,False,False,False,False,
21-34814,False,False,True,False,False,False,
21-34816,False,False,True,False,False,False,
21-34817,False,False,True,False,False,False,
21-34818,False,False,False,False,True,False,
21-34819,False,False,False,False,True,False,
21-34821,False,False,False,False,True,False,
21-34822,False,False,False,False,True,False,
21-34826,False,False,False,False,True,False,
21-34830,False,False,False,False,False,False,social et medico-social
21-34832,True,False,False,False,False,False,
21-34834,False,False,True,False,False,False,
21-34837,True,False,False,False,False,False,
21-34840,False,False,False,False,False,False,SOCIETE ANONYME D'ECONOMIE MIXTE IMMOBILIERE DE NORMANDIE
21-34843,False,False,False,False,False,False,autre
21-34845,False,False,False,False,True,False,
21-34846,False,False,True,False,False,False,
21-34849,False,False,False,False,True,False,
21-34850,False,False,True,False,False,False,
21-34851,False,False,True,False,False,False,
21-34853,False,False,True,False,False,False,
21-34855,False,False,True,False,False,False,
21-34856,False,False,False,False,True,False,
21-34859,False,False,True,False,False,False,
21-34860,False,False,False,False,True,False,
21-34862,False,False,True,False,False,False,
21-34864,False,False,False,False,True,False,
18-133989,False,False,False,False,True,False,
21-34868,False,False,False,False,False,False,Établissement public de santé
21-34870,False,False,True,False,False,False,
21-34871,False,False,False,False,True,False,
21-34881,False,False,False,False,False,False,EPIC
21-34883,False,False,True,False,False,False,
21-34885,False,False,True,False,False,False,
21-34891,True,False,False,False,False,False,
21-34893,False,False,False,False,False,False,Opérateur de compétences
21-34896,False,False,False,False,True,False,
21-34904,False,False,False,False,True,False,
21-34905,False,False,True,False,False,False,
21-34907,True,False,False,False,False,False,
21-34924,False,False,True,False,False,False,
21-34925,False,False,False,False,False,False,autre
21-34932,False,False,True,False,False,False,
21-34934,False,False,True,False,False,False,
21-34940,False,False,True,False,False,False,
21-34941,False,False,True,False,False,False,
21-34947,False,False,False,False,True,False,
21-34950,False,False,False,False,True,False,
21-34951,False,False,False,False,True,False,
21-34955,False,False,True,False,False,False,
21-34956,False,False,True,False,False,False,
21-34958,False,False,False,False,True,False,
21-34964,False,False,True,False,False,False,
21-34967,False,False,True,False,False,False,
21-34968,False,False,True,False,False,False,
21-34970,False,False,True,False,False,False,
21-34974,False,False,True,False,False,False,
21-34984,True,False,False,False,False,False,
21-34985,False,False,True,False,False,False,
21-34986,False,False,True,False,False,False,
21-34987,False,False,True,False,False,False,
21-34988,False,False,True,False,False,False,
21-34990,False,False,False,True,False,False,
21-34991,False,False,True,False,False,False,
21-34992,False,False,False,False,True,False,
21-34995,True,False,False,False,False,False,
21-34996,False,False,True,False,False,False,
21-34998,False,False,True,False,False,False,
21-35000,False,False,True,False,False,False,
21-35001,False,False,True,False,False,False,
21-35002,False,False,False,False,True,False,
21-35005,False,False,True,False,False,False,
21-35007,False,False,False,False,True,False,
21-35015,False,False,True,False,False,False,
21-35024,False,False,False,False,True,False,
21-35031,False,False,True,False,False,False,
21-35032,False,False,True,False,False,False,
21-35036,False,False,True,False,False,False,
21-35039,True,False,False,False,False,False,
21-35041,False,False,False,False,True,False,
21-35046,True,False,False,False,False,False,
21-35047,False,False,False,False,True,False,
21-35056,False,False,False,False,True,False,
21-35058,False,False,True,False,False,False,
21-35060,False,False,True,False,False,False,
21-35063,False,False,False,False,True,False,
21-35065,True,False,False,False,False,False,
21-35067,False,False,False,False,True,False,
21-35068,False,False,False,False,False,False,Établissement Public de Coopération Intercommunale
21-35073,False,False,False,False,True,False,
21-35075,False,False,True,False,False,False,
21-35077,False,False,True,False,False,False,
21-35078,False,False,True,False,False,False,
21-35083,False,False,False,False,True,False,
21-35084,False,False,True,False,False,False,
21-35087,False,False,False,False,False,False,autre
21-35088,False,False,False,False,False,False,commune
21-35091,False,False,True,False,False,False,
21-35106,False,False,True,False,False,False,
21-35108,False,False,False,False,False,False,autre
21-35109,False,False,True,False,False,False,
21-35110,False,False,False,True,False,False,
21-35111,False,False,True,False,False,False,
21-35112,False,False,False,False,True,False,
21-35114,False,False,True,False,False,False,
21-35116,False,False,True,False,False,False,
21-35117,True,False,False,False,False,False,
21-35123,False,False,True,False,False,False,
21-35124,False,False,False,False,True,False,
21-35126,False,False,False,False,True,False,
21-35128,False,False,False,False,True,False,
21-35130,False,False,True,False,False,False,
21-35131,False,False,True,False,False,False,
21-35139,False,False,False,False,True,False,
21-35140,False,False,True,False,False,False,
21-35145,False,False,False,False,True,False,
21-35148,False,False,False,False,False,False,SA d'HLM
21-35155,True,False,False,False,False,False,
21-35156,False,False,True,False,False,False,
21-35157,False,False,True,False,False,False,
21-35160,False,False,False,False,False,False,Sénat
21-35161,False,False,False,False,True,False,
21-35166,True,False,False,False,False,False,
21-35167,False,False,False,False,False,False,EPCI
21-35170,False,False,True,False,False,False,
21-35180,False,False,True,False,False,False,
21-35186,False,False,True,False,False,False,
21-35194,False,False,True,False,False,False,
21-35195,False,False,True,False,False,False,
21-35197,True,False,False,False,False,False,
21-35208,False,False,False,False,False,False,ETABLISSEMENT DE SANTE
21-35210,False,False,True,False,False,False,
21-35211,False,False,False,False,False,False,Etablissement public
21-35212,False,False,False,False,False,False,autre
21-35215,False,False,False,False,False,False,Etablissement public
21-35216,False,False,False,False,False,False,autre
21-35220,False,False,True,False,False,False,
21-35221,False,False,False,False,True,False,
21-35226,False,False,False,False,False,False,autre
21-35230,False,False,True,False,False,False,
21-35233,False,False,False,False,False,False,Fondation reconnue d'utilité publique
21-35240,False,False,True,False,False,False,
21-35241,False,False,True,False,False,False,
21-35247,False,False,False,False,False,False,ETABLISSEMENT DE SANTE
21-35251,False,False,True,False,False,False,
21-35252,False,False,False,False,True,False,
21-35259,False,False,True,False,False,False,
21-35262,False,False,False,False,False,False,CENTRE HOSPITALIER
21-35264,False,False,True,False,False,False,
21-35266,False,False,True,False,False,False,
21-35267,True,False,False,False,False,False,
21-35269,False,False,False,False,True,False,
21-35272,True,False,False,False,False,False,
21-35274,True,False,False,False,False,False,
21-35285,False,False,True,False,False,False,
21-35286,False,False,True,False,False,False,
21-35287,False,False,True,False,False,False,
21-35288,False,False,True,False,False,False,
21-35292,False,False,False,False,False,False,autre
21-35295,False,False,False,False,True,False,
21-35296,False,False,True,False,False,False,
21-35302,True,False,False,False,False,False,
21-35303,False,False,True,False,False,False,
21-35306,False,False,False,False,False,False,Chambre de Commerce et d'Industrie
21-35309,False,False,True,False,False,False,
21-35312,False,False,True,False,False,False,
21-35315,False,False,False,False,False,False,Accompagnement des entreprises
21-35320,False,False,True,False,False,False,
21-35325,False,False,False,False,False,False,EPIC
21-35327,False,False,False,False,True,False,
21-35330,False,False,False,False,True,False,
21-35334,False,False,True,False,False,False,
21-35336,False,False,True,False,False,False,
21-35339,False,False,True,False,False,False,
21-35340,False,False,True,False,False,False,
21-35344,False,False,False,False,True,False,
21-35345,False,False,False,False,True,False,
21-35346,True,False,False,False,False,False,
21-35351,False,False,False,False,True,False,
21-35352,True,False,False,False,False,False,
21-35354,False,False,False,False,True,False,
21-35359,False,False,False,False,True,False,
21-35366,False,False,True,False,False,False,
21-35367,False,False,True,False,False,False,
21-35369,False,False,False,False,True,False,
21-35370,False,False,False,False,True,False,
21-35376,False,False,False,False,False,False,autre
19-115921,False,False,False,False,False,False,Collectivité territoriale
21-35382,True,False,False,False,False,False,
21-35384,True,False,False,False,False,False,
21-35386,False,False,False,False,True,False,
21-35389,False,False,False,False,True,False,
21-35390,False,False,False,False,True,False,
21-35391,False,False,True,False,False,False,
21-35393,False,False,True,False,False,False,
21-35396,False,False,False,False,True,False,
21-35397,False,False,False,False,False,False,EPL
21-35399,True,False,False,False,False,False,
21-354,False,False,False,False,False,False,Opérateurs de compétences
21-35404,True,False,False,False,False,False,
21-35407,False,False,False,False,False,False,Protection sociale
21-35409,False,False,False,False,True,False,
21-35410,False,False,True,False,False,False,
21-35411,False,False,False,False,False,False,Centre Hospitalier
21-35412,False,False,True,False,False,False,
21-35417,False,False,True,False,False,False,
21-35423,False,False,False,False,False,False,Régiment du Service Militaire Adapté de Mayotte
21-35430,False,False,False,False,True,False,
21-35433,False,False,True,False,False,False,
21-35436,False,False,True,False,False,False,
21-35437,False,False,True,False,False,False,
21-35442,False,False,True,False,False,False,
21-35449,False,False,True,False,False,False,
21-35451,False,False,False,False,True,False,
21-35453,False,False,True,False,False,False,
21-35454,False,False,True,False,False,False,
21-35455,False,False,True,False,False,False,
21-35459,False,False,False,False,False,False,autre
21-35460,False,False,True,False,False,False,
21-35461,False,False,False,False,True,False,
21-35463,False,False,False,False,False,False,Association
21-35465,False,False,True,False,False,False,
21-35470,False,False,False,False,True,False,
21-35474,False,False,False,False,True,False,
21-35478,False,False,False,False,False,False,SEM
21-35481,False,False,False,False,True,False,
21-35487,False,False,False,False,True,False,
21-35489,False,False,True,False,False,False,
21-35491,False,False,False,False,False,False,Etablissement public de santé
21-35492,False,False,True,False,False,False,
21-35493,False,False,False,False,False,False,Syndicat mixte à la carte
21-35497,False,False,False,False,True,False,
21-35503,False,False,True,False,False,False,
21-35507,False,False,False,False,False,False,autre
21-35515,False,False,True,False,False,False,
21-35519,False,False,True,False,False,False,
21-35520,False,False,True,False,False,False,
21-35521,False,False,False,False,True,False,
21-35522,False,False,True,False,False,False,
21-35523,False,False,True,False,False,False,
21-35524,False,False,False,False,False,False,Délégation de service public
21-35526,False,False,False,False,True,False,
21-35530,False,False,True,False,False,False,
21-35531,False,False,False,False,False,False,autre
21-35534,True,False,False,False,False,False,
21-35537,False,False,False,False,True,False,
21-35539,False,False,False,False,False,False,Commune
21-35540,False,False,False,False,True,False,
21-35541,False,False,False,False,True,False,
21-35548,True,False,False,False,False,False,
21-35551,False,False,False,False,True,False,
21-35555,True,False,False,False,False,False,
21-35561,False,False,False,False,True,False,
21-35563,False,False,False,False,False,False,"Établissement à caractère Scientifique, culturel et professionnel (EPSCP)"
21-35567,False,False,False,False,False,False,SA d'HLM
21-35568,False,False,False,False,False,False,Etablissement public de santé
21-35570,False,False,False,False,False,False,Association
21-35571,False,False,False,False,True,False,
21-35575,False,False,True,False,False,False,
21-35578,False,False,False,False,False,False,"Établissement public à caractère scientifique, culturel et professionnel"
21-35579,False,False,False,False,False,False,Etablissement Public Territorial
21-35583,False,False,True,False,False,False,
21-35586,False,False,True,False,False,False,
21-35587,False,False,False,False,True,False,
21-35588,False,False,True,False,False,False,
21-35593,True,False,False,False,False,False,
21-35595,False,False,False,False,False,False,Collectivité territoriale
21-35596,False,False,True,False,False,False,
21-35603,False,False,True,False,False,False,
21-35605,False,False,True,False,False,False,
21-35610,False,False,True,False,False,False,
21-35616,False,False,False,False,False,False,Aquarium
21-35617,False,False,False,False,True,False,
21-35622,False,False,False,False,False,False,Association
21-35633,False,False,False,False,False,False,EPIC
21-35637,False,False,False,False,True,False,
21-35639,False,False,False,False,True,False,
21-35640,False,False,True,False,False,False,
21-35643,False,False,True,False,False,False,
21-35646,False,False,False,False,False,False,Société Publique Locale
21-35648,False,False,False,False,False,False,"Etablissement public à caractère scientifique, culturel et professionnel"
21-35651,False,False,True,False,False,False,
21-35653,False,False,True,False,False,False,
21-35654,False,False,True,False,False,False,
21-35657,False,False,True,False,False,False,
21-35658,False,False,False,False,False,False,Société d'Exploitation de la Tour Eiffel
21-35660,False,False,True,False,False,False,
21-35666,False,False,False,False,False,False,autre
21-35667,False,False,True,False,False,False,
21-35669,False,False,False,False,True,False,
21-35673,False,False,True,False,False,False,
21-35675,False,False,False,False,True,False,
21-35676,False,False,True,False,False,False,
21-35683,False,False,True,False,False,False,
21-35687,False,False,True,False,False,False,
21-35688,False,False,True,False,False,False,
21-35692,False,False,False,False,False,False,Société d'Exploitation de la Tour Eiffel
21-35694,False,False,True,False,False,False,
21-35698,False,False,False,False,True,False,
21-35699,True,False,False,False,False,False,
21-35700,False,False,False,False,False,False,ETABLISSEMENT PUBLIC AUTONOME
21-35703,False,False,False,False,False,False,SERVICE DEPARTEMENTAL D INCENDIE ET DE SECOURS
21-35704,False,False,True,False,False,False,
21-35705,True,False,False,False,False,False,
21-35708,False,False,False,False,True,False,
21-35711,False,False,True,False,False,False,
21-35712,False,False,True,False,False,False,
21-35718,False,False,True,False,False,False,
21-35720,False,False,True,False,False,False,
21-35721,False,False,False,False,False,False,Etablissement Public de Santé
21-35722,False,False,False,False,True,False,
21-35724,False,False,True,False,False,False,
21-35725,False,False,True,False,False,False,
21-35727,False,False,True,False,False,False,
21-35730,False,False,True,False,False,False,
21-35731,False,False,False,False,False,False,Etablissement de Santé
21-35733,False,False,False,False,True,False,
21-35735,False,False,True,False,False,False,
21-35741,False,False,False,False,True,False,
21-35750,False,False,False,False,True,False,
21-35751,False,False,True,False,False,False,
21-35752,False,False,True,False,False,False,
21-35754,False,False,False,False,True,False,
21-35757,False,False,True,False,False,False,
21-35759,False,False,True,False,False,False,
21-35760,False,False,True,False,False,False,
21-35764,True,False,False,False,False,False,
21-35766,False,False,False,False,False,False,SEM
21-35771,False,False,False,False,True,False,
21-35773,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
21-35775,False,False,True,False,False,False,
21-35776,False,False,False,False,False,False,EPIC
21-35779,False,False,True,False,False,False,
21-35780,False,False,True,False,False,False,
21-35782,False,False,False,False,False,False,Collectivité territoriale
21-35785,False,False,True,False,False,False,
21-35789,False,False,True,False,False,False,
21-35792,False,False,False,False,False,False,Etablissement public local
21-35793,False,False,True,False,False,False,
21-35794,False,False,False,False,False,False,Société Publique Locale
21-35795,False,False,True,False,False,False,
21-35798,False,False,True,False,False,False,
21-35799,False,False,False,False,True,False,
21-35800,False,False,True,False,False,False,
21-35801,False,False,True,False,False,False,
21-35802,False,False,False,False,False,False,Organisme de droit privamp;eacute; sous la forme damp;#039;une sociamp;eacute;tamp;eacute; publique locale
21-35803,False,False,True,False,False,False,
21-35804,False,False,True,False,False,False,
21-35806,False,False,False,False,False,False,autre
21-35810,True,False,False,False,False,False,
21-35811,False,False,False,False,True,False,
21-35813,False,False,False,False,False,False,commune
21-35819,False,False,True,False,False,False,
21-35823,False,False,False,False,True,False,
21-35826,False,False,False,False,True,False,
21-35828,False,False,True,False,False,False,
21-35834,False,False,True,False,False,False,
21-35835,False,False,True,False,False,False,
21-35836,True,False,False,False,False,False,
21-35839,False,False,True,False,False,False,
21-35840,False,False,False,False,False,False,établissement public de santé
21-35843,False,False,True,False,False,False,
21-35849,False,False,True,False,False,False,
21-35850,False,False,True,False,False,False,
21-35851,False,False,False,False,True,False,
21-35855,False,False,True,False,False,False,
21-35856,False,False,True,False,False,False,
21-35858,False,False,False,False,True,False,
21-35860,True,False,False,False,False,False,
21-35864,False,False,False,False,True,False,
21-35871,False,False,False,False,True,False,
21-35874,False,False,False,False,True,False,
21-35877,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
21-35878,True,False,False,False,False,False,
21-35879,False,False,False,False,False,False,EPCI
21-35880,False,False,True,False,False,False,
21-35881,False,False,False,False,True,False,
21-35882,False,False,False,True,False,False,
21-35883,True,False,False,False,False,False,
21-35884,False,False,False,False,False,False,autre
21-35891,False,False,True,False,False,False,
21-35898,False,False,True,False,False,False,
21-35903,False,False,False,False,True,False,
21-35906,False,False,True,False,False,False,
21-35908,False,False,False,False,True,False,
21-35913,False,False,False,False,True,False,
21-35915,False,False,False,False,True,False,
21-35916,False,False,False,False,False,False,Établissement public de santé
21-35920,False,False,True,False,False,False,
21-35925,False,False,False,False,False,False,GIE Groupe CCIR Paris Ile-de-France
21-35926,True,False,False,False,False,False,
21-35929,False,False,False,False,False,False,Commune
21-35930,False,False,False,False,False,False,Protection Sociale
21-35931,False,False,False,False,False,False,Société Publique Locale
21-35933,False,False,True,False,False,False,
21-35935,True,False,False,False,False,False,
21-35939,False,False,True,False,False,False,
21-35940,False,False,False,False,False,False,Autre collectivité à statut particulier
21-35943,False,False,False,False,True,False,
21-35946,False,False,False,False,True,False,
21-35947,False,False,False,False,False,False,Organismes de Sécurité Sociale.
21-35952,False,False,False,True,False,False,
21-35953,False,False,False,False,True,False,
21-35960,False,False,False,False,False,False,Syndicat mixte départemental
21-35963,False,False,True,False,False,False,
21-35964,False,False,True,False,False,False,
21-35965,False,False,False,False,False,False,Etablissement d'enseignement supérieur consulaire
21-35968,False,False,False,False,True,False,
21-35969,False,False,False,False,False,False,Enseignement supérieur
21-35970,False,False,True,False,False,False,
21-35972,False,True,False,False,False,False,
21-35973,False,False,False,False,False,False,Etablissement public de santé
21-35974,False,False,False,False,True,False,
21-35986,False,False,False,False,False,False,autre
21-36000,False,False,False,False,True,False,
21-36003,False,False,True,False,False,False,
21-36004,False,False,False,False,False,False,"Établissement public à caractère scientifique, culturel et professionnel"
21-36005,False,False,False,False,True,False,
21-36016,False,False,True,False,False,False,
21-36019,False,False,True,False,False,False,
21-36020,False,False,True,False,False,False,
21-36031,False,True,False,False,False,False,
21-36033,False,False,True,False,False,False,
21-36038,False,False,False,False,True,False,
21-36039,False,False,True,False,False,False,
21-36043,False,False,False,False,True,False,
21-36044,False,False,False,False,True,False,
21-36047,False,False,False,False,False,False,Société publique locale d'aménagement (SPLA)
21-36052,False,False,True,False,False,False,
21-36058,False,False,True,False,False,False,
21-36060,False,False,False,True,False,False,
21-36061,False,False,False,False,True,False,
21-36065,False,False,True,False,False,False,
21-36067,False,False,False,False,True,False,
21-36068,False,False,False,False,True,False,
21-36069,False,False,True,False,False,False,
21-36070,False,False,False,False,True,False,
21-36084,False,False,False,False,False,False,Établissement d'Enseignement Supérieur Consulaire
21-36086,False,False,False,False,True,False,
21-36090,False,False,False,False,True,False,
21-36091,False,False,False,False,True,False,
21-36092,False,False,False,False,False,False,SEM
21-36093,False,False,True,False,False,False,
21-36098,False,False,False,False,False,False,Etablissement public autonome
21-36102,True,False,False,False,False,False,
21-36105,False,False,True,False,False,False,
21-36108,False,False,True,False,False,False,
21-36110,False,False,True,False,False,False,
21-36111,False,False,False,False,True,False,
21-36112,False,False,True,False,False,False,
21-36117,False,False,False,False,True,False,
21-36122,True,False,False,False,False,False,
21-36125,False,False,False,False,False,False,Collectivité territoriale
