BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
19-50785,2021-11-02 00:00:00,2021-11-26 16:00:00,2021-11-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,230,Mobilier,CF_NIV_SUIV,False,False,62,,Aménagement des espaces publics au sein de la plaine du 7
19-50785,2021-11-02 00:00:00,2021-11-26 16:00:00,2021-11-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,230,Mobilier,CF_NIV_SUIV,False,False,59,,Aménagement des espaces publics au sein de la plaine du 7
19-50785,2021-11-02 00:00:00,2021-11-26 16:00:00,2021-11-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,306,Réseaux divers,CF_NIV_SUIV,False,False,62,,Aménagement des espaces publics au sein de la plaine du 7
19-50785,2021-11-02 00:00:00,2021-11-26 16:00:00,2021-11-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,306,Réseaux divers,CF_NIV_SUIV,False,False,59,,Aménagement des espaces publics au sein de la plaine du 7
19-50785,2021-11-02 00:00:00,2021-11-26 16:00:00,2021-11-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,346,Transformateur,CF_NIV_SUIV,False,False,62,,Aménagement des espaces publics au sein de la plaine du 7
19-50785,2021-11-02 00:00:00,2021-11-26 16:00:00,2021-11-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,346,Transformateur,CF_NIV_SUIV,False,False,59,,Aménagement des espaces publics au sein de la plaine du 7
19-50785,2021-11-02 00:00:00,2021-11-26 16:00:00,2021-11-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,365,Voirie,CF_NIV_SUIV,False,False,62,,Aménagement des espaces publics au sein de la plaine du 7
19-50785,2021-11-02 00:00:00,2021-11-26 16:00:00,2021-11-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,365,Voirie,CF_NIV_SUIV,False,False,59,,Aménagement des espaces publics au sein de la plaine du 7
19-50785,2021-11-02 00:00:00,2021-11-26 16:00:00,2021-11-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,415,Télésurveillance,CF_NIV_SUIV,False,False,62,,Aménagement des espaces publics au sein de la plaine du 7
19-50785,2021-11-02 00:00:00,2021-11-26 16:00:00,2021-11-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,415,Télésurveillance,CF_NIV_SUIV,False,False,59,,Aménagement des espaces publics au sein de la plaine du 7
20-131517,2021-11-26 00:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,102,Eclairage public,CF_NIV_SUIV,False,False,59,,"marché de rénovation des installations d'éclairage public, d'éclairage sportif et de mise en valeur."
20-135163,2021-11-25 00:00:00,2021-12-24 16:00:00,2021-12-24 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,39,,appel à candidature en vue de la conclusion d'un bail commercial pour la gestion du camping de salins les bains
20-84791,2021-11-23 00:00:00,2021-12-03 12:00:00,2021-12-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,446,Expertise comptable,CF_NIV_SUIV,False,False,8,,Mission d'assistance comptable et gestion sociale pour l'agence régionale du tourisme du grand est.
20-84791,2021-11-23 00:00:00,2021-12-03 12:00:00,2021-12-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,446,Expertise comptable,CF_NIV_SUIV,False,False,10,,Mission d'assistance comptable et gestion sociale pour l'agence régionale du tourisme du grand est.
20-84791,2021-11-23 00:00:00,2021-12-03 12:00:00,2021-12-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,446,Expertise comptable,CF_NIV_SUIV,False,False,51,,Mission d'assistance comptable et gestion sociale pour l'agence régionale du tourisme du grand est.
20-84791,2021-11-23 00:00:00,2021-12-03 12:00:00,2021-12-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,446,Expertise comptable,CF_NIV_SUIV,False,False,52,,Mission d'assistance comptable et gestion sociale pour l'agence régionale du tourisme du grand est.
20-84791,2021-11-23 00:00:00,2021-12-03 12:00:00,2021-12-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,446,Expertise comptable,CF_NIV_SUIV,False,False,54,,Mission d'assistance comptable et gestion sociale pour l'agence régionale du tourisme du grand est.
20-84791,2021-11-23 00:00:00,2021-12-03 12:00:00,2021-12-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,446,Expertise comptable,CF_NIV_SUIV,False,False,55,,Mission d'assistance comptable et gestion sociale pour l'agence régionale du tourisme du grand est.
20-84791,2021-11-23 00:00:00,2021-12-03 12:00:00,2021-12-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,446,Expertise comptable,CF_NIV_SUIV,False,False,88,,Mission d'assistance comptable et gestion sociale pour l'agence régionale du tourisme du grand est.
20-84791,2021-11-23 00:00:00,2021-12-03 12:00:00,2021-12-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,446,Expertise comptable,CF_NIV_SUIV,False,False,57,,Mission d'assistance comptable et gestion sociale pour l'agence régionale du tourisme du grand est.
20-84791,2021-11-23 00:00:00,2021-12-03 12:00:00,2021-12-03 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,446,Expertise comptable,CF_NIV_SUIV,False,False,68,,Mission d'assistance comptable et gestion sociale pour l'agence régionale du tourisme du grand est.
21-104970,2021-11-12 00:00:00,,2021-12-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,217,Matériel de secours et d'incendie,CF_NIV_SUIV,True,True,69,,Installation d'un système d'extinction incendie pour les groupes turbo-alternateurs 1 et 2 et la centrale hydraulique des grilles de l'UTVE des déchets de Lyon sud
21-104970,2021-11-12 00:00:00,,2021-12-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,332,Sécurité incendie,CF_NIV_SUIV,True,True,69,,Installation d'un système d'extinction incendie pour les groupes turbo-alternateurs 1 et 2 et la centrale hydraulique des grilles de l'UTVE des déchets de Lyon sud
21-105227,2021-11-10 00:00:00,,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,93,,missions d'expertise dans le domaine avicole dans le cadre d'un projet de coopération en guinée
21-105227,2021-11-10 00:00:00,,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,93,,missions d'expertise dans le domaine avicole dans le cadre d'un projet de coopération en guinée
21-105227,2021-11-10 00:00:00,,2021-12-10 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,410,Formation,CF_NIV_SUIV,False,False,93,,missions d'expertise dans le domaine avicole dans le cadre d'un projet de coopération en guinée
21-105835,2021-11-10 00:00:00,,2022-02-08 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,10,,concours restreint de maîtrise d'oeuvre pour la construction d'un nouveau complexe multisports
21-110950,2021-11-07 00:00:00,,2022-01-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,31,,laboratoire eau vétérinaire air (eva) 31 - maintenance des équipements techniques- accord-cadre à bons de commande sur 4 ans
21-111427,2021-11-10 00:00:00,2021-12-07 12:00:00,2021-12-07 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,71,"Conteneur, poubelles",CF_NIV_SUIV,False,True,3,,fourniture et lavage de conteneurs d'apport volontaire pour la collecte des déchets ménagers
21-111427,2021-11-10 00:00:00,2021-12-07 12:00:00,2021-12-07 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,71,"Conteneur, poubelles",CF_NIV_SUIV,False,True,63,,fourniture et lavage de conteneurs d'apport volontaire pour la collecte des déchets ménagers
21-111880,2021-11-19 00:00:00,,2022-01-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,102,Eclairage public,CF_NIV_SUIV,False,False,91,,"entretien et rénovation des installations d'éclairage public et des structures sportives, de la signalisation lumineuse tricolore et des illuminations festives de fin d'année"
21-111880,2021-11-19 00:00:00,,2022-01-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,102,Eclairage public,CF_NIV_SUIV,False,False,92,,"entretien et rénovation des installations d'éclairage public et des structures sportives, de la signalisation lumineuse tricolore et des illuminations festives de fin d'année"
21-111880,2021-11-19 00:00:00,,2022-01-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,102,Eclairage public,CF_NIV_SUIV,False,False,94,,"entretien et rénovation des installations d'éclairage public et des structures sportives, de la signalisation lumineuse tricolore et des illuminations festives de fin d'année"
21-111880,2021-11-19 00:00:00,,2022-01-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,102,Eclairage public,CF_NIV_SUIV,False,False,75,,"entretien et rénovation des installations d'éclairage public et des structures sportives, de la signalisation lumineuse tricolore et des illuminations festives de fin d'année"
21-111880,2021-11-19 00:00:00,,2022-01-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,170,Illumination,CF_NIV_SUIV,False,False,91,,"entretien et rénovation des installations d'éclairage public et des structures sportives, de la signalisation lumineuse tricolore et des illuminations festives de fin d'année"
21-111880,2021-11-19 00:00:00,,2022-01-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,170,Illumination,CF_NIV_SUIV,False,False,92,,"entretien et rénovation des installations d'éclairage public et des structures sportives, de la signalisation lumineuse tricolore et des illuminations festives de fin d'année"
21-111880,2021-11-19 00:00:00,,2022-01-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,170,Illumination,CF_NIV_SUIV,False,False,94,,"entretien et rénovation des installations d'éclairage public et des structures sportives, de la signalisation lumineuse tricolore et des illuminations festives de fin d'année"
21-111880,2021-11-19 00:00:00,,2022-01-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,170,Illumination,CF_NIV_SUIV,False,False,75,,"entretien et rénovation des installations d'éclairage public et des structures sportives, de la signalisation lumineuse tricolore et des illuminations festives de fin d'année"
21-112983,2021-11-20 00:00:00,,2022-01-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,False,False,30,,MOE TRAVAUX D'AMENAGEMENT DU CADEREAU EN ZUD DE L'AMONT DE LA RUE PIERRE SEMARD JUSQU'AUX ENTONNEMENTS ET DEVOIEMENT DES RESEAUX HUMIDES
21-112983,2021-11-20 00:00:00,,2022-01-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,30,,MOE TRAVAUX D'AMENAGEMENT DU CADEREAU EN ZUD DE L'AMONT DE LA RUE PIERRE SEMARD JUSQU'AUX ENTONNEMENTS ET DEVOIEMENT DES RESEAUX HUMIDES
21-113614,2021-11-28 00:00:00,,2021-12-27 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,2,Abonnement,CF_NIV_SUIV,False,True,93,,"groupement de commandes entre la ville, le centre communal d'action sociale, et la caisse des écoles relatif à la fourniture et la gestion centralisée des abonnements destinés aux services municipaux"
21-113741,2021-11-24 00:00:00,,2021-12-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,278,Produits d'entretien,CF_NIV_SUIV,False,True,76,,fourniture de produits d'entretien pour les besoins de l'office public de l'habitat de rouen
21-113741,2021-11-24 00:00:00,,2021-12-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,278,Produits d'entretien,CF_NIV_SUIV,False,True,75,,fourniture de produits d'entretien pour les besoins de l'office public de l'habitat de rouen
21-113741,2021-11-24 00:00:00,,2021-12-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,278,Produits d'entretien,CF_NIV_SUIV,False,True,27,,fourniture de produits d'entretien pour les besoins de l'office public de l'habitat de rouen
21-115158,2021-11-28 00:00:00,,2022-01-06 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,474,Véhicules (location),CF_NIV_SUIV,False,False,44,,"location de véhicules légers et poids-lourds pour le compte du groupement de commandes constitué entre la ville de nantes, le ccas de nantes et nantes métropole"
21-115588,2021-11-24 00:00:00,,2022-01-06 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,194,Machines-outils,CF_NIV_SUIV,False,False,972,,"Acquisition, installation, maintenance d'un spectomètre de masse quadripolaire à couplage inductif (icp-ms)"
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,17,Ascenseur,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,30,Bardage,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,38,Bois,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,53,Carrelage,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,57,Charpente,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,62,Climatisation,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,63,"Cloison, faux plafond",CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,74,Couverture,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,78,Curage,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,86,Déménagement,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,87,Démolition,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,101,Echafaudage,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,116,Espaces verts,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,264,Peinture (travaux),CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,269,Plâtrerie,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,270,Plomberie (travaux),CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,299,Ravalement,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,306,Réseaux divers,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,308,Revêtements de sols,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,309,Revêtements muraux,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,319,Sanitaire,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,321,Serrurerie,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,333,Signalétique,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,372,Zinguerie,CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
21-115829,2021-11-14 00:00:00,,2021-12-16 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,479,Amiante (désamiantage),CF_NIV_SUIV,True,False,67,,Restructuration des bâtiments A (externat) et V du lycée Jean Rostand à Strasbourg.
