,BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
235,21-14272,False,False,False,False,False,False,Logement social
236,21-14274,False,False,False,False,True,False,
237,21-14276,False,False,False,False,False,False,SEM
238,21-14280,False,False,False,False,True,False,
239,21-14283,False,False,False,False,True,False,
240,21-14287,False,False,False,False,False,False,Logement social
241,21-14288,False,False,False,False,True,False,
242,21-14290,False,False,False,False,True,False,
243,21-14291,False,False,False,False,True,False,
244,21-14292,False,False,False,False,True,False,
245,21-14294,False,False,True,False,False,False,
246,21-14298,True,False,False,False,False,False,
247,21-14301,False,False,True,False,False,False,
248,21-14310,False,False,True,False,False,False,
249,21-14311,False,False,False,False,True,False,
250,21-14321,False,False,False,False,True,False,
251,21-14323,False,False,False,False,True,False,
252,21-14327,False,False,True,False,False,False,
253,21-14328,False,False,False,False,False,False,Établissement Public Territorial
254,21-14331,False,False,True,False,False,False,
255,21-14333,True,False,False,False,False,False,
256,21-14334,False,False,True,False,False,False,
257,21-14336,False,False,False,False,True,False,
258,21-14340,False,False,False,False,True,False,
259,21-14341,False,False,True,False,False,False,
260,21-14344,False,False,True,False,False,False,
261,21-14345,True,False,False,False,False,False,
262,21-14348,False,False,False,False,True,False,
263,21-14351,False,False,True,False,False,False,
264,21-14355,False,False,False,False,False,False,SPLA
265,21-14358,False,False,True,False,False,False,
266,21-14360,False,False,False,False,True,False,
267,21-14363,False,False,False,False,True,False,
268,21-14367,False,False,False,False,True,False,
269,21-14371,False,False,True,False,False,False,
270,21-14375,True,False,False,False,False,False,
271,21-14376,False,False,False,False,True,False,
272,21-14377,True,False,False,False,False,False,
273,21-14378,False,False,False,False,False,False,Service départemental d'incendie et de secours du Bas-Rhin
274,21-14382,False,False,False,False,False,False,sem
275,21-14383,False,False,True,False,False,False,
276,21-14384,False,False,False,True,False,False,
277,21-14386,False,False,True,False,False,False,
278,21-14387,False,False,True,False,False,False,
279,21-14394,False,False,False,False,False,False,autre
280,21-14397,False,False,False,False,False,False,autre
281,21-14399,False,False,True,False,False,False,
282,21-14400,False,False,True,False,False,False,
283,21-14402,False,False,False,False,False,False,sem
284,21-14406,False,False,True,False,False,False,
285,21-14408,True,False,False,False,False,False,
286,21-14410,False,False,False,False,True,False,
287,21-14411,False,False,True,False,False,False,
288,21-14416,True,False,False,False,False,False,
289,21-14417,False,False,False,False,True,False,
290,21-14418,False,False,False,False,False,False,Action sociale
291,21-14426,False,False,True,False,False,False,
292,21-14427,False,False,False,False,True,False,
293,21-14429,False,False,True,False,False,False,
294,20-134447,True,False,False,False,False,False,
295,21-14435,False,False,True,False,False,False,
296,21-14436,False,False,False,False,True,False,
297,21-14440,False,False,False,False,False,False,Société publique locale
298,21-14443,False,False,False,False,False,False,"Société Publique Locale (SPL), agissant en qualité de mandataire de la Ville de Marseille"
299,21-14445,False,False,False,False,False,False,Santé
300,21-14447,False,False,False,False,True,False,
301,21-14448,False,False,True,False,False,False,
302,21-14449,False,False,True,False,False,False,
303,21-14451,False,False,True,False,False,False,
304,21-14452,False,False,False,False,True,False,
305,21-14453,False,False,True,False,False,False,
306,21-14456,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
307,21-14458,False,False,True,False,False,False,
308,21-14466,False,False,True,False,False,False,
309,21-14467,False,False,False,False,True,False,
310,21-14470,True,False,False,False,False,False,
311,21-14472,False,False,True,False,False,False,
312,21-14481,False,False,True,False,False,False,
313,21-14482,False,False,False,False,False,False,Sapeurs pompiers
314,21-14489,False,False,False,False,False,False,autre
315,21-14492,False,False,True,False,False,False,
316,21-14495,False,False,False,True,False,False,
317,21-14496,False,False,True,False,False,False,
318,21-14498,False,False,True,False,False,False,
319,21-14499,False,False,True,False,False,False,
320,21-14501,False,False,False,False,False,False,autre
321,21-14503,False,False,True,False,False,False,
322,21-14507,False,True,False,False,False,False,
323,21-14508,False,False,True,False,False,False,
324,21-14509,False,False,True,False,False,False,
325,21-14511,False,False,True,False,False,False,
326,21-14512,False,False,False,False,True,False,
327,21-14513,True,False,False,False,False,False,
328,21-14514,False,False,False,False,True,False,
329,21-14515,False,False,True,False,False,False,
330,21-14517,False,False,True,False,False,False,
331,21-14520,False,False,True,False,False,False,
332,21-14523,False,False,True,False,False,False,
333,21-14524,False,False,False,False,False,False,Etablissement public de santé
334,21-14529,False,False,True,False,False,False,
335,21-14533,True,False,False,False,False,False,
336,21-15011,False,False,True,False,False,False,
337,21-14544,False,False,False,False,False,False,Collectivité territoriale
338,21-14548,False,False,True,False,False,False,
339,21-14550,False,False,True,False,False,False,
340,21-14551,True,False,False,False,False,False,
341,21-14552,False,False,True,False,False,False,
342,21-14553,False,False,True,False,False,False,
343,21-14556,False,False,True,False,False,False,
344,21-14564,False,False,True,False,False,False,
345,21-14567,False,False,False,False,True,False,
346,21-14568,False,False,False,False,True,False,
347,21-14569,False,False,False,False,True,False,
348,21-14573,False,False,True,False,False,False,
349,21-14576,False,False,True,False,False,False,
350,21-14578,False,False,True,False,False,False,
351,21-14579,False,False,True,False,False,False,
352,21-14580,False,False,False,False,False,False,syndicat mixte
353,21-14582,False,False,True,False,False,False,
354,21-14583,False,False,True,False,False,False,
355,21-14584,False,False,True,False,False,False,
356,21-14588,False,False,True,False,False,False,
357,21-14593,False,False,True,False,False,False,
358,21-14595,False,False,True,False,False,False,
359,21-14598,False,False,False,False,False,False,autre
360,21-14599,False,False,True,False,False,False,
361,21-14600,False,False,False,False,True,False,
362,21-14604,False,False,False,False,True,False,
363,21-14605,False,False,True,False,False,False,
364,21-14606,False,False,False,False,True,False,
365,21-14608,False,False,True,False,False,False,
366,21-14610,False,False,True,False,False,False,
367,21-14613,False,False,False,False,True,False,
368,21-14616,False,False,True,False,False,False,
369,21-14618,False,False,True,False,False,False,
370,21-14622,False,False,False,False,True,False,
371,21-14625,False,False,True,False,False,False,
372,21-14627,False,False,False,False,False,False,Logement social
373,21-14630,False,False,False,False,True,False,
374,21-14633,False,False,False,False,True,False,
375,21-14634,True,False,False,False,False,False,
376,21-14635,False,False,False,False,True,False,
377,21-14636,False,False,False,False,False,False,Oeuvres universitaires et scolaires
378,21-14640,False,False,False,False,False,False,syndicat mixte
379,21-14643,False,False,False,False,True,False,
380,21-14646,False,False,True,False,False,False,
381,21-14647,False,False,True,False,False,False,
382,21-14648,False,False,True,False,False,False,
383,21-14650,False,False,False,False,True,False,
384,21-14651,False,False,False,False,True,False,
385,21-14652,False,False,True,False,False,False,
386,21-14655,False,False,False,False,False,False,Etablissement Public de Santé
387,21-14656,False,False,True,False,False,False,
388,21-14659,False,False,False,False,False,False,Commune
389,21-14660,True,False,False,False,False,False,
390,21-14663,False,False,False,False,False,False,EPCI
391,21-14665,False,False,True,False,False,False,
392,21-14667,False,False,False,False,True,False,
393,21-14673,False,False,False,False,False,False,Etablissement Public Médico-Social
394,21-14678,False,False,True,False,False,False,
395,21-14680,False,False,True,False,False,False,
396,21-14682,False,False,True,False,False,False,
397,21-14685,False,False,False,False,False,False,autre
398,21-14693,False,False,True,False,False,False,
399,21-14696,False,False,True,False,False,False,
400,21-14701,False,False,False,False,True,False,
401,21-14703,False,False,True,False,False,False,
402,21-14705,False,False,False,False,False,False,Palais consulaire
403,21-14706,False,False,False,False,False,False,Société publique locale d'aménagement
404,21-14709,False,False,False,False,False,False,syndicat mixte
405,21-14711,False,False,False,True,False,False,
406,21-14713,False,False,False,False,False,False,Syndicat mixte
407,21-14715,False,False,False,False,False,False,Etablissement public de santé
408,21-14716,False,False,False,False,False,False,Logement et équipements collectifs
409,21-14717,False,False,False,False,False,False,SA HLM
410,21-14718,False,False,False,False,True,False,
411,21-14719,False,False,True,False,False,False,
412,21-14721,False,False,False,False,False,False,"Établissements publics à caractère scientifique, culturel et professionnel, d'enseignement supérieur et de recherche"
413,21-14723,True,False,False,False,False,False,
414,21-14724,False,False,True,False,False,False,
415,21-14727,False,False,False,False,False,False,autre
416,21-14729,False,False,True,False,False,False,
417,21-14736,False,False,False,False,True,False,
418,21-14738,True,False,False,False,False,False,
419,21-14742,False,False,True,False,False,False,
420,21-14743,False,False,True,False,False,False,
421,21-14744,False,False,False,False,False,False,Construction - Aménagement
422,21-14745,False,False,True,False,False,False,
423,21-14747,False,False,False,False,True,False,
424,21-14748,False,False,False,False,False,False,Société d'Economie Mixte Locale
425,21-14750,False,False,True,False,False,False,
426,21-14756,False,False,False,False,False,False,Société publique locale
427,21-14757,False,False,False,False,True,False,
428,21-14759,True,False,False,False,False,False,
429,21-14761,False,False,False,False,False,False,SATT
430,21-14763,False,False,False,False,True,False,
431,21-14764,False,False,False,False,True,False,
432,21-14765,False,False,False,False,True,False,
433,21-14776,False,False,False,False,False,False,Chambre de commerce et d'industrie
434,21-14777,False,False,False,False,True,False,
435,21-14778,False,False,False,False,False,False,Etablissement de santé
436,21-14779,False,False,False,False,False,False,Société d'économie mixte
437,21-14784,True,False,False,False,False,False,
438,21-14785,False,False,True,False,False,False,
439,21-14789,False,False,False,False,True,False,
440,21-14792,False,False,True,False,False,False,
441,21-14793,False,False,False,False,False,False,Centrale d'Achat Public
442,21-14795,False,False,True,False,False,False,
443,21-14797,False,False,True,False,False,False,
444,21-15400,False,False,False,False,False,False,SA d'HLM
445,21-14806,False,False,True,False,False,False,
446,21-14813,False,False,True,False,False,False,
447,21-14814,False,False,False,False,True,False,
448,21-14815,False,False,False,False,True,False,
449,21-14816,False,False,True,False,False,False,
450,21-14817,False,False,True,False,False,False,
451,21-14821,False,False,True,False,False,False,
452,21-14823,False,False,True,False,False,False,
453,21-14826,False,False,True,False,False,False,
454,21-14828,False,False,True,False,False,False,
455,21-14833,False,False,False,False,True,False,
456,21-14834,False,False,True,False,False,False,
457,21-15390,False,False,True,False,False,False,
458,21-14841,False,False,False,False,False,False,Autre
459,21-14843,False,False,False,False,False,False,Chambre consulaire
460,21-14845,False,False,False,False,True,False,
461,21-14846,False,False,False,False,False,False,Centrale d'Achat Public
462,21-14851,False,False,True,False,False,False,
463,21-14854,False,False,False,False,True,False,
464,21-14865,False,False,True,False,False,False,
465,21-14866,False,False,False,False,True,False,
466,21-14869,False,False,True,False,False,False,
467,21-14872,False,False,True,False,False,False,
468,21-14873,False,False,True,False,False,False,
469,21-14876,False,False,True,False,False,False,
470,21-14878,True,False,False,False,False,False,
471,21-14880,False,False,False,False,True,False,
472,21-14883,False,False,True,False,False,False,
473,21-14884,False,False,False,False,False,False,autre
474,21-14887,False,False,True,False,False,False,
475,21-14890,False,False,False,False,False,False,autre
476,21-14892,False,False,True,False,False,False,
477,21-14897,False,False,True,False,False,False,
478,21-14898,False,False,True,False,False,False,
479,21-352,True,False,False,False,False,False,
480,21-14901,True,False,False,False,False,False,
481,21-14907,False,False,True,False,False,False,
482,21-14911,False,False,False,False,False,False,Établissement d'enseignement supérieur et de la recherche
483,21-14915,False,False,False,False,False,False,Etablissement de santé
484,21-14918,False,False,True,False,False,False,
485,21-14922,False,False,False,False,False,False,OPCO - Financement de la formation
486,21-14923,False,False,True,False,False,False,
487,21-14925,False,False,False,False,True,False,
488,21-14929,False,False,True,False,False,False,
489,21-14931,False,False,True,False,False,False,
490,21-14932,False,False,True,False,False,False,
491,21-14934,False,False,False,False,True,False,
492,21-14936,False,False,True,False,False,False,
493,21-14937,False,False,True,False,False,False,
494,21-14938,False,False,True,False,False,False,
495,21-14939,False,False,True,False,False,False,
496,21-14940,False,False,False,False,True,False,
497,21-14941,False,False,False,False,True,False,
498,21-14942,False,False,True,False,False,False,
499,21-14946,False,False,True,False,False,False,
500,21-14948,False,True,False,False,False,False,
501,21-14951,False,False,True,False,False,False,
502,21-14957,False,False,True,False,False,False,
503,21-14958,False,False,True,False,False,False,
504,21-14961,True,False,False,False,False,False,
505,21-14962,False,False,False,False,False,False,SA HLM
506,21-14966,False,False,False,False,True,False,
507,21-14967,False,False,True,False,False,False,
508,21-14970,False,False,True,False,False,False,
509,21-14972,False,False,True,False,False,False,
510,21-14973,False,False,True,False,False,False,
511,21-14974,False,False,False,False,True,False,
512,21-14975,False,False,True,False,False,False,
513,21-14977,False,False,True,False,False,False,
514,21-14981,False,False,False,False,False,False,Établissement public à caractère scientifique culturel et professionnel
515,21-14982,False,False,False,False,False,False,EPCI
516,21-14983,False,False,False,False,False,False,Etablissement public de santé
517,21-14986,False,False,False,False,True,False,
518,21-14988,False,False,False,False,True,False,
519,21-14994,False,False,False,False,False,False,epic
520,21-14996,False,False,False,False,False,False,Groupement d'intérêt public
521,21-15011,False,False,True,False,False,False,
522,21-15012,False,False,True,False,False,False,
523,21-15013,False,False,True,False,False,False,
524,21-15016,False,False,False,False,True,False,
525,21-15017,False,False,True,False,False,False,
526,21-15019,False,False,False,False,False,False,Délégation de service public
527,21-15021,False,False,False,False,True,False,
528,21-15022,False,False,False,False,True,False,
529,21-15023,False,False,True,False,False,False,
530,21-15024,False,False,True,False,False,False,
531,21-15031,False,False,True,False,False,False,
532,21-15033,False,False,True,False,False,False,
533,21-15034,False,False,False,False,False,False,autre
534,21-15035,False,False,True,False,False,False,
535,21-15036,False,False,True,False,False,False,
536,21-15038,False,False,True,False,False,False,
537,21-15042,False,False,False,False,True,False,
538,21-15043,False,False,False,False,False,False,OPH
539,21-15046,False,False,True,False,False,False,
540,21-15047,False,False,False,False,False,False,Etablissements de Santé
541,21-15049,False,False,False,False,False,False,activitamp;eacute; portuaire
542,21-15051,False,False,False,False,True,False,
543,21-15052,False,False,False,False,False,False,Collectivité Territoriale
544,21-15053,False,False,False,False,False,False,Etablissement Public de Santé
545,21-15055,False,False,False,False,True,False,
546,21-15056,False,False,True,False,False,False,
547,21-15057,False,False,True,False,False,False,
548,21-15059,False,False,True,False,False,False,
549,21-15061,False,False,True,False,False,False,
550,21-15063,True,False,False,False,False,False,
551,21-15064,False,False,False,False,False,False,EPCI
552,21-15065,False,False,False,False,True,False,
553,21-15069,False,False,False,False,True,False,
554,21-15074,False,False,True,False,False,False,
555,21-15075,False,False,True,False,False,False,
556,21-15077,False,False,True,False,False,False,
557,21-15080,False,False,False,False,False,False,Chambre consulaire
558,21-15087,False,False,False,False,True,False,
559,21-15088,False,False,False,False,True,False,
560,20-142222,False,False,True,False,False,False,
561,21-15091,False,False,True,False,False,False,
562,21-15093,False,False,False,False,False,False,EPCI
563,21-15094,False,False,True,False,False,False,
564,21-15096,False,False,True,False,False,False,
565,21-15097,False,False,True,False,False,False,
566,21-15100,True,False,False,False,False,False,
567,21-15101,False,False,True,False,False,False,
568,21-15105,False,False,False,False,True,False,
569,21-15107,True,False,False,False,False,False,
570,20-153727,True,False,False,False,False,False,
571,21-15110,True,False,False,False,False,False,
572,21-15112,False,False,False,False,False,False,centre hospitalier
573,21-15113,False,False,False,False,True,False,
574,21-15116,False,False,False,False,True,False,
575,21-15117,False,False,False,False,False,False,EPST : Etablissement Public à caractère Scientifique et Technologique
576,21-15118,False,False,False,False,True,False,
577,21-15120,False,False,True,False,False,False,
578,21-15121,False,False,False,False,True,False,
579,21-15126,False,False,True,False,False,False,
580,21-15127,False,False,False,False,False,False,Etablissement Public Local
581,21-15128,True,False,False,False,False,False,
582,21-15129,False,False,False,False,False,False,Organisme de sécurité sociale
583,21-15131,False,True,False,False,False,False,
584,21-15134,False,False,False,False,False,False,EPCI
585,21-15136,True,False,False,False,False,False,
586,21-15137,False,False,True,False,False,False,
587,21-15138,False,False,False,False,True,False,
588,21-15139,False,False,False,False,False,False,Syndicat mixte
589,21-15140,False,False,False,False,False,False,EPCI
590,21-15144,False,False,False,False,False,False,Enseignement supérieur et recherche
591,21-15147,False,False,False,False,True,False,
592,21-15148,True,False,False,False,False,False,
593,21-15149,False,False,True,False,False,False,
594,21-15153,False,False,True,False,False,False,
595,21-15154,False,False,True,False,False,False,
596,21-15161,False,False,False,False,True,False,
597,21-15162,False,False,True,False,False,False,
598,21-15163,False,False,True,False,False,False,
599,21-15164,False,False,False,False,False,False,EPCI
600,21-15167,False,False,False,False,True,False,
601,21-15173,False,False,False,False,True,False,
602,21-15265,False,False,False,False,False,False,autre
603,21-15176,False,True,False,False,False,False,
604,21-15177,False,False,False,False,True,False,
605,21-15178,False,False,True,False,False,False,
606,21-15179,False,False,True,False,False,False,
607,21-15180,False,False,False,False,False,False,autre
608,21-15182,False,False,False,True,False,False,
609,21-15185,False,False,True,False,False,False,
610,21-15191,False,False,False,False,True,False,
611,21-15196,False,False,True,False,False,False,
612,21-15197,False,False,False,False,True,False,
613,21-15198,False,False,False,False,True,False,
614,21-15200,False,False,False,False,True,False,
615,21-15205,False,False,False,False,True,False,
616,21-15207,False,False,True,False,False,False,
617,21-15211,False,False,False,False,True,False,
618,21-15212,False,False,False,False,True,False,
619,21-15216,False,False,False,False,True,False,
620,21-15217,False,False,False,False,True,False,
621,21-15218,False,False,True,False,False,False,
622,21-15219,False,False,True,False,False,False,
