,BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
12,20-158920,retenue de garantie à 5 % pouvant être remplacée par une garantie à première demande ou une caution. Le versement de l'avance à 5 % est assujetti à la constitution d'une caution ou d'une garantie à concurrence de 100 % du montant de l'avance,"articles R 2191-1 à 63 et R 2192-10 à 37 du Code de la commande publique. Les comptes seront réglés dans les conditions du CCAG-Travaux dans un délai global de 30 jours par virement administratif. Le taux des intérêts moratoires sera celui du taux d'intérêt de la principale facilité de refinancement appliquée par la Banque centrale européenne à son opération de refinancement principal la plus récente effectuée avant le premier jour de calendrier du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de huit points. L'indemnité forfaitaire pour frais de recouvrement est quant à elle fixée à 40 euros. Versement éventuel d'une avance fixée à 5 %. Prix unitaires actualisables. Cette opération est autofinancée à ce jour 100 % sur le budget de la Commune qui se fera rembourser les sommes correspondant aux travaux réalisés pour le compte de l'API et du SIREG conformément à la convention conclue avec ces établissements publics","le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché. En cas de groupement conjoint, le pouvoir adjudicateur souhaite toutefois que ce mandataire soit solidaire du groupement. Si le groupement attributaire est d'une forme différente, il pourra se voir contraint d'assurer sa transformation pour se conformer au souhait du pouvoir adjudicateur. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.",False,False,celles mentionnées dans les pièces constituant le dossier de consultation des entreprises.,False,True,False,CF_NIV_SUIV,['FR'],
13,20-38263,,,,False,False,,False,True,False,CF_NIV_SUIV,,
14,20-44560,,,,False,False,,False,True,True,CF_NIV_SUIV,,
15,20-46614,,"Articles R 2191-1 à 63 et R 2192-10 à 37 du Code de la commande publiques. Les comptes seront réglés dans les conditions du CCAG-PI et des règles de la comptabilité publique. Le délai global de paiement est de 30 jours. Le taux des intérêts moratoires sera celui du taux d'intérêt de la principale facilité de refinancement appliquée par la Banque centrale européenne à son opération de refinancement principal la plus récente effectuée avant le premier jour de calendrier du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de huit points. L'indemnité forfaitaire pour frais de recouvrement est quant à elle fixée à 40 euros. Ce marché est autofinancé à ce jour à 100 % sur le budget communal. Prix forfaitaires actualisables.","En cas de groupement, le pouvoir adjudicateur ne souhaite imposer aucune forme à l'attributaire du marché. Le groupement pourra donc être conjoint ou solidaire.En cas de groupement conjoint, le pouvoir adjudicateur souhaite toutefois que ce mandataire soit solidaire du groupement. Si le groupement attributaire est d'une forme différente, il pourra se voir contraint d'assurer sa transformation pour se conformer au souhait du pouvoir adjudicateur.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.Les candidats se présentent dans les conditions suivantes :Les compétences requises pour répondre à la présente consultation sont les suivantes :-Compétence en matière de programmation, de conception et de construction de bâtiments scolaires.-Compétence en matière d'économie de la construction.-Compétence en matière d'assistance à maîtrise d'ouvrage et plus particulièrement en matière de marché global de performance.-Compétence en matière de performance énergétique et incidence écologique et de labellisation et bilan E+ C-.-Compétence en matière d'exploitation/maintenance.D'autres compétences pourront être mobilisées si les candidats les jugent utiles.Le candidat pourra toutefois se présenter en la forme d'un candidat seul réunissant au sein d'une équipe pluridisciplinaire les compétences précitées.Les tâches suivantes seront effectuées par un ou plusieurs membres du groupement dans les conditions suivantes : en cas de groupement le mandataire devra au minimum être en charge de l'étude de programmation.",False,False,Celles mentionnées dans les pièces constituant le dossier de consultation des entreprises.,False,True,False,CF_NIV_SUIV,['FR'],
16,20-63448,,"Les règlements seront effectués par virement, le paiement (date du virement) devant intervenir dans les délais suivants :pour les acomptes : 30 jours à compter de la réception par le mandataire du maître d'ouvrage du projet de décompte, ou à compter de sa date d'exigibilité si le projet de décompte est reçu antérieurement à cette dernière ;pour le solde : 30 jours à compter de la notification au titulaire du décompte général et de l'état du solde.Le défaut de paiement dans ce délai fait courir des intérêts moratoires au bénéfice du titulaire. Le taux des intérêts moratoires est le taux d'intérêt de la principale facilité de refinancement appliquée par la Banque centrale européenne à son opération de refinancement principal la plus récente effectuée avant le premier jour de calendrier du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de huit points.Tout retard de paiement donnera également lieu au versement d'une indemnité forfaitaire de 40 euros.","En cas de groupement, la forme souhaitée par le pouvoir adjudicateur est un groupement solidaire. Si le groupement attributaire du marché est d'une forme différente, il pourra se voir contraint d'assurer sa transformation pour se conformer au souhait du pouvoir adjudicateur.",False,False,,False,True,True,CF_NIV_SUIV,,
17,20-84616,,Financement sur fonds propres suivant les règles de la comptabilité publique. Délai global de paiement de 30 jours à compter de la date de réception des factures ou de demandes de paiement équivalentes (paiement par acompte sur présentation des livrables),,False,False,,False,True,False,CF_NIV_SUIV,,
18,21-10175,"chaque paiement fera l'objet d'une retenue de garantie au taux de 5,00% dans les conditions prévues aux articles R2191-32 à R2191-42 du Code de la commande publique. La retenue de garantie peut être remplacée, au gré du titulaire, par une garantie à première demande, dans les conditions prévues aux articles R2191-36 à R2191-42 du Code de la commande publique. Le remplacement de la retenue de garantie par une caution personnelle et solidaire n'est pas autorisé.L'avance ne pourra être versée qu'après constitution de la garantie à première demande à hauteur du montant de l'avance prévue à l'article R2191-7 du Code de la commande publique. Cette garantie à première demande ne pourra pas être remplacée par une caution personnelle et solidaire.","le règlement des dépenses s'effectuera par mandat administratif suivi d'un virement, selon les règles de la comptabilité publique et dans les délais réglementaires (délai global de paiement de 30 jours conformément aux dispositions de l'article R2192-10 du Code de la commande publique.).",aucune forme de groupement n'est imposée par le pouvoir adjudicateur,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
19,21-1087,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
20,21-11029,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21,21-12259,,,,False,False,,False,True,True,CF_NIV_SUIV,,
22,21-12482,Sans objet.,financement sur fonds propres de la collectivité.,fixée dans le règlement de consultation.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
23,21-13481,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
24,21-13491,,Ressources propres de la Métropole de Lyon,"Les candidats se présentant en groupement d'entreprises sont informés que la forme du groupement est laissée à leur libre choix.Néanmoins, en cas de groupement conjoint, il est exigé que le mandataire de ce groupement soit solidaire des autres cotraitants.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
25,21-14303,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
26,21-14661,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
27,21-17253,,"La prestation sera financée sur le budget propre de la collectivité. Le paiement s'effectue suivant les règles de la comptabilité publique, selon les dispositions du décret no2018-1075 du 03 décembre 2018 relatif à la lutte contre les retards de paiement dans les contrats de commande publique. Le délai global de paiement ne peux excéder 30 jours. En cas de retard, le taux des intérêts moratoires est égal au taux d'intérêt appliqué par la Banque centrale européenne à ses opérations principales de refinancement les plus récentes, en vigueur au premier jour du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de huit points de pourcentage. Une indemnité forfaitaire de 40 euros pour frais de recouvrement sera également due dès les premier jour de retard. Le mode de règlement est le mandat administratif.",,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
28,21-17285,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
29,21-19104,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
30,21-19635,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
31,21-20925,,"Le financement est assuré exclusivement par des ressources budgétaires propres au ministère des armées. Le régime des paiements (versements d'avance, acomptes, soldes ...) est conforme aux dispositions des articles L 2391-2 à L 2392-10, R 2391-1 à R 2391-10, R 2391-16 à R 2391-28, R 2393-24 à R 2393-40 du code de la commande publique.Le type et la forme de prix des prestations seront forfaitaires, définitifs, fermes Le délai de paiement est de 30 jours maximum et mis en oeuvre conformément aux articles R 2392-10 à R 2392-12 et D 2392-11 du code de la commande publique. Le mode de règlement est le virement. Le comptable assignataire est :L'agent comptable des services industriels de l'armement (ACSIA)Le Vendôme III11, rue du Rempart93 196 Noisy-Le Grand CEDEX","Cf articles R 2342-12 à R 2342-15 du code de la Commande publique.Les candidats doivent indiquer dans leur candidature s'ils se présentent en tant que candidat individuel ou groupement d'opérateurs économiques.La forme du groupement n'est pas imposée. Toutefois si le candidat se présente sous la forme d'un groupement conjoint, le mandataire sera solidaire pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles à l'égard de l'acheteur.Il est interdit aux candidats de présenter pour le marché plusieurs offres en agissant à la fois :1° en qualité de candidats individuels et de membres d'un ou plusieurs groupements ;2° en qualité de membres de plusieurs groupements.La composition des groupements ne peut pas être modifiée entre la candidature et la remise de l'offre.En outre, la composition des groupements peut être modifiée, et il est possible d'en constituer de nouveaux jusqu'à la date de signature du marché public en cas d'opération de restructuration de société, notamment de rachat, de fusion ou d'acquisition, ou si le groupement apporte la preuve qu'un de ses membres se trouve dans l'impossibilité d'accomplir sa tâche pour des raisons qui ne sont pas de son fait. Toutefois le groupement devra demander à l'acheteur l'autorisation de continuer à participer à la procédure de passation en proposant, le cas échéant, à son acceptation un ou plusieurs nouveaux membres du groupement, sous-contractants ou entreprises liées. L'acheteur se prononcera après examen de la capacité de l'ensemble des membres du groupement ainsi transformé, et, le cas échéant, des sous-contractants ou entreprises liées présentés à son acceptation, au regard des conditions de participation définies.",False,False,,False,False,False,CF_NIV_SUIV,['FR'],
32,21-20980,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
33,21-21206,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
34,21-22239,,,,False,False,,False,True,True,CF_NIV_SUIV,,
35,21-22748,pas de cautionnement ni de garantie exigés.,"financement : Ville de Troyes. Le règlement des dépenses se fera par virement bancaire. Avance : se référer au CCAP.Délais de paiement : 30 jours. Le défaut de paiement dans le délai susvisé fait courir de plein droit, et sans autre formalité, des intérêts moratoires au bénéfice du titulaire ou du sous-traitant payé directement. Conformément à l'article R. 2192-31 du Code de la commande publique, le taux des intérêts moratoires est égal au taux d'intérêt de la principale facilité de refinancement appliquée par la Banque Centrale Européenne à son opération de refinancement principal la plus récente effectuée avant le premier jour de calendrier du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de 8 points. Le retard de paiement donne lieu, de plein droit et sans autre formalité, au versement d'une indemnité forfaitaire pour frais de recouvrement, dont le montant est fixé à 40 euros par retard constaté.","candidat unique ou groupement de candidats. Aucune forme de groupement n'est imposée par le pouvoir adjudicateur. Néanmoins, le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements, conformément à l'article R. 2142-21-1° du Code de la commande publique. Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de membres de plusieurs groupements, conformément à l'article R. 2142-21-2° du Code de la commande publique. En cas d'attribution de l'accord-cadre à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution de l'accord-cadre, de chacun des membres du groupement pour ses obligations contractuelles en application de l'article R. 2142-24 du Code de la commande publique.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
36,21-22928,,Le réglement des dépenses se fera par mandat administratif suivi d'un virement.- délai de paiement : 30 jours.,"Pas de forme imposée. En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles. Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements.",False,False,Les conditions d'exécution du présent marché comportent une clause obligatoire d'insertion par l'activité économique en application des articles L2111-1 et L2112-2 du Code de la commande publique,False,True,False,CF_NIV_SUIV,['FR'],
37,21-22933,,,"Aucune forme imposéeL'entité adjudicatrice interdit aux candidats de présenter leurs candidatures en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements, conformément à l'article R2142-21 1° du Code de la commande publique.En cas d'attribution de l'accord-cadre à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution de l'accord-cadre, de chacun des membres du groupement pour ses obligations contractuelles en application de l'article R2142-24 du Code de la commande publique.",True,False,,True,False,False,CF_NIV_SUIV,['FR'],
38,21-23057,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
39,21-23430,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
40,21-23843,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
41,21-24271,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
42,21-24413,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
43,21-24487,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
44,21-2518,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
45,21-25501,"Le marché ne prévoit pas de retenue de garantie. Le recouvrement des sommes dont le titulaire serait reconnu débiteur au titre du marché sera effectué selon la procédure de l'ordre de reversement.Une avance de 5% (cinq pour cent) pourra être versée au titulaire, dans les conditions prévues aux articles R. 2191-3 à R. 2191-19 du Code de la commande publique.",modalités de financement : Budget de l' OPPIC.Modalités de paiement : Le règlement du marché sera effectué conformément aux dispositions du codede la commande publique (délai de paiement global de 30 jours). Les acomptes seront versés au fur et àmesure de l'exécution du marché dans le respect des règles de la comptabilité publique et des articles R.2191-21 et R. 2191-22 du Code de la commande publique.Le moyen de paiement retenu est le virement.,"Le cas échéant, les candidats peuvent soumissionner sous forme de groupement d'entreprises solidaire ouconjoint, en application des articles R. 2142-19 à R. 2142-24, R. 2142-26 et R. 2142-27 du Code de lacommande publique. Toutefois, conformément à l'article R. 2142-22 alinéa 1 du Code de la commandepublique, le groupement attributaire du marché devra revêtir la forme de groupement conjoint avecsolidarité du mandataire.La forme du groupement retenue par le pouvoir adjudicateur pour s'assurer de la bonne exécution dumarché tient compte de la prévention de la défaillance d'un membre du groupement.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
46,21-25994,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
47,21-26665,,Les règlements s'effectuent par virement avec délai de paiement à 30 jours maximum conformément à l'article L2392-10 du CCP.Le financement est assuré exclusivement par les ressources budgétaires de l'Etat.La monnaie de compte est l'euro.,"Les candidats doivent indiquer dans leur dossier de candidature s'ils se présentent en tant que candidat individuel ou en tant que groupement d'opérateurs économiques. En application de l'article R2342-12 du code de la commande publique, un même opérateur économique ne peut pas être mandataire de plus d'un groupement pour un même marché public.De plus, le pouvoir adjudicateur interdit aux candidats de présenter une offre en agissant à la fois :-en qualité de candidats individuels et de membres d'un ou plusieurs groupements ;-en qualité de membres de plusieurs groupements.En cas de groupement d'opérateurs économiques, celui-ci devra revêtir la forme d'un groupement d'entreprises solidaire.Pour l'exécution de l'accord-cadre, le mandataire du groupement est solidaire de chacun des membres du groupement pour ses obligations contractuelles. La constitution d'un groupement et la modification d'un groupement sont acceptées entre la remise des candidatures et la remise des offres initiales si tous les membres du groupement ont été autorisés à présenter une offre ou à y participer et le groupement nouvellement constitué doit respecter les exigences relatives aux capacités professionnelles, techniques et financières des candidats.",False,False,"Cet accord-cadre est un marché sensible :- Conformément aux dispositions de l'article 5.3.2 de l'instruction générale interministérielle no 1300 sur la protection du secret de la défense nationale (arrêté du 13 novembre 2020), l'exécution du marché relève des contrats sensibles. Ainsi, les personnes physiques devant effectivement exécuter les prestations doivent faire l'objet d'une enquête administrative de sécurité préalablement au début d'exécution des prestations du marché et d'une autorisation administrative délivrée pour chaque exécutant par l'officier de sécurité responsable de la zone. De même, chaque personne physique devant intervenir devra au préalable fournir à l'administration une déclaration individuelle attestant notamment qu'elle a pris connaissance des dispositions des articles 413-9 à 413-12 du code pénal.",False,False,False,CF_NIV_SUIV,['FR'],
48,21-26875,,Modalités de règlement des comptes : selon les modalités définies au contrat. Le délai global de paiement est de 30 jours. Modalités de financement : les prestations seront financées sur les fonds propres du Département. Le mode de règlement par l'administration est le mandat administratif,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire de l'accord-cadre.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
49,21-27722,Retenue de garantie à 5 % pouvant être remplacée par une garantie à première demande ou une caution. Le versement éventuelle d'une avance à 5 % est assujetti à la constitution d'une caution ou d'une garantie à concurrence de 100 % du montant de l'avance.,"Articles R 2191-1 à 63 et R 2192-10 à 37 du Code de la commande publique. Les comptes seront réglés dans les conditions du CCAG-Travaux dans un délai global de 30 jours par virement administratif. Le taux des intérêts moratoires sera celui du taux d'intérêt de la principale facilité de refinancement appliquée par la Banque centrale européenne à son opération de refinancement principal la plus récente effectuée avant le premier jour de calendrier du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de huit points. L'indemnité forfaitaire pour frais de recouvrement est quant à elle fixée à 40 euros. Versement éventuel d'une avance fixée à 5 %. Prix forfaitaires actualisables. Cette opération est autofinancée à ce jour 100 % sur le budget de la Commune","Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché. En cas de groupement conjoint, le pouvoir adjudicateur souhaite toutefois que ce mandataire soit solidaire du groupement. Si le groupement attributaire est d'une forme différente, il pourra se voir contraint d'assurer sa transformation pour se conformer au souhait du pouvoir adjudicateur. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.",False,False,Celles mentionnées dans les pièces constituant le dossier de consultation des entreprises.,False,True,False,CF_NIV_SUIV,['FR'],
50,21-28168,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
51,21-28717,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
52,21-29156,"-garanties professionnelles et financières suffisantes -Formulaire Dc1, Lettre de candidature - habilitation du mandataire par ses cotraitants. FormulaireDc2, Déclaration du candidat Individuel ou du membre du groupement. Garanties techniques suffisantes.",Le règlement des dépenses se fera par virement bancaire.Le délai de paiement est de 30 jours.,Solidaire.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
53,21-29430,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
54,21-29466,1. Garanties professionnelles et financières;2. Garanties techniques.,"Le règlement des dépenses se fera par virement bancaire, conformément à l'article R.2191-3 du Code de la Commande Publique du 1er avril 2019. Le délai de paiement est de 30 jours.",,False,False,,False,True,True,CF_NIV_SUIV,,
55,21-3130,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
56,21-31350,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
57,21-31492,Retenue de garantie qui pourra être remplacée au gré du titulaire par une garantie de première demande ou une caution personnelle ou solidaire.,"Pour chaque lot, les modalités s'effectuent sur les fonds propres de la collectivitéImputation budgétaire : 2315 - ASSTAvance Paiement par mandats administratifsFacturation selon les modalités définies au CCAPDélai global de paiement : 30 jours Prix actualisables Tout document joint au dossier de candidature ou d'offre rédigé en une autre langue que la langue française devra obligatoirement être traduit en français comme le prévoit l'article R2143-16 du Code de la Commande Publique.","Chaque lot du marché sera attribué soit à :- un candidat individuel,- des entrepreneurs groupés.La même société peut présenter plusieurs offres, en agissant à la fois en qualité de :- candidat individuel et de membre d'un ou plusieurs groupements,- membre de plusieurs groupements.En cas de groupement :- la même société ne peut pas être mandataire de plus d'un groupement pour un même marché.- sa transformation dans une forme juridique déterminée ne pourra pas être exigée, pour la présentation de l'offre.Transformation du groupement, si celle-ci est nécessaire pour la bonne exécution du marché :Lorsque le marché lui a été attribué, le groupement sera tenu de se transformer en groupement avec mandataire solidaire.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
58,21-31528,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
59,21-31763,Aucune retenue de garantie ne sera pratiquée sur les paiements.Aucune avance ne sera versée au titulaire de chacun des lots.,Budget Fonctionnement de l'Entité Adjudicatrice Service Assainissement de la Ville d'Hazebrouck.Paiement administratif sous 30 jours.,,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
60,21-31823,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
61,21-31959,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
62,21-32074,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
63,21-32221,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
64,21-32268,"Une retenue de garantie de 5.0% du montant initial du marché (augmenté le cas échéant du montant des avenants) sera constituée. Cette retenue de garantie sera prélevée sur le montant de chaque acompte par le comptable assignataire des paiements. Cette retenue de garantie peut être remplacée au gré du titulaire par une garantie à première demande ou, si les deux parties en sont d'accord, par une caution personnelle et solidaire.",Le marché est financé sur les ressources propres de la commune,"en cas de groupement d'opérateurs économiques, la forme souhaitée par le pouvoir adjudicateur est un groupement conjoint avec mandataire solidaire",False,False,,False,True,True,CF_NIV_SUIV,,
65,21-32341,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
66,21-32553,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
67,21-32653,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
68,21-33028,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
69,21-33565,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
70,21-33748,,le règlement des dépenses se fera par mandat administratif suivi d'un virement dans le délai de 30 jours et selon les règles de la comptabilité publique.,aucune forme de groupement n'est imposée.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
71,21-33851,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
72,21-33963,,le règlement des dépenses se fera par mandat administratif suivi d'un virement dans le délai de 30 jours et selon les règles de la comptabilité publique.,"aucune forme juridique n'est imposée. Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements, conformément à l'article R2142-21 1° du Code de la commande publique.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
73,21-34219,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
74,21-34639,,prestations réglées par des prix forfaitaires,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché.,False,False,,True,True,False,CF_NIV_SUIV,,
