,BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
25,21-28480,False,False,False,False,True,False,False,,False,False,,,,False,"Le Département a intégré ce spectacle original à la programmation 2021/2022 du Vendéspace. Les thèmes abordés correspondant en effet à l'identité de son territoire : la mer, sa façade atlantique, les activités autour du vent, le Vendée Globe... Cet évènement permettra de découvrir une nouvelle discipline, de promouvoir l'image de la Vendée auprès d'un nouveau public mais aussi des médias qui ne manqueront pas de suivre cet évènement produit par un chorégraphe de renommée internationale.Le code de la commande publique précise, en son article R.2122-3 3° que l'acheteur peut passer un marché sans publicité ni mise en concurrence préalables (...) du fait de l'existence de droits d'exclusivité, notamment de droits de propriété intellectuelle. Ce marché d'achat de spectacles rentre dans ce cadre"
26,21-28756,False,False,False,False,False,True,False,,False,False,,,,False,La société VARIAN est la seule à pouvoir maintenir et fournir les pièces d'origines pour ses équipements et fournir les interfaces logicielles.
27,21-29211,False,False,False,False,False,True,False,,False,False,,,,False,"Le choix des fournisseurs sétant opéré par ailleurs, ceux-ci détiennent des droits de propriété intellectuelle sur les logiciels dont il est question dassurer la centralisation au sein du système dinformation de lANTENJ.Par ailleurs, la connaissance technique que détient chacun des opérateurs concernés par lopération est par principe unique."
28,21-29223,False,False,False,False,False,True,False,,False,False,,,,False,"Protection de droits exclusifs,"
29,21-29305,False,False,False,False,False,False,False,,False,False,,,,True,"En vertu de la directive 2014/24/UE du parlement européen et du conseil du 26 février 2014, la présente consultation, dune estimation totale de 1 679 855,93euro HT est inférieure au seuil d'application de la directive susvisée. Cette dernière n'est donc pas soumise à l'obligation de publication préalable d'un avis de marché au JOUE. "
30,21-29335,False,False,False,False,False,True,False,,False,False,,,,False,Protection de droits exclusifs
31,21-29367,False,False,False,False,False,False,False,,False,False,,,,True,"Le montant du présent marché de travaux ne dépassant pas 5 350 000 euro EUR HT, il est passé en procédure adaptée."
32,21-29591,False,False,False,False,False,False,False,,False,False,,,,True,Valeur estimée du marché inférieure aux seuils de procédure formalisée.
33,21-29749,False,False,False,False,False,True,False,,False,False,,,,False,"Seule la société INTERSYSTEMS est en mesure d'assurer cette prestation de maintenance, un certificat d'exclusivité a été fourni."
34,21-29873,False,False,False,False,False,True,False,,False,False,,,,False,"Le recours au marché négocié sans publicité et sans mise en concurrence est justifié par la détention de brevets par la titulaire pour le matériel acquis et par le souhait de lunité GDEC  PF GENTYANE dacquérir un Sequel 8M en complément du séquenceur Sequel ll acquit en 2019.Lacquisition de ce deuxième séquenceur Sequel II, stratégique pour GENTYANE, réduirait considérablement les délais dobtention de résultats de séquençage pour nos clients scientifiques, aujourdhui de 14 mois. Ces séquenceurs permettent le développement des projets de séquençage de plusieurs espèces aux génomes complexes dont le blé (17Gb).A titre dexemple, le séquençage (couverture >50x) dune variété de blé sur le Sequel II correspond désormais à un investissement de moins de 15keuro, comparativement à près de 50keuro sur la précédente version. Ce positionnement de lUMR GDEC (équipes de recherche et plateforme GENTYANE) sur lanalyse des génomes complexes trouve écho dans plusieurs éléments de la politique du site clermontois (les projets I-ISITE CAP2025 et CPER 2021-2025), et du Centre Auvergne Rhône-Alpes (Schéma de Centre, éléments de cadrage scientifique). Nous disposons ainsi dengagements fermes pour le séquençage de diverses espèces (run Hifi et IsoSeq couvrant 14 mois dutilisation du Sequel II actuel). Ainsi, une charge dau moins 30% sur les deux appareils, sur 2 ans, nécessaire pour assurer notre plan de financement, est dores et déjà planifiée. Loriginalité et lexcellence de loffre de service de GENTYANE autour du génotypage haut débit et du séquençage longs fragments "" PacBio "" a été reconnue, lors de la construction du projet de construction de lInfrastructure de Recherche distribuée (IRD) "" INRAE Génomics "", avec une répartition des différentes activités sur les 4 composantes de cette IR (plateformes GENTYANE, GET, EPGV, PGTB). Nous sommes par ailleurs reconnus officiellement comme l'unique Service Provider Pacific Biosciences pour la France. Lacquisition de ce nouveau Sequel II, permettrait à GENTYANE de multiplier par 2 ses capacités de séquençage tout en réduisant les coûts et en améliorant la qualité des séquences produites (réduction du taux derreur). "
35,21-30344,False,False,False,False,False,False,False,,False,False,,,,True,"Montpellier Méditerranée Métropole sollicite SA BRL-Exploitation, afin de permettre le remplissage du plan deau, la compensation journalière de son évaporation, ainsi que larrosage des espaces verts limitrophes.En application des dispositions de larticle R. 2122-3 2° du Code de la commande publique, les fournitures objet du marché "" ne peuvent être fournies que par un opérateur économique déterminé "" pour des "" raisons techniques "".En effet, la SA BRL-Exploitation, en tant que fermier de la SAELM BRL, concessionnaire de la Région Occitanie, bénéficie dune exclusivité dexploitation du Réseau Hydraulique Régional. Pour cette raison la SA BRL-Exploitation est le seul opérateur économique apte à pouvoir assurer la prestation objet du marché"
36,21-30387,False,False,False,False,False,True,False,,False,False,,,,False,La société KARL STORZ est la seule à pouvoir maintenir et fournir les pièces d'origines pour ses équipements
37,21-30431,False,False,False,False,False,True,False,,False,False,,,,False,"Le recours au marché négocié sans publicité et sans mise en concurrence est justifié par la détention de brevets par la titulaire pour lensemble des puces de génotypage AXIOM® et accessoires entrant dans le périmètre du marché.  Cette technologie est la technologie déjà mise en place sur la Plateforme GENTYANE. De plus, il sagit de la technologie le plus haut débit et la moins couteuse du marché pour du génotypage à grande échelle. Les clients de ces puces travaillent avec la plateforme GENTYANE depuis 9 ans, il y a donc un besoin de continuité de technologie pour ces clients. Cette technologie permet également lutilisation de puce multi-espèces, permettant de génotyper jusquà 5 espèces différentes sur une même puce à des tarifs ultra compétitifs.Aucune autre technologie ne permet le génotypage de 70 000 à 700 000 marqueurs SNP aujourdhui."
38,21-30479,False,False,False,False,False,False,False,,False,False,,,,True,Réduction du délai d'introduction du recours contractuel
39,21-31128,False,False,False,False,False,False,True,,False,False,,,,False,Les moyens aériens de lutte contre les feux de forêts de la DGSCGC ne sont pas opérationnels pour les saisons hiver et printemps :- les CANADAIR sont en maintenance pour assurer la saison estivale et la plupart des pilotes CANADAIR sont en formation;- une consigne de navigabilité interdit le vol d'une partie des moyens aériens de la DGSCGC dans le cadre de la lutte contre les feux de forêts. La nécessité de disposer de moyens de lutte très rapidement a contraint l'administration à recourir à une procédure sans publicité ni mise en concurrence en urgence impérieuse en application de l'article R2122-1 du code de la commande publique.
40,21-31443,False,False,False,False,False,False,False,,False,True,,,,False,Marché de services attribué au lauréat du concours restreint de Maîtrise d'oeuvre 20sts07 attribué le 11/12/2020
41,21-31961,False,False,False,False,False,False,False,,False,True,,,,False,"Le marché fait suite à un concours restreint de maitrise duvre qui a permis à lacheteur, après une sélection des candidatures, de choisir dans une première phase (phase candidatures) les candidats admis à concourir en application des articles L2125-1 2°, R2162-15 à R2162-24 du code de la commande publique (CCP) et de désigner dans une deuxième phase (phase projets) le lauréat du concours.Suite à la désignation du lauréat, un marché sans publicité ni mise en concurrence lui a été attribué."
42,21-31982,False,False,False,False,False,True,False,,False,False,,,,False,"La société MGDIS est seule habilitée à pouvoir assurer les prestations de maintenance, dassistance et daccompagnement ainsi que les évolutions sur ces progiciels acquis par la Région (attestation dexclusivité produite par la société).En conséquence, seule la société MGDIS est en mesure de répondre aux besoins de la Région."
43,21-32070,False,False,False,False,False,True,False,,False,False,,,,False,"Il s'agit d'un marché négocié sans publicité ni mise en concurrence préalables en application des articles L2122-1 et R2122-3 du Code de la commande publique. A ce titre, la société SIVECO atteste être la seule à-même de répondre aux besoins de la DILA en raison de son exclusivité technologique (attestation d'exclusivité fournie par la société)."
44,21-32100,False,False,False,False,False,False,False,,False,False,,,,True,Le marché est une procédure adaptée et un avis d'appel public à la concurrence a été publié au BOAMP du département 976 sous la référence 20-126984.
45,21-32111,True,False,False,False,False,False,False,,False,False,,,,False,"A la suite de la déclaration d'infructuosité du lot 2 de la procédure 2020-094 Solutions numériques innovantes et services associés, un marché négocié a été passé avec l'ensemble des candidats ayant remis une offre dans le cadre du lot 2 de la procédure 2020-094"
46,21-32117,False,False,False,False,False,True,False,,False,False,,,,False,"Le présent marché est passé dans le cadre d'une procédure négociée sans publicité ni mise en concurrence, selon les dispositions de l'article R2122-3 du code de la commande publique.Le marché ne peut être confié qu'à un opérateur économique déterminé pour des raisons tenant à la protection des droits d'exclusivité.En effet, le fournisseur a produit un certificat d'exclusivité daté du 30/09/2020 qui précise qu'il est l'unique propriétaire des programmes sources de la suite logiciel. A ce titre, il est le seul à pouvoir intervenir sur le code source et seul habilité à assurer l'évolution et la maintenance de ses matériels et logiciels."
47,21-32185,False,False,False,False,False,False,False,,False,False,,,,True,"Conformément à la Directive 2014/24/Ue, aux différents règlements Ce s'y rapportant, à l'Ordonnance no2018-1074 du 26/11/2018 portant partie législative du Code de la commande publique et au Décret no2018-1075 du 03/12/2018 portant partie réglementaire du Code de la commande publique, la procédure adaptée de fournitures courantes dont fait l'objet le présent avis est conclue pour un montant inférieur au seuil communautaire de 214 000 euros Ht. La publicité du présent marché a été adaptée en fonction de son objet et des obligations légales en vigueur lors de sa parution. Le présent marché a été publié sur les supports suivants : profil de l'acheteur, Boamp"
48,21-32315,False,False,False,False,False,True,False,,False,False,,,,False,"Le titulaire dispose de l'exclusivité sur la concession , la maintenance et les prestations annexes associés relativement aux logiciels proposés dans le marché"
49,21-32472,False,False,False,False,False,False,False,,False,False,,,,True,"Dans le cadre du contrat dénommé "" Supply Agreement "" avec l'opérateur économique Ortho Clinical Diagnostic en vue de lui fournir des réactifs, le fournisseur de flacons Gerreishmer est imposé pour des raisons techniques à l'EFS en conformité avec sa méthode de production."
50,21-32529,False,False,False,False,False,False,False,,False,False,,,,True,En vertu du certificat d'exclusivité produit par la société FRESENIUS VIAL et pour des raisons techniques liées à l'interopérabilité des prestations de maintenance sur les automates de fabrication FRESENIUS VIAL
