BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
21-100131,False,False,True,False,False,False,
21-100133,False,False,True,False,False,False,
21-100137,False,False,True,False,False,False,
21-100138,False,False,False,False,False,False,Enseignement supérieur et recherche
21-100139,False,False,False,False,False,False,EPCI
21-100140,False,False,False,False,False,False,Société Publique Locale (SPL)
21-100144,False,False,False,False,True,False,
21-100149,False,False,False,False,False,False,Santé
21-100150,False,False,True,False,False,False,
21-100153,False,False,False,False,True,False,
21-100154,False,False,False,False,True,False,
21-100155,False,False,False,False,True,False,
21-100156,False,False,False,True,False,False,
21-100157,False,False,True,False,False,False,
21-100158,False,False,True,False,False,False,
21-100160,False,False,False,False,False,False,Parlement - Sénat
21-100168,False,False,False,False,True,False,
21-100172,False,False,True,False,False,False,
21-100173,False,False,True,False,False,False,
21-100174,False,False,False,False,False,False,autre
21-100175,False,False,True,False,False,False,
21-100177,False,False,False,True,False,False,
21-100179,False,False,True,False,False,False,
21-100180,False,False,False,True,False,False,
21-100182,False,False,False,False,True,False,
21-100186,False,False,True,False,False,False,
21-100187,False,False,True,False,False,False,
21-100188,False,False,True,False,False,False,
21-100189,False,False,False,False,True,False,
21-100191,False,False,True,False,False,False,
21-100197,False,False,True,False,False,False,
21-100198,False,False,True,False,False,False,
21-100200,False,False,False,False,False,False,syndicat mixte
21-100201,False,False,True,False,False,False,
21-100203,False,False,False,False,False,False,EPCI
21-100205,False,True,False,False,False,False,
21-100208,True,False,False,False,False,False,
21-100214,False,False,False,False,True,False,
21-100236,False,False,True,False,False,False,
21-100237,True,False,False,False,False,False,
21-100245,False,False,True,False,False,False,
21-100253,False,False,False,False,True,False,
21-100256,False,False,True,False,False,False,
21-100259,False,False,True,False,False,False,
21-100260,False,False,False,False,True,False,
21-100261,False,False,True,False,False,False,
21-100263,False,False,False,False,False,False,établissement intercommunal
21-100264,False,False,False,False,True,False,
21-100266,False,False,False,False,True,False,
21-100269,False,False,False,False,True,False,
21-100270,True,False,False,False,False,False,
21-100272,False,False,False,False,False,False,CPAM
21-100273,False,False,False,False,True,False,
21-100274,False,False,False,False,False,False,Etablissement public- Syndicat Mixte Energie Equipement et Environnement
21-100277,False,False,True,False,False,False,
21-100279,False,False,False,False,True,False,
21-100284,True,False,False,False,False,False,
21-100289,False,False,False,False,False,False,Etablissement public de coopération intercommunale
21-100291,False,False,True,False,False,False,
21-100295,True,False,False,False,False,False,
21-100296,False,False,False,False,True,False,
21-100297,False,False,True,False,False,False,
21-100298,False,False,True,False,False,False,
21-100299,False,False,False,False,True,False,
21-100301,False,False,False,False,False,False,Enseignement supérieur
21-100304,False,False,False,False,True,False,
21-100305,False,False,True,False,False,False,
21-100307,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunal
21-100311,False,False,False,False,True,False,
21-100313,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
21-100314,False,False,False,False,False,False,Etablissement Public National
21-100316,False,False,True,False,False,False,
21-100319,False,False,True,False,False,False,
21-100320,False,False,True,False,False,False,
21-100323,False,False,False,False,True,False,
21-100325,False,False,False,False,False,False,autre
21-100327,False,False,False,False,False,False,Etablissement public
21-100334,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
21-100337,False,False,False,False,True,False,
21-100342,False,False,True,False,False,False,
21-100344,False,False,False,True,False,False,
21-100350,False,False,True,False,False,False,
21-100354,False,False,True,False,False,False,
21-100355,False,False,False,False,True,False,
21-100357,False,False,False,False,False,False,Société Publique Locale
21-100362,False,False,False,False,False,False,Syndicat Mixte Intercommunal
21-100364,False,False,True,False,False,False,
21-100365,False,False,False,False,True,False,
21-100367,False,False,True,False,False,False,
21-100369,False,False,False,False,False,False,université
21-100370,True,False,False,False,False,False,
21-100372,False,False,False,False,False,False,Collectivité territoriale - Commune
21-100375,False,False,False,False,True,False,
21-100376,True,False,False,False,False,False,
21-100377,False,False,True,False,False,False,
21-100381,False,False,False,False,False,False,Etablissement public local
21-100382,False,False,False,False,False,False,Etablissement Public National
21-100384,False,False,False,False,False,False,Etablissement public de santé
21-100389,False,False,False,False,True,False,
21-100390,False,False,False,False,True,False,
21-100393,False,False,False,False,False,False,Transports
21-100398,False,False,True,False,False,False,
21-100400,False,False,True,False,False,False,
21-100403,False,False,False,False,False,False,Etablissement public de coopération culturelle
21-100404,False,False,True,False,False,False,
21-100405,False,False,True,False,False,False,
21-100408,False,False,True,False,False,False,
21-100409,False,False,True,False,False,False,
21-100413,False,False,True,False,False,False,
21-100417,False,False,False,False,False,False,Commune
21-100418,False,False,False,False,True,False,
21-100421,True,False,False,False,False,False,
21-100429,False,False,True,False,False,False,
21-100431,True,False,False,False,False,False,
21-100432,True,False,False,False,False,False,
21-100441,False,False,True,False,False,False,
21-100443,False,False,False,False,True,False,
21-100446,False,False,False,False,False,False,Santé
21-100449,False,False,False,False,False,False,Santé
21-100450,False,False,False,False,False,False,Santé
21-100451,True,False,False,False,False,False,
21-100453,False,False,True,False,False,False,
21-100456,False,False,True,False,False,False,
21-100459,False,False,False,False,True,False,
21-100466,False,False,True,False,False,False,
21-100470,False,False,True,False,False,False,
21-100471,False,False,True,False,False,False,
21-100472,False,False,False,False,False,False,EPCI
21-100480,False,False,True,False,False,False,
21-100486,False,False,True,False,False,False,
21-100489,False,False,False,False,True,False,
21-100492,False,False,False,False,False,False,Etablissement public local
21-100493,False,False,True,False,False,False,
21-100495,False,False,True,False,False,False,
21-100497,False,False,False,False,False,False,Organisme de Sécurité Sociale
21-100498,False,False,False,False,False,False,EPCC
21-100499,True,False,False,False,False,False,
21-100502,False,False,False,False,False,False,Etablissement public local
21-100504,True,False,False,False,False,False,
21-100508,False,False,False,False,True,False,
21-100518,False,False,True,False,False,False,
21-100519,False,False,False,False,True,False,
21-100520,False,False,True,False,False,False,
21-100521,False,False,False,False,True,False,
21-100524,False,False,False,False,True,False,
21-100525,False,False,True,False,False,False,
21-100526,False,False,False,False,False,False,Ecole d'enseignement supérieur consulaire
21-100529,False,False,False,True,False,False,
21-100530,False,False,False,False,True,False,
21-100531,False,False,True,False,False,False,
21-100533,False,False,True,False,False,False,
21-100535,False,False,True,False,False,False,
21-100537,False,False,True,False,False,False,
21-100539,False,False,False,False,True,False,
21-100541,False,False,False,False,True,False,
21-100543,False,False,False,False,True,False,
21-100547,False,False,False,False,True,False,
21-100549,False,False,False,True,False,False,
21-100550,False,False,True,False,False,False,
21-100551,False,False,False,False,False,False,Caisse de sécurité sociale
21-100553,False,False,True,False,False,False,
21-100554,False,False,True,False,False,False,
21-100555,False,False,True,False,False,False,
21-100556,False,False,True,False,False,False,
21-100560,False,False,True,False,False,False,
21-100563,False,False,False,False,False,False,Association Loi 1901
21-100564,False,False,False,False,True,False,
21-100565,False,False,False,False,False,False,Organisme Interprofessionnel Français
21-100566,False,False,True,False,False,False,
21-100567,True,False,False,False,False,False,
21-100571,False,False,False,False,False,False,Société d'Economie Mixte
21-100574,False,False,True,False,False,False,
21-100576,False,False,False,False,True,False,
21-100577,True,False,False,False,False,False,
21-100579,False,False,False,False,True,False,
21-100581,False,False,False,False,True,False,
21-100582,False,False,False,False,True,False,
21-100584,False,False,False,False,False,False,Sénat
21-100588,False,False,False,False,True,False,
21-100590,False,False,False,False,True,False,
21-100592,False,False,False,False,True,False,
21-100593,False,False,True,False,False,False,
21-100594,False,False,False,False,False,False,autre
21-100596,False,False,True,False,False,False,
21-100597,False,False,False,False,True,False,
21-100598,False,False,False,True,False,False,
21-100601,False,False,True,False,False,False,
21-100603,False,False,True,False,False,False,
21-100609,False,False,False,False,True,False,
21-100612,False,False,True,False,False,False,
21-100613,False,False,True,False,False,False,
21-100617,False,False,False,False,False,False,autre
21-100625,False,False,False,False,True,False,
21-100627,False,False,False,False,False,False,autre
21-100636,False,False,False,False,False,False,Opérateur de compétences
21-100638,False,False,True,False,False,False,
21-100640,False,False,True,False,False,False,
21-100644,False,False,False,False,False,False,autre
21-100645,False,False,False,False,False,False,MAIRIE
21-100649,False,False,True,False,False,False,
21-100653,False,False,False,False,True,False,
21-100655,False,False,False,False,True,False,
21-100656,False,False,True,False,False,False,
21-100657,False,False,False,False,False,False,SAEM
21-100658,False,False,True,False,False,False,
21-100659,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
21-100661,True,False,False,False,False,False,
21-100662,False,False,True,False,False,False,
21-100663,False,False,True,False,False,False,
21-100664,False,False,True,False,False,False,
21-100665,False,False,True,False,False,False,
21-100668,False,False,True,False,False,False,
21-100675,False,False,True,False,False,False,
21-100679,False,False,True,False,False,False,
21-100680,False,False,True,False,False,False,
21-100685,False,False,False,False,True,False,
21-100686,False,False,True,False,False,False,
21-100691,False,False,True,False,False,False,
21-100695,True,False,False,False,False,False,
21-100699,False,False,False,False,False,False,Société d'Economie Mixte
21-100705,False,False,True,False,False,False,
21-100707,False,False,False,False,True,False,
21-100713,False,False,True,False,False,False,
21-100715,False,False,True,False,False,False,
21-100717,False,False,True,False,False,False,
21-100719,False,False,True,False,False,False,
21-100723,False,False,True,False,False,False,
21-100726,True,False,False,False,False,False,
21-100727,False,False,False,False,True,False,
21-100730,False,False,False,False,True,False,
21-100733,False,False,False,False,False,False,Etablissement public de coopération intercommunale
21-100736,True,False,False,False,False,False,
21-100737,False,False,True,False,False,False,
21-100740,False,False,True,False,False,False,
21-100746,False,False,False,False,False,False,SAEM
21-100748,False,False,True,False,False,False,
21-100752,False,False,True,False,False,False,
21-100754,False,False,True,False,False,False,
21-100755,False,False,True,False,False,False,
21-100757,False,False,True,False,False,False,
21-100758,False,False,False,False,True,False,
21-100759,False,False,True,False,False,False,
21-100762,False,False,False,True,False,False,
21-100766,False,False,True,False,False,False,
21-100768,False,False,True,False,False,False,
21-100769,True,False,False,False,False,False,
21-100770,True,False,False,False,False,False,
21-100775,True,False,False,False,False,False,
21-100776,False,False,False,False,True,False,
21-100780,False,False,True,False,False,False,
21-100782,False,False,False,False,False,False,Chambre de Métiers
21-100785,False,False,False,False,False,False,Etablissement d'enseignement supérieur et de recherche
21-100786,False,False,False,False,True,False,
21-100787,True,False,False,False,False,False,
21-100790,True,False,False,False,False,False,
21-100792,False,False,True,False,False,False,
21-100794,True,False,False,False,False,False,
21-100795,False,False,False,False,True,False,
21-100796,False,False,False,False,True,False,
21-100797,False,False,True,False,False,False,
21-100798,False,False,False,False,True,False,
21-100799,False,False,False,False,True,False,
21-100800,False,False,False,False,True,False,
21-100801,True,False,False,False,False,False,
21-100803,False,False,False,False,True,False,
21-100809,False,False,True,False,False,False,
21-100811,False,False,True,False,False,False,
21-100812,False,False,False,False,True,False,
21-100813,False,False,True,False,False,False,
21-100814,False,False,True,False,False,False,
21-100822,False,False,True,False,False,False,
21-100825,False,False,False,False,True,False,
21-100828,False,False,True,False,False,False,
21-100832,False,False,False,False,True,False,
21-100833,False,False,True,False,False,False,
21-100834,False,False,False,False,True,False,
21-100838,False,False,True,False,False,False,
21-100840,False,False,True,False,False,False,
21-100841,False,False,True,False,False,False,
21-100842,False,False,True,False,False,False,
21-100844,False,False,False,False,False,False,Etablissement public de santé
21-100845,True,False,False,False,False,False,
21-100848,False,False,True,False,False,False,
21-100852,False,False,False,False,False,False,Centre de lutte contre le cancer
21-100854,False,False,False,False,False,False,Association accompagnement
21-100855,False,False,False,False,True,False,
21-100857,False,False,False,False,False,False,Sénat
21-100859,False,False,False,False,True,False,
21-100860,False,False,True,False,False,False,
21-100865,False,False,True,False,False,False,
21-100868,False,False,False,False,True,False,
21-100869,True,False,False,False,False,False,
21-100870,False,False,True,False,False,False,
21-100872,False,False,True,False,False,False,
21-100873,False,False,False,False,False,False,organisme de sécurité sociale
21-100874,False,False,True,False,False,False,
21-100876,False,False,False,False,True,False,
21-100878,False,False,False,False,True,False,
21-100881,False,False,False,False,False,False,Établissement public national - EPCSCP
21-100882,False,False,True,False,False,False,
21-100883,False,False,False,False,False,False,Association agréée
21-100884,False,False,False,False,True,False,
21-100885,False,False,False,False,True,False,
21-100887,False,False,True,False,False,False,
21-100888,False,False,False,False,False,False,centrale d'achat
21-100893,False,False,False,False,True,False,
21-100899,False,False,True,False,False,False,
21-100900,False,False,True,False,False,False,
21-100902,False,False,True,False,False,False,
21-100904,False,False,True,False,False,False,
21-100905,False,False,True,False,False,False,
21-100910,False,False,False,False,True,False,
21-100912,False,False,True,False,False,False,
21-100913,False,False,True,False,False,False,
21-100914,False,False,True,False,False,False,
21-100915,False,False,True,False,False,False,
21-100917,False,False,True,False,False,False,
21-100918,False,False,False,False,False,False,Organisme de sécurité sociale
21-100919,False,False,True,False,False,False,
21-100920,False,False,False,False,False,False,Autre
21-100921,False,False,False,False,True,False,
21-100923,False,False,False,False,True,False,
21-100926,True,False,False,False,False,False,
21-100927,False,False,True,False,False,False,
21-100929,False,False,True,False,False,False,
21-100931,False,False,True,False,False,False,
21-100932,False,False,False,False,False,False,autre
21-100937,False,False,True,False,False,False,
21-100938,False,False,True,False,False,False,
21-100939,False,False,True,False,False,False,
21-100940,False,False,True,False,False,False,
21-100941,False,False,True,False,False,False,
21-100942,False,False,True,False,False,False,
21-100943,False,False,True,False,False,False,
21-100945,False,False,False,False,True,False,
21-100958,False,False,True,False,False,False,
21-100959,False,False,True,False,False,False,
21-100961,False,True,False,False,False,False,
21-100963,False,False,True,False,False,False,
21-100965,False,False,True,False,False,False,
21-100971,False,False,False,False,False,False,EPCI
21-100972,False,False,False,False,False,False,SAEM
21-100974,False,False,False,False,True,False,
21-100976,False,False,False,False,False,False,Enseignement supérieur et recherche
21-100977,False,False,True,False,False,False,
21-100981,False,False,True,False,False,False,
21-100985,False,False,False,False,True,False,
21-100988,False,False,False,False,True,False,
21-100989,False,False,True,False,False,False,
21-100997,False,False,True,False,False,False,
21-100999,False,False,True,False,False,False,
21-101003,False,False,True,False,False,False,
21-101010,False,False,True,False,False,False,
21-101011,False,False,False,False,False,False,EPCI
21-101017,False,False,False,False,True,False,
21-101019,False,True,False,False,False,False,
21-101022,False,False,False,False,False,False,autre
21-101027,False,False,False,False,False,False,autre
21-101030,False,False,False,False,True,False,
21-101031,True,False,False,False,False,False,
21-101032,False,False,False,False,True,False,
21-101033,True,False,False,False,False,False,
21-101034,False,False,False,False,True,False,
21-101037,False,False,True,False,False,False,
21-101038,False,False,True,False,False,False,
21-101039,False,False,True,False,False,False,
21-101045,False,False,False,False,False,False,Etablissement public
21-101046,False,False,True,False,False,False,
21-101047,False,False,False,False,False,False,Etablissement public hospitalier
21-101048,False,False,True,False,False,False,
21-101049,False,False,True,False,False,False,
21-101051,False,False,False,False,True,False,
21-101052,False,False,True,False,False,False,
21-101053,True,False,False,False,False,False,
21-101056,False,False,False,False,True,False,
21-101059,False,False,False,False,True,False,
21-101061,False,False,False,False,True,False,
21-101069,False,False,False,False,True,False,
21-101078,False,False,False,False,True,False,
21-101079,False,False,False,False,False,False,Etablissement public de santé
21-101080,False,False,True,False,False,False,
21-101081,False,False,True,False,False,False,
21-101082,True,False,False,False,False,False,
21-101084,False,False,True,False,False,False,
21-101086,False,False,True,False,False,False,
21-101087,False,False,False,False,True,False,
21-101088,True,False,False,False,False,False,
21-101092,True,False,False,False,False,False,
21-101096,False,False,True,False,False,False,
21-101097,False,False,True,False,False,False,
21-101100,False,False,True,False,False,False,
21-101101,False,True,False,False,False,False,
21-101104,False,False,False,False,False,False,autre
21-101109,False,False,True,False,False,False,
21-101110,False,False,False,False,False,False,EPCI
21-101114,False,False,True,False,False,False,
21-101116,False,False,False,False,False,False,autre
21-101117,False,False,False,False,True,False,
21-101118,False,False,False,False,False,False,autre
21-101124,False,False,True,False,False,False,
21-101126,False,False,True,False,False,False,
21-101127,False,False,False,False,True,False,
21-101129,False,False,False,False,False,False,Organisme de droit public
21-101131,False,False,False,False,False,False,EPCI
21-101133,False,False,False,False,True,False,
21-101135,False,False,True,False,False,False,
21-101141,False,False,True,False,False,False,
21-101145,False,False,True,False,False,False,
21-101146,False,False,True,False,False,False,
21-101147,False,False,False,False,False,False,autre
21-101152,False,False,True,False,False,False,
21-101155,False,False,True,False,False,False,
21-101156,False,False,False,False,False,False,ETABLISSEMENT PUBLIC NATIONAL
21-101157,False,False,True,False,False,False,
21-101162,True,False,False,False,False,False,
21-101164,False,False,False,False,True,False,
21-101165,False,False,True,False,False,False,
21-101166,False,False,False,False,False,False,Etablissement privé gérant une mission de service public
21-101172,False,False,False,False,True,False,
21-101174,False,False,True,False,False,False,
21-101187,False,False,False,False,False,False,Organisme de sécurité sociale
21-101191,False,False,False,False,False,False,association
21-101192,True,False,False,False,False,False,
21-101197,False,False,False,False,False,False,Société anonyme d'économie mixte
21-101202,False,False,False,False,True,False,
21-101211,False,False,False,False,True,False,
21-101212,False,False,False,False,True,False,
21-101219,False,False,True,False,False,False,
21-101222,False,False,False,False,True,False,
21-101225,False,False,True,False,False,False,
21-101226,False,False,False,False,True,False,
21-101228,False,False,False,False,True,False,
21-101231,False,False,False,False,True,False,
21-101233,False,False,False,False,True,False,
21-101234,False,False,False,False,False,False,autre
21-101238,False,False,True,False,False,False,
21-101239,False,False,True,False,False,False,
21-101240,False,False,True,False,False,False,
21-101247,False,False,False,False,True,False,
21-101248,False,False,True,False,False,False,
21-101250,False,False,False,False,True,False,
21-101257,False,False,True,False,False,False,
21-101262,False,False,True,False,False,False,
21-101265,False,False,True,False,False,False,
21-101267,False,False,True,False,False,False,
21-101269,False,False,False,False,False,False,syndicat mixte
21-101270,False,False,False,False,True,False,
21-101276,True,False,False,False,False,False,
21-101277,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE COOPERATION INTERCOMMUNALE
21-101278,False,False,False,False,False,False,ETABLISSEMENT PUBLIC NATIONAL
21-101279,False,False,False,False,False,False,Opérateur de compétences (OPCO)
21-101282,False,False,False,False,False,False,EPCI
21-101284,False,False,True,False,False,False,
21-101286,False,False,False,False,True,False,
21-101288,False,True,False,False,False,False,
21-101291,False,False,True,False,False,False,
21-101303,False,False,False,False,True,False,
21-101305,False,False,False,False,True,False,
21-101310,False,False,True,False,False,False,
21-101314,False,False,False,False,False,False,autre
21-101315,False,False,True,False,False,False,
21-101321,False,False,False,False,True,False,
21-101324,False,False,True,False,False,False,
21-101326,False,False,True,False,False,False,
21-101329,False,False,True,False,False,False,
21-101330,False,False,True,False,False,False,
21-101332,False,False,True,False,False,False,
21-101333,False,False,True,False,False,False,
21-101335,False,False,True,False,False,False,
21-101337,False,False,True,False,False,False,
21-101339,False,False,False,False,True,False,
21-101340,False,False,True,False,False,False,
21-101344,False,False,False,False,True,False,
21-101346,False,False,True,False,False,False,
21-101347,False,False,True,False,False,False,
21-101359,True,False,False,False,False,False,
21-101367,False,False,True,False,False,False,
21-101370,False,False,True,False,False,False,
21-101373,False,False,False,False,True,False,
21-101374,False,False,True,False,False,False,
21-101377,True,False,False,False,False,False,
21-101378,False,False,False,False,True,False,
21-101379,True,False,False,False,False,False,
21-101381,True,False,False,False,False,False,
21-101382,False,False,False,False,False,False,Opérateur de compétences - Financement de la formation
21-101385,False,False,False,False,False,False,Etablissement public
21-101388,False,False,True,False,False,False,
21-101391,False,False,False,False,True,False,
21-101392,False,False,False,False,False,False,Autre
21-101393,False,False,True,False,False,False,
21-101397,False,False,False,False,False,False,Opérateur de compétences
21-101398,False,False,False,False,False,False,SEM
21-101400,False,False,False,False,False,False,SA HLM
21-101406,True,False,False,False,False,False,
21-101407,False,False,False,False,False,False,Société d'Economie Mixte
21-101412,False,False,False,False,False,False,SEM
21-101419,False,False,False,False,True,False,
21-101420,False,False,False,True,False,False,
21-101423,False,False,False,False,True,False,
21-101426,False,False,True,False,False,False,
21-101430,False,False,False,False,True,False,
21-101432,False,False,True,False,False,False,
21-101436,False,False,False,False,False,False,Société publique locale - mandataire agissant au nom et pour le compte du maître d'ouvrage (REGION REUNION)
21-101437,False,False,False,False,False,False,EPCI
21-101438,False,False,False,False,True,False,
21-101443,False,False,False,True,False,False,
21-101446,False,False,False,False,True,False,
21-101451,False,False,True,False,False,False,
21-101452,False,False,True,False,False,False,
21-101453,False,False,False,False,False,False,autre
21-101457,False,False,False,False,False,False,autre
21-101466,False,False,True,False,False,False,
21-101467,False,False,False,False,False,False,autre
21-101471,False,False,False,False,True,False,
21-101475,False,False,True,False,False,False,
21-101476,False,False,False,False,True,False,
21-101477,False,False,True,False,False,False,
21-101478,False,False,True,False,False,False,
21-101481,False,False,True,False,False,False,
21-101484,False,False,False,False,False,False,GROUPEMENT D'INTERET PUBLIC
21-101485,False,False,True,False,False,False,
21-101489,False,False,True,False,False,False,
21-101495,True,False,False,False,False,False,
21-101503,False,False,False,False,False,False,autre
21-101504,False,False,True,False,False,False,
21-101505,False,False,True,False,False,False,
21-101506,False,False,False,False,True,False,
21-101508,False,False,True,False,False,False,
21-101510,False,False,True,False,False,False,
21-101512,False,False,True,False,False,False,
21-101513,False,False,False,False,False,False,autre
21-101514,False,False,False,False,False,False,Enseignement supérieur
21-101515,False,False,True,False,False,False,
21-101519,False,False,False,False,False,False,autre
21-101520,False,False,True,False,False,False,
21-101522,False,False,False,False,False,False,autre
21-101525,False,False,False,False,False,False,EPCI
21-101526,False,False,True,False,False,False,
21-101527,False,False,True,False,False,False,
21-101528,True,False,False,False,False,False,
21-101529,False,False,False,False,False,False,université
21-101533,False,True,False,False,False,False,
21-101535,True,False,False,False,False,False,
21-101538,False,False,True,False,False,False,
21-101541,False,False,True,False,False,False,
21-101542,False,False,True,False,False,False,
21-101544,False,False,False,False,True,False,
21-101550,False,False,False,False,True,False,
21-101553,False,False,False,False,True,False,
21-101556,False,False,False,False,True,False,
21-101557,False,False,False,False,False,False,Aménageur
21-101561,False,False,False,False,True,False,
21-101563,False,False,False,False,False,False,Société Publique Locale
21-101566,False,False,False,False,True,False,
21-101567,False,False,True,False,False,False,
21-101570,False,False,False,False,True,False,
21-101576,False,False,False,False,True,False,
21-101584,False,False,False,False,False,False,Etablissement public de santé
21-101585,False,False,False,False,False,False,Organisme de droit privé poursuivant une mission de service public
21-101587,False,False,False,False,False,False,Etablissement public de santé
21-101588,False,False,False,False,True,False,
21-101590,False,False,True,False,False,False,
21-101595,False,False,False,False,True,False,
21-101598,False,False,False,False,True,False,
21-101600,False,False,False,False,False,False,autre
21-101603,False,False,False,False,False,False,Etablissement public d'hébergement pour personnes âgées dépendantes
21-101604,False,False,True,False,False,False,
21-101606,False,False,False,False,False,False,établissement intercommunal
21-101608,False,False,False,False,True,False,
21-101609,False,False,False,False,True,False,
21-101613,False,False,True,False,False,False,
21-101620,False,False,True,False,False,False,
21-101622,True,False,False,False,False,False,
21-101623,False,False,False,False,False,False,"Aménagement, construction, conseil"
21-101625,False,False,False,False,False,False,SANTE
21-101628,False,False,False,False,False,False,Collectivité Territoriale
21-101631,False,False,True,False,False,False,
21-101633,False,False,True,False,False,False,
21-101637,False,False,True,False,False,False,
21-101638,False,False,True,False,False,False,
21-101639,False,False,False,False,False,False,EPS
21-101643,False,False,False,False,True,False,
21-101644,False,False,True,False,False,False,
21-101646,False,False,False,False,False,False,Collectivité Territoriale
21-101648,False,False,False,False,True,False,
21-101649,False,False,False,False,True,False,
21-101653,False,False,False,False,True,False,
21-101655,False,False,True,False,False,False,
21-101666,True,False,False,False,False,False,
21-101667,False,False,True,False,False,False,
21-101670,False,False,False,False,False,False,Etablissement public administratif
21-101671,True,False,False,False,False,False,
21-101672,False,False,True,False,False,False,
21-101676,False,False,True,False,False,False,
21-101677,False,False,True,False,False,False,
21-101678,False,False,False,False,True,False,
21-101679,False,False,False,False,True,False,
21-101680,False,False,True,False,False,False,
21-101686,False,False,False,False,False,False,Fondation
21-101691,False,False,False,True,False,False,
21-101692,False,False,True,False,False,False,
21-101694,False,False,True,False,False,False,
21-101695,False,False,False,False,True,False,
21-101696,False,False,False,False,True,False,
21-101697,False,False,False,False,True,False,
21-101699,False,False,False,False,True,False,
21-101700,False,False,False,False,True,False,
21-101702,False,False,False,False,True,False,
21-101706,True,False,False,False,False,False,
21-101710,False,False,False,False,False,False,autre
21-101715,True,False,False,False,False,False,
21-101717,False,False,False,False,True,False,
21-101718,True,False,False,False,False,False,
21-101721,False,False,False,False,True,False,
21-101725,True,False,False,False,False,False,
21-101728,False,True,False,False,False,False,
21-101729,False,False,False,False,True,False,
21-101731,False,False,True,False,False,False,
21-101735,False,False,True,False,False,False,
21-101741,False,False,True,False,False,False,
21-101744,False,False,True,False,False,False,
21-101746,False,False,False,False,True,False,
21-101750,False,False,False,False,False,False,Etablissement public territorial
21-101751,False,False,False,False,True,False,
21-101752,False,False,True,False,False,False,
21-101753,False,False,True,False,False,False,
21-101754,False,False,True,False,False,False,
21-101755,False,False,False,False,False,False,collectivité territoriale
21-101758,False,False,True,False,False,False,
21-101761,False,False,True,False,False,False,
21-101765,False,False,True,False,False,False,
21-101768,False,False,True,False,False,False,
21-101769,False,False,True,False,False,False,
21-101773,False,False,True,False,False,False,
21-101777,False,False,False,False,True,False,
21-101778,False,False,True,False,False,False,
21-101782,False,False,True,False,False,False,
