BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
21-112924,False,False,False,False,False,True,False,,False,False,,,,False,Protection de droits exclusifs
21-113651,False,False,False,False,False,True,False,,False,False,,,,False,"Valmetal est le seul fabricant, concepteur, inventeur, fournisseur des matériels de sa marque et en assure lui-même la vente et la réparation. La société Valmetal n'a pas vendu la licence d'exploitation sur ce type de produits, et services. C'est pourquoi, Valmetal détient un droit exclusif pour ce type de fourniture, prestation."
21-113662,False,False,False,False,False,True,False,,False,False,,,,False,"GLUTTON CLEANING MACHINES est le seul fabricant, concepteur, inventeur et fournisseur des engins de marque Glutton et en assure lui-même la vente des pièces détachées et la réparation. GLUTTON CLEANING MACHINES n'ayant pas vendu la licence d'exploitation sur ce type de produits. C'est pourquoi, Glutton détient un droit exclusif pour ce type de fourniture, prestation."
21-114036,False,False,False,False,False,True,False,,False,False,,,,False,"BMV est le seul fabricant, concepteur, inventeur et fournisseur du caisson à dépression type D700 et en assure lui-même la vente et la réparation, BMV n'ayant pas vendu la licence d'exploitation sur ce type de produits, et services. C'est pourquoi, BMV détient un droit exclusif pour ce type de fourniture, prestation."
21-114059,False,False,False,False,False,False,False,,False,False,,,,True,Marchés de services sociaux et autres services spécifiques ne relevant pas du champ dapplication de la directive applicable et passé selon une procédure adaptée.
21-114064,False,False,False,False,False,True,False,,False,False,,,,False,"MP-HT est le seul fabricant, concepteur, inventeur et fournisseur des matériels de sa marque et en assure lui-même la vente et la réparation. La société MP-HT n'a pas vendu la licence d'exploitation sur ce type de produits et services. C'est pourquoi, MP-HT détient un droit exclusif pour ce type de fourniture et prestation de maintenance."
21-114212,False,False,False,False,False,True,False,,False,False,,,,False,"La société Terberg est le seul fabricant, concepteur, inventeur, fournisseur des matériels, de bennes de collecte des marques Eurovoirie, Terberg, Rosroca. Il assure, lui-même la vente des pièces détachées, matériels et la réparation. Elle n'a pas vendu la licence d'exploitation sur ce type de produits, et services. C'est pourquoi, elle détient un droit exclusif pour ce type de fourniture, prestation."
21-114216,False,False,False,False,False,True,False,,False,False,,,,False,La société FAUN ENVIRONNEMENT en tant que constructeur détient l'exclusivité de la vente et la distribution des pièces détachées de sa marque.
21-114509,False,False,False,False,False,True,False,,False,False,,,,False,"La société EUROPE SERVICE détient l'exclusivité de la distribution des pièces détachées, des pinces à déchets des chargeuses des marques France Neige, Schmidt, Muvo, Mulag et assure la maintenance de ces marques."
21-114525,False,False,False,False,False,True,False,,False,False,,,,False,La société Palfinger détient l'exclusivité de la commercialisation du matériel de marque Palfinger et assure la maintenance de cette marque en région parisienne.
21-114650,False,False,False,False,False,True,False,,False,False,,,,False,Conclusion du marché avec l'éditeur du logiciel sur lequel il détient des droits d'exclusivité
21-114839,False,False,False,False,False,True,False,,False,False,,,,False,"Le code de la commande publique permet au pouvoir adjudicateur de passer un marché sans publicité ni mise en concurrence préalables lorsque les travaux, fournitures ou services ne peuvent être fournis que par un opérateur économique déterminé pour des raisons artistiques, techniques ou tenant à la protection de droits d'exclusivité (article R.2122-3). En l'espèce, seule la société NANTERRE 92 peut proposer les différentes prestations souhaitées et inscrites dans le marché."
21-115047,False,False,False,True,False,False,False,,False,False,,,,False,"Cette procédure est soumise aux dispositions des articles L. 2122-1 et R. 2122-8 du Code de la commande publique permettant la passation d'un marché sans publicité ni mise en concurrence et en application de l'article 142 de la loi Asap du 7/12/20 d'accélération et de simplification de l'action publique relevant temporairement le seuil de dispense de publicité et de mise en concurrence à 100 000 euro(s) Ht. Néanmoins, pour garantir une offre économiquement avantageuse, plusieurs entreprises ont été consultées"
21-115055,False,False,False,False,False,True,False,,False,False,,,,False,"SEMAT est le seul fabricant, concepteur, inventeur, fournisseur des matériels SEMAT et Zoeller. Il assure, lui-même la vente des pièces détachées, matériels et la réparation. La société SEMAT n'a pas vendu la licence d'exploitation sur ce type de produits, et services. C'est pourquoi, SEMAT détient un droit exclusif pour ce type de fourniture, prestation."
21-115529,False,False,False,False,False,True,False,,False,False,,,,False,"La société Mathieu détient l'exclusivité de la commercialisation des balayeuses, des pièces détachées et des services associées de sa marque."
21-115537,False,False,False,False,False,True,False,,False,False,,,,False,"Bucher Municipal est le seul fabricant et fournisseur des pièces de rechange des marques commerciales Eurovoirie, Bucher, Jhonston, TSM- Itala, et en assure lui-même la vente et la réparation. Bucher Municipal n'ayant pas vendu la licence d'exploitation sur ce type de produits. C'est pourquoi, cette société détient un droit exclusif pour ce type de fourniture, prestation."
21-115650,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
21-115801,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée de travaux inférieur aux seuils européens/avis au Joue non obligatoire
21-115960,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
21-115966,False,False,False,False,False,False,False,,False,False,,,,True,Cette procédure est utilisée en raison de l'infructuosité du lot lors de la consultation lancée en 2020.
21-116419,True,False,False,False,False,False,False,,False,False,,,,False,"Lorsque dans les cas définis ci-après, soit aucune candidature ou aucune offre n'a été déposée dans les délais prescrits, soit seules des candidatures irrecevables ou des offres inappropriées ont été présentées, et pour autant que les conditions initiales du marché ne soient pas substantiellement modifiées :- 1° Appel d'offres lancé par un pouvoir adjudicateur ;- 2° Procédure formalisée lancée par une entité adjudicatrice ;- 3° Marché répondant à un besoin dont la valeur estimée est inférieure aux seuils de procédure formalisée ;- 4° Pour un marché, quelle que soit la valeur estimée du besoin, ayant pour objet des services sociaux et autres services spécifiques dont la liste figure en annexe du Ccp, ou ayant pour objet un ou plusieurs des services juridiques définies à l'article R2123-1 4° du Ccp"
21-89421,False,False,False,False,False,True,False,,False,False,,,,False,"La société "" ELEKTA "" est le concepteur du progiciel "" MOSAIQ "".2- A ce titre, elle est la seule société habilitée à effectuer les opérations de maintenance corrective, évolutive et règlementaire.3- Aucune autre société na été habilitée et formée pour les opérations sus-citées, à lexception des techniciens de lAssistance Publique  Hôpitaux de Marseille qui auront suivi ses formations.4- Dautre part, la société "" ELEKTA "" est seule à pouvoir effectuer les prestations dassistance technique complémentaires (résolution dincident particulier, développement dinterfaces et connexions spécifiques, modifications de paramétrage, ...).5- Enfin, aucune autre société ne détient de licence pour pouvoir effectuer les mises à jour des logiciels.6- Avoir tout pouvoir pour gérer en France au nom de la société "" ELEKTA "" les activités mentionnées ci-dessus."
21-97750,False,False,False,False,False,False,False,,False,False,,,,True,"La procédure de consultation du présent marché est conforme aux stipulations des articles R2123-1, R2123-4 et R2123-5 du décret 2018-1075 du 3 décembre 2018 relatif à la procédure adaptée. Aussi, il n'a pas été fait de publication au JOUE, ce conformément au texte précité"
21-99127,False,False,False,False,False,False,False,,False,False,,,,True,"La procédure de consultation du présent marché est conforme aux stipulations des articles R2123-1, R2123-4 et R2123-5 du décret 2018-1075 du 3 décembre 2018 relatif à la procédure adaptée. Aussi, il n'a pas été fait de publication au JOUE, ce conformément au texte précité"
