,BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
13,21-103767,Conseil Départemental de l'Oise,None,"Mme la Présidente du Conseil départemental, Direction Générale Adjointe Finances et Modernisation, Direction de la Commande publique,",,,centre administratif François Benard - avenue de l'europe - 1 rue Cambry,60000,Beauvais,,03-44-06-60-92,,,ld-commandepublique-sao@oise.fr,http://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,,,,False,False,,False,False
14,21-103827,Ville d'Hazebrouck,None,Pôle Support - Service de la Commande Publique,,,Rue André BiébuyckB.P. 70189,59524,Hazebrouck cedex,,03-28-43-44-40,,,marchespublicsctm@ville-hazebrouck.fr,http://www.ville-hazebrouck.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
15,21-104206,Ville d'Aubervilliers,None,,Direction des Achats et de la Commande Publique,FR106,72 rue HENRI BARBUSSE,93300,aubervilliers,,,,,commandepublique@mairie-aubervilliers.fr,http://www.maximilien.fr,http://www.maximilien.fr,,,,,False,True,,False,True
16,21-104445,Commune de Cenon,None,,,FRI12,1 avenue Carnot - CS 50027,33150,CENON,,(+33) 5-57-80-70-00,,,service.achats@cenon.fr,http://www.cenon.fr,http://www.demat-ampa.fr,,,,,False,True,,False,True
17,21-104755,Commune de Marnes-la-Coquette,None,HENRY Gaël,,,3 place de la mairie,92430,Marnes-la-Coquette,,01-47-41-07-77,,01-47-01-57-34,g.henry@marnes-la-coquette.fr,,http://www.klekoon.com,,,,,False,False,,False,False
18,21-106262,CA PORNIC AGGLO PAYS DE RETZ,None,,,FRG01,2 rue du Docteur Ange Guépin - ZAC de la Chaussée,44215,PORNIC cedex,,(+33) -02-51-74-07-16,,,commandepublique@pornicagglo.fr,http://www.pornicagglo.fr/,https://eu.eu-supply.com/login.asp?B=agglo_pornic,,https://eu.eu-supply.com/ctm/supplier/publictenders?B=AGGLO_PORNIC,https://eu.eu-supply.com/login.asp?B=agglo_pornic,,False,True,,False,True
19,21-108164,Département de l'Oise,None,,,FRE22,"Direction Générale Adjointe Finances et Modernisation, Direction de la Commande Publique, Centre administratif François Bénard, Avenue de l'Europe, 1 rue Cambry",60000,Beauvais,,(+33) 3-44-06-60-92,,,ld-commandepublique-sec@oise.fr,https://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,https://www.marches-securises.fr/perso/cg60/,https://www.marches-securises.fr/perso/cg60/,,False,True,,False,True
20,21-108323,Centre Hospitalier de Pau,None,,,FRI15,,None,Pau,,,,,secretariat-marches@ch-pau.fr,http://www.achatpublic.com,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
21,21-108468,Conseil Départemental de l'Oise,None,,,FRE22,"Direction Générale Adjointe Finances et Modernisation, Direction de la Commande Publique, Centre administratif François Bénard, Avenue de l'Europe, 1 rue Cambry",60000,Beauvais,,(+33) 3-44-06-60-92,,,ld-commandepublique-sao@oise.fr,http://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,,,,False,True,,False,True
22,21-109843,Centre hospitalier de Valenciennes,None,Cellule Marchés,,,"Avenue Désandrouin, CS 50479",59322,Valenciennes,,03-27-14-09-95,,,theillier-a@ch-valenciennes.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
23,21-109850,Commune de Charenton-le-Pont,None,,,FR107,48 rue de Paris,94220,Charenton-le-Pont,,,,,marchespublics@charentonlepont.fr,http://www.charenton.fr,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
24,21-109987,Ville de Gonfreville l'Orcher,None,Monsieur le Maire,,,Place jean Jaurès,76700,Gonfreville l'Orcher,,,,,contact-marchespublics@gonfreville-l-orcher.fr,,http://www.gonfreville-l-orcher-marches.fr,,,,,False,False,,False,False
25,21-110100,Commune de Charenton-le-Pont,None,M. le Maire,,,"48, rue de Paris",94220,Charenton-le-Pont,,,,,marchespublics@charenton.fr,http://www.charenton.fr,http://www.achatpublic.com,,,,,False,False,,False,False
26,21-110204,COLLECTIVITE TERRITORIALE MARTINIQUE,None,,,FRY20,Rue Gaston DEFFERRE - CS30137,97261,FORT DE FRANCE,,(+33) 5-96-59-63-00,,(+33) 5-96-72-68-10,courrier@collectivitedemartinique.mq,http://www.collectivitedemartinique.mq,,,http://www.collectiviteterritorialedemartinique.achatpublic.com,http://www.collectivitedemartinique.achatpublic.com,,False,True,,False,True
27,21-110538,Conseil Départemental Haute-Garonne,None,,https://haute-garonne.marches-publics.info,FRJ23,1 Bd de la Marquette,31090,Toulouse,,,,,dcp-mpti@cd31.fr,http://www.haute-garonne.fr,http://www.haute-garonne.marches-publics.info,,,,,False,True,,False,True
28,21-110576,CRNA-SE,None,Sylviane Herbey,,,"1, Rue Vincent Auriol",13617,Aix-en-Provence Cedex 1,,04-42-33-11-86,,04-42-33-16-48,sylviane.herbey@aviation-civile.gouv.fr,https://dgac.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
29,21-110824,Conseil Départemental Haute-Garonne,None,,,FRJ23,1 Bd de la Marquette,31090,Toulouse,,(+33) -53-43-31-35-90,,,dcp-mpti@cd31.fr,https://www.haute-garonne.fr,https://www.haute-garonne.marches-publics.info,,,,,False,True,,False,True
30,21-111145,Ville de Valenciennes,None,,,FRE11,BP 90339,59304,VALENCIENNES,,(+33) 3-27-22-59-00,,,commandepublique@ville-valenciennes.fr,http://www.valenciennes.fr,http://marchespublics596280.fr,,http://marchespublics596280.fr,http://marchespublics596280.fr,,False,True,,False,True
31,21-111315,Métropole de Lyon,None,DGS - DUM - DR - Service marchés,,,20 rue du Lac - CS 33569,69505,Lyon cedex 03,,,,,marches-urba@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,False,,False,False
32,21-111372,Mairie de Cavaillon,None,"DAUDET Gérard, Maire",,,Place Joseph Guis - BP 80037,84301,Cavaillon cedex,,(+33)4-90-71-96-25,,(+33)4-90-71-83-76,commande.publique@ville-cavaillon.fr,http://www.cavaillon.fr,http://www.e-marchespublics.com,,,,,False,False,,False,False
33,21-111408,Ville de Nevers,None,M. le maire,,,Place de l'Hôtel de Ville - CS9706,58000,Nevers,,03-86-68-44-87,,,marches.publics@ville-nevers.fr,http://www.nevers.fr,https://marches.ternum-bfc.fr,,,,,False,False,,False,False
34,21-112026,Conseil Départemental Haute-Garonne,None,,https://haute-garonne.marches-publics.info,FRJ23,1 Bd de la Marquette,31090,TOULOUSE,,,,,dcp-mpti@cd31.fr,http://www.haute-garonne.fr,https://haute-garonne.marches-publics.info,,,,,False,True,,False,True
35,21-112313,COLLECTIVITE TERRITORIALE MARTINIQUE,CS303137,,,FRY20,Rue Gaston Defferre- Cluny-,97201,FORT-DE-FRANCE,,(+33) 5-96-59-63-00,,,courrier@collectivitedemartinique.mq,http://www.collectivitedemartinique.mq,http://www.collectiviteterritorialedemartinique.achatpublic.com,,http://www.collectivitedemartinique.achatpublic.com,http://www.collectivitedemartinique.achatpublic.com/,,False,True,,False,True
36,21-112613,Métropole Nice Côte d'Azur,None,,Jérome Godard,FRL03,5 rue de l'hôtel de Ville,06364,Nice,,(+33) 4-97-13-44-66,,,procedures.dsp-ppp@nicecotedazur.org,http://www.marches-securises.fr,,,,http://www.marches-securises.fr,,False,False,,False,False
37,21-112617,Ville de Gonfreville l'Orcher,None,,,FRD22,Place jean Jaurès,76700,Gonfreville l'Orcher,,,,,contact-marchespublics@gonfreville-l-orcher.fr,http://www.gonfreville-l-orcher-marches.fr,,,http://www.gonfreville-l-orcher-marches.fr,http://www.gonfreville-l-orcher-marches.fr,,False,True,,False,True
38,21-112648,Région Bourgogne-Franche-Comté,20005372600028,,Jean-julien Wintz,FR,4 square Castan,25031,BESANCON,,(+33) 3-80-44-35-85,,,jeanjulien.wintz@bourgognefranchecomte.fr,http://www.bourgognefranchecomte.fr,http://www.ternum-bfc.fr,,,,,False,True,,False,True
39,21-112872,COM DE COMMUNES VITRY CHAMPAGNE DER,None,M. Le Président,,,Place de l'Hôtel de Ville BP 50420,51308,Vitry-le-François cedex,,03-26-41-22-77,,,service.marches@vitry-le-francois.net,http://www.vitry-le-francois.net,http://www.xmarches.fr/entreprise/,,,,,False,False,,False,False
40,21-112909,Commune de Nanterre,None,,Service Commande Publique,FR105,"88/118 rue du 8 mai 1945 - B.P.1406,",92014,Nanterre Cedex,,(+33) 1-47-29-48-65,,(+33) 1-47-29-53-99,service.commandepublique@mairie-nanterre.fr,http://www.nanterre.fr,https://marches.maximilien.fr/?page=entreprise.AccueilEntreprise,,https://marches.maximilien.fr/?page=entreprise.AccueilEntreprise,https://marches.maximilien.fr/?page=entreprise.AccueilEntreprise,,False,True,,False,True
41,21-113057,CAP Nord Martinique,None,,,FRY20,"39, Lot La Marie",97225,LE MARIGOT,MQ,(+59)6- 5-96-53-50-23,,,marchespublics@capnordmartinique.fr,http://www.capnordmartinique.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
42,21-113085,AGCE PUB POUR L IMMOB DE LA JUSTICE,None,,Guillaume Durand,FR10,"67, avenue de Fontainebleau",94270,Kremin-Bicêtre,,(+33) 1-88-28-88-83,,,guillaume.durand@apij-justice.fr,http://www.apij.justice.fr,http://www.achatpublic.com,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_T18HsYREHZ&amp;v=1&amp;selected=0,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_T18HsYREHZ&amp;v=1&amp;selected=0,,False,True,,False,True
43,21-113126,Grand Port Maritime de Bordeaux,None,,,FRI12,152 Quai de Bacalan CS41320,33082,Bordeaux,,(+33) 5-56-90-58-00,,(+33) 5-56-90-58-97,postoffice@bordeaux-port.fr,http://www.bordeaux-port.fr,https://marches.bordeaux-port.fr,,,,,False,True,,False,True
44,21-113352,SDIS 29,None,,,FRH02,58 avenue de Keradennec CS 54013,29337,Quimper cedex,,(+33) 2-98-10-31-50,,,genevieve.borrelly@sdis29.fr,http://www.sdis29.fr,https://marches.megalisbretagne.org,,,,,False,True,,False,True
45,21-114443,MAIRIE DE TROYES,None,,,FRF22,place Alexandre Israël,10026,Troyes,,(+33) 3-25-42-33-33,,,commande.publique@ville-troyes.fr,http://www.ville-troyes.fr,http://www.xmarches.fr,,,,,False,False,,False,False
46,21-115049,COMMUNAUTÉ DE COMMUNES COEUR DE LOIRE,None,,,FRC12,4 place Georges Clemenceau,58200,Cosne-cours-sur-loire,,(+33) -86-28-92-92,,(+33) -86-28-92-93,contact@coeurdeloire.fr,http://www.coeurdeloire.fr,http://www.ternum-bfc.fr,,http://www.ternum-bfc.fr,http://www.ternum-bfc.fr,,False,True,,False,True
47,21-115123,CA Nîmes Métropole,None,,,FRJ12,Colisée 2 - 1er étage - 1 rue du Colisée,30947,Nîmes Cedex 9,,(+33) 4-66-27-37-00,,,commande-publique-agglo@nimes-metropole.fr,http://www.nimes-metropole.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
48,21-115211,CALI,None,M.Philippe BUISSON,,,42 rue Jules Ferry - CS62026,33503,Libourne cedex,,05-57-25-01-51,,,marchespublics@lacali.fr,http://www.lacali.fr,http://www.demat-ampa.fr,,,,,False,False,,False,False
49,21-115423,Département des Côtes d'Armor,None,,,FRH01,9 place du Général de Gaulle,None,Saint-Brieuc,,,,,contactdfj@cotesdarmor.fr,http://www.cotesdarmor.fr,http://www.megalisbretagne.org,,,,,False,True,,False,True
50,21-115734,OPPIC,None,,,FR101,30 rue château des rentiers,75013,PARIS,,(+33) 1-44-97-79-01,,,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
51,21-115772,Cté de communes OSARTIS MARQUION,None,M. le Président de la Cté de communes OSARTIS-MARQUION,,,Rue Jean Monnet,62490,Vitry-en-Artois,,03-21-60-06-00,62490,,administration@cc-osartis.com,http://www.cc-osartis.com,http://www.marches-securises.fr,,,,,False,False,,False,False
52,21-115852,Département des Alpes-Maritimes,None,,"Monsieur le Président du Conseil départemental - 06201 NICE , F,",FRL03,"- Direction générale adjointe pour les ressources et les moyens - Direction des achats et de la logistique - Service des marchés - CADAM - 147, bld du Mercantour - Bâtiment CHEIRON - 4ème étage - Bureau 471 - BP 3007",06201,NICE cedex 3,,(+33) 4-97-18-60-00,,,marche@departement06.fr,https://www.e-marche06.fr,https://www.e-marche06.fr,,https://www.e-marche06.fr,https://www.e-marche06.fr,,False,True,,False,True
53,21-115870,Ministère de l'éducation nationale,11004301500012,,Mission des achats,FR101,"Ministère de léducation nationale, de la jeunesse et des sports et ministère de lenseignement supérieur, de la recherche et de linnovation - Secrétariat général Mission des Achats pour la Direction du numérique pour léducation  Sous-direction du socle numérique - 61-65 rue Dutot",75015,Paris,,(+33) 1-55-55-70-45,,,benoit.moitry@education.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
54,21-116020,Département des Alpes-Maritimes,None,,,FRL03,"direction générale adjointe pour les ressources et les moyens -direction des achats et de la logistique - service des marchés - cadam - 147 Bd du Mercantour - Bâtiment Cheiron, 4e étage, bureau 471 Accueil service des marchés au parlophone au rez de chaussée du bâtiment B.P. 3007 (du lundi au vendredi, de 9h30 à 11h45 et de 14h à 16h)",06201,Nice cedex 3,,,,,marches@departement06.fr,https://www.e-marches06.fr,,,https://www.e-marches06.fr,https://www.e-marches06.fr,,False,True,,False,True
55,21-116071,Plate Forme Achats Finances Nord Est,13001535700010,,SCH Pierre COURBON,FRF33,Division achat public - 10 rue d'Asfeld - BP 60004,57044,Metz cedex 1,,(+33) 3-87-15-51-01,,,pfaf-ne.ach.fct@def.gouv.fr,http://www.marches-publics.gouv.fr,,,,,,False,False,,False,False
56,21-116215,Département des Alpes-Maritimes,None,,Monsieur le Président du Conseil départemental,FRL03,"- Direction générale adjointe pour les ressources et les moyens - Direction des achats et de la logistique - Service des marchés - CADAM - 147, bld du Mercantour - Bâtiment CHEIRON - 4ème étage - Bureau 471 - BP 3007",06201,NICE cedex 3,,(+33) 4-97-18-60-00,,,marche@departement06.fr,https://www.e-marche06.fr,https://www.e-marche06.fr,,,,,False,True,,False,True
57,21-116273,CTRE DEP GEST FONCTION PUB TERRITORIAL,28476742300015,,M. le Président du Cdg47,FRI14,53 rue de cartou - CS80050,47901,AGEN,,(+33) 5-53-48-00-83,,,contact@cdg47.fr,https://cdg47.fr/,https://demat-ampa.fr/?page=entreprise.AccueilEntreprise,,https://demat-ampa.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;id=569856&amp;orgAcronyme=e1u,https://demat-ampa.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;id=569856&amp;orgAcronyme=e1u,,False,True,,False,True
58,21-116822,DREAL MP,None,M. le Directeur régional,,,Direction Risques NaturelsDépartement Prévision des Crues et Hydrométrie (Division GTL)1 rue de la cité administrativeCS 80002,31074,Toulouse cédex 9,,,,,drn.dreal-occitanie@developpement-durable.gouv.fr,http://www.occitanie.developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
59,21-117155,REGION GRAND EST,None,,Direction de l'Achat Public - Site de Châlons en Champagne,FRF2,"Hôtel de Région 5, rue de Jéricho CS 70441",51037,Châlons en Champagne,,(+33) -26-70-89-60,,,llucile.delaval@grandest.fr,https://grandest.fr,https://marchespublics.grandest.fr,,https://marchespublics.grandest.fr,https://marchespublics.grandest.fr,,False,True,,False,True
60,21-117182,Institut Pasteur de Lille,None,,,FR,,None,Lille,,,,,mehdi.zaam@pasteur-lille.fr,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_LurlcZnmYy,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_LurlcZnmYy,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_LurlcZnmYy,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_LurlcZnmYy,,False,True,,False,True
61,21-118119,Département des Alpes-Maritimes,None,,,FRL03,"direction générale adjointe pour les ressources et les moyens -direction des achats et de la logistique - service des marchés - cadam - 147 Bd du Mercantour - Bâtiment Cheiron, 4e étage, bureau 471 Accueil service des marchés au parlophone au rez de chaussée du bâtiment B.P. 3007 (du lundi au vendredi, de 9h30 à 11h45 et de 14h à 16h",06200,Nice,,,,,marches@departement06.fr,http://www.e-marches06.fr,,,http://www.e-marches06.fr,http://www.e-marches06.fr,,False,True,,False,True
62,21-118129,Conseil départemental du Pas-de-Calais,None,,OLLIVIER Patricia,FRE12,Hôtel du Département du Pas-de-Calais,62018,ARRAS cedex 9,,(+33) 3-21-21-62-62,,,dcp.secretariat@pasdecalais.fr,https://www.pasdecalais.fr,https://marchespublics596280.fr,,,,,False,True,,False,True
63,21-118313,COMMUNE D'ARTIGUES-PRES-BORDEAUX,None,,,FRI12,10 avenue Desclaux,33370,Artigues-près-Bordeaux,,(+33) -57-67-56-75,,,commandepublique.ptrd@bordeaux-metropole.fr,https://www.artigues-pres-bordeaux.fr/,https://marchespublics.bordeaux-metropole.fr/,,https://marchespublics.bordeaux-metropole.fr,https://marchespublics.bordeaux-metropole.fr,,False,False,,False,False
64,21-118611,Communauté d'Agglomération du Sud,None,,,FRY40,379 rue Hubert Delisle BP 437,97838,Le Tampon Cedex,,(+33) 2-62-57-97-77,,(+33) 2-62-57-97-74,dcp@casud.re,http://www.casud.re,https://casud.achatpublic.com,,https://casud.achatpublic.com,https://casud.achatpublic.com,,False,True,,False,True
65,21-118692,COM DE COMMUNES DU PAYS DU COQUELICOT,None,,,FRE23,"6, rue Emile Zola",80300,Albert,,(+33) 3-22-64-10-30,,,comdecom@paysducoquelicot.com,http://www.paysducoquelicot.com/,https://marchespublics596280.fr,,,,,False,True,,False,True
66,21-118724,Mulhouse Alsace Agglomération,None,,,FRF12,,68051,Mulhouse,,,,,marches@ville-mulhouse.fr,http://www.mulhouse-alsace.fr,http://www.alsacemarchespublics.eu,,,http://alsacemarchespublics.eu,,False,True,,False,True
67,21-118725,IMSA,None,,Cellule marchés Publics,FRJ28,Avenue du Clos Maury  CS 40217,82002,Montauban,,(+33) 5-63-68-47-52,,(+33) 5-63-68-48-89,marchespublics.grprec@imsa.msa.fr,http://informatique.msa.fr/,https://msa.achatpublic.com/,,,,,False,True,,True,False
68,21-118925,Conseil Départemental de l'Oise,None,,,FRE22,Direction générale adjointe finances et modernisation - Direction de la commande publique - Centre Bénard - 1 rue cambry,60000,Beauvais,,(+33) 3-44-06-60-92,,,ld-commandepublique-sec@oise.fr,https://oise.fr,https://www.marches-securises.fr/perso/cg60/,,https://www.marches-securises.fr/perso/cg60/,https://www.marches-securises.fr/perso/cg60/,,False,True,,False,True
69,21-119051,A.P.I.J.,None,Antoine LAYBRO,,,67 avenue de Fontainebleau,94270,Kremlin-Bicêtre,,,,,,http://www.apij.justice.fr,http://www.achatpublic.com,,,,,False,False,,False,False
70,21-119318,SYDEC,None,,,FRI13,,40006,Mont de Marsan cedex,,,,,marchespublics@sydec40.fr,http://www.sydec40.fr,http://marchespublics.landespublic.org,,,,,False,True,,False,True
71,21-119457,RPA DREAL Languedoc-R - Midi-Pyrenées,None,,,FRJ23,,None,Toulouse,,,,,dmorn.dt.dreal-occitanie@developpement-durable.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
72,21-119739,Ville de Biarritz,None,Direction des marchés et contrats publics,,,Coordonnateur du groupement de commandes Ville de Biarritz / E.P.I.C. Biarritz Tourisme / C.C.A.S. de Biarritz / Association Lassosalaï -Avenue Edouard VII - B.P. 58,64200,Biarritz Cedex,,05-59-41-39-69,,,marche@biarritz.fr,http://www.ville.biarritz.fr,http://www.demat-ampa.fr,,,,,False,False,,False,False
73,21-119743,Département de l'Oise,None,,,FRE22,"Direction Générale Adjointe Finances et Modernisation, Direction de la Commande Publique, Centre administratif François Bénard, Avenue de l'Europe, 1 rue Cambry",60000,Beauvais,,(+33) 3-44-06-60-92,,,ld-commandepublique-sao@oise.fr,http://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,,,,False,True,,False,True
74,21-119822,Commune des Herbiers,None,,,FRG05,6 rue du Tourniquet - CS 40 209,85502,LES HERBIERS,,(+33) 2-51-91-07-67,,(+33) 2-51-64-99-45,marchespublics@lesherbiers.fr,https://lesherbiers.fr,https://marches-securises.fr,,https://marches-securises.fr,https://marches-securises.fr,https://marches-securises.fr,False,True,,False,True
75,21-119970,Cons. Départ. de la Charente-Maritime,None,Département,,,Direction des Affaires Financières et Juridiques Service Marchés Publics85 Boulevard de la République CS 60003,17076,La Rochelle Cedex 9,,05-46-31-76-28,,,proceduredemat.marches@charente-maritime.fr,http://www.charente-maritime.fr,http://www.achatpublic.com,,,,,False,False,,False,False
76,21-119998,Centre Hospitalier d'Auxerre,None,,Cellule de la Commande Publique et du Contentieux Contractuel,FR,"2, Boulevard de Verdun - BP 69",89011,Auxerre Cedex,,(+33) 3-86-48-65-99,,(+33) 3-86-48-48-94,marches.publics@ch-auxerre.fr,http://www.ght-unyon.fr,http://www.maximilien.fr,,,,,False,True,,False,True
77,21-120020,Département des Alpes-Maritimes,None,,,FRL03,"direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique - service des marchés - cadam - 147 Bd du Mercantour - bâtiment Cheiron 4e étage, Bureau 471 - B.P. 3007",06201,Nice cedex 3,,,,,marches@departement06.fr,https://www.e-marches06.fr,,,https://www.e-marches06.fr,https://www.e-marches06.fr,,False,True,,False,True
78,21-120061,Collectivité européenne d'Alsace,None,,,FRF11,"Direction Routes Infrastructures et Mobilités, 1 place du Quartier Blanc",67964,Strasbourg,,,,,contact.execution@haut-rhin.fr,https://www.alsace.eu/,http://alsacemarchespublics.eu,,http://alsacemarchespublics.eu,http://alsacemarchespublics.eu,,False,True,,False,True
