,BOAMP_AVIS_NUM,D_15_01_Conditionadministrative_Referencemarche,D_15_02_Conditionadministrative_Etudesconcours,D_15_03_Conditionadministrative_Recompenseslaureatoui,D_15_04_Conditionadministrative_Recompensesaureatnon,D_15_05_Conditionadministrative_Recompenseslaureat,D_15_06_Conditionadministrative_Indemnisationparticipants,D_15_07_Conditionadministrative_Conditionsremiseoffres,D_15_08_Conditionadministrative_Conditionsetmodepaiementobtenirdocuments,D_15_09_Conditionadministrative_Datelimiteobtentiondocuments,D_15_10_Conditionadministrative_Documentpayantoui,D_15_10_01_Conditionadministrative_Documentpayantoui_Valeur,D_15_10_01_01_Conditionadministrative_Documentpayantoui_Valeur_Value,D_15_10_01_02_Conditionadministrative_Documentpayantoui_Valeur_Devise,D_15_11_Conditionadministrative_Documentpayantnon,D_15_12_Conditionadministrative_Persouvertureoffresoui,D_15_13_Conditionadministrative_Persouvertureoffresnon,D_15_14_Conditionadministrative_Datedebutattribution,D_15_15_Conditionadministrative_Dateouvertureoffres,D_15_16_Conditionadministrative_Lieuouvertureoffres,D_15_17_Conditionadministrative_Abandonsadoui,D_15_18_Conditionadministrative_Abandonsadnon,D_15_19_Conditionadministrative_Finattributionoui,D_15_20_Conditionadministrative_Finattributionnon,D_15_21_Conditionadministrative_Envoielectroniqueavecoutiloui,D_15_22_Conditionadministrative_Envoielectroniqueavecoutilnon
40,20-138372,,,True,False,"Une prime est versée, sur proposition du jury, à chacun des candidats admis à participer au concours. Son montant est de 10 000 euro HT.Cette prime est versée, sous réserve de la remise de prestations conformes au règlement du concours.La rémunération de lattributaire tient compte de la prime qu'il a reçue pour sa participation au concours.","Cette indemnité sera payée dès la décision du Pouvoir Adjudicateur portant sur l'examen des propositions du jury et sur présentation d'une facture à produire par les concurrents. Si la prime est répartie entre les membres du groupement-candidat, toutes les factures sont présentées simultanément par le mandataire, qui aura revêtu de son visa les factures autres que la sienne. Le paiement interviendra selon les règles en vigueur au moment du dépôt de cette facture. Cette facture n'est recevable qu'après approbation de la décision du Maître de l'Ouvrage.",,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
41,20-138560,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,La date douverture des plis est donnée à titre indicatif et louverture nest pas publique,False,,2021-03-22 00:00:00,Université d'Aix-Marseille (AMU),,False,False,False,False,True
42,20-138983,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
43,20-139045,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
44,20-139543,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
45,20-139589,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
46,20-139695,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
47,20-140257,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
48,20-141121,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,La date d'ouverture des n'est donnée qu'à titre indicatif,False,,2021-02-17 00:00:00,,,False,False,False,False,True
49,20-141402,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
50,20-141521,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
51,20-14304,2021-02,,False,False,,,Le projet de convention accord cadre sera remis aux candidats présélectionnés. Les dates et heures de remise des offres seront alors précisées aux candidats admis à remettre une offre.Les candidats retenus seront invités à remettre une offre consistant en la rédaction d'une note méthodologique et d'une offre financière complétée dans une convention accord cadre et ses annexes.,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
52,20-143828,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
53,20-144153,DAF_2020_001146-S2-LN,,False,False,,,par voie électronique à l'adresse : https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=656402&orgAcronyme=g7h,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
54,20-144250,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
55,20-144846,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
56,20-145118,20J20107,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
57,20-145532,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
58,20-145835,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-02-18 00:00:00,,,False,False,False,False,True
59,20-146107,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
60,20-146115,RECT63-2021-01,,False,False,,,selon le règlement de consultation.,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
61,20-146175,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-02-12 00:00:00,,,False,False,False,False,True
62,20-146390,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
63,20-146459,,,True,False,Se référer au règlement d'appel public à candidatures.,Il sera précisé dans le règlement de concours,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
64,20-146490,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
65,20-146522,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-02-08 00:00:00,,,False,False,False,False,True
66,20-146558,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
67,20-146613,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-02-08 00:00:00,,,False,False,False,False,True
68,20-146658,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-02-15 00:00:00,,,False,False,False,False,True
69,20-146754,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
70,20-147041,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
71,20-147177,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,séance non publique,False,,2021-02-10 00:00:00,,,False,False,False,False,True
72,20-147189,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
73,20-147289,2020TX0008,,False,False,,,"La transmission des documents par voie électronique est effectuée sur le profil d'acheteur du pouvoir adjudicateur, à l'adresse URL suivante : http://www.xmarches.fr/entreprise/.Les modalités de dépôt sur le site sont détaillées en annexe 2 du règlement de la consultation.","Le dossier de consultation des entreprises est téléchargeable gratuitement depuis le profil acheteur de la Ville de VITRY-LE-FRANCOIS à l'adresse suivante https://www.xmarches.fr/entreprise/ en saisissant la référence de l'affaire recherchée dans l'onglet 'accès rapide à une consultation' à savoir 2020TX0008 et en cliquant sur 'OK'. Il n'est pas obligatoire de s'identifier néanmoins, cette étape est vivement recommandée afin que l'entreprise puisse être destinataire des échanges de questions / réponses et éventuelles modifications de détail apportées au DCE au cours du délai de publicité. A cet égard, le téléchargement anonyme ou partiel du D.C.E relève de l'entière responsabilité des opérateurs économiques qui ne sauraient élever aucune réclamation notamment en cas de modification des pièces de la consultation dont ils n'auraient pas pu être destinataires. Le pouvoir adjudicateur se réserve le droit d'apporter des modifications de détail au dossier de consultation au plus tard 6 jours avant la date limite de réception des offres. Ce délai est décompté à partir de la date d'envoi par le pouvoir adjudicateur des modifications aux candidats ayant retiré le dossier initial. Les candidats devront alors répondre sur la base du dossier modifié sans pouvoir n'élever aucune réclamation à ce sujet.Si, pendant l'étude du dossier par les candidats, la date limite de réception des offres est reportée, la disposition précédente est applicable en fonction de cette nouvelle date.",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
74,20-147319,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-02-26 00:00:00,,,False,False,False,False,True
75,20-147415,20FS029M,,False,False,,,par voie électronique à l'adresse : https://collectiviteterritorialedemartinique.achatpublic.com,"Les documents du marché sont disponibles gratuitement en accès direct non restreint et complet, à l'adresse : https://collectiviteterritorialedemartinique.achatpublic.com",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
76,20-147505,V20BATDBMOENRJDOJOREG,,False,False,,,"Pour présenter leur candidature, les candidats peuvent utiliser les formulaires Dc1 (lettre de candidature) et Dc2 (déclaration du candidat) ou recourir au DUME-S. Ces documents sont disponibles gratuitement sur le profil acheteur et sur le site www.economie.gouv.fr. Ils peuvent aussi utiliser le Document Unique de Marché Européen (DUME",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
77,20-147637,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
78,20-147684,,,False,False,,,La remise des offres devra être faite sur la plateforme de dématérialisation : www.marchespublics82.com,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
79,20-147725,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
80,20-147924,,,True,False,233 000 euros TTC,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,True,False
81,20-148191,PA2013,,False,False,,,"la candidature est présentée soit sous la forme des formulaires Dc1 et Dc2 (disponibles gratuitement sur le site www.economie.gouv.fr.), soit sous la forme d'un Document Unique de Marché Européen (Dume) ou un eDume. La transmission des plis par voie électronique est imposée pour cette consultation. Par conséquent, la transmission par voie papier n'est pas autorisée.",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
82,20-148473,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-02-26 00:00:00,,,False,False,False,False,True
83,20-148921,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
84,20-148994,20129 POI et DRPE,,False,False,,,"Les documents suivants doivent être fournis :- AE- Annexe de prix- CCAP- Mémoire technique (document comportant planning et méthodologie, à fournir par le candidat précisant les spécifications techniques liées à la fourniture objet du marché et que le candidat s'engage à respecter, ce document devra permettre de juger la conformité au CCTP)Les offres seront transmises sous pli cacheté (offres électroniques et par mails refusées) :MINARM/AIR/SIAéAtelier Industriel de l'Aéronautique161 avenue du BrézetCS 7050163028 CLERMONT-FERRAND CEDEX 2L'enveloppe indiquera l'objet, le no de la consultation et le lot concerné",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
85,20-149037,REMPLACHAUD,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
86,20-149084,20T009FA,,False,False,,,"le pouvoir adjudicateur impose la transmission des documents par voie électronique à l'adresse suivante : http://www.marches-securises.fr.La transmission des documents sur un support physique électronique (CD-ROM, clé Usb...) n'est pas autorisée.Conditions de présentation des plis électroniques : fichiers distincts dont l'un comporte les pièces de la candidature et l'autre, les pièces de l'offre, dans le cadre d'une seule enveloppe. Chaque transmission fera l'objet d'une date certaine de réception et d'un accusé de réception électronique.Le fuseau horaire de référence sera celui de (Gmt+01:00) Paris, Bruxelles, Copenhague, Madrid.Les formats électroniques dans lesquels les documents peuvent être transmis sont les suivants : le format PDF (.pdf), format bureautique propriétaire de Microsoft (.doc ou .docx pour les textes ; .xls pou xlsx pour les feuilles de calcul ; ppt ou pptx pour les présentations de diaporama), format propriétaire DWG pour les plans ou dessins techniques ou le format propriétaire DWF (.dwg), les formats images jpeg, png ou Tiff/Ep pour les photographies, pour les images (.jpg, .png, .tif), le format de compression de fichiers ZIP (.zip), ou formats équivalents.",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
87,20-149401,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
88,20-149412,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
89,20-149445,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
90,20-149458,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
91,20-149608,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-03-03 00:00:00,,,False,False,False,False,True
92,20-149701,CD22-2020-SEER2-NM,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
93,20-149717,20S0019,,False,False,,,"Conformément aux dispositions de l'article R2132-7 du Code de la Commande Publique, les candidats doivent déposer leur pli sur le profil acheteur.Les candidats déposent leur pli, comprenant leur candidature et leur offre, par voie électronique à l'adresse suivante : https://marches.bordeaux-port.frParallèlement à l'envoi électronique de leur dossier sur le profil acheteur, les candidats peuvent faire parvenir une copie de sauvegarde, transmise dans les délais impartis, sur support physique électronique (CD - clé usb) ou sur support papier à l'adresse précisée au règlement de la consultation. Le délai d'exécution indiqué au présent AAPC est indicatif",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
94,20-149718,2020-69PAR,,False,False,"Le ou les lauréats, ainsi que chaque concurrent non retenu ayant remis des prestations répondant au programme recevra, sous réserve de la décision du maître d'ouvrage, une prime de 5 658 euro TTC. La prime versée au futur titulaire est un acompte qui sera à déduire du montant des honoraires.",,Cf. paragraphe 'Renseignements complémentaires' et règlement de concours,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
95,20-149721,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
96,20-149974,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-02-02 00:00:00,,,False,False,False,False,True
97,20-149985,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
98,20-149986,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
