,BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
3564,21-64838,,,,False,False,L'exécution des prestations débute à compter de la date de notification du contrat.Aucune clause de garantie financière prévue.Aucune avance prévue.Les prestations sont réglées par des prix unitaires.Les prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.* FINANCEMENT :- Budget Départemental principal : chapitre 11- RESSOURCES PROPRES,False,True,False,CF_NIV_SUIV,['FR'],
3565,21-64840,,"Ressources propres à la ville.Après réalisation de la prestation, le paiement sera effectué, par mandat administratif, dans un délai maximum de 30 jours à compter de la date de réception de la demande d'acompte ou de la facture par la Ville, sous réserve de la certification du service fait",L'offre sera présentée par un seul candidat ou par un groupement,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3566,21-64841,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3567,21-64842,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3568,21-64845,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3569,21-64846,"Une retenue de garantie de 5,0 % du montant initial du marché (augmenté le cas échéant du montant des avenants) sera constituée. Cette retenue de garantie sera prélevée sur le montant de chaque acompte par le comptable assignataire des paiements.Cette retenue de garantie peut être remplacée au gré du titulaire par une garantie à première demande ou, si les deux parties en sont d'accord, par une caution personnelle et solidaire.",,"Les candidatures et les offres sont présentées soit par un candidat individuel, soit par l'ensemble des membres du groupement, soit par un mandataire qui justifie des habilitations nécessaires pour représenter les autres membres du groupement.Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché.Toutefois, le mandataire sera solidaire afin d'assurer la continuité des prestations en cas de défaillance d'un des cotraitants.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3570,21-64847,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3571,21-64848,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3572,21-64849,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3573,21-64850,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3574,21-64851,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3575,21-64854,Il n'est pas prévu de variantes exigées et les variantes ne sont pas autorisées.Il n'est pas prévu de retenue de garantie.Il n'est pas prévu d'avance,Le délai global de paiement des prestations est fixé à 30 jours.Règlement par Mandat administratif.,"Après attribution, aucune forme de groupement ne sera exigée.La même entreprise ne peut pas présenter pour le marché ou un de ses lots plusieurs offres, en agissant à la fois :- en qualité de candidat individuel et de membre d'un ou plusieurs groupements ;- en qualité de membre de plusieurs groupements.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3576,21-64856,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3577,21-64859,Délai de garantie : 1 An(s).- Sûreté : Sans objet,Mode de financement : Les crédits émaneront du budget propre du Département..- Mode de paiement : Virement bancaire (Mandat administratif).- Délai de paiement : 30 jours,"Pas de forme imposée. En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles. Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements. Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de membres de plusieurs groupements",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3578,21-64866,Néant,Financement : ressources budgétaires du C.H.G.R.Paiement : virement par mandat administratif dans un délai global de 50 jours à réception de la facture,Les candidats peuvent se présenter individuellement ou sous forme de groupement solidaire ou conjoint avec mandataire désigné.,False,False,,True,True,False,CF_NIV_SUIV,,
3579,21-64867,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3580,21-64868,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
3581,21-64871,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3582,21-64874,Voir le règlement de la consultation.,Voir le règlement de la consultation.,Groupement solidaire au stade de l'attribution.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
3583,21-64876,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
3584,21-64878,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3585,21-64883,Aucune retenue de garantie ne sera effectuée.,"Conditions du C.C.A.G.-PI; Délai global de paiement : 30 jours; Financement sur le budget de la Ville en outre, des subventions sont sollicitées du Conseil Régional d'Ile de France.",Groupement conjoint avec mandataire solidaire (architecte),False,False,,True,True,False,CF_NIV_SUIV,['FR'],
3586,21-64884,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3587,21-64885,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3588,21-64886,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3589,21-64888,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3590,21-64889,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3591,21-64890,Se référer au règlement de la consultation.,Budget communal.,Se référer au règlement de la consultation.,False,False,,False,False,False,CF_NIV_SUIV,,
3592,21-64891,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3593,21-64892,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
3594,21-64897,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3595,21-64898,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
3596,21-64899,,,,False,False,,True,False,False,CF_NIV_SUIV,['FR'],
3597,21-64900,,"Financement sur fonds propres de l'établissement. Délai global de paiement à 50 jours.Sauf renoncement du Titulaire porté à l'acte d'engagement, le versement d'une avance prévue dans les cas et selon les modalités stipulées ci-après, sera effectué si le montant initial du marché est supérieur à 50 000,00 euro(s) hors taxes et si le délai d'exécution est supérieur à deux mois.Le délai de paiement de cette avance court à partir de la notification de l'acte qui emporte commencement de l'exécution du marché si un tel acte est prévu ou, à défaut, à partir de la date de notification du marché.Le montant de l'avance est déterminé par application des articles R2191-3 à 2191-10 et éventuellement l'article R2191-15 du Code de la Commande Publique. Cette avance est égale à 5 % du montant initial toutes taxes comprises du marché, si le délai d'exécution du marché n'excède pas 12 mois. Si cette durée est supérieure à 12 mois, l'avance est égale à 5 % d'une somme égale à 12 fois le montant initial du marché divisé par la durée du marché exprimée en mois.Le montant de l'avance versée au Titulaire n'est ni révisable, ni actualisable.L'avance est remboursée dans les conditions prévues aux articles R2191-11 à R2191-12 du Code de la Commande Publique. Le remboursement s'impute sur les sommes dues au Titulaire quand le montant des prestations exécutées par le Titulaire atteint 65,00 % du montant TTC du marché.Les acomptes et paiements partiels définitifs seront versés au Titulaire dans les conditions prévues au CCAG-FCS, sous réserve des dispositions du Code de la Commande Publique.","Dans le cadre de la présente consultation, aucune forme de groupement n'est imposée.Les candidats peuvent présenter leurs offres en agissant à la fois :1° En qualité de candidats individuels et de membres d'un ou plusieurs groupements2° En qualité de membres de plusieurs groupementsconformément à l'article R2142-21 du Code de la Commande Publique.En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles, conformément à l'article R2142-24 du Code de la Commande Publique.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3598,21-64901,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3599,21-64902,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3600,21-64904,Aucune clause de garantie financière ne sera appliquée.,"Les prestations seront financées selon les modalités suivantes : Fonds publics de la Communauté d'agglomération Royan atlantique et subventions ADEME.Les sommes dues au(x) titulaire(s) seront payées dans un délai global de 30 jours à compter de la date de réception des demandes de paiement.En cas de retard de paiement, le titulaire a droit au versement d'intérêts moratoires, ainsi qu'à une indemnité forfaitaire pour frais de recouvrement d'un montant de 40 EUR. Le taux des intérêts moratoires est égal au taux d'intérêt appliqué par la Banque centrale européenne à ses opérations principales de refinancement les plus récentes, en vigueur au premier jour du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de huit points de pourcentage.",Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
3601,21-64906,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3602,21-64907,,PAIEMENT 50 JOURS,SI GROUPEMENT CONJOINT? MADATAIRE SOLIDAIRE,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
3603,21-64909,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3604,21-64911,,,"Le marché sera conclu avec une entreprise unique ou des entreprises groupées. La forme juridique revêtue par le groupement, en cas d'attribution, pourra être celle du groupement conjoint si les membres identifient précisément dans l'offre les prestations que chacun s'engage à exécuter. Le candidat devra alors produire, une note indiquant la répartition détaillée des prestations par nature de mission entre les cotraitants et les prix correspondants. A défaut, le groupement devra prendre la forme solidaire au motif que les prestations ne sont pas individualisées. En cas de groupement conjoint, le mandataire sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles à l'égard du GPMD. Possibilité de présenter plusieurs offres en agissant à la fois en qualité de candidat individuel et de membre d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements",True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3605,21-64915,,,,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
3606,21-64917,,"Le délai global de paiement est conforme aux dispositions des articles L.2192-10 et R2192-10 du Code de la Commande Publique, soit 30 jours.Le présent marché sera financé selon les modalités suivantes : Budget de l'Office - ECO-Prêts CDC, prêt CDC PAM et fonds propres.","Les candidats peuvent se présenter seul ou en groupement. La forme du groupement est libre. Toutefois, en cas de groupement conjoint, le mandataire se doit d'être solidaire. En cas de groupement solidaire, les membres se devront d'être solidaire techniquement et financièrement. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements et en qualité de membres de plusieurs groupements.Un même prestataire ne pourra être mandataire de plus d'un groupement pour un même marché.Chaque membre du groupement devra fournir un dossier de candidature.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3607,21-64919,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3608,21-64923,,"A) Avance sous conditions, correspondant à 20 % du montant du marchéB) Acomptes mensuels par virementsC) Prix fermes actualisables","Le marché sera conclu :- soit avec un opérateur économique unique,- soit avec un groupement d'opérateurs économiquesEn cas de groupement d'opérateurs économiques, aucune forme juridique n'est imposée par le représentant du pouvoir adjudicateur.Toutefois, en cas de groupement conjoint, le mandataire sera obligatoirement solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles à l'égard du représentant du pouvoir adjudicateur.",False,False,,False,False,False,CF_NIV_SUIV,['FR'],
3609,21-64925,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3610,21-64926,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3611,21-64928,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3612,21-64929,Constitution d'une garantie personnelle et solidaire préalable ou garantie à première demande en échange de l'avance ou à la place de la retenue de garantie,"Paiement sous 30 jours par virement bancaire - Le financement des prestations se fera sur le budget de la Commune en partie en fonds propres. Des subventions seront versées par le Conseil Départemental à hauteur de 30% de l'enveloppe globale H.T., et par le Conseil Régional à hauteur de 27 % de l'enveloppe globale H.T. Avance de 5 ou 10% possible et retenue de garantie de 5% prévue","Le groupement pourra prendre la forme d'un groupement :- solidaire,- conjoint avec mandataire solidaire,- conjoint avec mandataire non solidaire.Conformément à l'article L2193-3 du Code de la commande publique, les tâches essentielles suivantes seront impérativement effectuées par le titulaire unique ou groupé du marché : réfection et extension (ouvrages béton et structures).",False,False,"La Commune d'Hyères, dans un souci de promotion de l'emploi et de lutte contre l'exclusion, a décidé de faire application des dispositions des articles L2112-2 à 2112-4 du Code de la commande publique en incluant dans le cahier de la présente procédure une clause sociale d'insertion obligatoire. Le nombre d'heures d'insertion à réaliser pendant la durée du marché est de 161",False,True,False,CF_NIV_SUIV,['FR'],
3613,21-64931,,,L'entité adjudicatrice ne souhaite imposer aucune forme de groupement à l'attributaire du marché,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3614,21-64932,"Retenue de garantie de 5 % pouvant être remplacée, au gré du titulaire, par une garantie à première demande ou par une caution personnelle et solidaire.","Financement sur fonds propres et par des subventions d'organismes partenaires (DETR, DRAC, Conseil Régional IDF, CD78)Paiement par virement administratif sous 30 jours",,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
3615,21-64933,,Financement sur fonds propres et paiement à 45 jours,"Le marché pourra être attribué à une société individuelle ou à un groupement solidaire ou conjoint. Chaque candidat désignera un mandataire dès la candidature, ayant pouvoir de le représenter et de l'engager.Pour des raisons de bonne exécution, dans les conditions prévues à l'article R. 2142-24 du Code de la Commande publique, au cas où la SFTRF attribuerait le marché à un groupement conjoint, elle exigera conformément à l'article R. 2142-3 du Code de la commande publique que le mandataire de ce groupement conjoint soit solidaire, pour l'exécution du marché, de chacun des membres du groupement.Une entreprise ne pourra pas se présenter à la fois :1° En qualité de candidat individuel et de membre d'un ou plusieurs groupements ;2° En qualité de membre de plusieurs groupements.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
3616,21-64934,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3617,21-64935,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3618,21-64936,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3619,21-64937,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3620,21-64938,,,,False,False,"L'exécution des prestations débute à compter de la date de notification du contrat.Aucune clause de garantie financière prévue.Le contrat prévoit le versement d'une avance, sans obligation de constituer une garantie financière pour en bénéficier.Les prestations sont réglées par des prix forfaitaires.Les prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.",False,True,False,CF_NIV_SUIV,['FR'],
3621,21-64939,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
3622,21-64940,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3623,21-64941,Se référer aux pièces du DCE,Se référer aux pièces du DCE,"Les offres seront présentées librement, soit individuellement soit en groupement. Le contrat sera conclu avec une entreprise unique ou un groupement conjoint ou solidaire. En cas de groupement conjoint, il est exigé que le mandataire du groupement d'opérateurs économiques soit, après l'attribution du contrat, solidaire de chacun des membres du groupement pour ses obligations contractuelles vis-à-vis de l'acheteur.Sous peine d'irrecevabilité des candidatures, un même opérateur économique ne peut pas être mandataire de plus d'un groupement.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3624,21-64942,CF CCAP,CF CCAP,CF CCAP,False,False,L'exécution des prestations débute à compter de la date fixée par ordre de service.Aucune clause de garantie financière prévue.Aucune avance prévue.Les prestations sont réglées par des prix forfaitaires.Les prix sont actualisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.Budget Principal de la commune de Breuillet - Section d'investissement,False,True,False,CF_NIV_SUIV,['FR'],
3625,21-64945,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3626,21-64946,Une avance à hauteur de 30% est accordé sous réserve d'une garantie à première demande couvrant la totalité.,Paiement sur les fonds propres de la collectivité.Paiement par mandant administratif sous 30 jours à compter de la réception de la facture.,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3627,21-64950,,Imputation sur le budget fonctionnement de la collectivité,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3628,21-64952,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3629,21-64953,,,,False,False,,False,True,False,CF_NIV_SUIV,,
3630,21-64955,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3631,21-64956,"Aucune garantie financière ne sera appliquée.Conditions de remboursement de l'avance : Une avance est accordée au titulaire lorsque le montant initial du marché est supérieur à 50 000 euro HT et dans la mesure où le délai d'exécution est supérieur à 2 mois, sauf indication contraire de l'acte d'engagement.Le montant de l'avance est fixé à 15,0 % du montant initial, toutes taxes comprises, du marché , si sa durée est inférieure ou égale à douze mois ; si cette durée est supérieure à douze mois, l'avance est égale à 15,0 % d'une somme égale à douze fois le montant mentionné ci-dessus divisé par cette durée exprimée en mois.Le montant de l'avance ne peut être affecté par la mise en oeuvre d'une clause de variation de prix.Ce taux est fixé à 15,0 % lorsque le titulaire du marché public est une petite et moyenne entreprise mentionnée à l'article R. 2151-13 du Code de la commande publique.Garanties financière de l'avance : Le titulaire, sauf s'il s'agit d'un organisme public, doit justifier de la constitution d'une garantie à première demande à concurrence de 100,0 % du montant de l'avance. La caution personnelle et solidaire n'est pas autorisée.","Les prestations seront financées selon les modalités suivantes : Les prestations seront financées selon les modalités suivantes : Financement par ressources propres et le cas échéant des aides financières d'organismes extérieurs (Département, Agence de l'Eau, etc...).Les sommes dues au(x) titulaire(s) et au(x) sous-traitant(s) de premier rang éventuel(s) du marché seront payées dans un délai global de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes.L'attention des candidats est attirée sur le fait que s'ils veulent renoncer aux bénéfices de l'avance prévue au CCAP, ils doivent le préciser à l'acte d'engagement.",L'entité adjudicatrice ne souhaite imposer aucune forme de groupement à l'attributaire du marché.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
3632,21-64957,Voir CCAP - Garantie classique,Paiement par mandat administratif sous 30 jours à compter de la réception de la facture ou toute autre demande de paiement équivalente via le portail Chorus Pro,Solidaire pour l'exécution,False,False,,True,False,False,CF_NIV_SUIV,,
3633,21-64958,Une retenue de garantie de 5% du montant initial du marché sera constituée et prélevée sur le montant de chaque acompte. la retenue de garantie peut être remplacée au gré du titulaire par une garantie à première demande. il ne sera pas accepté de caution personnelle et solidaire.,Articles r 2191 et suivants du code de la commande publique.,"Aucune forme de groupement n'est imposée par le pouvoir adjudicateur. si le candidat se présente en groupement, le mandataire sera solidaire du groupement.il est interdit aux candidats de présenter plusieurs offres en agissant à la fois :- en qualité de candidats individuels et de membres d'un ou plusieurs groupements ;- en qualité de membres de plusieurs groupements.ne peuvent participer à cette consultation, directement ou indirectement, les personnes ayant pris part à l'organisation et au déroulement de la consultation, les membres de leur famille (descendants, ascendants et leurs collatéraux), leurs préposés, leurs associés groupés ou ayant des intérêts professionnels communs.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3634,21-64959,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
3635,21-64960,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3636,21-64961,"Retenue de garantie de 5,0 %, qui peut être remplacée par une garantie à première demande ou une caution personnelle et solidaire. Garantie à première demande ou caution personnelle et solidaire couvrant 100,0 % du montant de l'avance.","Prestations réglées par un prix global forfaitaire Prix révisables mensuellement. Avance de 40,0 % accordée dans les conditions prévues au contrat. Délai global de paiement des prestations de 30 jours.",Aucune forme de groupement imposée à l'attributaire du marché.,False,False,Consultation comportant des conditions d'exécution à caractère social détaillées dans le CCAP. Début d'exécution du marché à compter de la date fixée par ordre de service.,False,True,False,CF_NIV_SUIV,['FR'],
3637,21-64962,,Les prestations seront financées par l'ANFH en sa qualité d'organisme paritaire chargé de la gestion de la mutualisation des fonds consacrés par les Etablissements Publics de Santé au financement des actions de formation en application des articles 21 et 22 de la loi no 90-579 du 4 juillet 1990. Le délai global de paiement est de 50 jours à compter de la réception de la demande de paiement conformément à l'article R 2192-11 du Code de la Commande Publique.,"En cas de groupement, sa forme juridique est au libre-choix du groupement. Cependant, le pouvoir adjudicateur impose qu'en cas de groupement conjoint, le mandataire soit solidaire.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3638,21-64963,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
3639,21-64964,,"Les prestations seront rémunérées par mandat administratif, par fonds propres au Budget Général de la Communauté urbaine Grand Paris Seine et Oise et subvention de l'Anah qui subventionne l'ingénierie à hauteur de 50% du montant HT conformément au plan de financement défini dans la convention partenariale Etat/Anah/CU GPS&O.","Conformément aux articles R. 2142-19 à R. 2142-27 et R. 2151-7 du code de la commande publique, les groupements d'opérateurs économiques peuvent candidater à la présente consultation.Pour rappel, un même opérateur économique ne peut pas être mandataire de plus d'un groupement pour un même marché public.En cas de groupement conjoint, la forme souhaitée par la CU GPS&O est un groupement conjoint avec mandataire solidaire. Si le groupement attributaire du marché est d'une forme différente, il pourra se voir contraint d'assurer sa transformation pour se conformer au souhait de la CU GPS&O tel qu'il est indiqué ci-dessus.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3640,21-64965,Aucune garantie financière prévue en contrepartie du versement de l'avance.,"Prestations réglées par un prix global forfaitaire Prix révisables mensuellement. Avance de 10,0 % accordée dans les conditions prévues au contrat. Délai global de paiement des prestations de 30 jours. Modalités de financement des prestations : 100% ressources propres de la collectivité.",groupement conjoint avec mandataire solidaire,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3641,21-64966,,,,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
3642,21-64967,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3643,21-64968,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3644,21-64970,La retenue de garantie est fixée à 5% du montant des travaux de chaque lot. La retenue de garantie peut être remplacée par une garantie à première demande. La caution personnelle et solidaire n'est pas acceptée.,Les travaux sont financés sur les fonds propres de la commune.,"Le groupement peut être solidaire ou conjoint. S'il est conjoint, le mandataire doit être solidaire.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
3645,21-64971,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3646,21-64972,,,,False,False,,True,True,False,CF_NIV_SUIV,,
3647,21-64973,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3648,21-64974,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3649,21-64975,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
3650,21-64976,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3651,21-64977,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
3652,21-64978,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
3653,21-64980,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3654,21-64981,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
3655,21-64982,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3656,21-64983,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3657,21-64984,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3658,21-64985,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
3659,21-64987,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
