BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
21-130298,False,False,False,False,False,False,False,,False,False,,,,True,Les différents lots du marché ont été attribués aux offres les mieux disantes en fonction des critères de sélections
21-130497,True,False,False,False,False,False,False,,False,False,,,,False,"Suite à l'infructuosité de la procédure d'appel d'offres ouvert portant sur le même objet (avis de marché no 20-105785 publié le 31/08/2020 au BOAMP, avis de marché no2020/S 168-407345 publié le 31/08/2020 au JOUE, annonce complémentaire publiée dans la revue Egora - Panorama du médecin du 8/09/2020, dans la revue du praticien médecine générale du 16/09/2020, et sur le site Egora.fr), déclarée sans suite par décision du 10 décembre 2020, le ministère a décidé de passer un marché sans publicité ni mise en concurrence préalables, conformément aux dispositions des articles L 2122-1 et R 2122-2 du code de la commande publique."
21-130589,False,False,False,False,False,True,False,,False,False,,,,False,La solution Knee+ est unique en ce sens qu'elle permet la pose de tout type de modèle de prothèse totale de genou de première intention sans imagerie au préalable. Seul moyen pour répondre aux besoins spécifiques du CHU de CAEN
21-130937,True,False,False,False,False,False,False,,False,False,,,,False,"Aucune offre na été déposée pour ce circuit dans le cadre de la consultation lancée préalablement en appel doffres (circuit constituant le lot no 19, déclarée sans suite (avis de la CAO daté du 22 mars 2021), réf. DAF_2020_000418."
21-131091,False,False,False,False,False,False,False,,False,False,,,,True,Montant du marché inférieur aux seuils de publication au Joue
21-132068,False,False,False,False,False,True,False,,False,False,,,,False,Droits d'exclusivité
21-132873,False,False,False,False,False,False,False,,False,True,,,,False,Les lauréats se verront attribuer un marché de prestations intellectuelles dans les conditions de larticle R2122-6 du Code de la commande publique. Ce marché de prestations intellectuelles portera sur la conception dune uvre dart et le suivi de sa réalisation jusquà linstallation dans la station.
21-133004,False,False,False,False,False,True,False,,False,False,,,,False,La société SOPRA est détentrice des droits patrimoniaux du progiciel pléiades pour lequel le département de l'Aisne a acquis les droits de licence. 
21-133102,False,False,False,False,False,False,False,,False,True,,,,False,"L'attribution de ce marché fait suite à la procédure de concours de maîtrise d'oeuvre dont l'avis de concours a été publié au JOUE le 11/06/2020, numéro 2020/S112-272392. Le marché a été attribué sans procédure ni mise en concurrence, conformément à l'article R2122-6 du Code de la commande publique."
21-133143,False,False,False,False,False,False,False,,False,False,,,,True,MAPA
21-133157,False,False,False,False,False,False,False,,False,False,,,,True,Marché passé selon procédure adaptée ouverte
21-133311,False,False,False,True,False,False,False,,False,False,,,,False,"Médicament en monopole. Ce Médicament est pris en charge par les collectivités au titre du dispositif pérenne post-ATU, en relais d'une ATU de cohorte, dans le cadre du périmètre défini par la HAS : "" prévention de routine des crises récurrentes d'angio-oedème héréditaire (AOH) de type I, II ou III, chez les patients âgés de 12 ans et plus, lorsque les traitements indiqués dans la prévention de routine sont inefficaces ou indisponibles "" (correspond à une utilisation de TAKHZYRO en 3ème intention). """
21-133658,False,False,False,True,False,False,False,,False,False,,,,False,"Ce séquenceur Illumina NextSeq 2000 est le seul à remplir différents critères indispensables pour répondre à notre besoin : -	Système haut débit générant au moins 1 milliard de reads et au moins 75% de séquence de qualité supérieure à Q30.-	Lancement rapide (<1 heure) et arrêt automatique ne nécessitant pas de présence humaine-	Système intégré ne nécessitant pas de manipulation de liquides dangereux (CMR)-	Suite logicielle intégrée permettant de réaliser le démultiplexage, le trimming, et les analyses secondaires pour les applications Single Cell, RNA-Seq, variant calling.Cet achat nest pas substituable car il est le seul à offrir une compatibilité totale avec nos deux autres séquenceurs Illumina. L'homogénéité du parc de séquenceurs au sein de la plateforme est un élément indispensable à la maîtrise des coûts. "
21-133931,True,False,False,False,False,False,False,,False,False,,,,False,"Consécutivement au lancement d'une consultation en appel d'offres ouvert le 02/07/2021 (avis Joue no2021/S129-341933), aucune offre n'a été remise à la date limite de remise des offres fixée le 31/08/2021 à 13h00. En application des articles L.2122-1 et R.2122-2 du Code de la commande publique, un marché sans publicité ni mise en concurrence préalables a été passé avec le soumissionnaire retenu"
21-134269,False,False,False,False,False,True,False,,False,False,,,,False,"La Société HILL ROM France S.A.S a l'exclusivité de la vente de matériel neuf, de la formation technique, de la maintenance et du service après-vente des équipements suivants ainsi que leurs accessoires associés et les pièces détachées d'origine"
21-134545,False,False,False,False,False,False,False,,False,True,,,,False,"Type de concours : - concours restreint de maîtrise duvre (articles L.2125-1, R.2162-15 à R.2162-26 du Code de la commande publique) ; - nombre de candidats admis à concourir : 3. Suite du concours : - le marché demaîtrise duvre sera conclu selon un marché de services sans publicité ni mise en concurrence préalables (articles R.2122-6 et R.2162-15 du Code de la commande) publique)"
21-134561,False,False,False,False,False,True,False,,False,False,,,,False,"Le système de navigation Stealthstation Flexent est fabriqué, distribué, révisé et garanti exclusivement par Medtronic et ses filiales ainsi que ses représentants dûment mandatés.Pour la France, seule Medtronic France est habilitée à distribuer le Stealthstation Flexenttm ou les accessoires s'y rapportant"
21-134742,False,False,False,False,False,False,False,,False,False,,,,True,"Cette consultation fait suite à la déclaration sans suite pour motif d'infructuosité du lot no4.Il a été décidé de ne faire participer à la procédure que les deux soumissionnaires ayant remis une offre irrégulière, à savoir BRANGEON et SUEZ, aussi aucun avis de marché a été publié."
21-135043,True,False,False,False,False,False,False,,False,False,,,,False,"La consultation est passée sans publicité ni mise en concurrence en raison de linfructuosité de la précédente consultation no2021-04 publiée le 19 mars 2021 ayant obtenu deux réponses, dont une offre irrégulière au sens de larticle L2152-2 et une offre inacceptable au sens de larticle L2152-3 du Code de la Commande Publique."
21-135060,False,False,False,True,False,False,False,,False,False,,,,False,"Explication : Le volume acquis par METPARK constitue une partie minoritaire du programme de construction indissociable du programme de construction (la réalisation d'un parking imbriqué dans le socle des immeubles en superstructure, ainsi que la réalisation de locaux adjacents aux ouvrages du parking, confirment cette indissociabilité). Il n'existe aucune autre solution de remplacement raisonnable pour la réalisation d'un ouvrage similaire, et l'acheteur déclare que la concurrence n'a pas été restreinte artificiellement :c'est en effet l'aménageur qui a confié à METPARK l'organisation du stationnement public dans le cadre d'une coopération entre entités publiques et qui a choisi, après mise en concurrence, les promoteurs, dont le vendeur/opérateur s'agissant de la réalisation du programme de construction sur le lot 9.12 constituant le terrain d'assiette de l'ensemble immobilier dont dépendent le volume et les ouvrages."
21-136563,False,False,False,False,False,False,False,,False,False,,,,True,"Au regarde de l'estimation de la consultation de 150 000 euro ht sur la durée du marché reconductions comprises, cet accord-cadre a été lancé en procédure adaptée sans publication préalable d'un avis d'appel à la concurrence au JOUE."
21-136899,True,False,False,False,False,False,False,,False,False,,,,False,"N'ayant reçu que des offres irrégulières conformément à la définition de l'articleL2152-2 du Code de la commande publique, ce lot a été déclarée infructueux lors de la Commissiond'Appel d'Offres du 23 avril 2021. Il a été relancé en procédure avec négociation avec le candidatAntivol System Normandie, seul candidat, disposant de l'agrément Point Fort Fichet, ayantrépondu à cette consultation"
21-136958,False,False,False,True,False,False,False,,False,False,,,,False,"La solution terrestre proposée par la société retenue est la seule sur le marché à proposer des caractéristiques techniques compatibles avec l'équipement du CHU et indispensables à la prise en charge du patient, notamment en matière de sécurité."
21-137100,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
21-137162,False,False,False,True,False,False,False,,False,False,,,,False,"Au regard de ses capacités et de son expertise à analyser avec des méthodes robustes les molécules d'intérêt dans les échantillons de poussières, le LERES, laboratoire de l'EHESP, a été identifié comme le seul laboratoire en capacité de répondre aux besoins de l'Anses dans le cadre du projet PESTIRIV, dont l'objectif est de répondre à une problématique de santé publique. En conséquence la procédure a été lancée sans publicité ni mise en concurrence préalable avec le LERES sur le fondement de l'article R2122-3.2° du code de la commande publique."
21-137167,False,False,False,True,False,False,False,,False,False,,,,False,"Au regard de ses capacités et de son expertise à analyser avec des méthodes robustes les molécules d'intérêt dans les échantillons de poussières, le LERES, laboratoire de l'EHESP, a été identifié comme le seul laboratoire en capacité de répondre aux besoins de l'Anses dans le cadre du projet PESTILOGE, dont l'objectif est de répondre à une problématique de santé publique. En conséquence la procédure a été lancée sans publicité ni mise en concurrence préalable avec le LERES sur le fondement de l'article R2122-3.2° du code de la commande publique."
