,BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
10,20-133423,2021-05-18 23:00:00,2021-06-11 12:00:00,2021-06-10 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,223,Métallerie,CF_NIV_SUIV,False,False,76,,travaux divers d'entretien des bâtiments communaux 2021
11,20-133423,2021-05-18 23:00:00,2021-06-11 12:00:00,2021-06-10 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,236,Monuments historiques,CF_NIV_SUIV,False,False,76,,travaux divers d'entretien des bâtiments communaux 2021
12,20-133423,2021-05-18 23:00:00,2021-06-11 12:00:00,2021-06-10 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,264,Peinture (travaux),CF_NIV_SUIV,False,False,76,,travaux divers d'entretien des bâtiments communaux 2021
13,20-133423,2021-05-18 23:00:00,2021-06-11 12:00:00,2021-06-10 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,270,Plomberie (travaux),CF_NIV_SUIV,False,False,76,,travaux divers d'entretien des bâtiments communaux 2021
14,20-146430,2021-05-25 23:00:00,,2021-07-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,17,Ascenseur,CF_NIV_SUIV,False,False,33,,"entretien périodique et opérations de dépannage des ascenseurs, des bornes escamotables hydrauliques, des barrières, des portiques et portails motorisés"
15,20-146430,2021-05-25 23:00:00,,2021-07-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,33,,"entretien périodique et opérations de dépannage des ascenseurs, des bornes escamotables hydrauliques, des barrières, des portiques et portails motorisés"
16,20-31911,2021-05-20 23:00:00,,2021-07-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,53,,Concours de maîtrise d'oeuvre pour la construction d'une caserne de gendarmerie à Évron
17,20-67752,2021-05-27 23:00:00,,2021-06-25 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,11,Appareil élévateur,CF_NIV_SUIV,False,True,56,,Acquisition de camions
18,20-67752,2021-05-27 23:00:00,,2021-06-25 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,56,Chambre froide,CF_NIV_SUIV,False,True,56,,Acquisition de camions
19,20-67752,2021-05-27 23:00:00,,2021-06-25 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,True,56,,Acquisition de camions
20,20-77421,2021-05-09 23:00:00,2021-06-07 14:00:00,2021-06-06 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,2,Abonnement,CF_NIV_SUIV,False,False,73,,"Services de téléphonie fixe et accès à internet pour des sites de TELT-SAS, côté France"
21,20-77421,2021-05-09 23:00:00,2021-06-07 14:00:00,2021-06-06 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,338,Télécommunications,CF_NIV_SUIV,False,False,73,,"Services de téléphonie fixe et accès à internet pour des sites de TELT-SAS, côté France"
22,20-77421,2021-05-09 23:00:00,2021-06-07 14:00:00,2021-06-06 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,454,Informatique (maintenance serveurs et réseaux),CF_NIV_SUIV,False,False,73,,"Services de téléphonie fixe et accès à internet pour des sites de TELT-SAS, côté France"
23,20-78226,2021-05-04 23:00:00,2021-06-14 16:00:00,2021-06-13 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,4,Aéronautique,CF_NIV_SUIV,False,False,75,,"Acquisition de remorques porte-bagages, de remorques porte-palettes accouplées, de remorques de transport de fret aérien et prestations associées."
24,20-96060,2021-05-04 23:00:00,,2021-06-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,116,Espaces verts,CF_NIV_SUIV,True,False,971,,fournitures services et travaux d'aménagement et d'espace vert du reseau routier régional
25,20-96060,2021-05-04 23:00:00,,2021-06-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,True,False,971,,fournitures services et travaux d'aménagement et d'espace vert du reseau routier régional
26,20-96060,2021-05-04 23:00:00,,2021-06-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,358,Végétaux,CF_NIV_SUIV,True,False,971,,fournitures services et travaux d'aménagement et d'espace vert du reseau routier régional
27,21-10144,2021-05-06 23:00:00,,2021-07-28 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,49,,maîtrise d'oeuvre pour la réhabilitation et l'extension du parc de la meilleraie à cholet
28,21-10730,2021-05-21 23:00:00,,2021-06-19 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,29,,Fourniture et livraison de véhicules utilitaires neufs pour les services techniques de la Ville de Quimper
29,21-14543,2021-05-04 23:00:00,,2021-06-02 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,69,Consommables médicaux,CF_NIV_SUIV,False,False,94,,Fourniture de médicaments humains à destination des animaux
30,21-14543,2021-05-04 23:00:00,,2021-06-02 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,69,Consommables médicaux,CF_NIV_SUIV,False,False,75,,Fourniture de médicaments humains à destination des animaux
31,21-14543,2021-05-04 23:00:00,,2021-06-02 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,69,Consommables médicaux,CF_NIV_SUIV,False,False,14,,Fourniture de médicaments humains à destination des animaux
32,21-14543,2021-05-04 23:00:00,,2021-06-02 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,280,Produits pharmaceutiques,CF_NIV_SUIV,False,False,94,,Fourniture de médicaments humains à destination des animaux
33,21-14543,2021-05-04 23:00:00,,2021-06-02 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,280,Produits pharmaceutiques,CF_NIV_SUIV,False,False,75,,Fourniture de médicaments humains à destination des animaux
34,21-14543,2021-05-04 23:00:00,,2021-06-02 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,280,Produits pharmaceutiques,CF_NIV_SUIV,False,False,14,,Fourniture de médicaments humains à destination des animaux
35,21-14950,2021-05-20 23:00:00,2021-06-30 12:00:00,2021-06-29 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,248,Optique,CF_NIV_SUIV,False,False,78,,acquisition de modules à intensification de lumière de nouvelle génération et des éléments de soutien associés
36,21-15438,2021-05-07 23:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,163,Informatique (prestations de services),CF_NIV_SUIV,False,False,24,,"fourniture, mise en oeuvre, hébergement, maintenance et développements spécifiques d'un système d'in"
37,21-15438,2021-05-07 23:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,283,Progiciel,CF_NIV_SUIV,False,False,24,,"fourniture, mise en oeuvre, hébergement, maintenance et développements spécifiques d'un système d'in"
38,21-15477,2021-05-11 23:00:00,,2021-08-10 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,271,Pneumatiques,CF_NIV_SUIV,False,True,49,,"Fourniture, livraison de pneumatiques neufs et prestations de réparation de pneumatiques pour véhicules légers, utilitaires, poids lourds, engins agricoles et de travaux publics"
39,21-15477,2021-05-11 23:00:00,,2021-08-10 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,271,Pneumatiques,CF_NIV_SUIV,False,True,44,,"Fourniture, livraison de pneumatiques neufs et prestations de réparation de pneumatiques pour véhicules légers, utilitaires, poids lourds, engins agricoles et de travaux publics"
40,21-15477,2021-05-11 23:00:00,,2021-08-10 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,271,Pneumatiques,CF_NIV_SUIV,False,True,53,,"Fourniture, livraison de pneumatiques neufs et prestations de réparation de pneumatiques pour véhicules légers, utilitaires, poids lourds, engins agricoles et de travaux publics"
41,21-15477,2021-05-11 23:00:00,,2021-08-10 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,271,Pneumatiques,CF_NIV_SUIV,False,True,72,,"Fourniture, livraison de pneumatiques neufs et prestations de réparation de pneumatiques pour véhicules légers, utilitaires, poids lourds, engins agricoles et de travaux publics"
42,21-17721,2021-05-29 23:00:00,,2021-06-13 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,163,Informatique (prestations de services),CF_NIV_SUIV,False,False,57,,Pilotage et exploitation de l'instance Skolengo de Mon Bureau Numérique pour les Établissements d'enseignement de la Région Grand Est et des départements situés sur le territoire régional
43,21-21243,2021-05-05 23:00:00,2021-06-14 15:00:00,2021-06-13 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,29,Banc d'essais,CF_NIV_SUIV,False,False,35,,Développement et maintien en condition opérationnelle du banc de test de brouillage intégrant le domaine de téléphonie mobile JASPER NG.
44,21-21243,2021-05-05 23:00:00,2021-06-14 15:00:00,2021-06-13 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,186,Logiciel,CF_NIV_SUIV,False,False,35,,Développement et maintien en condition opérationnelle du banc de test de brouillage intégrant le domaine de téléphonie mobile JASPER NG.
45,21-21243,2021-05-05 23:00:00,2021-06-14 15:00:00,2021-06-13 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,338,Télécommunications,CF_NIV_SUIV,False,False,35,,Développement et maintien en condition opérationnelle du banc de test de brouillage intégrant le domaine de téléphonie mobile JASPER NG.
46,21-23587,2021-05-20 23:00:00,2021-06-15 12:00:00,2021-06-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,True,True,16,,entretien de l'assainissement - travaux d'entretien et de dispositifs de collecte et de surface des chaussées
47,21-23587,2021-05-20 23:00:00,2021-06-15 12:00:00,2021-06-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,True,True,17,,entretien de l'assainissement - travaux d'entretien et de dispositifs de collecte et de surface des chaussées
48,21-23587,2021-05-20 23:00:00,2021-06-15 12:00:00,2021-06-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,True,True,33,,entretien de l'assainissement - travaux d'entretien et de dispositifs de collecte et de surface des chaussées
49,21-23587,2021-05-20 23:00:00,2021-06-15 12:00:00,2021-06-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,18,Assainissement,CF_NIV_SUIV,True,True,64,,entretien de l'assainissement - travaux d'entretien et de dispositifs de collecte et de surface des chaussées
50,21-23917,2021-05-06 23:00:00,,2021-07-04 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,406,Délégation de service public,CF_NIV_SUIV,False,False,41,,"Délégation de service public relative à la conception, à l'établissement et à l'exploitation du réseau très haut débit des départements du loir-et-cher et d'Indre-et-loire."
51,21-23917,2021-05-06 23:00:00,,2021-07-04 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,406,Délégation de service public,CF_NIV_SUIV,False,False,37,,"Délégation de service public relative à la conception, à l'établissement et à l'exploitation du réseau très haut débit des départements du loir-et-cher et d'Indre-et-loire."
52,21-242,2021-05-24 23:00:00,2021-06-24 12:00:00,2021-06-23 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,112,Equipement industriel,CF_NIV_SUIV,False,False,59,,"Fourniture, installation et formation sur l'utilisation d'un équipement d'étirage de filaments (Nouvelle consultation suite à l'infructuosité de la première)"
53,21-24506,2021-05-29 23:00:00,,2021-07-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,162,Informatique (matériel),CF_NIV_SUIV,False,True,57,,"fourniture d'équipements informatiques pour les établissements d'enseignement de la région grand est, la collectivité européenne d'alsace, le département de la meuse et les services de la région"
54,21-24506,2021-05-29 23:00:00,,2021-07-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,162,Informatique (matériel),CF_NIV_SUIV,False,True,51,,"fourniture d'équipements informatiques pour les établissements d'enseignement de la région grand est, la collectivité européenne d'alsace, le département de la meuse et les services de la région"
55,21-24506,2021-05-29 23:00:00,,2021-07-07 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,162,Informatique (matériel),CF_NIV_SUIV,False,True,67,,"fourniture d'équipements informatiques pour les établissements d'enseignement de la région grand est, la collectivité européenne d'alsace, le département de la meuse et les services de la région"
56,21-26276,2021-05-27 23:00:00,,2021-07-15 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,66,Restauration collective,CF_NIV_SUIV,False,True,93,,Fourniture de prestations de restauration en liaison froide pour les établissements municipaux d'accueil du jeune enfant.
57,21-26276,2021-05-27 23:00:00,,2021-07-15 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,304,"Repas, traiteur",CF_NIV_SUIV,False,True,93,,Fourniture de prestations de restauration en liaison froide pour les établissements municipaux d'accueil du jeune enfant.
58,21-26306,2021-05-02 23:00:00,2021-05-31 12:00:00,2021-05-30 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,5,Alarme,CF_NIV_SUIV,False,False,56,,travaux pour le raccordement des sirènes d'alerte à la population.
59,21-26408,2021-05-04 23:00:00,,2021-06-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,90,Détection incendie,CF_NIV_SUIV,False,True,93,,"Le présent accord-cadre a pour objet la vérification, la maintenance et l'installation des systèmes de désenfumage dans les différents bâtiments communaux pour les années 2022 à 2026."
60,21-26408,2021-05-04 23:00:00,,2021-06-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,119,Extincteur,CF_NIV_SUIV,False,True,93,,"Le présent accord-cadre a pour objet la vérification, la maintenance et l'installation des systèmes de désenfumage dans les différents bâtiments communaux pour les années 2022 à 2026."
61,21-26408,2021-05-04 23:00:00,,2021-06-01 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,332,Sécurité incendie,CF_NIV_SUIV,False,True,93,,"Le présent accord-cadre a pour objet la vérification, la maintenance et l'installation des systèmes de désenfumage dans les différents bâtiments communaux pour les années 2022 à 2026."
62,21-26907,2021-05-05 23:00:00,,2021-06-04 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,42,,Maintenance entretien et réparation de véhicules
63,21-27158,2021-05-10 23:00:00,2021-06-15 12:00:00,2021-06-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,13,,Réalisation de diagnostics structurels sur 2 bâtiments du tribunal judiciaire de marseille
64,21-27158,2021-05-10 23:00:00,2021-06-15 12:00:00,2021-06-14 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,478,Sondage (travaux),CF_NIV_SUIV,False,False,13,,Réalisation de diagnostics structurels sur 2 bâtiments du tribunal judiciaire de marseille
65,21-27362,2021-05-18 23:00:00,,2021-06-20 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,118,Etude,CF_NIV_SUIV,True,True,69,,"assistance à maitrise d'ouvrage contrat de ville métropolitain volet "" education, et politique de la ville "" 2021-2025"
66,21-27475,2021-05-05 23:00:00,,2021-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,21,Audit,CF_NIV_SUIV,False,False,75,,Accord-cadre à bons de commande - réalisation d'enquêtes fraude et d'audits fraude sur les lignes de bus et de tramway (2 lots)
67,21-27475,2021-05-05 23:00:00,,2021-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,21,Audit,CF_NIV_SUIV,False,False,78,,Accord-cadre à bons de commande - réalisation d'enquêtes fraude et d'audits fraude sur les lignes de bus et de tramway (2 lots)
68,21-27475,2021-05-05 23:00:00,,2021-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,21,Audit,CF_NIV_SUIV,False,False,77,,Accord-cadre à bons de commande - réalisation d'enquêtes fraude et d'audits fraude sur les lignes de bus et de tramway (2 lots)
69,21-27475,2021-05-05 23:00:00,,2021-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,21,Audit,CF_NIV_SUIV,False,False,91,,Accord-cadre à bons de commande - réalisation d'enquêtes fraude et d'audits fraude sur les lignes de bus et de tramway (2 lots)
70,21-27475,2021-05-05 23:00:00,,2021-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,21,Audit,CF_NIV_SUIV,False,False,92,,Accord-cadre à bons de commande - réalisation d'enquêtes fraude et d'audits fraude sur les lignes de bus et de tramway (2 lots)
71,21-27475,2021-05-05 23:00:00,,2021-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,21,Audit,CF_NIV_SUIV,False,False,93,,Accord-cadre à bons de commande - réalisation d'enquêtes fraude et d'audits fraude sur les lignes de bus et de tramway (2 lots)
72,21-27475,2021-05-05 23:00:00,,2021-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,21,Audit,CF_NIV_SUIV,False,False,94,,Accord-cadre à bons de commande - réalisation d'enquêtes fraude et d'audits fraude sur les lignes de bus et de tramway (2 lots)
73,21-27475,2021-05-05 23:00:00,,2021-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,21,Audit,CF_NIV_SUIV,False,False,95,,Accord-cadre à bons de commande - réalisation d'enquêtes fraude et d'audits fraude sur les lignes de bus et de tramway (2 lots)
74,21-27475,2021-05-05 23:00:00,,2021-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,False,75,,Accord-cadre à bons de commande - réalisation d'enquêtes fraude et d'audits fraude sur les lignes de bus et de tramway (2 lots)
75,21-27475,2021-05-05 23:00:00,,2021-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,False,78,,Accord-cadre à bons de commande - réalisation d'enquêtes fraude et d'audits fraude sur les lignes de bus et de tramway (2 lots)
76,21-27475,2021-05-05 23:00:00,,2021-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,False,77,,Accord-cadre à bons de commande - réalisation d'enquêtes fraude et d'audits fraude sur les lignes de bus et de tramway (2 lots)
77,21-27475,2021-05-05 23:00:00,,2021-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,False,91,,Accord-cadre à bons de commande - réalisation d'enquêtes fraude et d'audits fraude sur les lignes de bus et de tramway (2 lots)
78,21-27475,2021-05-05 23:00:00,,2021-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,False,92,,Accord-cadre à bons de commande - réalisation d'enquêtes fraude et d'audits fraude sur les lignes de bus et de tramway (2 lots)
79,21-27475,2021-05-05 23:00:00,,2021-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,False,93,,Accord-cadre à bons de commande - réalisation d'enquêtes fraude et d'audits fraude sur les lignes de bus et de tramway (2 lots)
80,21-27475,2021-05-05 23:00:00,,2021-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,False,94,,Accord-cadre à bons de commande - réalisation d'enquêtes fraude et d'audits fraude sur les lignes de bus et de tramway (2 lots)
81,21-27475,2021-05-05 23:00:00,,2021-07-03 23:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,347,Transport,CF_NIV_SUIV,False,False,95,,Accord-cadre à bons de commande - réalisation d'enquêtes fraude et d'audits fraude sur les lignes de bus et de tramway (2 lots)
