,BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
27,21-123613,C.I.V.I.S.,24974007700048,,,FR,29 route de l'Entre-Deux,97410,Saint-Pierre,,,,,damp@civis.re,https://private.emarchespublics.com,,,,,,False,True,,False,True
28,21-123766,FranceAgriMer,None,,SAF- Unité Achats Marchés,FR106,12 rue Henri Rol Tanguy,93555,Montreuil cedex,,(+33) 1-73-30-20-00,,(+33) 1-73-30-30-34,mpublics@franceagrimer.fr,http://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=759229&amp;orgAcronyme=b4n,,,,,False,True,,False,True
29,21-123978,COLLECTIVITE TERRITORIALE MARTINIQUE,None,,,FRY20,"Rue Gaston Deferre - Cluny - CS 30137, www.collectiviteterritorialedemartinique.achatpublic.com",97201,FORT DE FRANCE,MQ,(+33) 5-96-59-63-00,,(+33) 5-96-72-68-10,courrier@collectivitedemartinique.mq,http://www.collectivitedemartinique.mq,http://www.collectiviteterritorialedemartinique.achatpublic.com,,,,,False,True,,False,True
30,21-124008,REGION GRAND EST,None,,Direction de l'Achat Public - Site de Metz,FRF,Hôtel de Région - Place Gabriel Hocquard   CS 81004,57036,Metz cedex 1,,(+33) 3-87-33-62-11,,,marchesfournituresservicesmetz@grandest.fr,http://www.grandest.fr,https://marchespublics.grandest.fr,,https://marchespublics.grandest.fr,https://marchespublics.grandest.fr,,True,False,,False,True
31,21-124100,Centre Hospitalier de Pau,None,,,FRI15,4 Boulevard Hauterive,64000,Pau,,,,,secretariat-marches@ch-pau.fr,https://www.ch-pau.fr/,https://www.achatpublic.com/,,,,,False,True,,False,True
32,21-124654,Mulhouse Alsace Agglomération,None,,http://www.alsacemarchespublics.eu/,FRF12,"2 rue Pierre et Marie Curie, http://www.alsacemarchespublics.eu/",68948,Mulhouse,,,,,marches@ville-mulhouse.fr,http://www.mulhouse-alsace.fr/,http://www.alsacemarchespublics.eu/,,,,,False,True,,False,True
33,21-124736,Marine/DCSSF/DSSF Toulon,None,Mr le directeur du service de soutien de la flotte de Toulon,,,BCRM de Toulon DSSF Toulon BP 25,83800,TOULON cedex 9,,(+33) 4- 2-2 -42- 7-2 -97,,,laurent.politano@intradef.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,False,False,,False,False
34,21-125296,COMMUNE DE VITRY LE FRANCOIS,None,M. Le Maire,,,Place de l'Hôtel de Ville BP 50420,51308,Vitry-le-François cedex,,03-26-41-22-77,,,,,http://www.xmarches.fr/entreprise/,,,,,False,False,,False,False
35,21-125707,Métropole du Grand Nancy,None, MGDN - Service de la Commande publique,,,"22-24, Viaduc Kennedy C.O. N°80036",54035,NANCY CEDEX,,03-83-91-83-65,,03-83-91-84-89,marches@grandnancy.eu,http://www.grandnancy.eu,https://marchespublics.grand-nancy.org,,,,,False,False,,False,False
36,21-126331,Métropole de Lyon,None,,,FRK26,"Direction Générale des Services/Direction Ressources Urbain &amp;EnvironnementDAF DUM/DTEE-DEEE-Service Marchés20 rue du Lac 3e étage, pilier vert, bureau accueil des entreprises  CS 33569/",69505,lyon cédex 03,,(+33) -04-26-99-30-49,,,marches-urba@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
37,21-126702,COMMUNE IVRY-LA-BATAILLE,None,Madame Le Maire,,,17 BOULEVARD DE LA GARE,27540,Ivry-la-Bataille,,02-32-36-40-19,27540,,mairie@ville-ivry-la-bataille.fr,http://www.ville-ivry-la-bataille.fr,http://www.marchespublics.eure.fr,,,,,False,False,,False,False
38,21-126729,Ville d'Evian-les-Bains,None,Service marchés publics,,,"2, rue de la source de ClermontCS80098",74502,Evian-les-Bains,,04-50-83-10-91,,04-50-83-10-54,marches-publics@ville-evian.fr,https://www.ville-evian.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
39,21-127896,CINOR,None,,Direction de la commande publique (2ème étage),FRY40,"Communauté intercommunale du Nord de la Réunion, 3 rue de la Solidarité CS 61025,",97495,Sainte-Clotilde Cedex,RE,(+33) -02-62-92-34-27,,(+33) -02-62-92-53-87,achat.marche@cinor.re,http://www.cinor.re,https://marches.cinor.fr,,https://marches.cinor.fr,https://marches.cinor.fr,,False,False,,False,False
40,21-128131,A.P.I.J.,None,,,FR,67 avenue de fontainebleau,94270,Le Kremlin-Bicêtre,,,,,equipe1@apij-justice.fr,http://www.apij.justice.fr,http://www.achatpublic.com,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_RfoOLAYXtk&amp;v=1&amp;selected=0,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_RfoOLAYXtk&amp;v=1&amp;selected=0,,False,True,,False,True
41,21-128533,REGION GRAND EST,None,,,FRF,"https://www.grandest.fr, https://marchespublics.grandest.fr",67070,STRASBOURG CEDEX,,(+33) -88-15-68-67,,,marches.strasbourg@grandest.fr,https://www.grandest.fr,https://marchespublics.grandest.fr,,,,,False,True,,False,True
42,21-128652,A.P.I.J.,None,,,FR,67 avenue de fontainebleau,94270,Le Kremlin-Bicêtre,,,,,equipe1@apij-justice.fr,http://www.apij.justice.fr,http://www.achatpublic.com,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_3GXJ7BreBl&amp;v=1&amp;selected=0,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_3GXJ7BreBl&amp;v=1&amp;selected=0,,True,False,,False,True
43,21-129506,COLLECTIVITE TERRITORIALE MARTINIQUE,None,,,FR,Rue Gaston Defferre CS30137,97200,FORT DE FRANCE,,,,,courrier@collectivitedemartinique.mq,https://courrier@collectivitedemartinique.mq,https://collectiviteterritorialedemartinique.achatpublic.com/,,https://collectiviteterritorialedemartinique.achatpublic.com/,https://collectiviteterritorialedemartinique.achatpublic.com/,,False,True,,False,True
44,21-130237,GRAND BESANCON METROPOLE,None,"Mme VIGNOT Anne, Présidente",,,4 rue Gabriel Plançon,25043,Besançon cedex,,03-81-87-88-89,25043,,agglomeration@grandbesancon.fr,http://www.grandbesancon.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
45,21-131050,Métropole de Lyon,None,,DGS - Direction Ressources Urbain &amp; Environnement / Direction Adjointe Administration &amp; Finances  Service Marchés-Unité VVN/TSU,FRK26,"20, rue du Lac - CS33569",69505,Lyon Cedex 03,,,,(+33) 4-26-99-30-78,voirie-marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
46,21-132759,Commune de Marnes-la-Coquette,None,HENRY Gaël,,,3 place de la mairie,92430,Marnes-la-Coquette,,01-47-41-07-77,,,g.henry@marnes-la-coquette.fr,,,,,,,False,False,,False,False
47,21-133220,Ville de Nîmes,None,,Direction de la Commande Publique,FRJ12,Colisée 2 - 1er étage - 1 Rue du Colisée Cedex 9,30947,Nîmes,,(+33) 4-34-03-57-00,,,commande-publique@ville-nimes.fr,http://www.nimes.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
48,21-133244,Département de l'Oise,None,,,FRE22,"Direction Générale Adjointe Finances et Modernisation Direction de la Commande Publique, Avenue de l'Europe, 1 rue Cambry bâtiment Bénard",60000,Beauvais,,(+33) 3-44-06-60-92,,,ld-commandepublique-sao@oise.fr,http://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,,,,False,True,,False,True
49,21-133698,Département des Alpes-Maritimes,None,,,FRL03,"direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique - service des marchés - cadam - 147 Bd du Mercantour - bâtiment Cheiron, B.P. 3007 (du lundi au vendredi, de 9h à 11h45 et de 13h30 à 16h)",06201,Nice cedex 3,,(+33) 4-97-18-63-68,,,marches@departement06.fr,https://www.e-marches06.fr,,,,,,False,True,,False,True
50,21-133886,Rectorat de l'Académie,None,M. Alain CHASSANG,,,"DRAI - Division de l'Enseignement Supérieur, de la Recherche et de l'Immobilier (Desri)",63033,Clermont-Ferrand,,,,,ce.desri@ac-clermont.fr,http://www.ac-clermont.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
51,21-134021,Angers Loire Métropole,None,,,FRG02,Direction de la Commande Publique pour la Direction de l'Eau et de l'Assainissement - BP 80011,49020,Angers cedex 02,,,,,marches.dag@angersloiremetropole.fr,https://alm.marches-securises.fr,https://alm.marches-securises.fr,,https://alm.marches-securises.fr,https://alm.marches-securises.fr,,False,True,,False,True
52,21-134133,CAISSE DES ECOLES DE SAINT PIERRE,2974040300010,,www.achat-national.com,FRY4,28 Rue auguste babet,97410,SAINT-PIERRE,RE,(+33) 2-62-96-65-41,,,affairescolaire@saintpierre.re,http://www.achat-national.com,http://www.achat-national.com,,http://www.achat-national.com,http://www.achat-national.com,http://www.achat-national.com,False,True,,False,True
53,21-134147,Cons. Départ. de la Charente-Maritime,None,,,FRI32,Direction des Affaires Financières et Juridiques 85 Boulevard de la République  CS 60003,17076,La Rochelle Cedex 9,,(+33) -05-46-31-76-28,,,proceduredemat.marches@charente-maritime.fr,http://www.charente-maritime.fr,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
54,21-134207,Mulhouse Alsace Agglomération,None,,http://www.alsacemarchespublics.eu/,FRF12,"http://www.mulhouse-alsace.fr/, http://www.alsacemarchespublics.eu/",68948,Mulhouse,,,,,marches@ville-mulhouse.fr,http://www.mulhouse-alsace.fr/,http://www.alsacemarchespublics.eu/,,,,,False,True,,False,True
55,21-134303,CROUS de Lille,18591150000014,,Direction de la Commande Publique,FRE1,74 rue de Cambrai - BP 50100,59017,Lille cedex,,(+33) 3-20-88-66-03,,,service.patrimoine.et.marches@crous-lille.fr,http://www.crous-lille.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
56,21-134534,Conseil Départemental de l AVEYRON,None,,,FRJ22,Direction des Bâtiments et des Collèges route du Monastère CS 10024,12450,FLAVIN,,,,,st.marches.admin@aveyron.fr,http://www.aveyron.fr,http://www.aveyron.fr,,http://www.aveyron.fr,http://www.aveyron.fr,,True,False,,False,True
57,21-134940,Collectivité européenne d'Alsace,None,Francis VOLKRINGER,,,Direction des Achats et de la Commande Publique - Service Achats - Place du Quartier Blanc,67964,Strasbourg Cedex,,(+33)3-88-76-67-67,,,francis.volkringer@alsace.eu,http://www.alsace.eu,https://alsacemarchespublics.eu,,,,,False,False,,False,False
58,21-135236,Cons. Départ. de la Charente-Maritime,None,,Direction des Affaires Financières et Juridiques Service Marchés Publics,FRI32,85 Boulevard de la République  CS 60003,None,La Rochelle Cedex 9,,,,,proceduredemat.marches@charente-maritime.fr,http://www.charente-maritime.fr,http://www.achatpublic.com,,http://www.achatpublic.com,http://www.achatpublic.com,,False,True,,False,True
59,21-135241,REGION GRAND EST,None,Direction de l'Achat Public,,,1 Place Adrien Zeller,67070,Strasbourg,,,,,marches.strasbourg@grandest.fr,http://grandest.fr,http://marches.strasbourg@grandest.fr,,,,,False,False,,False,False
60,21-135278,Ville d'Auribeau-sur-Siagne,None,Michèle PAGANIN Maire d'Auribeau sur Siagne,,,montée de la mairie,06810,Auribeau sur Siagne,,04-92-60-20-20,,,contact@auribeausursiagne.fr,,http://marches-securises.fr,,,,,False,False,,False,False
61,21-135747,Commune de Louvroil,None,"Monsieur Guiseppe ASCONE, le Maire",,,"2, rue Roméo Frémy",59720,Louvroil,,03-27-53-10-80,,,,http://www.louvroil.fr,http://www.cdg596280.fr,,,,,False,False,,False,False
62,21-135756,Collectivité européenne d'Alsace,None,,,FRF,,None,STRASBOURG,,,,,contact.achat@alsace.eu,https://alsacemarchespublics.eu,,,,,,False,False,,False,False
63,21-135995,Cté de Cnes de l'Ile de Noirmoutier,24850019100023,,Le Président Dominique Chantoin,FRG05,rue de la Prée au Duc - BP 714,85330,Noirmoutier-en-l'Ile,,(+33) 2-51-35-89-89,,(+33) 2-51-39-51-04,achats@iledenoirmoutier.org,https://www.cdc-iledenoirmoutier.com,https://www.marches-securises.fr,,,,,False,True,,False,True
64,21-136299,COLLECTIVITE TERRITORIALE MARTINIQUE,None,,,FR,Rue Gaston Deffere - CS 30137,97200,FORT DE FRANCE,MQ,,,,courrier@collectivitedemartinique.mq,https://collectiviteterritorialedemartinique.achatpublic.com,https://collectiviteterritorialedemartinique.achatpublic.com,,https://collectiviteterritorialedemartinique.achatpublic.com,https://collectiviteterritorialedemartinique.achatpublic.com,,False,True,,False,True
65,21-136359,Région Guadeloupe,None,,,FRY10,Avenue Paul Lacavé - Petit Paris,97100,Basse-Terre,,,,,dcp-region@regionguadeloupe.fr,http://www.regionguadeloupe.fr,http://www.eguadeloupe.com,,,https://www.eguadeloupe.com,,False,True,,False,True
66,21-136469,Ville de Besançon,None,,,FRC21,"2, rue Mégevand",None,Besançon,,,,,besancon@besancon.fr,http://www.besancon.fr,http://www.marches.grandbesancon.fr,,http://www.marches.grandbesancon.fr,http://www.marches.grandbesancon.fr,,True,False,,False,True
67,21-136670,Commune de Vauvert,None,M. le maire,,,2 place de la Libération et du 8 mai 1945,30600,Vauvert,,04-66-73-10-73,,04-66-73-10-88,mairie@vauvert.com,https://www.vauvert.com,https://webmarche.adullact.org,,,,,False,False,,False,False
68,21-136718,Ville du Pecq,None,,,FR103,"13 bis, quai Maurice Berteaux",None,Le Pecq,,,,,urba3@ville-lepecq.org,http://www.ville-lepecq.fr,http://www.eu-supply.com/pecq.asp,,http://www.eu-supply.com/pecq.asp,http://www.eu-supply.com/pecq.asp,,False,True,,False,True
69,21-136757,Préfecture de Police de Paris,None,,,FR,,None,Paris,,,,,pp-sai-bmpt-pole2@interieur.gouv.fr,http://www.prefecturepoliceparis.interieur.gouv.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
70,21-136779,VILLE DE LA ROCHE SUR YON,None,,Anne TIERCE,FRG05,place du Théâtre B.P. 829,85021,La Roche-sur-Yon Cédex,,(+33) 2-51-47-49-14,,,anne.tierce@larochesuryon.fr,http://www.larochesuryon.fr,https://www.marches-securises.fr,,,,,True,False,,False,True
71,21-137143,Préfecture région BFC,None,Bertrand VALET,,,53 rue de la Préfecture,21041,Dijon,,06-70-01-22-06,,,,,,,,,,False,False,,False,False
72,21-137200,Conseil Départemental de l'Oise,None,"Mme la Présidente du Conseil départemental, Direction Générale Adjointe Finances et Modernisation, Direction de la Commande Publique",,,1 rue Cambry,60000,Beauvais,,03-44-06-60-92,,,ld-commandepublique-sec@oise.fr,https://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,,,,False,False,,False,False
73,21-137455,Carsat Bretagne,None,Service DL2I,,,236 rue de Chateaugiron,35030,rennes cedex,,,,,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_957gCAg5UF,,,,,,False,False,,False,False
74,21-137474,Ville d'Anzin,None,M. le Maire,,,"Hôtel de Ville - 26, place Roger Salengro - B.P. 60089",59416,Anzin cedex,,03-27-28-21-28,,03-27-28-21-26,bflandrin@ville-anzin.fr,,https://www.marchespublics596280.fr,,,,,False,False,,False,False
75,21-137517,Département des Alpes-Maritimes,None,,"4e étage, bureau 471 Accueil service des marchés au parlophone au rez de chaussée du bâtiment",FRL03,direction générale adjointe pour les ressources et les moyens -direction des achats et de la logistique - service des marchés - cadam -147 Bd du Mercantour - Bâtiment Cheiron - BP 3007,06201,NICE CEDEX 3,,(+33) 4-97-18-60-00,,,marches@departement06.fr,https://www.e-marches06.fr,,,,https://www.e-marches06.fr,,False,True,,False,True
76,21-137634,Union des Groupements d'Achats Publics,TVAFR51776056467,,Direction des achats - département des achats bio médicaux - à l'attention de Vincent LEBOURHIS,FR102,"1, Boulevard Archimède - Champs sur Marne",77444,Marne-la-vallée Cedex 2,,(+33) 1-64-73-21-85,,,vlebourhis@ugap.fr,http://www.ugap.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,True,False
77,21-137643,Ville de Montpellier,None,,,FRJ13,1 Place georges Frêche,None,Montpellier Cedex 02,,,,,marches-publics@montpellier3m.fr,https://www.montpellier3m.fr,https://marches.montpellier3m.fr,,,https://marches.montpellier3m.fr,,False,True,,False,True
78,21-137664,Collectivité européenne d'Alsace,None,,,FRF11,,None,Strasbourg,,,,,contact.achat@alsace.eu,http://www.alsace.eu/,,,,,,False,False,,False,False
79,21-137721,OPPIC,None,,,FR101,30 rue du Château des Rentiers,75013,Paris,,,,,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,False,True,,False,True
80,21-137755,MAIRIE DE TROYES,None,,,FRF22,place Alexandre Israël,10026,Troyes,,,,,commande.publique@ville-troyes.fr,http://www.ville-troyes.fr,http://www.xmarches.fr,,,,,False,True,,False,True
81,21-137926,Grand Besançon Métropole,None,"Anne VIGNOT, Présidente",,,La City4 rue Gabriel Plançon25043 Besançon Cédex,25000,Besançon,,03-81-87-88-89,8868,,environnement@grandbesancon.fr,http:///www.marches-securises.fr,,,,,,False,False,,False,False
82,21-138055,Ville de Corbas,None,Monsieur le Maire,,,place Charles Jocteur,69960,Corbas,,04-72-90-03-00,,,,,,,,,,False,False,,False,False
83,21-138250,Ville de Baie-Mahault,None,Mme le Maire,,,Place Childéric Trinqueur,97122,Baie-mahault,,05-90-26-59-60,,05-90-26-12-34,mairie@baiemahault.fr,http://www.baiemahault.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
