BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
21-151165,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151168,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-151169,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151171,,Règlement par mandat administratif dans un délai de 30 jours à compter de la réception de la facture.Financement : Autofinancement.,"Le marché sera conclu avec soit :- un prestataire unique,- des prestataires groupés solidaires ou conjoints.Conformément à l'article R2142-24 du Code de la Commande Publique, en cas de groupement conjoint, le mandataire sera obligatoirement solidaire des membres du groupement.Conformément à l'article R2142-23 du Code de la Commande Publique, une même entreprise ne peut être mandataire de plus d'un groupement.En cas de groupement, la forme de celui-ci doit être précisé dans l'Acte d'Engagement.En cas de candidatures groupées, chaque candidat devra remettre les documents exigés et l'identité du mandataire doit être clairement identifiée (formulaire DC2).",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-151172,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151175,,,,False,False,,False,True,True,CF_NIV_SUIV,,
21-151176,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151178,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-151182,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151186,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151187,,,"La forme du groupement nest pas imposée, cependant en cas de groupement conjoint, le mandataire devra obligatoirement être solidaire.",True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151188,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151192,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151196,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151197,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151198,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151200,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151201,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-151204,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-151205,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151206,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151207,,Paiement selon les règles de la comptabilité publique (mandat administratif - paiement à 30 jours). Financement : budget propre de la collectivité.,,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-151211,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-151212,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-151214,Aucune caution ni garantie exigée,Financement sur les crédits de fonctionnement de la DGA-AE,Aucune forme juridique imposée,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151215,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151217,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151219,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151223,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151224,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-151225,,le financement se fera sur les fonds propres de la collectivité.,,False,False,,False,True,True,CF_NIV_SUIV,,
21-151226,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151228,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151232,,Le financement du marché s'effectue par des ressources propres (budget de la Régie).,,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-151234,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151235,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151236,,,Aucune forme de groupement n'est imposée.,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-151237,,,,False,False,L'exécution des prestations débute à compter de la date de notification du contrat.Aucune clause de garantie financière prévue.Aucune avance prévue.Les prestations sont réglées par des prix unitaires et forfaitaires.Les prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur,False,True,False,CF_NIV_SUIV,['FR'],
21-151238,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151240,">_En cas de versement d'une avance, le titulaire devra fournir la garantie à première demande prévue à l'article R2191-7 du Code de la Commande Publique et couvrant 100 % du montant de l'avance","-Articles R2191-1 à R2191-63 du Code de la Commande Publique-Modalités de financements : Les ressources qui seront mobilisées pour financer les acquisitions sont constituées par les fonds propres du SYTRAL.-Les prix sont révisables dans les conditions du CCAP.-Caractéristique des prix : Prix unitaires-L'avance est accordée dans les conditions fixées au CCAP-Modalité de règlement des comptes : selon modalités du CCAG PI et du CCAP-Les paiements seront effectués par virement administratif dans le délai réglementaire de 30 jours, selon les dispositions des articles R2192-10 à R2192-36 du Code de la Commande Publique. Le point de départ du délai est la réception de la demande par les services de l'entité adjudicatrice","En cas de groupement, aucune forme ne sera imposée par le maître d'ouvrage.Néanmoins si le groupement est conjoint, le mandataire sera solidaire de chacun des membres du groupement pour ses obligations contractuelles à l'égard de la personne publique dans le cadre de l'exécution du marché.Pour un même marché, un opérateur économique ne peut pas candidater en agissant à la fois en qualité de candidat individuel et de membre d'un ou plusieurs groupements. La participation d'un opérateur économique à plusieurs groupements est également interdite",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151241,,,"Les candidats peuvent présenter une offre, soit en qualité de candidats individuels, soit en qualité de membres d'un ou plusieurs groupements. Le groupement devra être solidaire ou conjoint avec mandataire solidaire",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151242,,"les dépenses seront assurées par le budget principal de la Ville, ligne de crédit 27031, nature 61558, section fonctionnementLe règlement s'effectuera par mandat administratif suivant les règles de la comptabilité publiqueLe délai légal de paiement est de 30 jours, à compter de la date de réception de la facture par les services de la Ville",,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-151243,,Les prestations seront financées selon les modalités suivantes : Les prestations objet du présent contrat seront rémunérées dans les conditions fixées par les règles de la comptabilité publique. Elles seront financées sur le budget de l'entité ayant émis le bon de commande et seront rémunérées selon les prescriptions du présent contrat et en application du décret no 2012-1246 du 7 novembre 2012 relatif à la gestion budgétaire et comptable publique et aux articles L 2191-2 à 4 et R. 2191-3 à 31 du Code de la Commande Publique. Les factures seront payées par les soins de Monsieur le Trésorier principal de Limoges-Municipale sur le compte bancaire dont les coordonnées auront été fournies par le prestataire,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire de l'accord-cadre.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements,False,False,L'exécution des prestations débute à compter de la date de notification du contrat.Aucune clause de garantie financière prévue.Aucune avance prévue.Les prestations sont réglées par des prix unitaires.Les prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur,False,True,False,CF_NIV_SUIV,['FR'],
21-151244,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151245,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151246,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-151247,,Le marché est financé par ressources budgétaires. Délai global de paiement à 30 jours à compter de la date de réception des factures,L'entité adjudicatrice ne souhaite imposer aucune forme de groupement à l'attributaire du marché.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151249,,Paiement selon les règles de la comptabilité publique (mandat administratif - paiement à 30 jours).Financement : budget propre de la collectivité.,,False,False,,False,True,True,CF_NIV_SUIV,,
21-151250,,,Aucune forme de groupement n'est imposée.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-151253,,"Ressources propres de la commune. Paiement par mandat administratif, délai global de paiement 30 jours. Avance possible aux conditions du Code de la Commande Publique 2019.",,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151261,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151264,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151265,,,,False,False,"L'exécution des prestations débute à compter de la date fixée par ordre de service.Une retenue de garantie est prévue au contrat. Elle peut être remplacée par une garantie à première demande.Le contrat prévoit le versement d'une avance, sans obligation de constituer une garantie financière pour en bénéficier.Les prestations sont réglées par des prix forfaitaires.Les prix sont actualisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur",False,True,False,CF_NIV_SUIV,['FR'],
21-151266,"Chaque paiement fera l'objet d'une retenue de garantie au taux de 5,00 % dans les conditions prévues aux articles L.2191-7 et R.2191-32 à 34 du Code de la Commande Publique. Cette sûreté s'applique sur l'intégralité des prestations objet du marché.La retenue de garantie peut être remplacée, au gré du titulaire, par une garantie à première demande, dans les conditions prévues aux articles R.2191-36 à 42 du Code de la Commande Publique. Le remplacement de la retenue de garantie par une caution personnelle et solidaire n'est pas autorisé.La retenue de garantie est remboursée et les établissements ayant accordé leur garantie à première demande sont libérés un mois au plus tard après expiration du délai de garantie dans les conditions prévues aux articles L.2191-7 et R.2191-35 du Code de la Commande Publique.","Mode de financement : fonds propres, budget investissementmode de paiement : virement bancaire (mandat administratif).délai de paiement : 30 jours.","En cas de groupement, ce dernier devra obligatoirement être composé d'une entreprise de Génie Civil.En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles en application de l'article R.2142-3 du Code de la Commande Publique.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151268,Il n'est pas prévu de retenue de garantie.,Paiement sur factures. Prix fermes actualisables. Le délai global de paiement est de 30 jours maximum. Le mode de règlement sera le virement par mandat administratif. L'avance est de 20%.Le financement est assuré exclusivement par des ressources budgétaires de l'État.,"Le marché sera passé avec un entrepreneur unique ou avec un groupement dont la forme est laissée librement au choix des candidats mais dont le mandataire sera obligatoirement solidaire de chacun des membres de ce groupement. Si les candidats se présentent en groupement conjoint, ils devront impérativement proposer une répartition des prestations entre cotraitants.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151271,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151275,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151277,Avance et retenue de garantie dans les conditions prévues au contrat.,"Financement sur le budget communal de la Ville de Maisons Laffitte - paiement direct - prix forfaitaires, actualisables. Périodicité des paiements fixée au contrat.","En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement conjoint est solidaire, pour l'exécution du marché public, de chacun des membres du groupement pour ses obligations contractuelles à l'égard de l'acheteur en application de l'article R 2142-24 du Code de la Commande Publique",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-151283,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151285,,,,False,False,,False,True,True,CF_NIV_SUIV,,
21-151287,,,"Les opérateurs économiques peuvent se porter candidats individuellement ou sous forme de groupement solidaire ou de groupement conjoint. Si les soumissionnaires retenus se sont présentés sous la forme d'un groupement solidaire, ils devront obligatoirement modifier la forme de leur groupement dans le cadre d'une mise au point avant la notification du marché. Dans l'hypothèse d'un groupement conjoint, le mandataire devra être solidaire de chacun des membres du groupement pour ses obligations contractuelles à l'égard de l'acheteur.Le mandataire du groupement doit disposer de la compétence d'architecture.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151292,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151293,,"Financement sur ressources propres au département -prix fermes pour la première année et les prix seront révisables par application de formule - paiement à 30 jours par virement, selon les règles de la comptabilité publique - intérêts moratoires : taux BCE majoré de huit points.",Aucune forme de groupement n'est imposée à l'attributaire.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151295,CF CCAP,Paiement sur fond propre,CF CCAP,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-151296,,,,False,False,,False,True,False,CF_NIV_SUIV,,
21-151297,"Certification ISO 27001 avec extension HDS ou, à défaut, la démarche de mise en conformité pour obtention de celle-ci.","Les dépenses relatives au présent marché public sont financées par imputation au budget propre du CHU Rouen Normandie.Le mode de règlement choisi par la personne publique est le virement, dans le délai global de paiement de 50 jours et dans les conditions fixées à l'Acte d'Engagement.",Le CHU Rouen Normandie ne souhaite imposer aucune forme de groupement à l'attributaire du marché public.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-151301,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151302,,"Le financement est assuré exclusivement par des ressources budgétaires propres au ministère des armées.Le régime des paiements (versements d'avance, acomptes, soldes ...) est conforme aux dispositions des articles L 2391-2 à L 2392-10, R 2391-1 à R 2391-7, R 2391-16 à R 2391-28, R 2393-24 à R 2393-40 du code de la commande publique.Le type et la forme de prix des prestations seront précisés dans le cahier des charges. Le délai de paiement est de 30 jours maximum et mis en oeuvre conformément aux articles R 2392-10 à R 2392-12 et D 2392-11 du code de la commande publique. Le mode de règlement est le virement. Le comptable assignataire est : L'agent comptable des services industriels de l'armement (ACSIA) Le Vendôme III 11, rue du Rempart 93 196 Noisy-Le Grand CEDEX","Cf articles R 2342-12 à R 2342-15 du code de la Commande publique. Les candidats doivent indiquer dans leur candidature s'ils se présentent en tant que candidat individuel ou groupement d'opérateurs économiques. La forme du groupement n'est pas imposée. Toutefois si le candidat se présente sous la forme d'un groupement conjoint, le mandataire sera solidaire pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles à l'égard de l'acheteur.Il est interdit aux candidats de présenter pour le marché ou certains de ses lots plusieurs offres en agissant à la fois :1° en qualité de candidats individuels et de membres d'un ou plusieurs groupements ; 2° en qualité de membres de plusieurs groupements. Un même opérateur ne peut pas être mandataire de plus d'un groupement pour un même marché public. La composition des groupements peut être modifiée selon les modalités énoncées en VI.3 Renseignements complémentaires.",False,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151303,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151305,Une retenue de garantie est prévue au contrat. Elle peut être remplacée par une garantie à première demande,Les prestations sont réglées par des prix unitaires.Les prix sont fermes et non actualisablesAucune avance ne sera versée.Le paiement des prestations se fera dans le respect du délai global de paiement de 30 jours,"En cas de groupement d'opérateurs économiques, la forme souhaitée par le pouvoir adjudicateur est un groupement conjoint avec mandataire solidaire, compte-tenu de la spécificité des prestations incluses dans le contrat",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151306,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151307,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151308,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151309,"Une retenue de garantie de 5,00 % sera prélevée sur le montant de chaque acompte par le comptableassignataire des paiements.Cette retenue de garantie peut être remplacée au gré du titulaire par une garantie à première demanded'un montant égal à 5 % du montant du marché.Il ne sera par contre pas accepté de caution personnelle et solidaire en remplacement de la retenue degarantie.Cette garantie doit être constituée en totalité au plus tard à la date à laquelle le titulaire remet lademande de paiement correspondant au premier acompte. En cas d'avenant, elle doit être complétéedans les mêmes conditions.Dans l'hypothèse où la garantie ne serait pas constituée, ou complétée, dans ce délai, la retenue degarantie correspondant à l'acompte est prélevée.La retenue de garantie sera remboursée un mois au plus tard après l'expiration du délai de garantie","Les travaux, objet du présent marché, seront rémunérés conformément aux règles de la comptabilitépublique et dans les conditions fixées par les articles 9 à 13 du CCAG Travaux.Les sommes dues au(x) titulaire(s) et au(x) sous-traitant(s) bénéficiant du paiement direct serontpayées dans le délai global fixé à l'article R.2192-10 du Code de la commande publique.Le délai de paiement est de 30 jours à compter de la réception de la demande de paiement mensuelledu titulaire par le maître d'oeuvre, en application dudit article, ou du service fait si celui-ci est postérieurà la date de réception de la demande de paiementSauf renoncement du titulaire, une avance est prévue si le montant du contrat est supérieur à 50 000 eurosHT et le délai d'exécution supérieur à 2 mois. Le taux de cette avance est fixé à 5%. Le taux de l'avancepasse à 10% si l'entreprise est une PME, dans les conditions prévues à l'article R. 2191-7 du Code de lacommande publique.Cette avance n'est due au titulaire du marché que sur la part du marché qui ne fait pas l'objet desous-traitanceLe montant de l'avance ne peut être affecté par la mise en oeuvre d'une clause de variation de prix.Pour le versement de l'avance, le délai global de paiement court à compter de la notification de l'acte quiemporte commencement du lien contractuel.Le remboursement de cette avance s'effectuera par précompte sur les sommes dues à titre d'acompte.L'avance est remboursée entre 65% et 80% d'avancement des prestations.En tout état de cause, ce remboursement doit être terminé lorsque les acomptes versés atteignent80,00 % du montant initial, toutes taxes comprises, du marché",Aucune forme particulière de groupement n'est imposée après attribution,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151310,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151311,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151312,,,,False,False,"L'exécution des prestations débute à compter de la date fixée par le contrat.Aucune clause de garantie financière prévue.Le contrat prévoit le versement d'une avance, avec obligation de constituer une garantie à première demande ou une caution personnelle et solidaire en contrepartie.Les prestations sont réglées par des prix unitaires.Les prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur",False,True,False,CF_NIV_SUIV,['FR'],
21-151313,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151314,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151315,,,,False,False,"L'exécution des prestations débute à compter de la date de notification du contrat.<br/>La durée du marché est une durée prévisionnelle.<br/>Le contrat prévoit le versement d'une avance, avec obligation de constituer une garantie à première demande en contrepartie.<br/>Les prestations sont réglées par des prix forfaitaires.<br/>Les prix sont révisables.<br/>Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.<br/>La consultation comporte des conditions d'exécution à caractère environnemental détaillées au cahier des charges.<br/>",False,True,False,CF_NIV_SUIV,['FR'],
21-151317,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151318,,,,False,False,L'exécution des prestations débute à compter de la date fixée par le contrat.<br/>Aucune clause de garantie financière prévue.<br/>Aucune avance prévue.<br/>Les prestations sont réglées par des prix unitaires.<br/>Les prix sont actualisables.<br/>Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.<br/>,False,True,False,CF_NIV_SUIV,['FR'],
21-151327,,"L'exécution du marché sera financée par le budget du groupe hospitalo-universitaire AP-HP Sorbonne Université. Le paiement s'effectue selon les règles de la comptabilité publique dans les conditions prévues au chapitre 2 "" prix et règlement "" du cahier des clauses administratives générales - PI.En application de l'article R.2192-11 1° du code de la commande publique relatif à la lutte contre les retards de paiement dans les contrats de la commande publique, le délai de paiement est de 50 jours à compter de la présentation de la demande de paiement. Le défaut de paiement dans ce délai fait courir de plein droit, et sans autre formalité, des intérêts moratoires au bénéfice du Titulaire ou du sous-traitant payé directement, conformément à la réglementation en vigueur notamment aux dispositions des articles R. 2192-31 à R. 2192-36 du Code de la commande publique. Ce délai est néanmoins suspendu en cas de rejet de la demande de paiement par l'acheteur à des fins de correction jusqu'à la remise d'une nouvelle facture en bonne et due forme.En application des articles R2112-6.2 et R2112-13 du code de la commande publique, les prix du marché seront forfaitaires et révisables dans les conditions fixées à l'article 8.2 du CCP.En application des articles R2191-3 à R2191-5 du code de la commande publique, une avance peut être versée après acceptation au fournisseur.","Le candidat peut se présenter sous forme de groupement sous réserve du respect des règles relatives à la concurrence. Dans ce cas, le formulaire DC1 devra préciser si le groupement est solidaire ou conjoint et être dûment complété. L'acte d'engagement et l'annexe financière devront être soit co-signés par l'ensemble des entreprises groupées, soit signés par le mandataire seul dès lors qu'il justifie des habilitations nécessaires pour représenter les membres du groupement. Dans les deux formes de groupement, le nom du mandataire doit être expressément désigné dans l'acte d'engagement.Chaque membre du groupement doit fournir les documents listés à l'article 3.1 et 3.2.3.Les candidats ne sont pas autorisés à présenter, pour le marché, plusieurs offres en agissant à la fois en qualité de candidat individuel et de membre d'un ou plusieurs groupement(s).En cas de groupement un outil de co-signature est disponible sur le site https://www.marches-publics.gouv.fr.",False,False,,False,True,False,CF_NIV_SUIV,,
21-151328,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151329,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-151330,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151331,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-151332,,Crédits départementaux : Imputation budgétaire Chapitre 011 Nature 6228 Fonction 41- Les prestations seront rémunérées par application d'un prix global et forfaitaire - les prix sont fermes - délai de paiement de 30 jours,,False,False,,False,True,True,CF_NIV_SUIV,,
21-151333,Une retenue de garantie de 5% sera appliquée,"L'opération est financée par les fonds propres du budget de la commune et des subventions (Etat, Département de l'Eure).Les sommes dues au(x) titulaire(s) et au(x) sous-traitant(s) de premier rang éventuel(s) du marché seront payées dans un délai global de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes.L'attention des candidats est attirée sur le fait que s'ils veulent renoncer aux bénéfices de l'avance prévue au CCAP, ils doivent le préciser à l'acte d'engagement",Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151334,Voir cahier des charges,"Financement en partie sur fonds propres de l'établissement, en partie par emprunt.Paiement par virement administratif dans un délai de 50 jours à compter de la réception de la facture",,False,False,,False,False,False,CF_NIV_SUIV,,
21-151336,,Crédits départementaux : Imputation budgétaire Chapitre 011 Nature 6228 Fonction 41- Les prestations seront rémunérées par application d'un prix global et forfaitaire - les prix sont fermes - délai de paiement de 30 jours,,False,False,,False,True,True,CF_NIV_SUIV,,
21-151339,"Une retenue de garantie de 5 % sera appliquée sur chaque acompte. Elle couvrira les réserves à la réception des travaux, ainsi que celles qui seraient formulées pendant le délai de garantie. Le représentant du pouvoir adjudicateur n'accepte pas qu'une caution personnelle et solidaire remplace l'application de la retenue de garantie. La retenue de garantie pourra être remplacée par une garantie à première demande au gré du titulaire.Une avance est accordée à l'entrepreneur titulaire dans les conditions fixées par la réglementation en vigueur, sauf renonciation expresse par le titulaire du marché, dans l'acte d'engagement.","Financements: propres, emprunts et subventions.Paiement : Selon les dispositions des articles R2192-10 du Code de la Commande Publique et 37 de la loi du 28 janvier 2013. Les règlements seront effectués par virement bancaire à 30 jours, comptés à partir de la réception de la demande de règlement par la maîtrise d'oeuvre.","Aucune forme de groupement n'est imposée par le pouvoir adjudicateur. En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151341,,"Crédits départementaux - Imputation budgétaire : 011-62268-50. Les prix des accords-cadres sont révisables, unitaires.Délai de paiement de 30 jours","L'accord-cadre pourra être attribué à une seule entreprise ou à un groupement. Si l'accord-cadre est attribué à un groupement conjoint, le mandataire conjoint sera solidaire de chacun des membres du groupement",False,False,,False,True,True,CF_NIV_SUIV,,
21-151342,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-151343,,,,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-151344,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-151345,,Le règlement des dépenses se fera par virement bancaire. Financement sur fonds propres.,"Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité decandidats individuels et de membres d'un ou plusieurs groupements, conformément à l'article R2142-21 1° du Code de la commande publique.le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité demembres de plusieurs groupements, conformément à l'article R2142-21 2° du Code de la commande publique.en cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire,pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuellesen application de l'article R2142-24 du Code de la commande publique.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-151346,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
