,BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
10,21-100934,Ville d'Issoire,None,Frédéric Bouilland,,,"Direction des services techniques, 2 rue Eugène Gauttier, B.P.2",63501,Issoire cédex,,04-73-89-03-54,,,,http://www.issoire.fr,http://www.marches-publics.info,,,,,False,False,,False,False
11,21-100968,CCI Occitanie,None,,,FRJ23,,31701,Blagnac,,,,,a.moranta@occitanie.cci.fr,http://www.occitanie.cci.fr,http://www.marches-publics.gouv.fr,,,,,True,False,,False,True
12,21-101148,Ville de Fourmies,None, Monsieur Mickaël HIRAUX - Maire de Fourmies,,,Hôtel de VillePlace de Verdun,59610,Fourmies,,(+33) 3-27-59-69-50,,,ltrotin@mairie-fourmies.fr,http://www.mairie-fourmies.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
13,21-101213,Grand Port Maritime de Bordeaux,None,Le Président du Directoire,,,152 quai de Bacalan CS 41 320,33082,Bordeaux,,05-56-90-58-00,,,postoffice@bordeaux-port.fr,http://www.bordeaux-port.fr,https://marches.bordeaux-port.fr,,,,,False,False,,False,False
14,21-101409,COLLECTIVITE TERRITORIALE MARTINIQUE,None,,,FR,Rue Gaston Deferre - CS 30137,97200,Fort de France,MQ,,,,courrier@collectivitedemartinique.mq,https://collectiviteterritorialedemartinique.achatpublic.com,https://collectiviteterritorialedemartinique.achatpublic.com,,https://collectiviteterritorialedemartinique.achatpublic.com,https://collectiviteterritorialedemartinique.achatpublic.com,,False,True,,False,True
15,21-101448,Ville de Vichy,None,Mr le Maire,,,Place de l'Hôtel de VilleBP 42158,03201,Vichy cedex,,04-70-30-17-17,,04-70-30-17-00,mpa@vichy-communaute.fr,http://vichy-communaute.achatpublic.com,http://vichy-communaute.achatpublic.com,,,,,False,False,,False,False
16,21-101450,Université de Bordeaux,13001835100010,,Rémi MARTY,FRI12,351 cours de la Libération,33405,TALENCE CEDEX,,(+33) 5-40-00-22-86,,,remi.marty@u-bordeaux.fr,http://www.u-bordeaux.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
17,21-101498,Commandement Gendarmerie de La Réunion,None,BALMY Julien,,,Bureau Soutiens Finances - Section Budget Administration61 Rue Mac-Auliffe,97400,Saint-Denis,,(+26)22-62-93-78-70,,,sba.bsf.comgendre@gendarmerie.interieur.gouv.fr,,,,,,,False,False,,False,False
18,21-101500,Ville d'Avignon,None,Madame le Maire,,,Hôtel de Ville - Place de l'Horloge,84045,Avignon cedex 09,,04-90-80-83-14,,,commande.publique@mairie-avignon.com,http://www.avignon.fr,https://avignon-marchespublics.omnikles.com/,,,,,False,False,,False,False
19,21-101518,Métropole de Lyon,None,DGS-Direction Ressources Urbain & Environnement- DAAF-Service Marchés-unité VVN/TSU,,,20 rue du lac -CS33569,69505,Lyon cedex03,,,,04-26-99-30-78,voirie-marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,False,,False,False
20,21-101607,ville d'Aulnoye Aymeries,None,,,FRE11,Centre administratif,59620,Aulnoye aymeries,,(+33) 3-27-53-63-82,,,perrine.lambert@aulnoye-aymeries.fr,http://aulnoye-aymeries.fr,,,,,,False,True,,False,True
21,21-101612,Département des Alpes-Maritimes,None,,"Monsieur le Président du Conseil départemental - 06201 NICE , F,",FRL03,"- Direction générale adjointe pour les ressources et les moyens - Direction des achats et de la logistique - Service des marchés - CADAM - 147, bld du Mercantour - BT CHEIRON - 4ème étage - Bureau 471 - BP 3007",06201,NICE,,(+33) 4-97-18-60-00,,,marche@departement06.fr,http://www.e-marche06.fr,http://www.e-marche06.fr,,,https://www.e-marche06.fr,,False,True,,False,True
22,21-101727,Ville de Saint-Pierre,None,Monsieur le Maire,,,Direction de la Commande PubliqueHôtel de Ville  B.P. 342,97448,Saint-Pierre Cedex,,02-62-35-78-00,,02-62-35-78-09,dcp@saintpierre.re,http://www.saintpierre.re,https://marches-publics.info,,,,,False,False,,False,False
23,21-101732,GHR Mulhouse Sud Alsace,None,Madame la Directrice,,,87 avenue d'Altkirch,68051,Mulhouse,,03-89-64-68-08,,03-89-64-75-66,da-marches-publics@ghrmsa.fr,http://www.ghrmsa.fr,http://marchespublics-ch-mulhouse.omnikles.com,,,,,False,False,,False,False
24,21-101948,CC du Pays de Châteaugiron,24350065900129,,"Aurélie VILLENEUVE, chef du service Finances et Petite Enfance",FRH03,"16, rue de Rennes",35410,Châteaugiron,,,,,a.villeneuve@pcc.bzh,https://www.communaute.paysdechateaugiron.bzh,https://marches.megalisbretagne.org,,,,,False,False,,False,False
25,21-101967,REGION BOURGOGNE FRANCHE COMTE,None,,Michaël BLONDEAU,FR,4 square Castan CS 51857,25031,BESANCON CEDEX,,(+33) 3-80-44-33-25,,,michael.blondeau@bourgognefranchecomte.fr,http://www.bourgognefranchecomte.fr,https://www.ternum-bfc.fr/,,,https://www.ternum-bfc.fr/,,False,True,,False,True
26,21-102144,CCI Occitanie,None,,,FRJ,5 Rue Dieudonné COSTES BP 80032,31701,Blagnac cedex,,(+33) -05-62-74-20-00,,(+33) -05-62-74-20-20,a.moranta@occitanie.cci.fr,http://www.occitanie.cci.fr,,,,,,True,False,,False,True
27,21-102209,Grand Besançon Métropole,None,Anne VIGNOT,,,4 rue Gabriel Plançon,25043,Besançon Cedex,,,,,secretariat.urbanisme@grandbesancon.fr,http://www.grandbesancon.fr,https://wwww.marches.grandbesancon.fr,,,,,False,False,,False,False
28,21-102300,Conseil départemental du Pas-de-Calais,None,,OLLIVIER Patricia,FRE12,Hôtel du Département - rue Ferdinand Buisson,62018,Arras cedex 9,,(+33) 3-21-21-67-94,,,dcp.secretariat@pasdecalais.fr,https://www.pasdecalais.fr,https://marchespublics596280.fr,,https://marchespublics596280.fr,https://marchespublics596280.fr,,False,True,,False,True
29,21-102330,Conseil Départemental de l'Oise,None,Mme la Présidente du Conseil départemental,,,direction générale adjointe finances et modernisation - direction de la commande publique - centre administratif François Benard - avenue de l'europe - 1 rue Cambry,60000,Beauvais,,03-44-06-60-92,,,ld-commandepublique-sao@oise.fr,https://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,,,,False,False,,False,False
30,21-102432,UEM,None,,Monsieur Virgile BETTINGER,FRF33,2 place du Pontiffroy BP 20129,57014,Metz cedex 01,,(+33) 3-87-15-48-23,,,achats@uem-metz.fr,http://www.uem-metz.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
31,21-102456,Direction Générale Finances Publiques,None,,M. Garrot +33 141635829 ou M. Raymond + 33 141635807,FR106,,93186,Montreuil Cedex,,,,,dgssi-achat@dgfip.finances.gouv.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,,,,False,True,,False,True
32,21-102461,FranceAgriMer,None,,,FR106,12 rue Henri Rol Tanguy,93555,Montreuil cedex,,,,,mpublics@franceagrimer.fr,http://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=705069&amp;orgAcronyme=b4n,,,,,False,True,,False,True
33,21-102599,Halle Tony Garnier,None,,,FRK,20 PLACE DES DOCTEURS MERIEUX,69007,LYON,,,,,c.descotes@htg.fr,http://www.halle-tony-garnier.com,http://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_GshZ0Fgfn4&amp;v=1&amp;selected=0,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_GshZ0Fgfn4&amp;v=1&amp;selected=0,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_GshZ0Fgfn4&amp;v=1&amp;selected=0,,False,True,,False,True
34,21-102615,Cté d'Agglomération du Pays de Vannes,None,,,FRH04,,None,VANNES,,,,,commandepublique@gmvagglo.bzh,http://www.golfedumorbihan-vannesagglomeration.bzh,https://marches.megalis.bretagne.bzh,,https://marches.megalis.bretagne.bzh,https://marches.megalis.bretagne.bzh,,False,True,,False,True
35,21-102667,Région Guadeloupe,None,,,FRY10,Avenue Paul Lacavé - Petit-Paris,97100,Basse-Terre,,(+33) 5-90-80-40-40,,(+33) 5-90-80-41-59,dcp-region@cr-guadeloupe.fr,http://www.regionguadeloupe.fr,http://www.eguadeloupe.com,,,,,False,True,,False,True
36,21-102905,Union des Groupements d'Achats Publics,FR51776056467,,Monsieur Yoan FROMENT,FR102,"1, Boulevard Archimède - Champs sur Marne",77444,Marne-la-vallée cedex 2,,(+33) 1-64-73-23-40,,,yfroment@ugap.fr,http://www.ugap.fr,https://marches.maximilien.fr/?page=entreprise.AccueilEntreprise,,,,,False,True,,False,True
37,21-102937,COMMUNE SAINT DENIS EN BUGEY,21010345300010,,,FRK21,29 rue du Docteur Charcot,01500,SAINT DENIS EN BUGEY,,,,,secretariat@mairie-stdenis.fr,https://mairie-saintdenisenbugey.fr/,https://marchespublics.ain.fr,,https://marchespublics.ain.fr,https://marchespublics.ain.fr,,False,False,,False,False
38,21-103079,MINARM/DGA/DO/S2A,FR 34152000527,M. l'adjoint au chef du Service des achats d'armement,Jean-Marc DAUBIN,,"Ministère des Armées - Direction générale de l'armement - Direction des opérations - Service des achats d'armement MINARM/DGA/DO/S2A60, boulevard du général Martial Valin - CS 21623",75509,Paris,,(+33) 9-88-67-07-33,,,jean-marc.daubin@intradef.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,http://www.ixarm.com,http://www.marches-publics.gouv.fr,,,False,False,,False,False
39,21-103121,Grand Besançon Métropole,None,Anne VIGNOT,,,4 rue Gabriel Plançon,25044,Besancon cedex,,,,,secretariat.urbanisme@grandbesancon.fr,http://www.grandbesancon.fr,https://wwww.marches.grandbesancon.fr,,,,,False,False,,False,False
40,21-103140,Conseil Départemental de l'Oise,None,,,FRE22,Direction générale adjointe finances et modernisation - Direction de la commande publique - Centre administratif François Benard - Avenue de l'Europe -1 rue cambry,60000,Beauvais,,(+33) 3-44-06-60-92,,,ld-commandepublique-sao@oise.fr,http://www.oise.fr,https://www.marches-securises.fr/perso/cg60/,,,,,False,True,,False,True
41,21-103228,INSERM,None,,,FR,"INSERM, 146 rue Léo Saignat, 33077, Bordeaux",None,Bordeaux,,,,,appel-offre.bordeaux@inserm.fr,http://www.nouvelle-aquitaine.inserm.fr/,https://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,,https://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,https://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,,False,True,,False,True
42,21-103259,Ville d'Aubervilliers,None,,Direction des Achats et de la Commande Publique,FR106,72 rue henri barbusse 93300,None,Aubervilliers,,,,,commandepublique@mairie-aubervilliers.fr,https://marches.maximilien.fr,https://marches.maximilien.fr,,https://marches.maximilien.fr,https://marches.maximilien.fr,,False,True,,False,True
43,21-103331,Métropole Nice côte d'azur,None,,,FRL03,5 rue de l'Hôtel de Ville,06364,Nice cedex 4,,(+33) 4-97-13-44-70,,(+33) 4-97-13-29-19,dao@nicecotedazur.org,http://www.e-marches06.fr,,,,,,False,True,,False,True
44,21-103353,RESE de la Charente-Maritime,None,,Service achat,FRI32,131 cours Genêt - CS 30551,17119,Saintes Cedex,,(+33) 5-46-92-39-55,,,marche.public@rese17.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
45,21-103586,Ville de Baie-Mahault,None,,,FRY10,Place Childéric Trinqueur,97122,BAIE-MAHAULT,,,,,mairie@baiemahault.fr,http://www.baiemahault.fr,http://www.marches-securises.fr,,https://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
46,21-103644,Département de Maine-et-Loire,22490001900015,,Service de la commande publique et des assurances,FRG02,"Hôtel du Département - Direction des Finances, des affaire juridiques et de l'évaluation - 48 B boulevard Foch - CS 94104",49941,Angers cedex 09,,(+33) 2-41-81-48-91,,,commande-publique@maine-et-loire.fr,http://www.maine-et-loire.fr,http://www.anjoumarchespublics.fr,,,,,False,True,,False,True
47,21-103655,Département des Alpes-Maritimes,None,Monsieur le Président du Conseil Départemental des Alpes-Maritimes,,,"direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique - service des marchés - cadam - 147 Bd du Mercantour - bâtiment Cheiron 4e étage, Bureau 471 - B.P. 3007",06201,Nice cedex 3,,,,,marches@departement06.fr,https://www.e-marches06.fr,https://www.e-marches06.fr,,,,,False,False,,False,False
48,21-103660,CC DE PONT AUDEMER VAL DE RISLE,None,,,FRD21,2 Place de Verdun BP 429,27500,Pont-Audemer Cedex,,(+33) 2-41-84-46,,,annick.peuffier@ccpavr.fr,http://www.marchespublics.eure.fr,http://www.marchespublics.eure.fr,,,,,False,True,,False,True
49,21-103661,CCI DE MAYOTTE,None,,Hindou MADI-SOUF,FRY5,,None,MAMOUDZOU,,(+26)2- 2-69-80-77-36,,,m-s.hindou@mayotte.cci.fr,http://www.mayotte.cci.fr,,,,,,False,True,,False,True
50,21-103729,MINARM/DMAé,None,Monsieur le sous-directeur achats de la DMAé,,,"direction de la Maintenance Aéronautique - balard Parcelle Victor, 60 boulevard du général Martial Valin, CS 21623",75509,Paris,,(+33) 5-33-89-78-25,,,dmae-marches-publics.trait.fct@intradef.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr,,,False,False,,False,False
51,21-103806,Cté de Communes de Flandre Intérieure,None,Monsieur le Président de la CCFI,,,222 bis rue de Vieux-Berquin,59190,Hazebrouck,,(+33)3-74-54-00-59,,,marchespublics@cc-flandreinterieure.fr,http://www.cc-flandreinterieure.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
52,21-103921,Créteil-Habitat-SEMIC,None,Monsieur le Directeur Général,,,7 rue des écoles,94048,Créteil,,,,,service.marche@creteil-habitat.com,http://www.creteil-habitat.com,http://www.creteil-habitat-marches.com,,,,,False,False,,False,False
53,21-103925,Cté de Communes du Pays des Herbiers,None,,,FRG05,6 RUE DU TOURNIQUET,85500,LES HERBIERS,,(+33) 2-51-66-82-27,,,marchespublics@cc-paysdesherbiers.fr,http://www.paysdesherbiers.fr,http://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,True,False,,False,True
54,21-103962,CNAVTS de Paris,None,,,FR101,,75019,Paris,,,,,jean-luc.de-munck@cnav.fr,http://www.lassuranceretraite.fr,https://meoss.achatpublic.com,,https://meoss.achatpublic.com,https://meoss.achatpublic.com,,False,True,,False,True
55,21-103973,Métropole de Lyon,None,,"Direction Ressources - Unité procédures achats, marchés",FRK26,CS 3356969505 Lyon Cedex 03,69505,Lyon cedex 03,,,,,dlb.marches@grandlyon.com,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,False,True,,False,True
56,21-104011,Ville de Vichy,None,,,FRK11,"9, Place Charles de Gaulle",None,Vichy,,,,,mpa@vichy-communaute.fr,http://www.ville-vichy.fr,http://vichy-communaute.achatpublic.com,,,,,False,False,,False,False
57,21-104017,Centre Hospitalier Universitaire Dijon,None,Madame La Directrice,,,direction des Services Techniques 5 bd Jeanne d'arc B.P.77908,21079,dijon cedex,,,,,dtst.cellulemarche@chu-dijon.fr,http://www.chu-dijon.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
58,21-104025,SEMBREIZH,None,,Tribunal administratif de Rennes,FRH02,"36, rue jean-marie LE BRIS",29200,Brest,,,,,finistere@sembreizh.fr,http://Sembreizh.fr,,,,,,False,True,,False,True
59,21-104049,Ville du Lorrain,None,,,FRY20,,97214,LORRAIN,,,,,michel.jalta@villedulorrain.com,https://villedulorrain.com/v2/,,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
60,21-104052,Région Guadeloupe,None,Monsieur le président du conseil régional,,,Avenue Paul Lacavé - Petit Paris,97100,Basse-Terre,,,,,,http://www.regionguadeloupe.fr,http://www.eguadeloupe.com,,,,,False,False,,False,False
61,21-104084,VILLE DE LA ROCHE SUR YON,None,,Anne TIERCE,FRG05,Place du théâtre - BP 829,None,La Roche-sur-Yon Cedex,,(+33) 2-51-47-49-14,,,anne.tierce@larochesuryon.fr,http://www.larochesuryon.fr,https://www.marches-securises.fr,,https://www.marches-securises.fr,https://www.marches-securises.fr,,False,True,,False,True
62,21-104102,Préfecture de Police de Paris,None,,,FR,,None,Paris,,,,,pp-sai-bmpt-pole1@interieur.gouv.fr,http://www.prefecture-police-paris.interieur.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
63,21-104108,Département des Alpes-Maritimes,None,,,FR,"direction générale adjointe pour les ressources et les moyens - direction des achats et de la logistique - service des marchés - cadam - 147 Bd du Mercantour - Bâtiment Cheiron 4ème étage, bureau 471, B.P. 3007 (du lundi au vendredi, de 9h à 11h45 et de 13h30 à 16h)",06201,Nice Cedex 3,,(+33) 4-97-18-63-68,,,marches@departement06.fr,http://www.e-marches06.fr,,,,,,False,True,,False,True
64,21-104117,SOMIMAR,None,,Jean Noel PUEYO,FRL04,MIM 101 Avenue du Marché d'intérêt National,13014,Marseille,,(+33) 4-91-10-11-96,,,marches@somimar.fr,http://www.min-arnavaux.fr,http://www.synapse-entreprises.com,,,,,False,False,,False,False
65,21-104142,Centre Hospitalier Universitaire Dijon,None,Madame La Directrice,,,direction des Services Techniques 5 bd Jeanne d'arc B.P.77908,21079,dijon cedex,,,,,dtst.cellulemarche@chu-dijon.fr,http://www.chu-dijon.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
66,21-104162,MAIRIE DE TROYES,None,,,FRF22,place Alexandre Israël Bp 767,None,Troyes cedex,,(+33) 3-25-42-33-33,,,commande.publique@ville-troyes.fr,http://www.ville-troyes.fr,http://www.xmarches.fr,,,,,False,False,,False,False
67,21-104181,Communauté d'Agglomération Espace Sud,None,,,FR,lot les Frangipaniers,97228,Sainte Luce,MQ,(+33) -05-96-62-53-53,,(+33) -05-96-62-56-01,marches-publics@espacesud.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,,,,False,True,,False,True
68,21-104234,Cons. Départ. de la Charente-Maritime,None,Département,,,Direction des Affaires Financières et Juridiques Service Marchés Publics85 Boulevard de la République CS 60003,17076,La Rochelle Cedex 9,,,,,proceduredemat.marches@charente-maritime.fr,http://www.charente-maritime.fr,http://www.achatpublic.com,,,,,False,False,,False,False
69,21-104240,Synd. Mixte Collecte de traitement,None,"Thierry Boulay, Président",,,allée Camille Vallaux,41100,Vendôme,,02-54-89-41-17,41100,,secretariat@valdem.fr,http://www.valdem.fr,http://www.marches-valeco.com,,,,,False,False,,False,False
70,21-104242,Inserm - Administration du Siège,None,,Pôle finances AdS,FR10,"101, rue de Tolbiac",75654,Paris,,(+33) 1-44-23-60-43,,,achat.ads@inserm.fr,http://www.inserm.fr,http://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=714652&amp;orgAcronyme=f2h,,,,,False,True,,False,True
71,21-104255,Mairie de Mougins,None,,,FRL03,"Service Commande Publique330, avenue de la Plaine",06250,Mougins,,,,,marches@villedemougins.com,http://mougins.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,False,,False,False
72,21-104267,Inserm - Administration du Siège,None,,Pôle finances AdS,FR10,"101, rue de Tolbiac",75654,Paris,,(+33) 1-44-23-60-43,,,achat.ads@inserm.fr,http://www.inserm.fr,http://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&amp;AllCons&amp;refConsultation=751139&amp;orgAcronyme=f2h,,,,,False,True,,False,True
73,21-104295,MINARM/DMAé,None,Monsieur le sous-directeur achats de la DMAé,,,"Direction de la Maintenance Aéronautique - Balard Parcelle Victor, 60 boulevard du général Martial Valin CS21623",75509,Paris cedex 15,,(+33) 5-33-89-78-25,,,dmae-marches-publics.trait.fct@intradef.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
74,21-104320,Conseil départemental du Pas-de-Calais,None,M. le président du Conseil départemental,,,Hôtel du Département - Rue Ferdinand Buisson,62018,Arras cedex 9,,03-21-21-54-18,,,dcp.secretariat@pasdecalais.fr,http://www.pasdecalais.fr,https://marchespublics596280.fr,,,,,False,False,,False,False
75,21-104325,Commune des Herbiers,None,,Service Commande Publique et Achats,FRG05,6 Rue du Tourniquet - CS 40209,85502,Les Herbiers,,(+33) 2-51-91-07-67,,(+33) 2-51-64-99-45,marchespublics@lesherbiers.fr,https://lesherbiers.fr,https://marches-securises.fr,,https://marches-securises.fr,https://marches-securises.fr,,True,False,,False,True
76,21-104354,COMMUNE BAVAY,None,Mme Rocher,,,Place Charles de Gaulle,59570,Bavay,,03-27-63-06-74,,03-27-63-13-42,,,http://marchespublics596280.fr/,,,,,False,False,,False,False
77,21-104359,CANSSM,None,service des marchés,,,77 avenue de ségur,75015,Paris,,,,,,,,,,,,False,False,,False,False
78,21-104447,Région Nouvelle Aquitaine,None,,,FRI12,14 rue François de Sourdis,33077,Bordeaux,,,,,unite.formationdacp@nouvelle-aquitaine.fr,http://www.nouvelle-aquitaine.fr,http://www.sam.nouvelle-aquitaine.pro,,,,,False,True,,False,True
79,21-104451,Communauté communes Pays du Neubourg,None,,,FRD21,1 chemin Saint Célerin - BP 47,27110,Le Neubourg,,(+33) 2-32-34-04-41,,,contact@paysduneubourg.fr,http://www.paysduneubourg.fr,http://www.marchespublics.fr,,https://www.marchespublics.fr,https://www.marchespublics.fr,,False,True,,False,True
80,21-104556,Mairie de Cavaillon,None,"DAUDET Gérard, Maire",,,Place Joseph Guis - BP 80037,84301,Cavaillon cedex,,(+33)4-90-71-96-25,,(+33)4-90-71-83-76,commande.publique@ville-cavaillon.fr,http://www.cavaillon.fr,http://www.e-marchespublics.com,,,,,False,False,,False,False
81,21-104580,Mairie de Cavaillon,None,"DAUDET Gérard, Maire",,,Place Joseph Guis - BP 80037,84301,Cavaillon cedex,,(+33)4-90-71-96-25,,,commande.publique@ville-cavaillon.fr,http://www.cavaillon.fr,http://www.e-marchespublics.com,,,,,False,False,,False,False
82,21-104583,Conseil Départemental Haute-Garonne,None,,https://haute-garonne.marches-publics.info,FRJ23,1 boulevard de la Marquette,31090,Toulouse cedex 9,,(+33) 5-34-33-35-91,,,dcp-mpti@cd31.fr,http://www.haute-garonne.fr,https://haute-garonne.marches-publics.info,,,,,False,True,,False,True
83,21-104585,Mulhouse Alsace Agglomération,None,,,FRF12,2 rue Pierre et Marie Curie,68968,Mulhouse,,,,,marches@ville-mulhouse.fr,https://www.mulhouse-alsace.fr/,https://www.alsacemarchespublics.eu,,https://www.alsacemarchespublics.eu,https://www.alsacemarchespublics.eu,,False,True,,False,True
