BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
21-163503,Ministère de l'interieur,None,,,FRI2,"1, rue Faraday",87022,Limoges,,(+33) 5-55-10-50-10,,(+33) 5-55-10-50-54,eclpn-marches@interieur.gouv.fr,https://www.marches-publics.gouv.fr/,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=865492&orgAcronyme=g6l,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=865492&orgAcronyme=g6l,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=865492&orgAcronyme=g6l,False,True,,False,True
21-163506,Fondation Méditerranée Infection,None,,,FRL04,19-21 boulevard Jean Moulin,13005,Marseille,,(+33) 4-13-73-24-18,,,jean-sebastien.szczepanowski@mediterranee-infection.com,https://www.mediterranee-infection.com/,http://mediterranee-infection.e-marchespublics.com,,http://mediterranee-infection.e-marchespublics.com,http://mediterranee-infection.e-marchespublics.com,http://mediterranee-infection.e-marchespublics.com,False,True,,False,True
21-163510,Ville de Marseille,None, M. le Maire,,,Hôtel de Ville - quai du port,13233,Marseille cedex 20,,,,,guichet-dmp@marseille.fr,http://www.marseille.fr,http://marchespublics.mairie-marseille.fr,,,,,False,False,,False,False
21-163511,CCI de Cherbourg-Cotentin,None,Monsieur le président cci ouest normandie,,,Ccit ouest normandie - délégation cherbourg-cotentin,50108,Cherbourg-en-cotentin,,,50108,,carole.dupont@normandie.cci.fr,http://www.ouestnormandie.cci.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-163512,OPPIC,None,,,FR101,30 rue du château des rentiers,75013,Paris,,,,,departement.marches@oppic.fr,http://www.oppic.fr,http://www.marches-publics.gouv.fr,,,,,False,True,,False,True
21-163513,EPSM de Guadeloupe,None, Marie-Line PETIT,,,1er Plateau,97120,Saint-Claude,,(+33) 5-90-80-52-95,,(+33) 5-90-80-52-25,marie-line.petit@epsm-guadeloupe.fr,https://www.marches-securises.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
21-163514,Fondation Méditerranée Infection,None, Jean-sébastien Szczepanowski,,,19-21 boulevard Jean Moulin,13005,Marseille,,04-13-73-24-18,,,jean-sebastien.szczepanowski@mediterranee-infection.com,http://mediterranee-infection.e-marchespublics.com,http://mediterranee-infection.e-marchespublics.com,,,,,False,False,,False,False
21-163515,CA SAINT GERMAIN BOUCLES DE SEINE,None,,"William DASYLVA, Direction des affaires administratives et juridiques, Rédacteur marchés public.",FR103,"Parc des érables - bâtiment 4 - 3 66, route de sartrouville",78230,Le pecq,,(+33) 1-30-09-75-30,,,dasylva.william@casgbs.fr,http://www.saintgermainbouclesdeseine.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-163516,Département de Maine-et-Loire,22490001900015,,Service de la commande publique et des assurances,FRG02,Hôtel du Département DIFAJE 48 BIS bd Foch CS 94104,49941,Angers,,(+33) 1-02-81-41-17,,,commande-publique@maine-et-loire.fr,https://www.maine-et-loire.fr,https://www.anjoumarchespublics.fr,,https://www.anjoumarchespublics.fr,https://www.anjoumarchespublics.fr,,False,True,,False,True
21-163517,Fondation Méditerranée Infection,None,,,FRL04,19-21 boulevard Jean Moulin,13005,Marseille,,(+33) 4-73-73-24-18,,,jean-sebastien.szczepanowski@mediterranee-infection.com,https://www.mediterranee-infection.com/,http://mediterranee-infection.e-marchespublics.com,,http://mediterranee-infection.e-marchespublics.com,http://mediterranee-infection.e-marchespublics.com,,False,True,,False,True
21-163518,SIOM de la Vallée de Chevreuse,None, Abdat Vanessa,,,CD 118,91978,Courtaboeuf cedex,,01-64-53-30-02,,,vanessa.abdat@siom.fr,http://www.siom.fr/,https://siom-vallee-chevreuse.e-marchespublics.com,,,,,False,False,,False,False
21-163519,COMMUNE DE MEULAN EN YVELINES,None,"Mme Maire Le, Maire",,,10 place Brigitte Gros,78250,Meulan en yvelines,,01-30-90-41-41,,,marchespublics@ville-meulan.fr,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-163520,COMMUNE DE PINEUILH,None,M. Mairie de pineulh Marchés publics,,,67 RUE JR GUYON,33220,Pineuilh,,05-57-46-03-07,,,mairie@pineuilh.fr,,,,,,,False,False,,False,False
21-163521,EPAMSA,None,,,FR103,1 rue de Champagne,78200,Mantes la jolie,,,,,marchespublics@epamsa.fr,https://www.epamsa.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-163522,APIJ,None,,,FR10,67 avenue de Fontainebleau,94270,Le Kremlin Bicêtre,,,,,matthieu.barranger@apij-justice.fr,http://www.apij-justice.fr,http://www.achatpublic.com,,,,,False,False,,False,False
21-163524,CD 44,22440002800011,,,FRG01,3 quai Ceineray,44041,Nantes,,,,,contactmarchespublics@loire-atlantique.fr,https://www.loire-atlantique.fr,http://marches.loire-atlantique.fr,,http://marches.loire-atlantique.fr,http://marches.loire-atlantique.fr,,False,True,,False,True
21-163525,SPL ARAC OCCITANIE,None, OUEST SITE,,,"Mandataire agissant au nom et pour le compte de la région Occitanie, représentée par la Présidente de la Région Occitanie Pyrénées Méditerranée, Madame Carole DELGA, 55 Avenue Louis Bréguet - CS 24020",31028,Toulouse,,,,,contact@arac-occitanie.fr,http://www.arac-occitanie.fr,http://marches-publics.info,,,,,False,False,,False,False
21-163526,Cons. Départ. des Hauts-de-Seine,None, SIFFREDI Georges,,,"Hôtel du Département des Hauts-de-Seine, 57 rue des longues raies",92000,NANTERRE,,08-06-00-00-92,,,commande-publique-78-92@hauts-de-seine.fr,https://www.hauts-de-seine.fr,,,,,,False,False,,False,False
21-163527,DEPARTEMENT DE LA LOZERE,None,"Mme PANTEL Sophie, Présidente",,,Rue de la Rovère BP 24,48001,MENDE,,04-66-49-66-63,,04-66-49-27-86,marches@lozere.fr,http://www.lozere.fr,https://www.marches-publics.info,,,,,False,False,,False,False
21-163528,Auray Quiberon Terre Atlantique,None,,Monsieur le Président,FRH04,"Communauté de communes - Espace tertiaire Porte Océane, Rue du Danemark, BP 70447,",56404,AURAY CEDEX,,(+33) 2-97-29-18-69,,(+33) 2-97-29-18-68,marches.publics@auray-quiberon.fr,http://www.auray-quiberon.fr,http://www.megalis.bretagne.bzh,,https://www.megalis.bretagne.bzh,https://www.megalis.bretagne.bzh,,False,True,,False,True
21-163529,COMMUNAUTE D AGGLO DU PAYS AJACCIEN,24201005600073,,,FRM,"18 rue Antoine Sollacaro, Immeuble Alban, bât G et H",20000,Ajaccio,,(+33) 4-95-52-53-04,,(+33) 4-95-52-53-18,correspondre@aws-france.com,http://www.ca-ajaccien.corsica,https://www.marches-publics.info,,https://www.marches-publics.info,https://www.marches-publics.info,,False,True,,False,True
21-163530,Annemasse Les Voirons Agglomération,20001177300104,,,FRK28,11 Avenue Emile Zola,74100,Annemasse,,(+33) 4-50-87-83-00,,(+33) 4-50-87-83-22,correspondre@aws-france.com,https://www.annemasse-agglo.fr/partenaires-et-pros/marches-publics,https://www.annemasse-agglo.fr/partenaires-et-pros/marches-publics,,https://www.annemasse-agglo.fr/partenaires-et-pros/marches-publics,https://www.annemasse-agglo.fr/partenaires-et-pros/marches-publics,,False,True,,False,True
21-163533,ville de Perros-Guirec,None," Léon Erven, Maire",,,Place de l'Hôtel de Ville,22700,PERROS GUIREC,,,,,,http://www.perros-guirec.com/,http://ville.perros-guirec.com/ma-mairie/marches-publics.html,,,,,False,False,,False,False
21-163534,REGION CENTRE VAL DE LOIRE,None,,,FRB0,,None,ORLEANS,,,,,sam@centrevaldeloire.fr,https://achats-formation-zefir.regioncentre-valdeloire.fr,,,,,,False,True,,False,True
21-163535,ville de Créteil,None,M. Maire Le,,,Place salvador Allende,94010,Créteil cedex,,,,,,,https://ville-creteil-marches.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-163536,Grand Sud Tarn-et-Garonne,20006665200013,,,FRJ28,120 Avenue Jean Jaures,82370,Labastide Saint Pierre,,(+33) 5-63-30-03-31,,(+33) 5-63-30-03-32,cctgv-catherine.benech@info82.com,http://www.grandsudtarnetgaronne.fr,http://www.marchespublics82.com,,http://www.marchespublics82.com,http://www.marchespublics82.com,,False,True,,False,True
21-163537,vallons de haute bretagne communauté,None,,,FR,12 rue blaise pascal,35580,Guichen,,,,,marina.gutknecht@vallonsdehautebretagne.fr,https://www.vallons-de-haute-bretagne-communaute.fr/,https://marches.megalis.bretagne.bzh/entreprise,,https://marches.megalis.bretagne.bzh/entreprise,https://marches.megalis.bretagne.bzh/entreprise,,False,False,,False,False
21-163538,METROPOLE EUROPEENNE DE LILLE,20009320100016,,Mme Delautre Lydie,FRE11,"2, BD des Citées Unies CS70043",59040,Lille Cedex,,(+33) 3-20-21-36-78,,,marches.services.urbains@lillemetropole.fr,http://www.lillemetropole.fr,https://marchespublics596280.fr,,https://marchespublics596280.fr,https://marchespublics596280.fr/index.php?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=531750&orgAcronyme=5C371,,False,True,,False,True
21-163539,DEPARTEMENT DU DOUBS,None,"Mme BOUQUIN Christine, Présidente du Département",,,"Hôtel du Département, 7 avenue de la Gare d'Eau",25031,BESANCON Cedex,,03-81-25-81-25,,03-81-25-81-01,correspondre@aws-france.com,https://www.doubs.fr/,https://www.marches-publics.info,,,,,False,False,,False,False
21-163540,CACP,24950010900015,,,FR108,"Parvis de la Prefecture, Cs 80309",95027,Cergy-Pontoise,,,,,marches_publics@cergypontoise.fr,http://www.cergypontoise.fr,http://www.cergypontoise.fr,,http://www.cergypontoise.fr,http://www.cergypontoise.fr,,False,True,,False,True
21-163541,CC de Cattenom et Environs,24570069500191,,,FRF33,"2, avenue du Général de Gaulle",57570,Cattenom,,(+33) 3-82-82-05-60,,,marchespublics@cc-ce.com,http://ccce.fr/,http://www.marches-publics.info/,,http://www.marches-publics.info/,http://www.marches-publics.info/,,False,True,,False,True
21-163542,communauté de communes Fumel Vallée du,20006893000011,,,FRI14,Place Georges Escande,47502,Fumel,,(+33) 5-53-40-46-70,,(+33) 5-53-71-35-16,correspondre@aws-france.com,http://www.cc-dufumelois.com/,http://agysoft.marches-publics.info/,,http://agysoft.marches-publics.info/,http://agysoft.marches-publics.info/,,False,True,,False,True
21-163543,CHU Lyon,None,,,FRK26,45 rue Villon - Cs 48283,69373,Lyon cedex 08,,,,,da.dms-cm4p@chu-lyon.fr,http://www.chu-lyon.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=1952307&orgAcronyme=x7c,http://www.marches-publics.gouv.fr,,False,True,,False,True
21-163544,Ville de Blagnac,None," CARLES JOSEPH, Maire",,,1 Place des Arts,31700,BLAGNAC,,05-61-71-72-00,,05-61-71-72-73,contact@mairie-blagnac.fr,http://www.mairie-blagnac.fr,http://www.mairie-blagnac.fr/acces-aux-consultations-en-cours.html,,,,,False,False,,False,False
21-163545,HOPITAUX DE PROVENCE,26130008100484,,,FRL04,80 rue Brochier,13295,Marseille,,,,,correspondre@aws-france.com,http://marchespublics.ght13.fr/,http://marchespublics.ght13.fr/,,,,,False,True,,False,True
21-163546,Cté de Communes de la Région de Blain,None, Sophie Passieux,,,1 avenue de la Gare - BP 29,44130,Blain,,02-40-79-96-72,,02-40-79-96-71,achatmarchespublics@cc-regionblain.fr,http://cc-region-blain.e-marchespublics.com,http://cc-region-blain.e-marchespublics.com,,,,,False,False,,False,False
21-163547,commune nouvelle Gavarnie-Gèdre,20006030900016,,,FRJ26,En mairie de Gèdre,65120,gavarnie-gèdre,,(+33) 5-62-92-48-59,,,mairie.gavarniegedre@gmail.com,http://www.ladepeche-marchespublics.fr,http://www.ladepeche-marchespublics.fr/,,http://www.ladepeche-marchespublics.fr/,http://www.ladepeche-marchespublics.fr/,,False,True,,False,True
21-163548,SIAEP NORD OUEST CHARENTE,None,,,FRI31,Maison de l'eau Le bourg,16140,Saint Fraigne,,,,,accueil@siaepnordouest16.fr,https://www.siaepnordouest16.fr/,http://www.marches-publics.info/,,,,,False,True,,False,True
21-163550,COMMUNES DE VILLE D'AVRAY,21920077100018,,,FR105,"13, Rue de Saint Cloud",92410,Ville d'avray,,,,,commande.publique@mairie-villedavray.fr,https://www.mairie-villedavray.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_G_eIgx8LEQ,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_G_eIgx8LEQ,,False,True,,False,True
21-163551,COMMUNAUTE D AGGLO DU PAYS AJACCIEN,24201005600073,,,FRM,"18 rue Antoine Sollacaro, Immeuble Alban, bât G et H",20000,Ajaccio,,(+33) 4-95-52-53-04,,(+33) 4-95-52-53-18,correspondre@aws-france.com,http://www.ca-ajaccien.corsica,https://www.marches-publics.info,,,,,False,True,,False,True
21-163553,Communauté d'Agglomération,None,Mr le Président,,,Place de l'Hôtel de ville,80027,Amiens,,03-60-01-54-68,,,marchespublics@amiens-metropole.com,http://www.amiens.fr,http://amiens.fr/marchespublics,,,,,False,False,,False,False
21-163554,Saint-Brieuc Agglomération,None,,,FRH0,"5, rue du 71ème RI",22000,Saint-Brieuc,,(+33) -02-96-77-20-00,,,marchespublics@sbaa.fr,https://www.saintbrieuc-armor-agglo.bzh/,https://megalis.bretagne.bzh,,https://megalis.bretagne.bzh,https://megalis.bretagne.bzh,,True,False,,False,True
21-163555,Ville de Saint Julien en Genevois,21740243700016,,,FRK28,1 place du Général de Gaulle,74164,Saint-Julien-En-Genevois,,,,,marches-sccp@cc-genevois.fr,http://www.st-julien-en-genevois.fr/,http://www.collectivitesdugenevois74.net,,,,,False,True,,False,True
21-163556,Département du Tarn,22810001200019,,,FRJ27,Lices Georges Pompidou,81013,Albi,,(+33) 5-63-45-64-64,,,bureaumarches.81@tarn.fr,https://www.tarn.fr,https://tarn.marches-publics.info/,,,,,False,True,,False,True
21-163557,Ville d'Allonnes,None," LEPROUST Gilles, Maire",,,Esplanade Nelson Mandela,72700,Allonnes,,,,,marches.publics@ville-allonnes.fr,http://allonnes.fr/,,,,,,False,False,,False,False
21-163558,Commune d'Argentan,None,M. le Maire,,,Place du Docteur Couinaud - BP 60203,61201,Argentan Cedex,,02-33-36-40-00,,,affaires.generales@argentan.fr,http://www.argentan.fr,http://demat.centraledesmarches.com/7062012,,,,,False,False,,False,False
21-163559,Département du Tarn,22810001200019,,,FRJ27,Lices Georges Pompidou,81013,Albi,,(+33) 5-63-45-64-64,,,bureaumarches.81@tarn.fr,https://www.tarn.fr,https://tarn.marches-publics.info/,,,,,False,True,,False,True
21-163560,Mairie de Cavaillon,None," DAUDET Gérard, Maire",,,Place Joseph Guis - BP 80037,84301,CAVAILLON CEDEX,,(+33) 4-90-71-96-25,,(+33) 4-90-71-83-76,commande.publique@ville-cavaillon.fr,http://www.cavaillon.fr,http://www.e-marchespublics.com,,,,,False,False,,False,False
21-163561,MAIRIE DE THEOULE-SUR-MER,None,,,FRL03,BP 40001,06591,Théoule-sur-mer cedex,,(+33) 4-92-97-47-77,,,service.marches@ville-theoulesurmer.fr,http://www.ville-theoulesurmer.fr,http://www.marches-securises.fr,,,,,False,True,,False,True
21-163562,Cté d'Agglo Valenciennes Métropole,None,,,FRE11,2 Place de l'Hôpital Général,59300,Valenciennes,,,,,marchespublics@valenciennes-metropole.fr,http://www.valenciennes-metropole.fr,https://marchespublics596280.fr,,,,,False,False,,False,False
21-163563,MINARM/DGA/DO/S2A,None,,,,Ministère des Armées - Direction Générale del'Armement - Direction des Opérations - Service des Achats d'Armement / Division Achats de Bruz - boite postale7,35998,Rennes Cedex 9,,,,,dga-do-s2a.achats-bruz.fct@intradef.gouv.fr,,,,,,,False,False,,False,False
21-163564,Brest métropole,None,,Division de la commande publique,FRH02,24 rue Coat-ar-Guéven - CS 73826,29238,Brest cedex 2,,(+33) 2-98-33-54-11,,(+33) 2-98-33-54-15,marches@brest-metrople.fr,https://www.brest.fr,http://marches.megalis.bretagne.bzh,,,,,False,True,,False,True
21-163565,SIGIDURS,None,M. JEAN-CLAUDE GENIES,,,1 Rue des Tissonvilliers,95200,Sarcelles,,,,,,http://www.sigidurs.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-163566,Nantes Métropole,None,Mme la Présidente,,,"Nantes Métropole, 2 Cours du Champ de Mars",44929,Nantes Cedex9,,,,,,http://www.metropole.nantes.fr,https://marchespublics.nantesmetropole.fr,,,,,False,False,,False,False
21-163567,EPT Plaine Commune,None,,,FR106,"21, avenue Jules Rimet",93218,Saint-denis,,,,,mehdi.haddou@plainecommune.fr,http://plainecommune.fr,,,https://marches.maximilien.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=800007&orgAcronyme=p2q,http://Maximilien.fr,,False,True,,False,True
21-163568,Mairie de Le Thor,None,"Mme NAVAS Caroline, Directrice des Affaires Juridiques et de la Commande Publique",,,"190, CRS GAMBETTA",84250,LE THOR,,04-90-33-95-04,,,commandepublique@ville-lethor.fr,https://www.laprovencemarchespublics.com,https://www.laprovencemarchespublics.com:443/7315,,,,,False,False,,False,False
21-163569,Mairie de Apach,None, Service marchés publics,,,12 rue Nationale,57480,APACH,,03-82-83-81-72,,,mairieapach@gmail.com,,https://marchespublics-matec57.fr/,,,,,False,False,,False,False
21-163570,ESID de Brest,None,,,,BCRM de Brest - ESID de Brest - SAI /BAM CC16,29240,Brest cedex 9,,,,,esid-brest.resp-anim-fonct-ac.fct@intradef.gouv.fr,http://www.marches-publics.gouv.fr,http://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-163571,CA Ventoux Comtat Venaissin,None,,Coralie Sanz,FRL06,1171 av du Mont Ventoux,84203,Carpentras,,(+33) 4-90-67-10-13,,,commande-publique@lacove.fr,http://www.lacove.fr,https://lacove.e-marchespublics.com,,https://lacove.e-marchespublics.com,https://lacove.e-marchespublics.com,,False,True,,False,True
21-163572,Ville de Marcq-en-Baroeul,None,,Direction des Affaires Juridiques - Service Achat Public - Sanaa TAJJIOU,FRE11,103 avenue Foch BP 44029,59704,Marcq en baroeul cedex,,(+33) 3-20-45-46-48,,,commandepublique@marcq-en-baroeul.fr,https://www.marcq-en-baroeul.org/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,True,,False,True
21-163573,CHU DE TOULOUSE,26310012500016,,,FRJ23,"Hôtel-Dieu Saint-Jacques 2, rue Viguerie TSA80035",31059,Toulouse cedex 9,,(+33) 5-61-77-84-77,,(+33) 5-61-77-85-16,cam@chu-toulouse.fr,http://www.chu-toulouse.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,False,True,,False,True
21-163574,Centre Hospitalier Universitaire Dijon,None,Madame La Directrice,,,direction des services techniques - 5 bv Jeanne d'arc - B.P. 77908,21079,dijon cedex,,,,,dtst.cellulemarche@chu-dijon.fr,http://www.chu-dijon.fr,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-163575,Régie d'électricité de Thônes,None,M. Fouquart Thierry,,,"8, Voie Eugène Fournier-Bidoz",74230,Thônes,,04-50-32-17-17,,04-50-02-19-30,info@ret.fr,http://www.ret.fr,http://www.klekoon.com,,,,,False,False,,False,False
21-163577,CHU-Hôpitaux de Rouen,None,,,FRD22,1 rue de Germont,76031,Rouen cedex,,(+33) -02-32-88-82-02,,(+33) -02-32-88-87-67,marches.dtst@chu-rouen.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,https://www.marches-publics.gouv.fr,False,True,,False,True
21-163578,Mairie de Wintzenheim,None,,,FRF12,28 rue Clémenceau,68920,Wintzenheim,,(+33) 3-89-27-94-94,,,dgs@mairie-wintzenheim.fr,http://www.ville-wintzenheim.fr,https://alsacemarchespublics.eu,,,,,False,True,,False,True
21-163579,Département de la Haute Saône,None, Publique Commande,,,23 rue de la Préfecture CS 20349,70006,Vesoul cedex,,03-84-95-74-19,,,commandepublique@haute-saone.fr,http://www.haute-saone.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-163580,Ville de Givry,None,"M. Sébastien Ragot, Maire",,,"4, place de la poste",71640,Givry,,,,,,,,,,,,False,False,,False,False
21-163581,Université de Bretagne Occidentale,19290346600014,,,FRH02,3 rue des archives,29238,Brest cedex 3,,(+33) 2-98-01-60-11,,,service.marches@univ-brest.fr,https://www.univ-brest.fr/,https://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=1954237&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=1954237&orgAcronyme=f2h,,False,True,,False,True
21-163582,COUR D APPEL DE NANCY,None,Mme PETELICKI Morgane,,,3 rue Suzanne Regnault Gousse,54035,Nancy cedex,,,,,mp.sar.ca-nancy@justice.fr,http://www.cours-appel.justice.fr/nancy,https://marches-publics.gouv.fr,,,,,False,False,,False,False
21-163583,DEPARTEMENT DE L AUBE,None, PICHERY Philippe,,,2 rue Pierre Labonde,10000,TROYES,,,,,,,https://www.xmarches.fr/entreprise/detailConsultation.php?key=20160,,,,,False,False,,False,False
21-163584,Rectorat de Paris,17750430500018,,,FR101,46 rue Saint jacques,75005,PARIS,,(+33) 1-40-46-23-22,,,emmanuelle.revillion@region-academique-idf.fr,https://www.ac-paris.fr,,,https://www.marches-publics.gouv.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=1951190&orgAcronyme=f0g,https://www.marches-publics.gouv.fr/?page=Entreprise.EntrepriseAdvancedSearch&AllCons&id=1951190&orgAcronyme=f0g,,False,True,,False,True
21-163585,Université de Rouen,None,,Cyriane COURAGE,FRD2,Bâtiment des Affaires Générales Direction des Affaires Financières Service de l'Achat Public,76821,Mont saint aignan cedex,,,,,marchepublic@univ-rouen.fr,https://www.achatpublic.com,https://www.achatpublic.com,,https://www.achatpublic.com,https://www.achatpublic.com,,False,True,,False,True
21-163586,Ville de Puteaux,None,,Service des marchés publics Bureau 1.47 1er étage,FR105,"131, rue de la République",92800,Puteaux,,(+33) 1-46-92-96-72,,,marchespublics@mairie-puteaux.fr,http://www.marie-puteaux.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_IWzz31FSyx,http://www.achatpublic.com,http://www.achatpublic.com,False,True,,False,True
