BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
21-125296,la production d'une garantie à première demande est exigée au titre du versement de l'avance. L'application d'une retenue de garantie peut être remplacée par une garantie à première demande.,"financement sur les fonds propres de la Ville de Vitry-le-François, sous l'imputation 2315 H010, avec le concours de l'Etat et du département. Crédits inscrits aux Budgets Primitifs 2021, 2022 et 2023. Prix forfaitaires révisables. Paiement en application des dispositions du décret no2012-1246 du 7 novembre 2012 relatif à la gestion budgétaire et comptable publique et des articles R.2192-1 à 36 du Code de la Commande Publique. Le paiement se fera par mandat administratif dans un délai global de 30 jours.","aucune forme de groupement n'est imposée. Néanmoins, en cas de groupement conjoint le mandataire sera solidaire.",False,False,"cette consultation comporte des conditions d'exécution à caractère social à travers l'intégration d'une clause d'insertion sociale promouvant l'emploi, dont le détail est indiqué au CCAP.Cette consultation comporte également des considérations environnementales dans les spécifications techniques, dont le détail est indiqué au CCTP.",False,False,False,CF_NIV_SUIV,['FR'],
21-126331,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-126729,"Chaque paiement fera l'objet d'une retenue de garantie au taux de 5,00 % dans les conditions prévues aux articles R.2191-32 à R.2191-35 du code de la commande publique. Cette sûreté s'applique sur l'intégralité des prestations objet du marché.La retenue de garantie peut être remplacée, au gré du titulaire, par une garantie à première demande, dans les conditions prévues aux articles R.2191-36 à R.2191-42 du code de la commande publique. Le remplacement de la retenue de garantie par une caution personnelle et solidaire n'est pas autorisé.",Le règlement des dépenses se fera par virement bancaire sur les fonds propres de la ville dans le délai de 30 jours prévu à l'article R.2192-10 du code de la commande publique.,"Aucune forme particulière de groupement n'est imposée après attribution. En cas d'attribution du contrat à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du contrat, de chacun des membres du groupement pour ses obligations contractuelles en application de l'article R.2142-24 du code de la commande publique.L'acheteur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements, conformément à l'article R.2142-21 1° du code de la commande publique.L'Acheteur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de membres de plusieurs groupements, conformément à l'article R.2142-21 2° du code de la commande publique.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-127896,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-128131,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-128652,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-129506,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-130237,"Avance :Une avance est accordée au titulaire lorsque le montant initial du marché est supérieur à 50 000 euro HT et dans la mesure où le délai d'exécution est supérieur à 2 mois, sauf indication contraire de l'acte d'engagement.Le montant de l'avance est fixé à 20,0 % du montant initial, toutes taxes comprises, du marché, si sa durée est inférieure ou égale à douze mois ; si cette durée est supérieure à douze mois, l'avance est égale à 20,0 % d'une somme égale à douze fois le montant mentionné ci-dessus divisé par cette durée exprimée en mois.Ce taux est fixé à 20,0 % lorsque le titulaire du marché public est une petite et moyenne entreprise mentionnée à l'article R. 2151-13 du Code de la commande publique.Garantie financière :Le titulaire, sauf s'il s'agit d'un organisme public, doit justifier de la constitution d'une garantie à première demande à concurrence de 100,0 % du montant de l'avance. La caution personnelle et solidaire n'est pas autorisée.","Les prestations seront financées selon les modalités suivantes : Financement par ressources propres et le cas échéant des aides financières d'organismes extérieurs (Le Département, Agence de l'Eau, etc...).Les sommes dues au(x) titulaire(s) et au(x) sous-traitant(s) de premier rang éventuel(s) du marché seront payées dans un délai global de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes.L'attention des candidats est attirée sur le fait que s'ils veulent renoncer aux bénéfices de l'avance prévue au CCAP, ils doivent le préciser à l'acte d'engagement.",L'entité adjudicatrice ne souhaite imposer aucune forme de groupement à l'attributaire du marché public.,False,False,,False,True,True,CF_NIV_SUIV,,
21-131050,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-132759,,Voir règlement de consultation,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-133886,retenue de garantie de 5 % du montant initial du marché ou garantie à première demande.Le taux de retenue de garantie est de 3 % du montant initial du marché lorsque le titulaire du marché est une PME.,Avance forfaitaire accordée au titulaire selon les conditions fixées dans le CCAP.* les prix sont révisables* les comptes seront réglés mensuellement sous la forme d'acomptes et d'un solde * le délai global de paiement du règlement des comptes sera fixé à 30 jours.,,False,False,"chaque candidat ne pourra remettre, pour un même marché, qu'une seule candidature en agissant en qualité soit de candidat individuel, soit de membre d'un groupement",False,True,False,CF_NIV_SUIV,['FR'],
21-134021,,,"Groupement conjoint mandataire solidaire, , en raison de la responsabilité portée par le mandataire sans qu'il soit besoin de rechercher la faute d'un des cotraitants en cas de problème d'exécution.",True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-134133,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-134147,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-134534,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-134940,Il n'est pas exigé de cautionnement ou de garantie.,Financement sur le budget annuel de la Collectivité européenne d'Alsace en ressources propres. Les prix sont fermes dans les conditions fixées dans le cahier des clauses administratives particulières. Le délai global de paiement est de 30 jours.,Le marché pourra être attribué à une seule entreprise ou à un groupement d'entreprises.Il est possible de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-135236,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-135241,,,La constitution en groupement solidaire sera exigée après l'attribution du marché,False,False,,False,True,True,CF_NIV_SUIV,,
21-135747,"Une avance sera accordée pour chaque bon de commande d'un montant supérieur à 50 000 euro HT. et dans la mesure où le délai d'exécution est supérieur à 2 mois, sauf indication contraire dans l'acte d'engagement. Pas de retenue de garantie.",Mandat administratif suivi d'un virement imputé au Budget général de la Collectivité,"Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire de l'accord-cadre. Toutefois s'agissant d'un marché reservé, en cas de groupement les membres de celui-ci ne peuvent être que des entreprises adaptées conforment à l'article L2113-12 du CCP",False,False,,False,True,False,CF_NIV_SUIV,,
21-136299,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-136359,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
21-136469,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-136670,,paiement par mandat administratif dans les délais légaux. Les travaux sont financés sur les fonds propres de la Commune et du CCAS.,Aucune forme particulière de groupement n'est imposée à l'attributaire du marché. La forme du groupement devra être mentionnée par le candidat dans l'acte d'engagement. Il est interdit pour un même opérateur économique de présenter plusieurs offres en agissant à la fois :- En qualité de candidat individuel et de membre d'un ou plusieurs groupements ;- En qualité de membres de plusieurs groupements.,False,False,Le marché est réservé à une profession particulière.,False,True,False,CF_NIV_SUIV,['FR'],
21-136718,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-136757,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-137143,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-137200,,Les modalités de financement et de règlement des comptes sont précisées à l'article 9 du CCAP.,"la forme du groupement est libre au stade de la présentation de la candidature et de l'offre, l'un des opérateurs économiques membre du groupement étant désigné comme mandataire.Cependant, si l'attributaire est un groupement conjoint, le mandataire devra être désigné comme solidaire, pour l'exécution de l'accord cadre, de chacun des membres du groupement pour ses obligations contractuelles à l'égard du département.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-137455,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-137474,,Paiement par mandat administratif suivi d'un virement.Paiement à 30 jours.,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-137517,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
21-137643,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
21-137721,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-138055,,Les prestations seront financées par le budget de la Ville et réglées par mandat administratif. Les paiements s'effectueront selon les règles de la comptabilité publique.Le délai global de paiement est de 30 jours.,Non imposé,False,False,,False,True,True,CF_NIV_SUIV,,
21-138258,Aucune clause de garantie financière ne sera appliquée.,"Les prestations font l'objet de paiements partiels définitifs après constatation du service fait dans les conditions prévues par l'article R 2191-20 du code de la commande publique.Les prestations, objet du présent accord cadre, seront rémunérées dans les conditions fixées par les règles de comptabilité publique. Le règlement des dépenses se fera par mandat administratif suivi d'un virement.",modalités détaillées dans le règlement de la consultation.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-138529,Aucune,Les paiements dus au titulaire sont réalisés conformément aux règles de la comptabilité publique notamment du Décret no2012-1246 du 7 novembre 2012. Les paiements s'effectuent par mandat administratif dans un délai de 30 jours à compter de la date de réception de la facture conformément aux articles R2192-10 et R2192-12 du Code et après service fait.,Aucun forme n'est imposée,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-138741,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-139120,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-139136,,,,False,False,,False,True,True,CF_NIV_SUIV,,
21-139174,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-139421,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-139432,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-139505,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-139725,,financement sur le budget annuel de la Collectivitéeuropéenne d'alsace en ressources propres.Les prix sont révisables dans les conditions fixées dans le cahier des clauses administratives particulières.- délai global de paiement : le délai de paiement est de 30 jours.- comptable assignataire : M. Le Payeur Départemental.,"Si le marché est attribué à un groupement conjoint, le mandataire conjoint sera solidaire de chacun des membres du groupement.Chaque candidat peut se présenter, soit seul, soit en se constituant dès le stade de candidature en groupement momentané de maître d'oeuvre.Conformément aux dispositions de l'article R2142-26 du Code de la commande publique, les groupements retenus ne pourront pas être modifiés entre la date de remise des candidatures et la date de signature du marché, exception des cas de liquidation judiciaire et d'empêchement ne résultant pas du fait de l'intéressé.Il est possible de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-139733,,"Articles R 2191-1 à 63 et R 2192-10 à 37 du Code de la commande publique. Les comptes seront réglés dans les conditions du CCAG-FCS dans un délai global de 30 jours par virement administratif. Le taux des intérêts moratoires sera celui du taux d'intérêt de la principale facilité de refinancement appliquée par la Banque centrale européenne à son opération de refinancement principal la plus récente effectuée avant le premier jour de calendrier du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de huit points. L'indemnité forfaitaire pour frais de recouvrement est quant à elle fixée à 40 euros. Les prix sont fermes durant la première année du contrat courant à compter de sa notification. Ils seront ensuite révisés annuellement dans les conditions fixées dans le CCAP. Le bons de commande découlant de cet accord cadre sont autofinancés à 100 % sur le budget communal.","Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire de l'accord-cadre. En cas de groupement conjoint, le pouvoir adjudicateur souhaite toutefois que ce mandataire soit solidaire du groupement. Si le groupement attributaire est d'une forme différente, il pourra se voir contraint d'assurer sa transformation pour se conformer au souhait du pouvoir adjudicateur. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.",False,False,Celles mentionnées dans le dossier de consultation des entreprises.,False,True,False,CF_NIV_SUIV,['FR'],
21-139807,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-139902,"Le présent marché prévoit une retenue de garantie d'un montant de 5% à la charge du titulaire. Cette garantie sera constituée selon les conditions fixées aux articles L. 2191-7 et R. 2191-32 à R. 2191-35 du Code de la commande publique.Une avance de 5% (cinq pour cent) pourra être versée au titulaire, dans les conditions prévues aux articles R. 2191-3 à R. 2191-19 du Code de la commande publique. Ce montant est porté à 10% pour les PME-TPE.",modalités de financement : budget de l'oppic. Modalités de paiement : Le règlement du marché sera effectué conformément aux dispositions du code de la commande publique (délai de paiement global de 30 jours). Les acomptes seront versés au fur et à mesure de l'exécution du marché dans le respect des règles de la comptabilité publique et des articles R.2391-21 et -22 du code de la commande publique. Le moyen de paiement est le virement.,"Le cas échéant, les candidats peuvent soumissionner sous forme de groupement d'entreprises solidaire ou conjoint, en application des articles R. 2142-19 à R. 2142-24, R. 2142-26 et R. 2142-27 du Code de la commande publique. Toutefois, conformément à l'article R. 2142-22 alinéa 1 du Code de la commande publique, le groupement attributaire du marché devra revêtir la forme de groupement conjoint avec solidarité du mandataire. La forme du groupement retenue par le pouvoir adjudicateur pour s'assurer de la bonne exécution du marché tient compte de la prévention de la défaillance d'un membre du groupement.",False,False,"Les candidats ne sont autorisés à présenter qu'une seule candidature et offre pour le marché, soit en qualité de candidat individuel, soit en qualité de membre d'un groupement, sous peine de rejet de leur candidature.",False,True,False,CF_NIV_SUIV,['FR'],
21-140088,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-140221,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-140285,"Une retenue de garantie de 5,0 % du montant initial du marché (augmenté le cas échéant du montant des avenants) sera constituée. Cette retenue de garantie sera prélevée sur le montant de chaque facture portant sur chaque bon de commande par le comptable assignataire des paiements.Cette retenue de garantie peut être remplacée au gré du titulaire par une garantie à première demande. En revanche, il ne sera pas accepté de caution personnelle et solidaire.",Le financement de l'opération est assuré par le budget de la commune de Baie-Mahault. Les crédits nécessaires au financement de l'opération seront inscrits pour chaque période dans les comptes de la ville au budget annuel. Le règlement des dépenses se fera par mandat administratif suivi d'un virement.,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire de l'accord-cadre.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-140367,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-140431,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-140841,"retenue de garantie de 5,0 %, qui peut être remplacée par une garantie à première demande ou une caution personnelle et solidaire. Garantie à première demande ou caution personnelle et solidaire couvrant 100,0 % du montant de l'avance","prestations réglées par un prix global forfaitaire Prix révisables semestriellement. Avance de 5,0 % accordée dans les conditions prévues au contrat. Délai global de paiement des prestations de 30 jours. Modalités de financement des prestations : ces travaux sont financés sur les ressources propres du maître de l'ouvrage, par le biais de subventions et par emprunt / Prix global et forfaitaire / Acomptes / Pour tous les lots d'un montant supérieur à 50 000 euro(s)ht, et compte tenu du délai d'exécution supérieur à 2 mois, une avance est accordée au titulaire, sauf indication contraire dans l'acte d'engagement, sur sa demande / Révision de prix dans les conditions prévues par le CCAP. Les sommes dues au(x) titulaire(s) et au(x) sous-traitant(s) de premier rang éventuel(s) du marché seront payées dans un délai global de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes. L'attention des candidats est attirée sur le fait que s'ils veulent renoncer aux bénéfices de l'avance prévue au CCAP, ils doivent le préciser à l'acte.",aucune forme de groupement imposée à l'attributaire du marché.,False,False,,False,True,False,CF_NIV_SUIV,,
21-141129,,Le financement s'effectuera sur le budget du Département et sur ses ressources propres.,Aucune forme de groupement n'est imposée par le pouvoir adjudicateur,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-141135,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-141169,Se référer aux pièces de la consultation pour l'ensemble des conditions.,Se référer aux pièces de la consultation pour l'ensemble des conditions.,,False,False,,False,True,True,CF_NIV_SUIV,,
21-141193,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-141311,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-141492,,Modalités de règlement des comptes : selon les modalités définies au contrat. Le délai global de paiement est de 30 jours.Modalités de financement : les prestations seront financées sur les fonds propres du Département. Le mode de règlement par l'administration est le mandat administratif.,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-141518,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-141544,,Ressources propres du pouvoir adjudicateur.- pas d'avance- acompte versé dans les conditions des articles L2191-4 et R2191-20 à R2191-22 CCP et 11.2 du CCAG FCS.- Prix révisable (article R2112-13 du CCP),Forme libre,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-141943,"Le présent marché est soumis à une retenue de garantie de cinq pour cent (5%) du montant TTC du marché tel qu'il résulte de l'acte d'engagement et des avenants éventuels.Cette retenue de garantie peut être remplacée, au gré du titulaire, par la constitution d'une garantie à première demande ou par une caution personnelle et solidaire, sous réserve d'acceptation du CNRS.",,,False,False,,False,True,False,CF_NIV_SUIV,,
21-142128,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-142292,Délai de garantie : 1 an.,Budget départemental - délai de paiement : 30 jours - mode de règlement : mandat administratif - avance prévue - forme des prix : ferme actualisable - prix global et forfaitaire.,"Aucune forme particulière de groupement n'est imposée après attributionLe pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements, conformément à l'article R 2142-21 du Code de la Commande Publique.Le pouvoir adjudicateur interdit aux candidats de présenter leurs offres en agissant en qualité de membres de plusieurs groupements, conformément à l'article R 2142-21 du Code de la Commande Publique. En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles en application de l'article R 2142-24 du Code de la Commande Publique.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-142713,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-142753,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-142771,,,,False,False,,False,True,False,CF_NIV_SUIV,,
21-142780,Aucune,Les paiements dus au titulaire sont réalisés conformément aux règles de la comptabilité publique notamment du Décret no2012-1246 du 7 novembre 2012. Les paiements s'effectuent par mandat administratif dans un délai de 30 jours à compter de la date de réception de la facture conformément aux articles R2192-10 et R2192-12 du Code et après service fait.,"Aucune forme n'est imposée. Le groupement peut être conjoint ou solidaire. En cas de groupement conjoint, le mandataire est solidaire des membres du groupement.",False,False,,False,True,False,CF_NIV_SUIV,,
21-142788,,"1) Les modalités de paiementVirement avec mise en paiement sous 30 jours à compter de la date de réception de la facture par la personne publique ou de la date de fin d'exécution des prestations si celle-ci est postérieure. Le défaut de paiement dans les délais prévus par l'article R. 2192-12 du Code de la commande publique fait courir de plein droit des intérêts moratoires. L'indemnité forfaitaire pour frais de recouvrement est de 40 euros. 2) Avance: Sauf renoncement du titulaire, versement d'une avance de 5%.3) Acomptes: en application des articles R. 2191-20 à R. 2191-22 du Code de la commande publique, le titulaire peut percevoir des acomptes.","aucune forme de groupement n'est imposée par l'acheteur. En cas d'attribution du marché à un groupement conjoint, le mandataire est solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles, en application de l'article R. 2142-24 du Code de la commande publique.",False,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-142819,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-142842,,"1) Les modalités de paiementVirement avec mise en paiement sous 30 jours à compter de la date de réception de la facture par la personne publique ou de la date de fin d'exécution des prestations si celle-ci est postérieure. Le défaut de paiement dans les délais prévus par l'article R. 2192-12 du Code de la commande publique fait courir de plein droit des intérêts moratoires. L'indemnité forfaitaire pour frais de recouvrement est de 40 euros. 2) Avance: Sauf renoncement du titulaire, versement d'une avance de 5%. 3) Acomptes: les acomptes seront prévus dans les bons de commande.","aucune forme de groupement n'est imposée par l'acheteur. En cas d'attribution de l'accord cadre à un groupement conjoint, le mandataire est solidaire, pour l'exécution de l'accord cadre, de chacun des membres du groupement pour ses obligations contractuelles, en application de l'article R. 2142-24 du Code de la commande publique.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-142877,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
