,BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
52,21-57279,False,False,True,False,False,False,
53,21-57545,False,False,False,False,False,False,Collectivité territoriale à statut particulier
54,21-57704,False,False,False,False,True,False,
55,21-57759,False,False,True,False,False,False,
56,21-58117,False,False,True,False,False,False,
57,21-58135,False,False,True,False,False,False,
58,21-58139,True,False,False,False,False,False,
59,21-59046,False,False,True,False,False,False,
60,21-59305,False,False,True,False,False,False,
61,21-59409,False,False,True,False,False,False,
62,21-59734,False,False,False,True,False,False,
63,21-59776,True,False,False,False,False,False,
64,21-60010,False,False,False,False,False,False,EPS
65,21-60155,False,False,True,False,False,False,
66,21-61552,False,False,False,False,True,False,
67,21-61877,False,False,True,False,False,False,
68,21-61909,False,False,True,False,False,False,
69,21-61941,False,False,True,False,False,False,
70,21-62025,False,False,False,False,True,False,
71,21-62302,False,False,True,False,False,False,
72,21-62743,False,False,False,False,False,False,Etablissement public de santé
73,21-62952,False,False,False,False,False,False,Etablissement de santé
74,21-63224,False,False,True,False,False,False,
75,21-63226,True,False,False,False,False,False,
76,21-63638,False,False,True,False,False,False,
77,21-64224,False,False,True,False,False,False,
78,21-64358,False,False,True,False,False,False,
79,21-64496,True,False,False,False,False,False,
80,21-64622,False,False,False,False,False,False,Caisse de Retraite
81,21-64640,False,False,True,False,False,False,
82,21-64724,False,False,True,False,False,False,
83,21-64821,False,False,True,False,False,False,
84,21-65147,False,False,False,True,False,False,
85,21-65227,False,False,False,False,True,False,
86,21-65613,False,False,True,False,False,False,
87,21-65630,False,False,False,False,False,False,Centre Communal d'Action Social
88,21-65655,False,False,False,False,False,False,Etablissement de santé
89,21-65678,True,False,False,False,False,False,
90,21-65853,False,False,True,False,False,False,
91,21-65904,False,False,False,False,False,False,Etablissement de santé
92,21-65965,False,False,True,False,False,False,
93,21-66007,False,False,True,False,False,False,
94,21-66016,False,False,True,False,False,False,
95,21-66201,False,False,True,False,False,False,
96,21-66390,False,False,False,False,True,False,
97,21-66550,False,False,False,False,False,False,CHU
98,21-66724,True,False,False,False,False,False,
99,21-66744,True,False,False,False,False,False,
100,21-66838,False,False,False,False,False,False,SPL
101,21-67110,False,False,True,False,False,False,
102,21-67156,False,False,True,False,False,False,
103,21-67287,True,False,False,False,False,False,
104,21-67388,True,False,False,False,False,False,
105,21-67525,False,False,True,False,False,False,
106,21-67628,False,False,True,False,False,False,
107,21-68095,True,False,False,False,False,False,
108,21-68153,False,False,False,False,False,False,Mairie
109,21-68299,False,False,True,False,False,False,
110,21-68502,False,False,False,False,True,False,
111,21-68621,True,False,False,False,False,False,
112,21-68644,False,False,True,False,False,False,
113,21-68698,False,False,False,False,True,False,
114,21-68708,False,False,True,False,False,False,
115,21-68911,False,False,True,False,False,False,
116,21-68913,False,False,False,False,True,False,
117,21-68916,False,False,True,False,False,False,
118,21-69020,True,False,False,False,False,False,
119,21-69040,False,False,False,False,True,False,
120,21-69052,False,False,False,False,True,False,
121,21-69520,False,False,False,False,True,False,
122,21-69600,False,False,False,False,True,False,
123,21-69614,False,False,False,False,True,False,
124,21-69656,False,False,True,False,False,False,
125,21-69701,False,False,True,False,False,False,
126,21-69716,False,False,True,False,False,False,
127,21-69759,False,False,True,False,False,False,
128,21-69770,False,False,True,False,False,False,
129,21-69814,False,False,True,False,False,False,
130,21-69818,False,False,False,False,True,False,
131,21-69849,True,False,False,False,False,False,
132,21-69850,True,False,False,False,False,False,
133,21-69895,True,False,False,False,False,False,
134,21-69928,False,False,True,False,False,False,
135,21-70241,False,False,False,False,False,False,Centre communal d'action sociale
136,21-70250,False,False,False,False,True,False,
137,21-70298,False,False,True,False,False,False,
138,21-70325,False,False,False,False,True,False,
139,21-70341,False,False,True,False,False,False,
140,21-70363,False,False,False,False,False,False,"EPS, GCS et EHPAD"
141,21-70445,False,False,True,False,False,False,
142,21-70449,False,False,False,False,False,False,Société Publique Locale
143,21-70539,False,False,True,False,False,False,
144,21-70582,False,False,True,False,False,False,
145,21-70583,False,False,False,False,False,False,Société Publique Locale
146,21-70587,False,False,False,False,True,False,
147,21-70943,False,False,False,False,True,False,
148,21-71049,False,False,True,False,False,False,
149,21-71052,False,False,False,False,True,False,
150,21-71136,True,False,False,False,False,False,
151,21-71216,True,False,False,False,False,False,
152,21-71248,False,False,True,False,False,False,
153,21-71313,False,False,True,False,False,False,
154,21-71321,False,False,True,False,False,False,
155,21-71330,False,False,True,False,False,False,
156,21-71363,False,False,True,False,False,False,
157,21-71368,False,False,True,False,False,False,
158,21-71370,False,False,True,False,False,False,
159,21-71380,False,False,True,False,False,False,
160,21-71394,False,False,False,False,True,False,
161,21-71418,False,False,True,False,False,False,
162,21-71434,False,False,True,False,False,False,
163,21-71764,True,False,False,False,False,False,
164,21-71804,False,False,True,False,False,False,
165,21-71830,False,False,True,False,False,False,
166,21-71857,True,False,False,False,False,False,
167,21-71941,True,False,False,False,False,False,
168,21-72027,False,False,False,False,True,False,
169,21-72044,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
170,21-72052,False,False,True,False,False,False,
171,21-72064,True,False,False,False,False,False,
172,21-72067,False,False,True,False,False,False,
173,21-72077,False,False,True,False,False,False,
174,21-72099,False,False,False,False,True,False,
175,21-72105,False,False,True,False,False,False,
176,21-72112,False,False,True,False,False,False,
177,21-72150,False,False,True,False,False,False,
178,21-72214,False,False,True,False,False,False,
179,21-72264,False,False,False,False,False,False,Organisme de Sécurité Sociale
180,21-72398,False,False,False,False,False,False,Etablissement Public de Santé
181,21-72473,False,False,False,False,False,False,bailleur social
182,21-72486,True,False,False,False,False,False,
183,21-72491,False,False,True,False,False,False,
184,21-72494,False,False,True,False,False,False,
185,21-72496,False,False,True,False,False,False,
186,21-72501,False,False,False,False,True,False,
187,21-72504,False,False,True,False,False,False,
188,21-72505,False,False,False,False,True,False,
189,21-72506,False,False,False,False,False,False,OPH
190,21-72507,False,False,False,False,False,False,Syndicat Mixte
191,21-72508,False,False,False,False,True,False,
192,21-72518,False,False,True,False,False,False,
193,21-72522,False,False,False,True,False,False,
194,21-72524,True,False,False,False,False,False,
195,21-72525,False,False,True,False,False,False,
196,21-72527,False,False,False,False,True,False,
197,21-72533,False,False,True,False,False,False,
198,21-72534,False,False,False,False,True,False,
199,21-72539,False,False,False,False,True,False,
200,21-72540,False,False,False,False,True,False,
201,21-72542,False,False,False,False,True,False,
202,21-72543,False,False,False,False,False,False,Aménagement urbain
203,21-72545,False,False,False,False,True,False,
204,21-72547,False,False,False,False,False,False,Collectivité
205,21-72553,False,False,True,False,False,False,
206,21-72560,False,False,False,False,False,False,Etablissement public administratif
207,21-72562,False,False,True,False,False,False,
208,21-72566,False,False,False,False,True,False,
209,21-72567,False,False,False,False,False,False,Assemblée parlementaire
210,21-72571,False,False,False,True,False,False,
211,21-72572,False,False,True,False,False,False,
212,21-72576,False,False,True,False,False,False,
213,21-72577,False,False,False,False,False,False,Assemblée parlementaire
214,21-72578,False,False,True,False,False,False,
215,21-72579,False,False,True,False,False,False,
216,21-72581,True,False,False,False,False,False,
217,21-72582,False,False,False,False,True,False,
218,21-72584,False,False,True,False,False,False,
219,21-72590,False,False,True,False,False,False,
220,21-72595,False,False,True,False,False,False,
221,21-72600,False,False,False,False,False,False,SANTE
222,21-72608,False,False,True,False,False,False,
223,21-72609,False,False,False,False,False,False,autre
224,21-72610,False,False,False,False,False,False,Etablissement de Santé
225,21-72612,False,False,True,False,False,False,
226,21-72616,False,False,True,False,False,False,
227,21-72618,False,False,False,False,True,False,
228,21-72623,False,False,False,False,True,False,
229,21-72625,False,False,True,False,False,False,
230,21-72627,False,False,False,False,False,False,Entreprise Sociale pour l'Habitat
231,21-72628,False,False,False,False,False,False,Etablissement public de santé
232,21-72632,False,False,True,False,False,False,
233,21-72634,False,False,True,False,False,False,
234,21-72635,False,False,False,False,True,False,
235,21-72636,False,False,False,False,True,False,
236,21-72638,False,False,False,False,False,False,Établissement public de santé
237,21-72641,False,False,False,False,True,False,
238,21-72646,False,False,False,False,False,False,Etablissement Public de Santé
239,21-72648,False,False,True,False,False,False,
240,21-72649,False,False,True,False,False,False,
241,21-72654,False,False,True,False,False,False,
242,21-72658,False,False,True,False,False,False,
243,21-72661,False,False,False,False,False,False,Etablissement Public de Santé
244,21-72664,False,False,True,False,False,False,
245,21-72665,False,False,True,False,False,False,
246,21-72667,False,False,True,False,False,False,
247,21-72674,False,False,True,False,False,False,
248,21-72677,False,False,True,False,False,False,
249,21-72678,False,False,True,False,False,False,
250,21-72680,False,False,False,False,True,False,
251,21-72684,False,False,True,False,False,False,
252,21-72687,False,False,True,False,False,False,
253,21-72688,False,False,False,False,True,False,
254,21-72692,True,False,False,False,False,False,
255,21-72695,False,False,True,False,False,False,
256,21-72699,False,False,False,False,True,False,
257,21-72701,False,False,False,False,False,False,Etablissement de santé
258,21-72703,False,False,False,False,True,False,
259,21-72704,False,False,False,False,True,False,
260,21-72705,False,False,False,False,True,False,
261,21-72706,False,False,False,False,False,False,EPCI
262,21-72707,False,False,True,False,False,False,
263,21-72709,False,False,False,False,True,False,
264,21-72710,False,False,True,False,False,False,
265,21-72711,False,False,True,False,False,False,
266,21-72712,False,False,False,False,False,False,Education
267,21-72715,False,False,True,False,False,False,
268,21-72716,False,False,False,False,False,False,Société Publique Locale d'Aménagement
269,21-72717,False,False,True,False,False,False,
270,21-72718,False,False,False,False,False,False,Société Anonyme d'Economie Mixte
271,21-72719,False,True,False,False,False,False,
272,21-72721,False,False,True,False,False,False,
273,21-72724,False,False,True,False,False,False,
274,21-72727,False,False,True,False,False,False,
275,21-72728,False,False,False,False,True,False,
276,21-72730,False,False,False,True,False,False,
277,21-72731,False,False,False,False,True,False,
278,21-72733,False,False,True,False,False,False,
279,21-72734,False,False,True,False,False,False,
280,21-72736,False,False,True,False,False,False,
281,21-72737,False,False,True,False,False,False,
282,21-72741,False,False,True,False,False,False,
283,21-72753,False,False,True,False,False,False,
284,21-72756,False,False,True,False,False,False,
285,21-72757,False,False,True,False,False,False,
286,21-72760,False,False,True,False,False,False,
287,21-72763,False,False,True,False,False,False,
288,21-72764,False,False,True,False,False,False,
289,21-72765,True,False,False,False,False,False,
290,21-72768,False,False,True,False,False,False,
291,21-72769,False,False,True,False,False,False,
292,21-72770,False,False,True,False,False,False,
293,21-72773,False,False,True,False,False,False,
294,21-72785,False,False,True,False,False,False,
295,21-72786,False,False,True,False,False,False,
296,21-72787,False,False,True,False,False,False,
297,21-72798,False,False,True,False,False,False,
298,21-72801,True,False,False,False,False,False,
299,21-72804,False,False,False,False,True,False,
300,21-72806,False,False,False,False,False,False,établissement public administratif
301,21-72807,False,False,False,False,True,False,
302,21-72813,True,False,False,False,False,False,
303,21-72815,False,False,True,False,False,False,
304,21-72819,False,False,False,False,True,False,
305,21-72824,False,False,True,False,False,False,
306,21-72825,False,False,False,False,False,False,autre
307,21-72827,False,False,True,False,False,False,
308,21-72828,False,False,True,False,False,False,
309,21-72831,False,False,False,False,True,False,
310,21-72837,False,False,True,False,False,False,
311,21-72847,False,False,True,False,False,False,
312,21-72849,False,False,True,False,False,False,
313,21-72854,False,False,False,True,False,False,
314,21-72855,True,False,False,False,False,False,
315,21-72857,False,False,True,False,False,False,
316,21-72861,False,False,True,False,False,False,
317,21-72867,False,False,False,False,True,False,
318,21-72870,False,False,False,False,True,False,
319,21-72872,False,False,False,False,True,False,
320,21-72874,False,False,True,False,False,False,
321,21-72876,False,False,True,False,False,False,
322,21-72877,False,False,False,False,False,False,ORGANISME DE SECURITE SOCIALE
323,21-72878,False,False,False,False,True,False,
324,21-72882,False,False,True,False,False,False,
325,21-72887,False,False,False,False,True,False,
326,21-72890,True,False,False,False,False,False,
327,21-72893,False,False,True,False,False,False,
328,21-72894,False,False,False,False,False,False,autre
329,21-72895,False,False,False,False,True,False,
330,21-72896,False,False,False,False,True,False,
331,21-72898,False,False,True,False,False,False,
332,21-72901,False,False,False,False,False,False,établissement public administratif
333,21-72902,False,False,False,False,False,False,autre
334,21-72903,True,False,False,False,False,False,
335,21-72906,False,False,False,False,True,False,
336,21-72908,False,False,False,False,True,False,
337,21-72911,False,False,True,False,False,False,
338,21-72921,False,False,True,False,False,False,
339,21-72926,True,False,False,False,False,False,
340,21-72936,False,False,True,False,False,False,
341,21-72937,False,False,True,False,False,False,
342,21-72938,False,False,False,False,True,False,
343,21-72940,True,False,False,False,False,False,
344,21-72944,False,False,False,False,False,False,COMMUNAUTE DE COMMUNES
345,21-72945,False,False,True,False,False,False,
346,21-72947,False,False,False,False,True,False,
347,21-72949,True,False,False,False,False,False,
348,21-72950,True,False,False,False,False,False,
349,21-72951,True,False,False,False,False,False,
350,21-72954,True,False,False,False,False,False,
351,21-72963,False,False,False,False,False,False,CENTRE HOSPITALIER
352,21-72964,False,False,False,False,True,False,
353,21-72967,False,False,True,False,False,False,
354,21-72968,False,False,False,False,True,False,
355,21-72975,False,False,True,False,False,False,
356,21-72976,False,False,True,False,False,False,
357,21-72979,False,False,False,False,False,False,COMMUNE
358,21-72983,False,False,False,False,False,False,chu
359,21-72986,False,False,True,False,False,False,
360,21-72987,False,False,False,False,False,False,Groupement de Coopération Sanitaire
361,21-72993,False,False,False,False,False,False,autre
362,21-72995,False,False,True,False,False,False,
363,21-72996,False,False,True,False,False,False,
364,21-72998,False,False,True,False,False,False,
365,21-73003,False,False,False,False,False,False,Santé
366,21-73004,False,False,False,False,False,False,EPS
367,21-73007,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
368,21-73008,False,False,True,False,False,False,
369,21-73010,True,False,False,False,False,False,
370,21-73012,False,False,False,False,True,False,
371,21-73013,True,False,False,False,False,False,
372,21-73014,False,False,False,False,False,False,Chambre de commerce et d'industrie
373,21-73017,False,False,True,False,False,False,
374,21-73024,False,False,True,False,False,False,
375,21-73030,False,False,False,False,True,False,
376,21-73033,False,False,True,False,False,False,
377,21-73034,True,False,False,False,False,False,
378,21-73036,False,False,True,False,False,False,
379,21-73040,False,False,True,False,False,False,
380,21-73044,False,False,True,False,False,False,
381,21-73048,False,False,False,False,True,False,
382,21-73049,False,False,True,False,False,False,
383,21-73053,False,False,True,False,False,False,
384,21-73064,False,False,False,False,True,False,
385,21-73067,False,False,True,False,False,False,
386,21-73070,False,False,True,False,False,False,
387,21-73072,False,False,False,False,True,False,
388,21-73073,False,False,False,False,False,False,autre
389,21-73077,False,False,False,True,False,False,
390,21-73080,False,False,True,False,False,False,
391,21-73081,False,False,True,False,False,False,
392,21-73086,False,False,False,False,True,False,
393,21-73089,False,False,False,False,True,False,
394,21-73090,False,False,False,False,False,False,autre
395,21-73091,False,False,False,False,True,False,
396,21-73093,False,False,False,False,True,False,
397,21-73094,False,False,True,False,False,False,
398,21-73096,False,False,False,False,True,False,
399,21-73097,False,False,False,False,True,False,
400,21-73098,True,False,False,False,False,False,
401,21-73101,False,False,False,False,True,False,
402,21-73102,False,False,False,False,True,False,
403,21-73104,False,False,False,False,False,False,EPCI
404,21-73115,False,False,False,False,False,False,cté d'agglomération
405,21-73118,True,False,False,False,False,False,
406,21-73119,False,False,False,False,False,False,EHPAD
407,21-73120,False,False,True,False,False,False,
408,21-73121,False,False,True,False,False,False,
409,21-73124,False,False,False,False,True,False,
410,21-73127,False,False,False,False,False,False,autre
411,21-73135,False,False,True,False,False,False,
412,21-73138,False,False,True,False,False,False,
413,21-73139,False,False,False,False,True,False,
414,21-73140,False,False,False,False,False,False,EPIC
415,21-73142,False,False,False,False,False,False,OPH
416,21-73144,False,False,False,False,False,False,Établissement public à caractère scientifique culturel et professionnel
417,21-73146,False,False,False,False,True,False,
418,21-73147,False,False,True,False,False,False,
419,21-73148,False,False,True,False,False,False,
420,21-73150,False,False,False,False,True,False,
421,21-73151,False,False,True,False,False,False,
422,21-73152,False,False,True,False,False,False,
423,21-73167,False,False,True,False,False,False,
424,21-73172,False,False,False,False,True,False,
425,21-73173,False,False,False,True,False,False,
426,21-73174,False,False,False,False,True,False,
427,21-73182,False,False,False,False,True,False,
428,21-73184,False,False,False,False,True,False,
429,21-73205,False,False,False,False,False,False,Protection des biens et des services
430,21-73207,False,False,False,False,False,False,Santé
431,21-73208,False,False,False,False,False,False,Société Anonyme d'Habitations à Loyer Modéré
432,21-73210,True,False,False,False,False,False,
433,21-73212,False,False,True,False,False,False,
434,21-73218,False,False,True,False,False,False,
435,21-73224,True,False,False,False,False,False,
436,21-73225,False,False,True,False,False,False,
437,21-73226,True,False,False,False,False,False,
438,21-73232,False,False,False,True,False,False,
439,21-73234,False,False,False,True,False,False,
440,21-73235,False,False,True,False,False,False,
441,21-73237,False,False,False,False,True,False,
442,21-73238,True,False,False,False,False,False,
443,21-73261,False,False,False,False,False,False,autre
444,21-73262,False,False,False,False,True,False,
445,21-73263,False,False,False,False,True,False,
446,21-73264,False,False,True,False,False,False,
447,21-73266,False,False,False,False,False,False,autre
448,21-73269,False,False,False,False,False,False,Etablissement public de santé
449,21-73271,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
450,21-73272,False,False,False,True,False,False,
451,21-73273,False,False,False,False,False,False,Etablissement de santé
452,21-73277,False,False,False,False,True,False,
453,21-73279,True,False,False,False,False,False,
454,21-73281,False,False,True,False,False,False,
455,21-73289,False,False,True,False,False,False,
456,21-73290,False,False,True,False,False,False,
457,21-73291,False,False,False,False,True,False,
458,21-73292,True,False,False,False,False,False,
459,21-73297,False,False,False,False,False,False,EPCI
460,21-73298,False,False,False,False,True,False,
461,21-73299,False,False,False,False,False,False,EPCI
462,21-73303,True,False,False,False,False,False,
463,21-73305,False,False,False,False,False,False,EPCI
464,21-73313,False,False,True,False,False,False,
465,21-73316,False,False,False,False,False,False,Collectivité locale
466,21-73320,False,False,True,False,False,False,
467,21-73322,False,False,True,False,False,False,
468,21-73324,False,False,False,False,False,False,autre
469,21-73325,False,False,True,False,False,False,
470,21-73326,False,False,False,False,True,False,
471,21-73329,False,False,True,False,False,False,
472,21-73333,False,False,True,False,False,False,
473,21-73336,False,False,False,False,False,False,Collectivité territoriale
474,21-73338,False,False,True,False,False,False,
475,21-73340,False,False,True,False,False,False,
476,21-73344,False,False,True,False,False,False,
477,21-73346,True,False,False,False,False,False,
478,21-73347,False,False,False,False,False,False,EPCI
479,21-73349,False,False,True,False,False,False,
480,21-73351,False,False,True,False,False,False,
481,21-73355,False,False,True,False,False,False,
482,21-73357,False,False,True,False,False,False,
483,21-73365,False,False,False,False,True,False,
484,21-73369,False,False,False,False,False,False,Activité Portuaire
485,21-73382,False,False,True,False,False,False,
486,21-73385,True,False,False,False,False,False,
487,21-73387,False,False,False,False,True,False,
488,21-73388,True,False,False,False,False,False,
489,21-73390,False,False,False,False,False,False,Organisme de sécurité sociale
490,21-73391,True,False,False,False,False,False,
491,21-73392,False,False,True,False,False,False,
492,21-73396,False,False,False,False,False,False,Organisme de droit privé de la Mutualité Sociale Agricole (MSA)
493,21-73398,False,False,False,False,False,False,Collectivté territoriale
494,21-73399,False,False,True,False,False,False,
495,21-73402,False,False,True,False,False,False,
496,21-73405,False,False,True,False,False,False,
497,21-73415,False,False,False,False,True,False,
498,21-73421,False,False,True,False,False,False,
499,21-73422,False,False,False,False,True,False,
500,21-73427,False,False,False,False,True,False,
501,21-73428,False,False,True,False,False,False,
502,21-73429,False,False,False,False,True,False,
503,21-73430,False,False,True,False,False,False,
504,21-73431,False,False,True,False,False,False,
505,21-73433,False,False,False,False,True,False,
506,21-73440,False,False,False,False,False,False,autre
507,21-73441,False,False,True,False,False,False,
508,21-73443,False,False,False,False,True,False,
509,21-73444,False,False,False,False,False,False,Activités portuaires
510,21-73447,False,False,True,False,False,False,
511,21-73449,False,False,True,False,False,False,
512,21-73450,True,False,False,False,False,False,
513,21-73451,True,False,False,False,False,False,
514,21-73453,False,False,False,False,False,False,Organisme de Sécurité Sociale
515,21-73455,False,False,True,False,False,False,
516,21-73458,False,False,False,False,True,False,
517,21-73460,True,False,False,False,False,False,
518,21-73465,False,False,False,False,True,False,
519,21-73468,True,False,False,False,False,False,
520,21-73474,False,False,False,False,False,False,Santé
521,21-73475,False,False,True,False,False,False,
522,21-73478,False,False,False,False,False,False,Organisme de Sécurité Sociale
523,21-73480,False,False,False,False,True,False,
524,21-73481,False,False,False,False,False,False,mairie
525,21-73483,False,False,True,False,False,False,
526,21-73486,False,False,True,False,False,False,
527,21-73489,False,False,True,False,False,False,
528,21-73493,False,False,False,False,True,False,
529,21-73494,False,False,True,False,False,False,
530,21-73498,False,False,False,False,True,False,
531,21-73499,False,False,True,False,False,False,
532,21-73502,False,False,False,False,True,False,
533,21-73503,False,False,False,False,False,False,autre
534,21-73504,False,False,False,False,True,False,
535,21-73505,False,False,False,False,True,False,
536,21-73507,True,False,False,False,False,False,
537,21-73508,False,False,False,False,False,False,COMMUNAUTE DE COMMUNES
538,21-73509,False,False,False,False,False,False,Syndicat mixte
539,21-73513,True,False,False,False,False,False,
540,21-73517,True,False,False,False,False,False,
541,21-73521,False,False,True,False,False,False,
542,21-73523,False,False,True,False,False,False,
543,21-73528,False,False,True,False,False,False,
544,21-73533,False,False,False,False,False,False,Office Public de l'Habitat
545,21-73534,True,False,False,False,False,False,
546,21-73538,False,False,False,False,True,False,
547,21-73540,False,False,True,False,False,False,
548,21-73544,False,False,True,False,False,False,
549,21-73545,False,False,False,False,False,False,Syndicat mixte fermé à la carte
550,21-73547,False,False,False,False,True,False,
551,21-73556,False,False,False,False,True,False,
552,21-73562,False,False,True,False,False,False,
553,21-73564,False,False,False,False,False,False,bailleur social
554,21-73565,False,False,True,False,False,False,
555,21-73568,False,False,False,False,True,False,
556,21-73569,True,False,False,False,False,False,
557,21-73574,False,False,False,False,False,False,Conseil départemental
558,21-73586,False,False,True,False,False,False,
559,21-73587,False,False,True,False,False,False,
560,21-73588,False,False,True,False,False,False,
561,21-73589,False,False,False,True,False,False,
562,21-73592,False,False,True,False,False,False,
563,21-73603,False,False,False,False,True,False,
564,21-73606,False,False,False,False,True,False,
565,21-73607,False,False,False,False,False,False,autre
566,21-73611,False,False,True,False,False,False,
567,21-73612,True,False,False,False,False,False,
568,21-73613,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
569,21-73618,False,False,True,False,False,False,
570,21-73620,False,False,True,False,False,False,
571,21-73625,False,False,False,False,False,False,Etablissement public
572,21-73627,False,False,True,False,False,False,
573,21-73628,True,False,False,False,False,False,
574,21-73636,True,False,False,False,False,False,
575,21-73640,False,False,False,False,True,False,
576,21-73642,False,False,False,False,True,False,
577,21-73643,False,False,True,False,False,False,
578,21-73647,False,False,True,False,False,False,
579,21-73649,False,False,False,False,True,False,
580,21-73652,False,False,False,False,False,False,Etablissement public d'aménagement
581,21-73655,True,False,False,False,False,False,
582,21-73658,False,False,False,True,False,False,
583,21-73659,False,False,False,False,False,False,Etablissement public d'aménagement
584,21-73660,True,False,False,False,False,False,
585,21-73661,False,False,False,False,True,False,
586,21-73665,False,False,True,False,False,False,
587,21-73668,False,False,False,False,False,False,"Établissement public à caractère scientifique, culturel et professionnel (EPSCP)"
588,21-73670,False,False,False,False,True,False,
589,21-73671,False,False,True,False,False,False,
590,21-73673,False,False,False,False,True,False,
591,21-73677,False,False,True,False,False,False,
592,21-73681,True,False,False,False,False,False,
593,21-73687,False,False,False,False,False,False,SAEML
594,21-73699,True,False,False,False,False,False,
595,21-73700,False,False,True,False,False,False,
596,21-73701,False,False,False,False,True,False,
597,21-73706,False,False,True,False,False,False,
598,21-73707,False,False,True,False,False,False,
599,21-73710,False,False,False,False,False,False,Commune
600,21-73711,False,False,True,False,False,False,
601,21-73713,False,False,False,False,True,False,
602,21-73714,True,False,False,False,False,False,
603,21-73715,False,False,False,False,False,False,Etablissement Public de Santé
604,21-73716,False,False,True,False,False,False,
605,21-73717,False,False,False,False,False,False,Etablissement public de santé
606,21-73722,False,False,False,False,False,False,Santé
607,21-73724,False,False,False,False,False,False,SAEML
608,21-73725,False,False,False,False,False,False,Etablissement Public de Santé
609,21-73726,True,False,False,False,False,False,
610,21-73740,False,False,False,False,True,False,
611,21-73741,True,False,False,False,False,False,
612,21-73742,False,False,False,False,True,False,
613,21-73745,False,False,True,False,False,False,
614,21-73749,False,False,False,False,True,False,
615,21-73753,True,False,False,False,False,False,
616,21-73756,False,False,False,False,True,False,
617,21-73757,False,False,False,False,True,False,
618,21-73759,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
619,21-73763,False,False,True,False,False,False,
620,21-73767,False,False,True,False,False,False,
621,21-73768,False,False,True,False,False,False,
622,21-73774,False,False,False,False,True,False,
623,21-73782,False,False,False,False,False,False,chu
624,21-73783,False,False,False,False,True,False,
