BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
21-138283,"Chaque paiement fera l'objet d'une retenue de garantie au taux de 5,00 %",Le règlement des dépenses se fera par virement administratif. Le présent marché est financé sur les ressources propres de l'établissement,"Le marché pourra être conclu :- soit avec des entreprises agissant seules- soit avec un groupement d'entreprises solidairesEn cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138288,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138289,,,"Forme de votre candidature&#8239;: seul ou en groupement d'opérateurs économiques (cotraitance), et le cas échéant, l'habilitation du mandataire par les autres membres du groupement.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-138290,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138293,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138295,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-138296,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138298,sans objet.,"Articles R 2191-1 à 63 et R 2192-10 à 37 du Code de la commande publique. Les comptes seront réglés dans les conditions du CCAG-FCS dans un délai global de 30 jours par virement administratif. Le taux des intérêts moratoires sera celui du taux d'intérêt de la principale facilité de refinancement appliquée par la Banque centrale européenne à son opération de refinancement principal la plus récente effectuée avant le premier jour de calendrier du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de huit points. L'indemnité forfaitaire pour frais de recouvrement est quant à elle fixée à 40 euros. Concernant les lots no1 à 3, les prix des marchés subséquents conclus sur le fondement du présent accord-cadre seront fermes et non actualisables sous réserve des stipulations particulières concernant les prix de référence communiqués lors de la conclusion de cet accord cadre. Concernant les lots no4 et 5, les prix pourront être révisés annuellement lors de l'ouverture de la période de reconduction envisagée. Les marchés subséquents et bons de commande découlant de cet accord cadre sont autofinancés à 100 % sur le budget communal.","Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire de l'accord-cadre. En cas de groupement conjoint, le pouvoir adjudicateur souhaite toutefois que ce mandataire soit solidaire du groupement. Si le groupement attributaire est d'une forme différente, il pourra se voir contraint d'assurer sa transformation pour se conformer au souhait du pouvoir adjudicateur. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.",False,False,Celles mentionnées dans le dossier de consultation des entreprises.,False,True,False,CF_NIV_SUIV,['FR'],
21-138299,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138300,,-Virement administratif et selon les dispositions du Code des assurances.-Le financement du marché sera effectué sur le budget de fonctionnement de l'établissement.,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138301,Les prescriptions relatives au cautionnement et aux garanties sont mentionnées dans le cahier des clauses administratives particulières (CCAP).,Les sommes dues au titre du marché seront réglées dans un délai de 30 jours.,"La CCPT n'exige pas une forme quelconque pour la présentation d'une candidature ou d'une offre. Cependant, si le marché est attribué à un groupement conjoint, il pourra être exigé du groupement titulaire d'adopter la forme juridique du groupement solidaire.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-138303,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138304,Garantie à première demande à fournir pour le paiement de l'avance et en substitution de la retenue de garantie,Les prestations sont financées sur les fonds propres de la Ville de VITRY-LE-FRANCOIS. Les crédits sont inscrits au budget primitif 2021 sous l'imputation 025 2315 H010. Paiement effectué en application des dispositions du décret no2012-1246 du 7 novembre 2012 relatif à la gestion budgétaire et comptable publique et des articles R.2192-1 à 36 du Code de la Commande Publique. Paiement par mandat administratif sous 30 jours.,Aucune forme imposée à l'attributaire du marché. Interdiction aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements,False,False,Les conditions d'exécution des prestations comportent des éléments à caractère social qui prennent en compte les objectifs de développement durable (application d'une d'insertion sociale promouvant l'emploi selon modalités fixées au CCAP).Les conditions d'exécution des prestations comportent aussi des éléments à caractère environnemental qui prennent en compte les objectifs de développement durable (modalités fixées au CCAP).,False,True,False,CF_NIV_SUIV,['FR'],
21-138306,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138309,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138310,,"Le marché est financé sur le budget propre de l'Université Gustave Eiffel.Le mode de règlement choisi par l'administration est le virement sur présentation de factures. Le délai global de paiement est de trente jours. Conformément aux stipulations du décret no2013-269 du 29 mars 2013 relatif à la lutte contre les retards de paiement, le dépassement du délai de paiement ouvre de plein droit et sans autre formalité pour le Titulaire le bénéfice d'intérêts moratoires à compter du jour suivant l'expiration du délai, sous réserve que le règlement ne soit pas différé du fait d'une défaillance constatée dans la prestation.",,False,False,,False,False,False,CF_NIV_SUIV,,
21-138311,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
21-138312,,,,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-138314,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138316,aucune clause de garantie financière se sera appliquée,mandat administratif suivi d'un virement imputé sur le budget général de la collectivité,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-138317,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138318,"Aucune clause de garantie financière ne sera appliquée.Concernant l'avance, le titulaire, sauf s'il s'agit d'un organisme public, doit justifier de la constitution d'une caution personnelle et solidaire ou d'une garantie à première demande à concurrence de 100,0 % du montant de l'avance.",Les sommes dues au(x) titulaire(s) seront payées dans un délai global de 30 jours à compter de la date de réception des demandes de paiement imputées sur le budget général de la collectivité.,Aucune forme juridique n'est imposée.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-138321,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
21-138322,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-138324,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-138325,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138326,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138327,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138328,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138329,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138330,,Les prestations seront financées selon les modalités suivantes : Les prestations objet du présent contrat seront rémunérées dans les conditions fixées par les règles de la comptabilité publique. Elles seront financées sur le budget de l'entité ayant émis le bon de commande et seront rémunérées selon les prescriptions du présent contrat et en application du décret no 2012-1246 du 7 novembre 2012 relatif à la gestion budgétaire et comptable publique et aux articles L 2191-2 à 4 et R. 2191-3 à 31 du Code de la Commande Publique. Les factures seront payées par les soins de Monsieur le Trésorier principal de Limoges-Municipale sur le compte bancaire dont les coordonnées auront été fournies par le prestataire,,False,False,"L'exécution des prestations débute à compter de la date fixée par ordre de service.Une retenue de garantie est prévue au contrat. Elle peut être remplacée par une garantie à première demande.Le contrat prévoit le versement d'une avance, avec obligation de constituer une garantie à première demande en contrepartie.Les prestations sont réglées par des prix forfaitaires.Les prix sont fermes.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.La consultation comporte des conditions d'exécution à caractère environnemental détaillées au cahier des charges.Les prestations objet du présent contrat seront rémunérées dans les conditions fixées par les règles de la comptabilité publique. Elles seront financées sur le budget de l'entité ayant émis le bon de commande et seront rémunérées selon les prescriptions du présent contrat et en application du décret no 2012-1246 du 7 novembre 2012 relatif à la gestion budgétaire et comptable publique et aux articles L 2191-2 à 4 et R. 2191-3 à 31 du Code de la Commande Publique. Les factures seront payées par les soins de Monsieur le Trésorier principal de Limoges-Municipale sur le compte bancaire dont les coordonnées auront été fournies par le prestataire",False,True,False,CF_NIV_SUIV,['FR'],
21-138338,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138340,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-138341,,Emprunt / fonds propres pour les dépenses d'investissement,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138342,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138343,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138344,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138346,,,,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-138348,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138349,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138350,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138351,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-138353,,Budget communautaire général ou annexes.Paiement sous 30 jours.Les prix sont Fermes dans les conditions fixées dans le Cahier des Clauses Administratives Particulières.,Groupement conjoint.,False,False,,False,True,False,CF_NIV_SUIV,,
21-138355,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138360,,"le financement de l'opération provient de fonds propres de l'oph. Le paiement s'effectue par virement bancaire, dans un délai global de paiement de 30 jours maximum.","le marché sera attribué à une entreprise individuelle ou à un groupement solidaire ou conjoint d'entreprises.Conformément aux articles R2142-19 et suivants du Code de la Commande Publique, les opérateurs économiques sont autorisés à se porter candidat sous forme de groupement solidaire ou de groupement conjoint, sous réserve du respect des règles relatives à la concurrence.Si un groupement conjoint se voit attribuer le marché, il devra se changer en groupement solidaire.En, effet, au vu de la technicité des prestations la solidarité permettra d'assurer, quelle que soit la défaillance de l'un des cotraitants dans l'exécution de ses obligations (dépôt de bilan, maladie, retards...), l'exécution du marché au même prix et sa garanti par l'ensemble des cotraitants, en cas de groupement solidaire.",False,False,les candidats ne pourront pas se présenter en agissant à la fois :- en qualité de candidats individuels et de membres d'un ou de plusieurs groupement ;- en qualité de membres de plusieurs groupements.,False,True,False,CF_NIV_SUIV,['FR'],
21-138362,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138363,,"Le marché prend la forme d'un marché ordinaire à prix global et forfaitaire.- les prix seront fermes non actualisables pour la fourniture, pose et mise en service du matériel.- les prix seront révisés annuellement par application d'une formule représentative de l'évolution du coût de la prestation pour la maintenance.Le paiement sera effectué par virement bancaire dans un délai maximum de 30 jours sur le budget du Syndicat mixte.","l'offre, qu'elle soit présentée par une seule entreprise ou par un groupement, devra indiquer tous les sous-traitants connus lors de son dépôt. Elle devra également indiquer les prestations (et leur montant) dont la sous-traitance est envisagée, la dénomination et la qualité des sous-traitants qui l'exécuteront à la place du titulaire. Aucune forme de groupement n'est imposé par le pouvoir adjudicateur.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois:- en qualité de candidats individuels et de membres d'un ou plusieurs groupements;- en qualité de membres de plusieurs groupements.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-138364,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138365,,- financement : ressources propres de la Métropole de Lyon.- paiement par virement administratif selon les règles de la comptabilité publique française dans un délai de 30 jours maximum- prix révisable- avance- acomptes,forme libre,False,False,- le marché comporte des conditions d'exécution à caractère environnemental,False,True,False,CF_NIV_SUIV,['FR'],
21-138369,,Se reporter au règlement de la consultation,Se reporter au règlement de la consultation,False,False,,False,True,False,CF_NIV_SUIV,,
21-138370,Pas de cautionnement ou de garanties exigés,Les prestations seront financées par les ressources budgétaires. Les sommes dues au(x) titulaire(s) du marché seront payées dans un délai global de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes.,"L'offre pourra être présentée par un seul opérateur économique ou par un groupement d'opérateurs économiques. Un même opérateur économique ne peut pas être mandataire de plus d'un groupement pour un même marché (R. 2142-23 du code de la commande publique). en cas de groupement, la forme souhaitée par le pouvoir adjudicateur est un groupement conjoint avec mandataire solidaire. Si le groupement attributaire du marché est d'une forme différente, il pourra se voir contraint d'assurer sa transformation pour se conformer au souhait du pouvoir adjudicateur tel qu'il est indiqué ci-dessus. il est interdit aux candidats de présenter plusieurs offres en agissant à la fois : - en qualité de membres de plusieurs groupements - en qualité de candidats individuels et de membres d'un ou plusieurs groupements.",False,False,"La proposition de variantes à l'initiative des candidats est autorisée par le pouvoir adjudicateur.Les variantes facultatives pourront porter sur le type de fondation et les dispositifs provisoires correspondants. La solution alternative sera décrite précisément par le candidat dans son mémoire technique.Exigences pour les variantes :- Capacité portante adaptée aux charges permanentes et charges d'exploitation fixées dans le CCTP- Durabilité conforme aux spécifications du CCTP- Non déstructuration des structures existantes conservées (maçonneries, murs, ...)- Coûts et délais optimisésLes offres variantes doivent obligatoirement être accompagnées d'une offre de base (fondations par micropieux) conforme aux prescriptions du CCTP et au bordereau de prix.",False,False,False,CF_NIV_SUIV,['FR'],
21-138371,,Paiement par virement administratif selon les modalités de la réglementation en matière de comptabilité publique en vigueur.,"Conformément aux articles R2142-19 à R2142-27 et L2142-8 du code de la commande publique, les candidats peuvent se présenter en agissant à la fois en qualité de candidat individuel ou en qualité de membre d'un ou plusieurs groupements.En cas de groupement, la forme souhaitée par le Pouvoir Adjudicateur est un groupement conjoint avec mandataire solidaire.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138372,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138374,,"Budget de l'acheteur public, mandat administratif dans les délais légaux (l'avis de la première échéance sera adressé en même temps que le contrat)",,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138375,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138376,Retenue de garantie de 5 % qui peut être remplacée par une garantie à première demande.,"Les prestations su marché seront financées par autofinancement d'Angers Loire Métropole, complété, le cas échéant, par des ressources externes. Délai global de paiement de 30 jours par virement administratif. Avance de 10 % versée dans les conditions fixées au contrat. Garantie à première demande à concurrence de 100 % du montant de l'avance. Prix révisable mensuellement.",Groupement conjoint avec mandataire solidaire.,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-138377,,"LA VILLE DE LOUVROIL participe depuis le 1er janvier 2013 aux cotisations complémentaires "" prévoyance "" de ses agents et souhaite maintenir sa participation : Cette participation sera versée directement à l'agent sur sa Fiche de Paie.La cotisation totale mensuelle sera prélevée directement sur le salaire de l'Agent et reversée par virement à l'Assureur.",Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138380,,,,False,False,,False,True,False,CF_NIV_SUIV,,
21-138381,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138383,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138384,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138385,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138386,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138387,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138389,,,,False,False,"L'exécution des prestations débute à compter de la date fixée par ordre de service.Aucune clause de garantie financière prévue.Aucune avance prévue.Les prestations sont réglées par des prix forfaitaires.Les prix sont actualisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.Les prestations seront financées sur les ressources propres du Département de l'Isère, y compris les emprunts",False,True,False,CF_NIV_SUIV,['FR'],
21-138390,,,,False,False,,False,True,False,CF_NIV_SUIV,,
21-138391,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138392,,Paiement sur les ressources propres de la ville-section investissement,Aucune forme juridique n'est imposée,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138393,,,,False,False,"L'exécution des prestations débute à compter de la date de notification du contrat.Aucune clause de garantie financière prévue.Le contrat prévoit le versement d'une avance, avec obligation de constituer une garantie à première demande ou une caution personnelle et solidaire en contrepartie.Les prestations sont réglées par des prix unitaires.Les prix sont fermes.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.Sur fonds propres de la Collectivité",False,True,False,CF_NIV_SUIV,['FR'],
21-138394,,,,False,False,"L'exécution des prestations débute à compter de la date de notification du contrat.Une retenue de garantie est prévue au contrat. Elle peut être remplacée par une garantie à première demande.Le contrat prévoit le versement d'une avance, sans obligation de constituer une garantie financière pour en bénéficier.Les prestations sont réglées par des prix forfaitaires.Les prix sont actualisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.La consultation comporte des conditions d'exécution à caractère social détaillées au cahier des charges.La consultation comporte des conditions d'exécution à caractère environnemental détaillées au cahier des charges.La consultation comporte des conditions d'exécution à caractère social et environnemental détaillées au cahier des charges.",False,True,False,CF_NIV_SUIV,['FR'],
21-138395,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138399,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138402,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-138403,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138407,,- fonds propres- règlement par mandat administratif suivi d'un virement bancaire sous un délai global de paiement à 30 Jours.- taux intérêt : taux d'intérêt de la principale facilité de refinancement appliquée par la banque centrale européenne. - Le comptable assignataire est le Payeur Départemental de Rouen.,,False,False,,False,True,True,CF_NIV_SUIV,,
21-138409,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138413,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
21-138417,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138418,aucune,"L'Acheteur finance l'intégralité du marché sur ses fonds propres et applique le délai global de paiement prévu à l'article 1er du décret no 2013-269 du 29 mars 2013 relatif à la lutte contre les retards de paiement dans les contrats de la commande publique, soit 30 jours.Conformément à l'article 8 du décret no 2013-269 précité, en cas de paiement d'intérêts moratoires, le taux des intérêts moratoires est égal au taux d'intérêt appliqué par la BCE à ses opérations principales de refinancement les plus récentes, en vigueur au premier jour du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de huit points de pourcentage.","L'offre, qu'elle soit présentée par une seule entreprise ou par un groupement, devra indiquer tous les sous-traitants connus lors de son dépôt. Elle devra également indiquer les prestations et leur montant dont la sous-traitance est envisagée, la dénomination et la qualité des sous-traitants qui l'exécuteront à la place du Titulaire.Le marché pourra être attribué à une seule entreprise ou à un groupement d'entreprises. Aucune forme particulière de groupement n'est imposée. Toutefois, en cas de groupement conjoint, le mandataire sera solidaire.En vertu des articles R2142-1 et R2151-7 du CCP 2019, il est interdit aux candidats de présenter pour le marché plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou de plusieurs groupements, ou en qualité de membres de plusieurs groupements ou qualité de sous-traitant.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-138420,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-138421,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138422,"Retenue de garantie de 5,0 %, qui peut être remplacée par une garantie à première demande. Garantie à première demande couvrant 100,0 % du montant de l'avance.","Prestations réglées par un prix global forfaitaire Prix actualisables. Avance de 10,0 % accordée dans les conditions prévues au contrat. Délai global de paiement des prestations de 30 jours.",,False,False,Début d'exécution du marché à compter de la date fixée par ordre de service.,False,True,False,CF_NIV_SUIV,['FR'],
21-138423,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138425,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-138427,une garantie à première demande ou une caution personnelle et solidaire sera exigée en contrepartie de l'avance prévue à l'article R2191-3 du Code de la Commande Publique.,"le financement de l'opération provient de fonds propres. Le paiement s'effectue par virement bancaire, dans un délai global de paiement de 30 jours maximum.","l'accord-cadre sera attribué à une entreprise individuelle ou à un groupement solidaire ou conjoint d'entreprises. Conformément aux articles R2142-19 et suivants du Code de la commande publique, les opérateurs économiques sont autorisés à se porter candidat sous forme de groupement solidaire ou de groupement conjoint, sous réserve du respect des règles relatives à la concurrence.Si un groupement conjoint se voit attribuer l'accord-cadre, il devra se changer en groupement solidaire. En, effet, au vu de la technicité des prestations de l'accord-cadre la solidarité permettra d'assurer, quelle que soit la défaillance de l'un des cotraitants dans l'exécution de ses obligations (dépôt de bilan, maladie, retards...), l'exécution de l'accord-cadre au même prix et sa garantie par l'ensemble des cotraitants, en cas de groupement solidaire.",False,False,les candidats ne pourront pas se présenter en agissant à la fois :-En qualité de candidats individuels et de membres d'un ou de plusieurs groupement ;-En qualité de membres de plusieurs groupements.,False,True,False,CF_NIV_SUIV,['FR'],
21-138429,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
