BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
20-154005,False,False,True,False,False,False,
20-154015,True,False,False,False,False,False,
20-154024,False,False,False,False,True,False,
20-154154,False,False,True,False,False,False,
20-154166,False,False,True,False,False,False,
20-154231,False,False,False,False,True,False,
20-154241,False,False,False,False,True,False,
20-154362,False,False,True,False,False,False,
20-154378,True,False,False,False,False,False,
20-154479,False,False,False,False,False,False,EPCI
20-154514,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
20-154575,False,False,False,False,False,False,commune
20-154867,True,False,False,False,False,False,
20-154989,False,False,False,False,False,False,Etablissement de santé
20-155050,True,False,False,False,False,False,
20-155234,True,False,False,False,False,False,
20-155264,False,False,True,False,False,False,
20-155349,False,False,True,False,False,False,
20-155355,False,False,True,False,False,False,
20-155456,False,False,True,False,False,False,
20-155717,False,False,True,False,False,False,
20-155719,False,False,True,False,False,False,
20-155816,False,False,True,False,False,False,
20-155883,True,False,False,False,False,False,
20-155954,False,False,False,False,False,False,Collectivité Territoriale
20-156021,False,False,False,False,False,False,collectivité territoriale à statut particulier
20-156066,True,False,False,False,False,False,
20-156126,False,False,False,False,False,False,Organisme de sécurité sociale
20-156330,True,False,False,False,False,False,
20-156439,False,False,True,False,False,False,
20-156641,False,False,True,False,False,False,
20-156786,False,False,True,False,False,False,
20-156788,True,False,False,False,False,False,
20-156796,False,False,True,False,False,False,
20-156801,False,False,False,False,True,False,
20-156808,False,False,True,False,False,False,
20-156836,False,False,False,False,True,False,
20-156841,False,False,True,False,False,False,
20-156998,False,False,False,False,True,False,
20-157189,True,False,False,False,False,False,
20-157211,False,False,True,False,False,False,
20-157252,False,False,True,False,False,False,
20-157259,False,False,True,False,False,False,
20-157325,False,False,True,False,False,False,
20-157346,False,False,True,False,False,False,
20-157484,False,False,False,False,False,False,Collectivité territoriale à statut particulier
20-157499,False,False,False,False,True,False,
20-157512,False,False,True,False,False,False,
20-157521,False,False,True,False,False,False,
20-157788,True,False,False,False,False,False,
20-157803,False,False,True,False,False,False,
20-157813,False,False,False,False,False,False,epci
20-157882,False,False,True,False,False,False,
20-157976,False,False,False,False,False,False,Etablissement de santé
20-157983,False,False,True,False,False,False,
20-158058,False,False,True,False,False,False,
20-158082,False,False,True,False,False,False,
20-158088,False,False,False,False,False,False,EPCI
20-158130,False,False,True,False,False,False,
20-158134,False,False,False,False,True,False,
20-158184,False,False,False,False,True,False,
20-158197,False,False,True,False,False,False,
20-158268,False,False,False,False,True,False,
20-158301,False,False,False,False,True,False,
20-158312,False,False,False,False,True,False,
20-158325,False,False,False,False,False,False,Etablissement public de santé
20-158339,False,False,True,False,False,False,
20-158393,False,False,False,False,True,False,
20-158397,False,False,True,False,False,False,
20-158413,False,False,True,False,False,False,
20-158454,False,False,True,False,False,False,
20-158468,False,False,False,False,True,False,
20-158531,False,False,True,False,False,False,
20-158532,True,False,False,False,False,False,
20-158542,False,False,True,False,False,False,
20-158544,False,False,False,False,False,False,collectivité territoriale à statut particulier
20-158565,False,False,False,False,False,False,Collectivité territoriale à statut particulier
20-158569,False,False,False,False,False,False,Collectivité territoriale à statut particulier
20-158591,False,False,True,False,False,False,
20-158607,False,False,True,False,False,False,
20-158611,False,False,True,False,False,False,
20-158615,False,False,False,False,False,False,Etablissement public local
20-158624,False,True,False,False,False,False,
20-158643,False,False,True,False,False,False,
20-158654,False,False,False,False,True,False,
20-158655,False,False,False,False,True,False,
20-158667,False,False,True,False,False,False,
20-158697,False,False,True,False,False,False,
20-158765,False,False,False,False,True,False,
20-158767,False,False,True,False,False,False,
20-158774,False,False,True,False,False,False,
20-158802,False,False,True,False,False,False,
20-158816,False,False,False,False,True,False,
20-158830,False,False,False,False,True,False,
20-158872,False,False,True,False,False,False,
20-158873,False,False,True,False,False,False,
20-158874,False,False,False,False,False,False,Syndicat mixte
20-158876,False,False,False,False,False,False,collectivité
20-158878,False,False,True,False,False,False,
20-158880,False,False,False,False,False,False,Etablissement public de santé
20-158886,False,False,True,False,False,False,
20-158887,False,False,True,False,False,False,
20-158888,False,False,False,False,True,False,
20-158889,False,False,True,False,False,False,
20-158890,True,False,False,False,False,False,
20-158891,False,False,False,False,True,False,
20-158893,False,False,True,False,False,False,
20-158894,False,False,True,False,False,False,
20-158896,False,False,False,False,True,False,
20-158899,False,False,False,False,True,False,
20-158901,False,False,False,False,True,False,
20-158907,False,False,False,False,False,False,Etablissement public de santé
20-158908,False,False,False,False,True,False,
20-158909,False,False,True,False,False,False,
20-158911,False,False,False,False,True,False,
20-158913,False,False,False,False,True,False,
20-158915,False,False,False,False,True,False,
20-158916,False,False,False,False,False,False,Syndicat mixte
20-158922,False,False,True,False,False,False,
20-158928,False,False,False,False,True,False,
20-158929,False,False,False,False,True,False,
20-158930,False,False,False,False,True,False,
20-158932,False,False,False,False,True,False,
20-158935,False,False,False,False,True,False,
20-158936,False,False,True,False,False,False,
20-158937,False,False,False,False,True,False,
20-158938,False,False,True,False,False,False,
20-158939,False,False,True,False,False,False,
20-158941,False,False,False,False,True,False,
20-158944,False,False,False,False,True,False,
20-158945,True,False,False,False,False,False,
20-158947,True,False,False,False,False,False,
20-158948,False,False,True,False,False,False,
20-158949,True,False,False,False,False,False,
20-158951,False,False,False,False,True,False,
20-158953,True,False,False,False,False,False,
20-158956,False,False,True,False,False,False,
20-158957,False,False,False,False,False,False,Musée
20-158959,False,False,False,False,True,False,
20-158960,False,False,True,False,False,False,
20-158961,False,False,True,False,False,False,
20-158963,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
20-158965,False,False,False,False,True,False,
20-158967,False,False,False,False,False,False,Parlement - Sénat
20-158969,False,False,True,False,False,False,
20-158970,False,False,True,False,False,False,
20-158972,False,False,True,False,False,False,
20-158973,False,False,True,False,False,False,
20-158978,False,False,True,False,False,False,
20-158979,False,False,True,False,False,False,
20-158980,False,False,True,False,False,False,
20-158981,False,False,False,False,True,False,
20-158982,False,False,True,False,False,False,
20-158983,False,False,False,False,True,False,
20-158984,False,False,False,False,True,False,
20-158986,False,False,False,False,False,False,ETABLISSEMENT DE SANTE
20-158989,False,False,False,False,False,False,Etablissement public local
20-158991,False,False,True,False,False,False,
20-158993,False,False,False,False,True,False,
20-158994,False,False,True,False,False,False,
20-158995,False,False,False,False,True,False,
20-158996,False,False,True,False,False,False,
20-158997,False,False,True,False,False,False,
20-159002,False,False,True,False,False,False,
20-159003,False,False,False,False,True,False,
20-159004,False,False,True,False,False,False,
20-159007,False,False,True,False,False,False,
20-159009,False,False,False,False,True,False,
20-159010,False,False,True,False,False,False,
20-159011,False,False,True,False,False,False,
20-159012,False,False,False,False,True,False,
20-159013,False,False,True,False,False,False,
20-159014,False,False,True,False,False,False,
20-159015,False,False,False,False,False,False,autre
20-159017,False,False,True,False,False,False,
20-159018,False,False,False,False,True,False,
20-159019,False,False,False,False,True,False,
20-159024,False,False,True,False,False,False,
20-159025,False,False,False,False,False,False,santé
20-159026,False,False,False,False,False,False,Syndicat Mixte
20-159028,False,False,False,False,True,False,
20-159029,False,False,False,False,False,False,Etablissement public de santé
20-159030,False,True,False,False,False,False,
20-159034,False,False,False,False,False,False,ETABLISSEMENT SOCIAL ET MEDICO SOCIAL PUBLIC
20-159035,False,False,True,False,False,False,
20-159036,True,False,False,False,False,False,
20-159042,False,False,True,False,False,False,
20-159043,False,False,False,False,True,False,
20-159048,True,False,False,False,False,False,
20-159049,False,False,True,False,False,False,
20-159051,False,False,True,False,False,False,
20-159054,False,False,False,False,False,False,Organisme de droit privé chargée d'une mission de service public
20-159056,False,False,False,False,False,False,Etablissement de santé public
20-159059,False,False,True,False,False,False,
20-159060,False,False,True,False,False,False,
20-159062,False,False,True,False,False,False,
20-159063,False,False,True,False,False,False,
20-159064,False,False,False,False,True,False,
20-159065,False,False,False,False,False,False,EPIC
20-159066,True,False,False,False,False,False,
20-159067,False,False,False,False,False,False,Société d'Economie Mixte
20-159070,False,False,False,False,True,False,
20-159071,False,False,True,False,False,False,
20-159072,False,False,True,False,False,False,
20-159074,False,False,False,False,True,False,
20-159076,False,False,False,False,False,False,Préfecture
20-159077,True,False,False,False,False,False,
20-159079,False,False,True,False,False,False,
20-159082,False,False,False,False,True,False,
20-159084,False,False,False,False,False,False,L'Urssaf Ile de France est un organisme privé en charge d'une mission de service public
20-159085,False,False,False,False,False,False,Établissement public de santé
20-159087,False,False,False,False,True,False,
20-159089,False,False,False,False,True,False,
20-159095,False,False,True,False,False,False,
20-159096,False,False,True,False,False,False,
20-159098,False,False,True,False,False,False,
20-159099,False,False,True,False,False,False,
20-159101,False,False,True,False,False,False,
20-159102,False,False,False,False,True,False,
20-159105,False,False,False,False,False,False,EHPAD
20-159108,False,False,True,False,False,False,
20-159111,False,False,False,False,False,False,"Syndicat mixte, Collectivité territoriale"
20-159112,False,False,False,False,True,False,
20-159113,False,False,True,False,False,False,
20-159114,False,False,False,False,False,False,Office HLM
20-159115,False,False,True,False,False,False,
20-159118,False,False,False,False,False,False,Organisme protection sociale
20-159120,False,False,True,False,False,False,
20-159122,False,False,False,False,True,False,
20-159123,False,False,True,False,False,False,
20-159124,False,False,False,False,True,False,
20-159128,False,False,True,False,False,False,
20-159129,False,False,True,False,False,False,
20-159130,False,False,False,False,False,False,EPCI ETABLISSEMENT PUBLIC DE COOPERATION INTERCOMMUNALE
20-159131,False,False,True,False,False,False,
20-159132,False,False,True,False,False,False,
20-159133,False,False,True,False,False,False,
20-159135,True,False,False,False,False,False,
20-159137,False,False,False,False,False,False,société d'économie mixte
20-159138,False,False,False,False,True,False,
20-159140,False,False,True,False,False,False,
20-159141,False,False,True,False,False,False,
20-159143,False,False,False,False,True,False,
20-159145,False,False,False,False,True,False,
20-159146,False,False,False,False,True,False,
20-159147,False,False,False,False,True,False,
20-159148,False,False,True,False,False,False,
20-159149,False,False,True,False,False,False,
20-159150,False,False,True,False,False,False,
20-159152,False,False,True,False,False,False,
20-159154,False,False,True,False,False,False,
20-159158,False,False,False,False,True,False,
20-159162,False,False,True,False,False,False,
20-159163,False,False,False,False,True,False,
20-159164,False,False,True,False,False,False,
20-159165,False,False,False,False,False,False,Organisme de Sécurité sociale
20-159167,False,False,False,False,False,False,Organisme de Sécurité Sociale
20-159168,False,False,False,False,True,False,
20-159170,False,False,False,False,True,False,
20-159171,False,False,False,False,True,False,
20-159172,False,False,True,False,False,False,
20-159173,False,False,True,False,False,False,
20-159177,False,False,False,False,True,False,
20-159178,False,False,True,False,False,False,
20-159179,False,False,False,False,True,False,
20-159186,False,False,False,False,False,False,Chambre de Commerce et de l'Industrie Régionale
20-159187,False,False,True,False,False,False,
20-159190,False,False,False,False,True,False,
20-159191,False,False,True,False,False,False,
20-159197,False,False,True,False,False,False,
20-159200,False,False,False,False,True,False,
20-159201,False,False,False,False,False,False,GCS
20-159204,False,False,True,False,False,False,
20-159205,False,False,True,False,False,False,
20-159209,False,False,False,False,True,False,
20-159215,False,False,False,False,False,False,Etablissement Public National
20-159216,False,False,False,False,True,False,
20-159219,False,False,True,False,False,False,
20-159220,False,False,False,False,True,False,
20-159225,False,False,False,False,True,False,
20-159226,False,False,False,False,False,False,Établissement de santé
20-159227,False,False,False,False,False,False,GIE Informatique
20-159228,False,False,True,False,False,False,
20-159230,False,False,False,False,True,False,
20-159236,True,False,False,False,False,False,
20-159237,True,False,False,False,False,False,
20-159239,False,False,False,True,False,False,
20-159241,False,False,False,False,True,False,
20-159242,False,False,False,False,True,False,
20-159243,False,False,False,False,True,False,
20-159244,False,False,False,False,False,False,autre
20-159245,False,False,True,False,False,False,
20-159246,False,False,True,False,False,False,
20-159247,False,False,True,False,False,False,
20-159248,False,False,False,False,False,False,Exploitation d'un port de plaisance
20-159252,False,False,False,False,True,False,
20-159253,True,False,False,False,False,False,
20-159254,False,False,False,False,False,False,Établissement Public de Santé
20-159255,False,False,True,False,False,False,
20-159260,False,False,False,False,True,False,
20-159261,False,False,True,False,False,False,
20-159262,False,False,True,False,False,False,
20-159263,False,False,False,False,True,False,
20-159264,False,False,False,True,False,False,
20-159265,False,False,True,False,False,False,
20-159266,False,False,False,False,True,False,
20-159267,False,False,False,False,True,False,
20-159268,False,False,False,False,True,False,
20-159269,False,False,False,False,False,False,oph
20-159270,False,False,True,False,False,False,
20-159272,False,False,False,False,True,False,
20-159273,False,False,True,False,False,False,
20-159277,False,False,True,False,False,False,
20-159280,False,False,True,False,False,False,
20-159282,False,False,True,False,False,False,
20-159288,False,False,True,False,False,False,
20-159290,False,False,False,False,True,False,
20-159291,False,False,True,False,False,False,
20-159292,False,False,True,False,False,False,
20-159294,False,False,False,False,True,False,
20-159297,False,False,True,False,False,False,
20-159299,False,False,False,False,False,False,Protection sociale
20-159301,False,False,False,False,False,False,établissement public de santé
20-159303,False,False,False,False,False,False,SA HLM
20-159306,False,False,False,False,False,False,Etablissement Public National
20-159308,False,False,True,False,False,False,
20-159310,False,False,False,False,True,False,
20-159311,False,False,False,True,False,False,
20-159312,True,False,False,False,False,False,
20-159314,False,False,False,False,False,False,FCS
20-159317,False,False,True,False,False,False,
20-159319,False,False,True,False,False,False,
20-159320,False,False,False,False,True,False,
20-159321,False,False,True,False,False,False,
20-159324,False,False,True,False,False,False,
20-159328,False,False,False,False,True,False,
20-159330,False,False,True,False,False,False,
20-159331,False,False,True,False,False,False,
20-159332,False,False,False,False,True,False,
20-159333,False,False,False,False,True,False,
20-159335,False,False,True,False,False,False,
20-159338,False,False,True,False,False,False,
20-159339,False,False,False,False,False,False,Syndicat mixte
20-159340,False,False,True,False,False,False,
20-159342,False,False,True,False,False,False,
20-159345,False,False,False,False,True,False,
20-159347,False,False,False,False,False,False,autre
20-159349,False,False,True,False,False,False,
20-159350,False,False,False,False,True,False,
20-159352,False,False,True,False,False,False,
20-159354,False,False,True,False,False,False,
20-159358,False,False,True,False,False,False,
20-159359,True,False,False,False,False,False,
20-159360,False,False,True,False,False,False,
20-159361,False,False,True,False,False,False,
20-159362,False,False,True,False,False,False,
20-159369,False,False,True,False,False,False,
20-159370,False,False,True,False,False,False,
20-159376,True,False,False,False,False,False,
20-159378,False,False,True,False,False,False,
20-159379,False,False,True,False,False,False,
20-159381,False,False,True,False,False,False,
20-159382,False,False,False,False,False,False,Centre Hospitalier Universitaire de Caen
20-159385,False,False,True,False,False,False,
20-159387,False,False,True,False,False,False,
20-159389,False,False,False,False,False,False,EPS
20-159391,False,False,False,False,False,False,Collectivité territoriale
20-159394,False,False,False,False,False,False,centre hospitalier
20-159396,False,False,True,False,False,False,
20-159398,False,False,False,False,True,False,
20-159399,False,False,True,False,False,False,
20-159400,False,False,True,False,False,False,
20-159403,False,False,True,False,False,False,
20-159411,False,False,True,False,False,False,
20-159414,False,False,False,False,True,False,
20-159420,False,False,True,False,False,False,
20-159421,False,False,False,False,False,False,autre
20-159423,False,False,True,False,False,False,
20-159424,False,False,True,False,False,False,
20-159428,False,False,True,False,False,False,
20-159429,True,False,False,False,False,False,
20-159430,False,False,True,False,False,False,
20-159432,False,False,True,False,False,False,
20-159433,False,False,True,False,False,False,
20-159435,True,False,False,False,False,False,
20-159436,False,False,False,False,True,False,
20-159437,False,False,True,False,False,False,
20-159438,False,False,False,False,False,False,Etablissement public de santé
20-159443,False,False,False,False,False,False,autre
20-159445,False,False,False,True,False,False,
20-159447,True,False,False,False,False,False,
20-159448,False,False,False,False,False,False,Centre Hospitalier
20-159449,False,False,False,False,True,False,
20-159450,False,False,True,False,False,False,
20-159455,False,False,False,False,True,False,
20-159457,False,False,False,False,False,False,Etablissement Public Territorial
20-159458,False,False,True,False,False,False,
20-159460,False,False,False,False,False,False,autre
20-159461,False,False,False,False,False,False,autre
20-159463,False,False,False,False,True,False,
20-159464,False,False,False,False,True,False,
20-159465,False,False,True,False,False,False,
20-159466,False,False,True,False,False,False,
20-159469,False,False,False,False,True,False,
20-159470,False,False,True,False,False,False,
20-24013,False,False,False,False,False,False,Syndicat mixte ouvert
20-38441,False,False,True,False,False,False,
20-43673,False,False,False,False,True,False,
20-63318,False,False,False,False,True,False,
20-73247,False,False,False,False,False,False,SAEML
20-78772,False,False,False,False,True,False,
20-92034,True,False,False,False,False,False,
20-93410,False,False,False,False,False,False,Etablissement public de coopération intercommunale
20-95206,False,False,True,False,False,False,
20-99224,False,False,True,False,False,False,
20-99460,True,False,False,False,False,False,
21-10003,False,False,False,False,True,False,
21-10005,False,False,False,False,False,False,Etablissement Public de Santé
21-10008,False,False,False,False,False,False,Syndicat Mixte Ouvert
21-10010,False,False,True,False,False,False,
21-10011,False,False,False,False,True,False,
21-10013,True,False,False,False,False,False,
21-10018,False,False,True,False,False,False,
21-1002,False,False,True,False,False,False,
21-10021,False,False,False,False,False,False,Assemblée parlementaire
21-10023,True,False,False,False,False,False,
21-10025,False,False,True,False,False,False,
21-10026,False,False,False,False,True,False,
21-10027,False,False,True,False,False,False,
21-10029,False,False,False,False,True,False,
21-10035,False,False,False,False,True,False,
21-10037,False,False,False,False,False,False,Etablissement public de santé
21-10038,False,False,True,False,False,False,
21-10040,False,False,False,False,False,False,Commune
21-10041,False,False,True,False,False,False,
21-10042,False,False,False,False,True,False,
21-10043,False,False,True,False,False,False,
21-1005,False,False,True,False,False,False,
21-10052,False,False,False,False,False,False,SAEM
21-10054,True,False,False,False,False,False,
21-10056,False,False,True,False,False,False,
21-10062,True,False,False,False,False,False,
21-10065,False,False,True,False,False,False,
21-10070,False,False,True,False,False,False,
21-10074,False,False,False,False,True,False,
21-10075,False,False,False,False,False,False,autre
21-10078,False,False,False,False,True,False,
21-1008,False,False,True,False,False,False,
21-10082,False,False,False,True,False,False,
21-10084,False,False,True,False,False,False,
21-10088,False,False,False,False,False,False,EPIC
21-10089,False,False,True,False,False,False,
21-10093,False,False,False,False,True,False,
21-10094,False,False,True,False,False,False,
21-101,True,False,False,False,False,False,
21-1010,False,False,True,False,False,False,
21-10103,False,False,False,False,True,False,
21-10104,True,False,False,False,False,False,
21-10108,False,False,False,False,False,False,Etablissement d'enseignement supérieur consulaire
21-10114,True,False,False,False,False,False,
21-10118,False,False,True,False,False,False,
21-10122,False,False,True,False,False,False,
21-10126,False,False,False,False,False,False,autre
21-10128,False,False,True,False,False,False,
21-1013,False,False,True,False,False,False,
21-10130,False,False,True,False,False,False,
21-10133,False,False,False,False,True,False,
21-10134,False,False,True,False,False,False,
21-10135,False,False,False,False,False,False,Etablissement Public de Santé
21-10136,False,False,True,False,False,False,
21-10137,False,False,False,False,True,False,
21-10138,False,False,True,False,False,False,
21-10139,True,False,False,False,False,False,
21-10142,False,False,False,False,True,False,
21-10149,False,False,True,False,False,False,
21-1015,False,False,False,False,True,False,
21-10152,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
21-10156,False,False,True,False,False,False,
21-10158,False,False,False,False,False,False,Société publique locale
21-10162,True,False,False,False,False,False,
21-10167,False,False,True,False,False,False,
21-10169,False,False,True,False,False,False,
21-1017,False,False,False,False,False,False,Etablissement public de santé
21-10173,False,False,False,False,True,False,
21-10176,False,False,True,False,False,False,
21-1018,True,False,False,False,False,False,
21-10181,False,False,False,True,False,False,
21-10182,False,False,False,False,True,False,
21-10183,False,False,True,False,False,False,
21-10187,False,False,False,False,True,False,
21-10189,False,False,False,False,True,False,
21-1019,False,False,True,False,False,False,
21-10190,True,False,False,False,False,False,
21-10191,False,False,False,False,False,False,Etablissement public de santé
21-10193,False,False,True,False,False,False,
21-10194,False,False,False,False,True,False,
21-10196,False,False,False,False,False,False,Etablissement public national - Education - EPCSCP
21-10197,False,False,True,False,False,False,
21-10198,False,False,True,False,False,False,
21-10199,False,False,True,False,False,False,
21-10201,False,False,False,True,False,False,
21-10203,False,False,False,False,True,False,
21-10207,False,False,False,False,False,False,Hôpitaux
21-1021,False,False,True,False,False,False,
21-10214,False,False,False,False,False,False,Etablissement public de santé
21-10219,False,False,False,False,True,False,
21-1022,False,False,False,False,True,False,
21-10222,False,False,True,False,False,False,
21-10227,True,False,False,False,False,False,
21-10228,False,False,False,False,False,False,Collectivité Territoriale
21-10236,False,False,True,False,False,False,
21-1024,False,False,True,False,False,False,
21-10244,False,False,False,True,False,False,
21-10246,False,False,False,False,True,False,
21-10249,False,False,False,False,False,False,EPLE
21-10250,False,False,False,False,True,False,
21-10252,False,False,False,False,False,False,autre
21-10254,False,False,False,False,False,False,Collectivité territoriale
21-10255,False,False,True,False,False,False,
21-1026,False,False,False,False,False,False,"Aménagement, gestion, promotion et animation du territoire"
21-10262,False,False,False,False,False,False,autre
21-10265,False,False,True,False,False,False,
21-10266,False,False,False,False,False,False,Etablissement public administratif
21-10267,False,False,False,False,False,False,autre
21-10268,False,False,True,False,False,False,
21-10269,False,False,True,False,False,False,
21-10270,False,False,True,False,False,False,
21-10271,False,False,True,False,False,False,
21-10272,False,False,True,False,False,False,
21-1028,True,False,False,False,False,False,
21-10280,False,False,False,False,True,False,
21-10283,False,False,False,False,False,False,Collectivité territoriale
21-10284,False,True,False,False,False,False,
21-10285,False,False,True,False,False,False,
21-10287,True,False,False,False,False,False,
21-10289,True,False,False,False,False,False,
21-10291,False,False,False,False,True,False,
21-10292,True,False,False,False,False,False,
21-10294,False,False,True,False,False,False,
21-1030,False,False,False,False,False,False,Société Publique Locale
21-10300,False,False,False,False,True,False,
21-10302,True,False,False,False,False,False,
21-10303,False,False,False,False,False,False,établissement public administratif
21-10306,False,False,True,False,False,False,
21-10309,True,False,False,False,False,False,
21-10310,True,False,False,False,False,False,
21-10324,False,False,False,False,True,False,
21-10325,False,False,True,False,False,False,
21-10328,False,False,True,False,False,False,
21-10329,False,False,False,False,True,False,
21-1033,False,False,True,False,False,False,
21-10330,False,False,False,False,True,False,
21-10332,False,False,True,False,False,False,
21-10333,False,False,False,False,False,False,Etablissement public d'aménagement.
21-10336,False,False,True,False,False,False,
21-10342,False,False,False,False,False,False,EPIC
21-10343,False,False,True,False,False,False,
21-10348,False,False,False,False,True,False,
21-10353,False,False,True,False,False,False,
21-10359,False,False,True,False,False,False,
21-1036,False,False,False,False,True,False,
21-10361,False,False,True,False,False,False,
21-10362,False,False,False,False,False,False,autre
21-10363,False,False,False,False,True,False,
21-10364,False,False,False,False,False,False,Société par Action Simplifiée
