,BOAMP_AVIS_NUM,D_15_01_Conditionadministrative_Referencemarche,D_15_02_Conditionadministrative_Etudesconcours,D_15_03_Conditionadministrative_Recompenseslaureatoui,D_15_04_Conditionadministrative_Recompensesaureatnon,D_15_05_Conditionadministrative_Recompenseslaureat,D_15_06_Conditionadministrative_Indemnisationparticipants,D_15_07_Conditionadministrative_Conditionsremiseoffres,D_15_08_Conditionadministrative_Conditionsetmodepaiementobtenirdocuments,D_15_09_Conditionadministrative_Datelimiteobtentiondocuments,D_15_10_Conditionadministrative_Documentpayantoui,D_15_10_01_Conditionadministrative_Documentpayantoui_Valeur,D_15_10_01_01_Conditionadministrative_Documentpayantoui_Valeur_Value,D_15_10_01_02_Conditionadministrative_Documentpayantoui_Valeur_Devise,D_15_11_Conditionadministrative_Documentpayantnon,D_15_12_Conditionadministrative_Persouvertureoffresoui,D_15_13_Conditionadministrative_Persouvertureoffresnon,D_15_14_Conditionadministrative_Datedebutattribution,D_15_15_Conditionadministrative_Dateouvertureoffres,D_15_16_Conditionadministrative_Lieuouvertureoffres,D_15_17_Conditionadministrative_Abandonsadoui,D_15_18_Conditionadministrative_Abandonsadnon,D_15_19_Conditionadministrative_Finattributionoui,D_15_20_Conditionadministrative_Finattributionnon,D_15_21_Conditionadministrative_Envoielectroniqueavecoutiloui,D_15_22_Conditionadministrative_Envoielectroniqueavecoutilnon
10,21-101957,2021rueBoutin,,False,False,,,La transmission des candidatures et des offres se fait obligatoirement par voie électronique via le profil d'acheteur : http://www.synapse-entreprises.com/Un mode d'emploi est disponible sur le site. Les frais d'accès au réseau sont à la charge des candidats.La présentation sur un support physique électronique n'est pas autorisée.La remise des dossiers contre récépissé n'est pas autorisée.L'Envoi des dossiers par voie postale n'est pas autorisé,Se fait obligatoirement par voie électronique via le profil d'acheteur : http://www.synapse-entreprises.com/.,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
11,21-103827,21ST036_CD/LN,,False,False,,,"La remise des candidatures ou des offres par voie électronique s'effectue uniquement au travers de la plate-forme de dématérialisation des marchés publics utilisée par le Pouvoir Adjudicateur. Les candidatures et offres papier ne sont plus acceptées et sont jugées irrégulières. Elles font l'objet d'un retour à leurs auteurs sans être ouvertes.L'accès à la plate-forme de dématérialisation se fait à l'adresse suivante :http://www.marches-securises.frLes plis doivent être téléchargés sur la plate-forme avant la date et l'heure indiquées dans la page de garde du présent règlement. Il est recommandé aux candidats de ne pas transmettre leur offre quelques minutes avant l'heure limite et de s'être assurés par un test préalable qu'ils maîtrisent bien le mode de fonctionnement de la plate-forme (attention aux prérequis techniques).Les candidatures ou les offres comportant les caractéristiques suivantes ne seront pas prises en compte :-pli électronique transmis après la date et l'heure limite-pli électronique comprenant des fichiers avec des formats de document non autorisés-pli électronique comprenant des programmes informatiques malveillants sous réserve d'une éventuelle tentative de réparation par le Pouvoir Adjudicateur-pli électronique transmis par un autre canal que le site http://www.marches-securises.frUn mode d'emploi est disponible sur le site. Chaque transmission dématérialisée fera l'objet d'une date certaine de réception et d'un accusé de réception électronique. Le fuseau horaire de référence sera celui de (GMT+01:00) Paris, Bruxelles, Copenhague, Madrid.Assistance techniquePour toute question relative :-au dépôt d'un pli électronique, vous pouvez appeler le service d'assistance téléphonique de notre prestataire (ATLINE) au 04 92 90 93 27Nota bene : Le service de HOTLINE téléphonique est ouvert de 8H30 à 18H30.","Le dossier de consultation n'est plus transmis sur support papier. Le candidat a l'obligation de le télécharger via le site de dématérialisation précisé ci-dessous.Le Dossier de Consultation des Entreprises (DCE) peut être consulté et téléchargé gratuitement à l'adresse suivante : https://www.marches-securises.fr Pour télécharger les documents, les candidats sont invités à s'inscrire sur le site marches-securises.fr ou à s'identifier s'ils sont déjà inscrits. Cette formalité n'est pas obligatoire bien que vivement recommandée (le téléchargement anonyme est possible).Toute modification du dossier de consultation fait l'objet d'un envoi automatique de message électronique à l'adresse e-mail associée au compte de l'espace privé marches-securises.fr. Il est donc recommandé de vérifier très régulièrement les messages reçus sur cette adresse.La responsabilité du Pouvoir Adjudicateur ne saurait être recherchée si le candidat n'a pas consulté ses messages en temps et en heure ou s'il a procédé à un téléchargement anonyme ou encore s'il a communiqué une adresse mail erronée.A noter : d'éventuels filtres anti-spam peuvent bloquer les messages transmis par la plateforme. Il convient pour parer à toutes difficultés de mettre en liste blanche les domaines @interbat.com, @atline.fr et @ville-hazebrouck.frAttention, les agents et les partenaires du Pouvoir Adjudicateur ne feront aucune intervention manuelle pour valider une demande d'authentification de l'expéditeur (ex : service MailInBlack).",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
12,21-104206,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
13,21-104445,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
14,21-104755,92047-21-03-CANT,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
15,21-106262,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-05 00:00:00,,,False,False,False,False,True
16,21-108164,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,La séance d'ouverture n'est pas publique.,False,,2021-11-10 00:00:00,Beauvais,,False,False,False,False,True
17,21-108323,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-08 00:00:00,,,False,False,False,False,True
18,21-108468,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
19,21-109850,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,"Concernant la modalité d'ouverture des offres, l'ouverture n'étant pas publique, la date mentionnée est seulement indicative.",False,,2021-12-15 00:00:00,,,False,False,False,False,True
20,21-109987,2021-026,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
21,21-110100,PA2114,,False,False,,,"la candidature est présentée soit sous la forme des formulaires Dc1 et Dc2 (disponibles gratuitement sur le site www.economie.gouv.fr.), soit sous la forme d'un Document Unique de Marché Européen (Dume) ou un edume. La transmission des plis par voie électronique est imposée pour cette consultation. Par conséquent, la transmission par voie papier n'est pas autorisée",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
22,21-110204,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-10 00:00:00,,,False,False,False,False,True
23,21-110538,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
24,21-110576,2021/07,,False,False,,,Le dossier d'offre doit être remis obligatoirement par voie électronique en le déposant sur le site la PLACE à l'adresse suivante :https://www.marches-publics.gouv.fr/:Les offres seront transmises sous la référence publique '2021-07'.Le pouvoir adjudicateur n'acceptera pas les offres transmises sous format papier ou sur un support physique électronique.,"Le dossier de consultation des entreprises (DCE) doit être téléchargé sur le site "" La PLACE "" à l'adresse suivante :https://www.marches-publics.gouv.fr/",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
25,21-110824,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
26,21-111145,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-12-03 00:00:00,,,False,False,False,False,True
27,21-111315,21DRUE041,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
28,21-111408,21DDB08,,False,False,,,Les propositions des candidats sont transmises par voie dématérialisée sur le profil d'acheteur de la Ville de NEVERS :https : //marches.ternum-bfc.fr/Référence du dossier : 21DDB08,"Conformément à l'article R 2132-2 du Code de la commande publique, le pouvoir adjudicateur met à disposition gratuitement le dossier deconsultation par voie électronique, UNIQUEMENT à l'adresse du profil d'acheteur suivant :https://marches.ternum-bfc.fr/Référence du dossier : 21DDB08",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
29,21-112026,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
30,21-112313,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-10 00:00:00,,,False,False,False,False,True
31,21-112613,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
32,21-112617,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-26 00:00:00,,,False,False,False,False,True
33,21-112648,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
34,21-112872,2021TX0011,,False,False,,,"La transmission des documents se fait exclusivement par voie électronique. Elle est effectuée sur le profil d'acheteur de l'entité adjudicatrice, à l'adresse suivante : https://www.xmarches.fr/entreprise/. Pour ce faire, les candidats doivent se rendre sur la consultation en saisissant la référence de l'affaire recherchée dans l'onglet 'accès rapide à une consultation' à savoir 2021TX0011 et en cliquant sur 'OK'.Les modalités de dépôt de l'offre par voie électronique sont énoncées dans le Règlement de Consultation.","Le dossier de consultation des entreprises est téléchargeable gratuitement depuis le profil d'acheteur de la Communauté de Communes Vitry, Champagne et Der à l'adresse suivante : https://www.xmarches.fr/entreprise/ en saisissant la référence de l'affaire recherchée dans l'onglet 'accès rapide à une consultation' à savoir 2021TX0011 et en cliquant sur 'OK'.Pour ce faire, il n'est pas obligatoire de s'identifier néanmoins, cette étape est vivement recommandée afin que l'entreprise puisse être destinataire des échanges de Questions / Réponses et éventuelles modifications de détail apportées au DCE au cours du délai de publicité. L'Entité adjudicatrice se réserve le droit d'apporter des modifications de détail au dossier de consultation au plus tard 6 jours avant la date limite de réception des offres. Ce délai est décompté à partir de la date d'envoi par l'entité adjudicatrice des modifications aux candidats ayant retiré le dossier initial. Les candidats devront alors répondre sur la base du dossier modifié sans pouvoir n'élever aucune réclamation à ce sujet.",,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
35,21-112909,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-08 00:00:00,,,False,False,False,False,True
36,21-113085,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-26 00:00:00,,,False,False,False,False,True
37,21-113126,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
38,21-113352,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
39,21-115049,,,True,False,"20 000,00 euro HT.Elle peut être réduite, sur proposition du jury, lorsque le concurrent n'a pas fourni les prestations conformes au règlement du concours.",,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
40,21-115211,2021C28,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
41,21-115423,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
42,21-115734,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-15 00:00:00,,,False,False,False,False,True
43,21-115772,2021/10/01,,False,False,,,"les offres seront déposées exclusivement par voie dématérialisée à l'adresse suivante : https://www.marches-securises.frLes candidats peuvent également transmettre, dans les délais impartis pour la remise des plis, une copie de sauvegarde établie sous forme papier ou sur support physique électronique (cd-rom, dvd-rom, clé Usb).Le pli portera obligatoirement la mention suivante : 'Offre pour : Collecte des encombrants sur rendez-vous - copie de sauvegarde - ne pas ouvrir'.Cette copie est transmise par lettre recommandée avec demande d'avis de réception postal ou remise sous pli scellé contre récépissé aux heures d'ouverture des bureaux à l'adresse suivante : Communauté de communes OSARTIS-MARQUION, Service Commande Publique, ZA Rue Jean Monnet - 62490 VITRY-EN-ARTOIS.Les bureaux sont ouverts le Lundi de 9 heures à 12h30 et de 13h30 à 17 heures et du Mardi au Vendredi de 8h30 à 12h30 et de 13h30 à 17 heures.La transmission des offres par message électronique n'est pas autorisée.",Le dossier de consultation des entreprises (Dce) peut être consulté et téléchargé gratuitement sur le site https://www.marches-securises.frAucune demande d'envoi du DCE sur support physique électronique n'est autorisée.Il ne sera adressé aucun DCE par mail ou en format papier par courrier.,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
44,21-115852,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-08 00:00:00,,,False,False,False,False,True
45,21-115870,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
46,21-116020,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Séance non publique.,False,,2021-11-04 00:00:00,,,False,False,False,False,True
47,21-116215,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
48,21-116273,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
49,21-116822,,,False,False,,,Les offres devront être exclusivement déposées sur la plateforme de dématérialisation 'http://marches-publics.gouv.fr'.,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
50,21-117155,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-30 00:00:00,,,False,False,False,False,True
51,21-117182,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-30 00:00:00,,,False,False,False,False,True
52,21-118119,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Séance non publique,False,,2021-11-04 00:00:00,,,False,False,False,False,True
53,21-118129,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
54,21-118313,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
55,21-118611,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-05 00:00:00,,,False,False,False,False,True
56,21-118692,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
57,21-118724,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-08 00:00:00,,,False,False,False,False,True
58,21-118725,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
59,21-118925,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,La séance d'ouverture des plis n'est pas publique,False,,2021-11-10 00:00:00,Beauvais,,False,False,False,False,True
60,21-119051,,,False,False,,,"Les dossiers de candidatures et d'offres devront OBLIGATOIREMENT être adressés par voie électronique sur le profil acheteur du pouvoir adjudicateur (achatpublic.com), à l'adresse suivante : https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_gzreckq-Ur&v=1&selected=0Elles devront, dans tous les cas, parvenir à l'Agence Publique pour l'Immobilier de la Justice avant la date et l'heure limites indiquées sur la page de garde du présent règlement.Les dossiers dont l'avis de réception serait délivré après la date et l'heure limites fixées ci-dessus ne seront pas retenus et seront détruits.Nous vous invitons à prendre en compte les délais de téléchargement et les prérequis de la plateforme achatpublic.com.",,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
61,21-119318,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
62,21-119457,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-16 00:00:00,,,False,False,False,False,True
63,21-119739,,,False,False,,,"Le pouvoir adjudicateur impose la transmission des plis par voie électronique pour cette consultation, en application de l'article R.2132-7 du C.C.P. Par conséquent, la transmission par voie papier n'est pas autorisée. Les offres doivent être déposées avant la date et l'heure limite de remise des plis sur le profil acheteur de la Ville de Biarritz : https://demat-ampa.fr, conformément aux instructions du règlement de la consultation.",Le dossier de consultation est gratuitement et librement téléchargeable sur le profil acheteur de la Ville de Biarritz à l'adresse suivante : https://demat-ampa.fr,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
64,21-119743,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
65,21-119822,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Date et horaire d'ouverture des offres données à titre indicatif et susceptibles de modifications,False,,2021-11-15 00:00:00,Les Herbiers,,False,False,False,True,False
66,21-119970,21HSSBA62,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
67,21-119998,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
68,21-120020,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,séance non publique,False,,2021-11-09 00:00:00,,,False,False,False,False,True
69,21-120061,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-02 00:00:00,,,False,False,False,False,True
70,21-120463,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-30 00:00:00,,,False,False,False,False,True
71,21-120611,M2021-1006,,False,False,,,Les offres sont transmises OBLIGATOIREMENT par voie électronique à l'adresse : www.klekoon.com.L'attention des candidats est attirée sur le fait que toute offre papier sera considérée comme irrégulière par la SPL OPUS.,Les entreprises intéressées peuvent se procurer le dossier de consultation (gratuit) et les documents complémentaires jusqu'aux date et heures limites de réception des offres annoncées au présent avis en le téléchargeant uniquement par voie électronique via l'adresse Internet www.klekoon.com,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
72,21-121110,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-02 00:00:00,,,False,False,False,False,True
73,21-121395,,,False,False,,,"Pour toute question ou demande dans le cadre de la consultation, les candidats doivent utiliser le profil acheteur de la Ville de Biarritz : https://demat-ampa. Une réponse leur sera apportée sur celui-ci.",Le dossier de consultation est gratuitement et librement téléchargeable sur le profil acheteur de la Ville de Biarritz à l'adresse suivante : https://demat-ampa.fr.,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
74,21-121632,,,False,False,,,"le pouvoir adjudicateur impose la transmission des plis par voie électronique pour cette consultation, en application de l'article R.2132-7 du C.C.P. Par conséquent, la transmission par voie papier n'est pas autorisée. Les offres doivent être déposées avant la date et l'heure limite de remise des plis sur le profil acheteur de la Ville de Biarritz : https://demat-ampa.fr, conformément aux instructions du règlement de la consultation.",Le dossier de consultation est gratuitement et librement téléchargeable sur le profil acheteur de la Ville de Biarritz à l'adresse suivante : https://demat-ampa.fr.,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
75,21-121955,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
76,21-122015,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
77,21-122292,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Elle n'est pas publique.,False,,2021-11-16 00:00:00,Beauvais,,False,False,False,True,False
78,21-122354,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-03 00:00:00,,,False,False,False,False,True
79,21-122540,,,True,False,"Les candidats retenus ayant remis une offre conforme à laréglementation et aux exigences de lacheteur se verront attribuer une prime dun montant de 64 000,00 euros HT (76 800,00 euros TTC). Trois primes de ce montant sont prévues pour le présent concours.Montant non actualisable, non révisable.",,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
80,21-122584,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-03 00:00:00,,,False,False,False,False,True
81,21-122722,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-19 00:00:00,,,False,False,False,False,True
82,21-122995,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
83,21-123046,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
84,21-123112,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Séance non publique.,False,,2021-11-10 00:00:00,,,False,False,False,False,True
85,21-123290,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-22 00:00:00,,,False,False,False,False,True
86,21-123402,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-04 00:00:00,SGC de MayotteAvenue de la Préfecture97600 Mamoudzou,,False,False,False,True,False
87,21-123428,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-19 00:00:00,,,False,False,False,False,True
88,21-123553,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-02 00:00:00,,,False,False,False,False,True
89,21-123579,PA448,,False,False,,,Aucune transmission par voie papier n'est autorisée pour cette consultation. Le pouvoir adjudicateur impose la transmission par voie électronique à l'adresse suivante : https://marchespublics-sdis77.safetender.com. Aucun autre mode de transmission n'est autorisé. L'attention des candidats est attirée sur le fait qu'ils sont invités à utiliser/communiquer une adresse électronique dévolue aux échanges (communications/notifications) qui auront lieu dans le cadre de la présente consultation. Le candidat est seul responsable de la validité de l'adresse électronique renseignée,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
90,21-123692,21PA15,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,False
91,21-123719,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,False,False,False,False,True
92,21-123744,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,Le présent appel doffre est ouvert à compter du1er novembre 2021 pour les actions de formation qui démarreront entre le 1er janvier 2022 et le 31 décembre 2022 et se termineront au plus tard le 31 mars 2023.Les réponses à lappel doffre peuvent être envoyées au plus tard selon le calendrier d'instruction 2022 publié sur le site internet www.vivea.fr,False,,2022-12-31 00:00:00,,,False,False,False,True,False
93,21-123811,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,2021-11-17 00:00:00,,,False,False,False,False,True
94,21-123955,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
95,21-123962,,,False,False,,,,,,CF_NIV_SUIV,CF_NIV_SUIV,,,False,,False,,,,,True,False,True,False,False
