BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
21-116882,False,False,True,False,False,False,
21-116885,False,False,False,True,False,False,
21-116891,False,False,True,False,False,False,
21-116892,False,False,True,False,False,False,
21-116893,False,False,False,False,False,False,Santé
21-116894,True,False,False,False,False,False,
21-116897,False,False,True,False,False,False,
21-116901,True,False,False,False,False,False,
21-116902,False,False,False,False,True,False,
21-116905,False,False,True,False,False,False,
21-116908,False,False,False,False,True,False,
21-116910,False,False,True,False,False,False,
21-116911,False,False,True,False,False,False,
21-116912,False,False,False,False,True,False,
21-116913,False,False,True,False,False,False,
21-116914,False,False,False,False,True,False,
21-116915,False,False,False,False,False,False,autre
21-116916,False,False,True,False,False,False,
21-116922,False,False,False,False,False,False,autre
21-116923,False,False,True,False,False,False,
21-116927,False,False,False,False,False,False,autre
21-116929,False,False,True,False,False,False,
21-116930,False,False,True,False,False,False,
21-116936,False,False,False,False,False,False,Enseignement supérieur et recherche
21-116938,False,False,True,False,False,False,
21-116939,False,False,False,False,False,False,Société d'économie mixte
21-116942,False,False,False,False,True,False,
21-116945,False,False,True,False,False,False,
21-116949,False,False,True,False,False,False,
21-116952,False,False,False,False,True,False,
21-116955,False,False,False,False,True,False,
21-116956,False,False,True,False,False,False,
21-116958,False,False,False,False,False,False,Association Foncière Logement
21-116959,True,False,False,False,False,False,
21-116960,False,False,True,False,False,False,
21-116961,False,False,False,False,False,False,Etablissement public local social et médico-social
21-116963,False,False,True,False,False,False,
21-116966,False,False,False,False,True,False,
21-116968,False,False,True,False,False,False,
21-116969,False,False,False,False,True,False,
21-116970,False,False,False,False,True,False,
21-116971,False,False,True,False,False,False,
21-116977,False,False,True,False,False,False,
21-116979,False,False,False,False,True,False,
21-116985,False,False,True,False,False,False,
21-116986,False,False,False,False,True,False,
21-116988,False,False,False,False,False,False,Collectivité territoriale
21-116992,False,False,False,False,True,False,
21-116993,True,False,False,False,False,False,
21-116996,False,False,True,False,False,False,
21-116999,False,False,True,False,False,False,
21-117000,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
21-117001,False,False,True,False,False,False,
21-117004,False,False,True,False,False,False,
21-117005,False,False,True,False,False,False,
21-117009,False,False,True,False,False,False,
21-117010,False,False,False,False,False,False,autre
21-117011,False,False,True,False,False,False,
21-117019,True,False,False,False,False,False,
21-117023,False,False,False,False,False,False,Groupement de commande entre le CCAS et la Caisse des Ecoles de Cavalaire sur Mer. Le coordonnateur du groupement est le CCAS de Cavalaire Sur Mer
21-117024,True,False,False,False,False,False,
21-117026,False,False,True,False,False,False,
21-117027,True,False,False,False,False,False,
21-117029,False,False,False,True,False,False,
21-117031,False,False,True,False,False,False,
21-117032,False,False,True,False,False,False,
21-117039,False,False,True,False,False,False,
21-117041,False,False,False,False,False,False,Etablissement de santé
21-117043,False,False,False,False,True,False,
21-117044,False,False,False,False,False,False,Commune
21-117048,False,False,True,False,False,False,
21-117049,False,False,True,False,False,False,
21-117054,False,False,False,False,True,False,
21-117055,False,False,False,False,True,False,
21-117057,False,False,True,False,False,False,
21-117058,False,False,False,False,True,False,
21-117062,False,False,False,True,False,False,
21-117068,True,False,False,False,False,False,
21-117071,False,False,False,False,False,False,OPH
21-117072,False,False,True,False,False,False,
21-117073,False,False,False,True,False,False,
21-117077,True,False,False,False,False,False,
21-117079,True,False,False,False,False,False,
21-117080,False,False,True,False,False,False,
21-117082,False,False,True,False,False,False,
21-117088,False,False,True,False,False,False,
21-117092,True,False,False,False,False,False,
21-117096,False,False,True,False,False,False,
21-117099,False,False,True,False,False,False,
21-117100,False,False,False,False,True,False,
21-117101,False,False,True,False,False,False,
21-117103,False,False,False,True,False,False,
21-117105,False,False,False,False,True,False,
21-117106,False,False,False,False,True,False,
21-117108,False,False,False,False,False,False,SPL d'Aménagement et d'Urbanisme
21-117110,False,False,True,False,False,False,
21-117112,False,False,False,False,True,False,
21-117113,False,False,False,False,True,False,
21-117114,True,False,False,False,False,False,
21-117118,True,False,False,False,False,False,
21-117121,False,False,True,False,False,False,
21-117122,False,False,False,True,False,False,
21-117123,False,False,True,False,False,False,
21-117125,False,False,False,False,False,False,Assemblée parlementaire
21-117126,False,False,True,False,False,False,
21-117128,False,False,False,False,False,False,EPCI
21-117132,False,False,True,False,False,False,
21-117135,False,False,True,False,False,False,
21-117138,False,False,True,False,False,False,
21-117140,False,False,True,False,False,False,
21-117145,False,False,True,False,False,False,
21-117146,False,False,True,False,False,False,
21-117147,False,False,False,False,False,False,autre
21-117151,False,False,True,False,False,False,
21-117152,True,False,False,False,False,False,
21-117153,False,False,True,False,False,False,
21-117156,False,False,True,False,False,False,
21-117157,False,False,False,True,False,False,
21-117158,False,False,True,False,False,False,
21-117159,False,False,True,False,False,False,
21-117160,False,False,True,False,False,False,
21-117161,True,False,False,False,False,False,
21-117162,False,False,True,False,False,False,
21-117163,False,False,True,False,False,False,
21-117164,False,False,False,False,True,False,
21-117171,False,False,True,False,False,False,
21-117172,False,False,True,False,False,False,
21-117174,False,False,False,False,True,False,
21-117184,True,False,False,False,False,False,
21-117186,False,False,False,False,True,False,
21-117187,False,False,True,False,False,False,
21-117188,False,False,False,False,True,False,
21-117192,False,False,False,False,True,False,
21-117194,False,False,True,False,False,False,
21-117195,True,False,False,False,False,False,
21-117196,False,False,True,False,False,False,
21-117197,False,False,False,False,False,False,collectivité territoriale
21-117199,False,False,True,False,False,False,
21-117203,False,False,True,False,False,False,
21-117208,False,False,True,False,False,False,
21-117213,False,False,True,False,False,False,
21-117215,False,False,False,True,False,False,
21-117220,False,False,True,False,False,False,
21-117222,False,False,False,False,True,False,
21-117223,False,False,False,False,True,False,
21-117224,False,False,True,False,False,False,
21-117226,False,False,False,False,False,False,autre
21-117228,False,False,True,False,False,False,
21-117230,False,False,False,False,True,False,
21-117232,True,False,False,False,False,False,
21-117233,False,False,False,False,True,False,
21-117235,False,False,True,False,False,False,
21-117236,False,False,False,False,False,False,Santé
21-117237,False,False,False,False,False,False,EPIC
21-117239,False,False,True,False,False,False,
21-117240,False,False,False,False,True,False,
21-117242,False,False,True,False,False,False,
21-117243,False,False,False,False,True,False,
21-117246,False,False,True,False,False,False,
21-117259,False,False,False,False,False,False,Syndicat d'énergie chargé de la compétence maîtrise de la demande en énergie (MDE)
21-117261,False,False,True,False,False,False,
21-117264,False,False,False,False,False,False,Organisme de formation a destination des Organismes de Sécurité sociale
21-117266,False,False,False,False,True,False,
21-117273,False,False,False,False,True,False,
21-117274,False,False,True,False,False,False,
21-117275,False,False,False,False,True,False,
21-117276,False,False,True,False,False,False,
21-117280,False,False,True,False,False,False,
21-117281,False,False,False,False,True,False,
21-117289,False,False,False,False,True,False,
21-117291,False,False,False,False,True,False,
21-117292,False,False,False,False,True,False,
21-117293,False,False,False,False,True,False,
21-117296,False,False,True,False,False,False,
21-117298,False,False,False,False,True,False,
21-117301,False,False,False,False,True,False,
21-117305,False,False,False,False,True,False,
21-117306,False,False,True,False,False,False,
21-117308,False,False,False,False,True,False,
21-117310,False,False,True,False,False,False,
21-117313,False,False,True,False,False,False,
21-117315,False,False,False,False,True,False,
21-117317,False,False,True,False,False,False,
21-117320,False,False,True,False,False,False,
21-117323,False,False,False,False,False,False,Société d'économie mixte
21-117327,False,False,True,False,False,False,
21-117330,False,False,False,False,True,False,
21-117335,False,False,False,False,False,False,Société publique locale d'aménagement en vertu de l'article L320 du code de l'urbanisme
21-117336,False,False,False,False,True,False,
21-117342,False,False,False,False,True,False,
21-117346,False,False,False,False,True,False,
21-117347,False,False,False,False,True,False,
21-117349,False,False,False,True,False,False,
21-117350,False,False,True,False,False,False,
21-117352,False,False,True,False,False,False,
21-117354,False,False,False,False,False,False,Société aéroportuaire
21-117356,False,False,False,False,True,False,
21-117357,True,False,False,False,False,False,
21-117358,False,False,True,False,False,False,
21-117363,False,False,True,False,False,False,
21-117366,True,False,False,False,False,False,
21-117368,False,False,False,False,False,False,Établissement public de santé
21-117371,False,False,True,False,False,False,
21-117373,True,False,False,False,False,False,
21-117376,True,False,False,False,False,False,
21-117377,False,False,True,False,False,False,
21-117380,False,False,True,False,False,False,
21-117383,False,False,True,False,False,False,
21-117384,False,False,False,False,True,False,
21-117387,False,False,True,False,False,False,
21-117388,False,False,False,False,True,False,
21-117390,False,False,True,False,False,False,
21-117394,False,False,False,False,False,False,Association Opéra Orchestre national de Montpellier
21-117395,True,False,False,False,False,False,
21-117401,False,False,True,False,False,False,
21-117407,False,False,False,False,True,False,
21-117414,False,False,False,True,False,False,
21-117415,False,False,True,False,False,False,
21-117421,False,False,False,True,False,False,
21-117426,True,False,False,False,False,False,
21-117429,False,False,False,False,False,False,commune
21-117432,False,False,True,False,False,False,
21-117433,True,False,False,False,False,False,
21-117434,False,False,True,False,False,False,
21-117435,False,False,False,True,False,False,
21-117437,False,False,False,False,False,False,Etablissement Public de Coopération intercommunale
21-117439,True,False,False,False,False,False,
21-117440,False,False,False,False,False,False,Protection Sociale
21-117443,True,False,False,False,False,False,
21-117447,False,False,False,False,False,False,EPCI
21-117453,False,False,False,False,True,False,
21-117457,False,False,True,False,False,False,
21-117458,False,False,True,False,False,False,
21-117461,False,False,False,False,True,False,
21-117463,False,False,False,False,False,False,Etablissement public d'aménagement
21-117465,False,False,False,False,False,False,Santé
21-117468,False,False,False,False,False,False,Etablissement public
21-117469,False,False,True,False,False,False,
21-117472,False,False,True,False,False,False,
21-117474,False,False,True,False,False,False,
21-117475,False,False,True,False,False,False,
21-117476,False,False,False,False,True,False,
21-117477,False,False,False,False,True,False,
21-117478,False,False,True,False,False,False,
21-117481,False,False,True,False,False,False,
21-117483,False,False,True,False,False,False,
21-117485,False,False,True,False,False,False,
21-117486,False,False,False,False,True,False,
21-117488,False,False,False,False,True,False,
21-117489,False,False,False,False,True,False,
21-117490,False,False,True,False,False,False,
21-117493,False,False,True,False,False,False,
21-117495,False,False,False,False,True,False,
21-117498,False,False,False,False,True,False,
21-117499,False,False,True,False,False,False,
21-117500,False,False,True,False,False,False,
21-117503,False,False,True,False,False,False,
21-117507,False,False,False,False,False,False,ESPIC
21-117508,False,False,True,False,False,False,
21-117516,False,False,False,False,False,False,Organisme de sécurité sociale
21-117519,False,False,True,False,False,False,
21-117520,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
21-117521,True,False,False,False,False,False,
21-117524,False,False,True,False,False,False,
21-117526,False,False,False,False,True,False,
21-117527,False,False,False,False,False,False,autre
21-117529,False,False,False,True,False,False,
21-117530,False,False,False,True,False,False,
21-117531,False,False,False,True,False,False,
21-117532,False,False,False,False,True,False,
21-117533,False,False,False,True,False,False,
21-117534,False,False,False,False,False,False,autre
21-117542,False,False,False,False,False,False,Etablissement de Cooperation Intercommunale
21-117548,False,False,True,False,False,False,
21-117550,False,False,False,False,False,False,Commune de Villemomble
21-117553,False,False,False,False,True,False,
21-117562,False,False,True,False,False,False,
21-117564,False,False,True,False,False,False,
21-117568,False,False,True,False,False,False,
21-117570,False,False,False,False,False,False,Etablissement de l'Enseignement Supérieur de la Recherche et de l'Innovation
21-117571,True,False,False,False,False,False,
21-117573,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
21-117574,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
21-117579,False,False,True,False,False,False,
21-117580,False,False,False,False,False,False,Hôpitaux
21-117581,False,False,True,False,False,False,
21-117584,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
21-117587,False,False,True,False,False,False,
21-117588,False,False,False,False,True,False,
21-117591,False,False,True,False,False,False,
21-117592,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
21-117593,False,False,False,False,True,False,
21-117594,False,False,False,False,False,False,GIE
21-117595,False,False,False,False,True,False,
21-117597,False,False,False,False,True,False,
21-117598,True,False,False,False,False,False,
21-117603,True,False,False,False,False,False,
21-117606,False,False,False,False,False,False,COMMUNE
21-117607,False,False,False,False,True,False,
21-117610,False,False,False,False,True,False,
21-117616,False,False,True,False,False,False,
21-117617,False,False,False,False,False,False,Autre
21-117619,False,False,False,False,True,False,
21-117621,True,False,False,False,False,False,
21-117622,False,False,False,False,True,False,
21-117623,False,False,True,False,False,False,
21-117625,False,False,False,False,False,False,CHU
21-117626,False,False,False,False,False,False,SEM
21-117627,True,False,False,False,False,False,
21-117633,False,False,True,False,False,False,
21-117634,False,False,True,False,False,False,
21-117638,False,False,True,False,False,False,
21-117639,False,False,True,False,False,False,
21-117641,False,False,True,False,False,False,
21-117643,False,False,True,False,False,False,
21-117644,False,False,False,False,True,False,
21-117646,False,False,True,False,False,False,
21-117647,False,False,True,False,False,False,
21-117650,False,False,True,False,False,False,
21-117652,False,False,True,False,False,False,
21-117656,False,False,True,False,False,False,
21-117658,False,False,True,False,False,False,
21-117660,True,False,False,False,False,False,
21-117662,False,False,True,False,False,False,
21-117674,False,False,False,False,True,False,
21-117675,False,False,True,False,False,False,
21-117676,True,False,False,False,False,False,
21-117681,True,False,False,False,False,False,
21-117682,False,False,False,False,False,False,Collectivité territoriale
21-117683,True,False,False,False,False,False,
21-117697,False,False,False,False,True,False,
21-117700,False,False,True,False,False,False,
21-117701,False,False,True,False,False,False,
21-117702,False,False,True,False,False,False,
21-117703,False,False,True,False,False,False,
21-117707,False,False,False,True,False,False,
21-117716,False,False,True,False,False,False,
21-117717,False,False,True,False,False,False,
21-117718,False,False,True,False,False,False,
21-117719,False,False,False,False,True,False,
21-117721,False,False,True,False,False,False,
21-117723,True,False,False,False,False,False,
21-117726,True,False,False,False,False,False,
21-117728,False,False,False,False,True,False,
21-117733,False,False,True,False,False,False,
21-117736,False,False,True,False,False,False,
21-117739,False,False,True,False,False,False,
21-117740,False,False,False,False,True,False,
21-117742,False,False,True,False,False,False,
21-117743,False,False,True,False,False,False,
21-117745,False,False,True,False,False,False,
21-117749,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
21-117751,False,False,False,False,True,False,
21-117752,False,False,False,False,False,False,Etablissement public local
21-117762,False,False,True,False,False,False,
21-117767,False,False,True,False,False,False,
21-117770,False,False,False,False,True,False,
21-117771,False,False,False,False,True,False,
21-117772,False,False,True,False,False,False,
21-117774,False,False,False,False,True,False,
21-117775,False,False,False,False,True,False,
21-117778,False,False,True,False,False,False,
21-117783,False,False,False,False,False,False,Etablissement public de santé
21-117787,False,False,False,False,True,False,
21-117794,False,False,False,False,False,False,autre
21-117798,True,False,False,False,False,False,
21-117799,False,False,False,False,True,False,
21-117801,False,False,False,False,True,False,
21-117802,False,False,False,False,True,False,
21-117804,False,False,True,False,False,False,
21-117805,False,False,False,False,True,False,
21-117808,False,False,True,False,False,False,
21-117809,False,False,False,False,False,False,Etablissement Public de Santé
21-117810,False,False,False,False,False,False,Société d'économie mixte locale
21-117811,False,False,True,False,False,False,
21-117812,False,False,False,False,False,False,Etablissement public de santé
21-117813,False,False,True,False,False,False,
21-117816,False,False,False,False,False,False,"Établissement public à caractère scientifique, culturel et professionnel"
21-117820,False,False,True,False,False,False,
21-117821,False,False,True,False,False,False,
21-117823,False,False,False,False,False,False,GIE informatique
21-117827,False,False,False,False,False,False,SCIC HLM
21-117829,False,False,True,False,False,False,
21-117834,False,False,True,False,False,False,
21-117835,False,False,False,False,True,False,
21-117836,False,False,False,False,True,False,
21-117845,False,False,True,False,False,False,
21-117848,True,False,False,False,False,False,
21-117849,False,False,False,False,False,False,Centre hospitalier
21-117850,True,False,False,False,False,False,
21-117853,False,False,True,False,False,False,
21-117861,False,False,True,False,False,False,
21-117863,False,False,False,False,False,False,SEM
21-117866,False,False,False,False,True,False,
21-117867,False,False,False,False,True,False,
21-117876,True,False,False,False,False,False,
21-117877,False,False,False,False,True,False,
21-117879,False,False,False,False,False,False,Métropole
21-117880,False,False,False,False,False,False,SA d'HLM
21-117881,False,False,False,False,False,False,OPCO - Financement de la formation
21-117887,False,False,True,False,False,False,
21-117893,False,False,True,False,False,False,
21-117896,False,False,True,False,False,False,
21-117900,False,False,False,False,True,False,
21-117907,False,False,False,False,True,False,
21-117908,False,False,False,False,False,False,Etablissement public de santé
21-117910,False,False,True,False,False,False,
21-117913,False,False,False,False,False,False,Centre Hospitalier Universitaire de Caen
21-117922,False,False,False,False,False,False,organisme de l'Assurance Maladie
21-117923,False,False,True,False,False,False,
21-117924,False,False,False,False,False,False,Assemblée consultative
21-117928,False,False,False,False,False,False,Commune
21-117931,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
21-117932,False,False,False,False,False,False,EPIC
21-117933,False,False,False,False,False,False,Etablissement public de santé
21-117940,False,False,False,False,False,False,caisse de sécurité sociale
