BOAMP_AVIS_NUM,D_01_01_Identite_Denomination,D_01_02_Identite_Codeidentnational,D_01_03_Identite_Correspondant,D_01_04_Identite_Contact,D_01_05_Identite_Adjudicateurnuts,D_01_06_Identite_Adresse,D_01_07_Identite_Cp,D_01_08_Identite_Ville,D_01_09_Identite_Pays,D_01_10_Identite_Tel,D_01_11_Identite_Poste,D_01_12_Identite_Fax,D_01_13_Identite_Mel,D_01_14_Identite_Url,D_01_15_Identite_Urlprofilacheteur,D_01_16_Identite_Urlinformation,D_01_17_Identite_Urlparticipation,D_01_18_Identite_Urldocument,D_01_19_Identite_Outillogiciel,D_01_20_Identite_Agitpourautrecompteoui,D_01_21_Identite_Agitpourautrecomptenon,D_01_22_Identite_Loicompteautrepays,D_01_23_Identite_Organismeacheteurcentraloui,D_01_24_Identite_Organismeacheteurcentralnon
21-138321,Mairie de Bouloc,None,,,FRJ23,"55, rue Jean Jaurès",31620,Bouloc,,(+33) -05-62-79-94-91,,,dgs@mairie-bouloc.fr,https://www.mairie-bouloc.com,https://www.e-marchespublics.com/,,,https://www.e-marchespublics.com/,https://www.e-marchespublics.com/,False,True,,False,True
21-138322,Ville de Cancale,None,"M. MAHIEU Pierre-Yves, Maire",,,"48, rue du port",35260,CANCALE,,02-99-89-60-15,,02-99-89-50-89,muriel.thiebaut@ville-cancale.fr,,https://demat.centraledesmarches.com/7061116,,,,,False,False,,False,False
21-138323,SPAD,None, M. MERRIEN,,,agissant au nom et pour le compte de Communauté Urbaine de Dunkerque76 rue de l'Amiral de Ruyter,59140,Dunkerque,,(+33) 3-28-63-84-10,,(+33) 3-28-65-04-07,valerie.charpentier@s3d-spad.fr,https://www.marches-securises.fr,,,,,,False,False,,False,False
21-138324,CDC RURALES DE L'ENTRE DEUX MERS,20006959900013,,,FR,"82, rue des Martyrs de la Résistance et de la Déportation",33540,SAUVETERRE DE GUYENNE,,(+33) 5-56-71-81-76,,,s.dorpe@cdc-entre2mers.fr,https://demat.centraledesmarches.com,https://demat.centraledesmarches.com,https://demat.centraledesmarches.com/7061118,https://demat.centraledesmarches.com/7061118,https://demat.centraledesmarches.com/7061118,,False,True,,False,True
21-138325,Département de la Réunion,22974001400019,,,FRY4,"Direction de la Commande Publique, 31 rue de Paris",97400,Saint-Denis,,(+33) 2-62-58-66-70,,(+33) 2-62-58-66-89,marchespublics@cg974.fr,http://www.departement974.fr,http://marchespublics.cg974.fr,,http://marchespublics.cg974.fr,http://marchespublics.cg974.fr,,False,True,,False,True
21-138326,OPH Habitat Drouais,None,,,FRB02,32 Avenue Kennedy,28100,Dreux,,(+33) 1-02-37-38-60-12,,,s.poiret@habitat-drouais.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,,http://www.marches-securises.fr,http://www.marches-securises.fr,,False,True,,False,True
21-138327,COMMUNE DE SAINTE ROSE,21974019800011,,,FRY4,193 route Nationale 2,97439,Sainte-Rose,,(+33) 2-62-47-20-22,,,marches@sainterose.re,http://www.marches-publics.info/,http://www.marches-publics.info/,,http://www.marches-publics.info/,http://www.marches-publics.info/,,False,True,,False,True
21-138328,COMMUNE DE BRON,None,,,FRK26,"Direction de la Commande Publique, Place de Weingarten, Cs 30012",69671,Bron,,(+33) 4-72-36-13-15,,,cp-secretariat@ville-bron.fr,http://www.ville-bron.fr/,https://grandlyon.marches-publics.info/bron,,https://grandlyon.marches-publics.info/bron,https://grandlyon.marches-publics.info/bron,,False,True,,False,True
21-138329,CARCASSONNE AGGLO,None,,Mélanie FERNANDEZ,FRJ11,"1, rue Pierre Germain",11000,Carcassonne,,,,,marches@carcassonne-agglo.fr,https://marchespublics.aude.fr/,https://marchespublics.aude.fr/,,https://marchespublics.aude.fr/,https://marchespublics.aude.fr/,,True,False,,False,True
21-138330,COMMUNE DE LIMOGES,None," LOMBERTIE Emile Roger, Maire",,,9 place Léon Betoulle,87031,LIMOGES CEDEX 1,,05-55-45-93-85,,05-55-45-93-35,correspondre@aws-france.com,http://www.ville-limoges.fr/,http://marchespublics.limoges.fr,,,,,False,False,,False,False
21-138331,Département de Meurthe-et-Moselle,22540001900785,,,FRF31,48 Esplanade Jacques Baudot,54000,Nancy,,,,,correspondre@aws-france.com,http://www.meurthe-et-moselle.fr/,https://www.xmarches.fr/entreprise/,,,,,False,True,,False,True
21-138332,Centre nationale du cinéma,None,"M. LE COCQ Mathieu, Centre national du cinéma",,,"291, boulevard Raspail",75675,Paris cedex 14,,01-44-34-37-74,,,marchespublics@cnc.fr,https://www.cnc.fr/,https://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,,,,,False,False,,False,False
21-138334,TOULOUSE METROPOLE,None," MOUDENC Jean-Luc, Président",,,"Direction de la commande publique, 6 rue René Leduc BP 35821",31505,Toulouse,,,,,correspondre@aws-france.com,https://www.toulouse-metropole.fr/,https://www.agysoft.marches-publics.info,,,,,False,False,,False,False
21-138335,COMMUNAUTE D AGGL DU GRAND CAHORS,20002373700014,,,FRJ25,"Hôtel administratif, 72, rue du Président Wilson",46005,Cahors,,(+33) 5-65-20-89-00,,(+33) 5-65-20-89-01,marchespublics@grandcahors.fr,http://www.grandcahors.fr,http://agysoft.marches-publics.info/,,,,,False,True,,False,True
21-138336,SYNDICAT MIXTE CYCLAD,25170190000036,,,FRI32,"1, rue Julia et Maurice Marcou",17700,Surgeres,,(+33) 5-46-07-16-66,,,marchespublics@cyclad.org,http://www.cyclad.org,http://www.marches-publics.info,,,,,False,True,,False,True
21-138337,COMMUNAUTÉ DE COM. DU PIÉMONT CÉVENOL,None," CRUVEILLER Fabien, Président",,,13 bis rue du Docteur Rocheblave,30260,QUISSAC,,04-66-93-06-12,,,marches-publics@piemont-cevenol.fr,https://www.piemont-cevenol.fr/,,,,,,False,False,,False,False
21-138338,CC PAYS DE FONTENAY VENDEE,None, Ludovic HOCBON,,,16 rue de l'innovationBP 20359,85206,Fontenay Vendée,,,,,marchespublics@fontenayvendee.fr,,https://www.marches-securises.fr,,,,,False,False,,False,False
21-138339,GPMH au Havre,89961480400024,,,FRD22,Terre plein de la Barre CS 81413,76067,Le havre cedex,,(+33) 2-32-74-69-58,,(+33) 2-32-74-72-40,gpmhmarches@havre-port.fr,http://www.haropaports.com/fr/le-havre,https://www.achatpublic.com/,,,,,False,True,,False,True
21-138340,ASSISTANCE PUBLIQUE HOPITAUX DE PARIS,None,,,FR10,"7, rue du Fer à Moulin",75005,Paris,,(+33) 1-46-69-13-34,,(+33) 1-46-69-12-34,eps-logistique-achats-conso@aphp.fr,http://ageps.aphp.fr/,https://www.marches-publics.gouv.fr/?page=entreprise.AccueilEntreprise,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=842942&orgAcronyme=x7c,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=842942&orgAcronyme=x7c,,False,True,,False,True
21-138341,Ville de Tours,None,M. BAH Alpha,,,1 à 3 rue des Minimes,37926,Tours cedex 9,,,,,,https://www.tours.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-138342,Communauté de Communes du Clermontais,None,,Service de la Commande Publique - Mr Christian SAGNET,FR,"20, avenue Raymond Lacombe",34800,CLERMONT L'HERAULT,,(+33) 4-67-88-95-50,,,c.sagnet@cc-clermontais.fr,http://www.midilibre-marchespublics.com/accueil.htm,http://www.midilibre-marchespublics.com/accueil.htm,,http://www.midilibre-marchespublics.com/accueil.htm,http://www.midilibre-marchespublics.com/accueil.htm,,False,True,,False,True
21-138343,TERRITOIRE D'ENERGIE MAYENNE,20008247700015,,Ingrid BRUGIONI - Cheffe de projet PCRS,FRG03,Parc Technopolis - Bâtiment R / Rue Louis de Broglie,53810,Changé,,(+33) 7-56-06-22-46,,,ingrid.brugioni@te53.fr,https://www.territoire-energie53.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_xGxoLCVcem,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_xGxoLCVcem,,False,True,,False,True
21-138344,COMMUNE LA BRESSE,None, Maryvonne CROUVEZIER,,,12 place du Champtel,88250,LA BRESSE,,,,,,,https://www.xmarches.fr/entreprise/detailConsultation.php?key=19559,,,,,False,False,,False,False
21-138345,COMMUNE DE VANVES,None,,,FR105,23 rue Mary BesseyreCS 40001,92172,VANVES CEDEX,,(+33) 1-41-33-92-00,,,s.deletoille@ville-vanves.fr,https://www.VANVES.FR/,https://www.marches-securises.fr,,,,,False,True,,False,True
21-138346,SMICTOM d'Alsace Centrale,None,"M. DELCOURT Pierre, responsable marchés",,,2 RUE DES VOSGES BP 12,67750,Scherwiller,,03-88-92-27-19,,,marches-publics@smictom-alsacecentrale.fr,http://www.smictom-alsacecentrale.fr,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-138347,GHU AP-HP.CENTRE - UNIVERSITE DE PARIS,None,M. GAZEL Ann-Sophie,Cellule marchés,,20 rue Leblanc,75015,Paris,,01-56-09-59-43,,01-56-09-20-58,cellule.marches@egp.aphp.fr,https://www.marches-publics.gouv.fr/,https://www.marches-publics.gouv.fr/,,,,,False,False,,False,False
21-138348,Ville de Vierzon,None,,,FRB01,Place de l'Hôtel de Ville - BP 337,18103,Vierzon cedex,,,,,mathis.pioche@ville-vierzon.fr,http://www.ville-vierzon.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_eDXfVqVAqf,https://www.achatpublic.com/sdm/ent/gen/ent_detail.do?PCSLID=CSL_2021_eDXfVqVAqf,,False,True,,False,True
21-138349,Mairie de Talence,21330522000013,,Service des Marchés Publics (bureau 13),FRI12,Rue du professeur Arnozan,33401,Talence cedex,,(+33) 5-56-84-34-62,,,achatsmarches@talence.fr,https://talence.fr,https://demat-ampa.fr,,https://demat-ampa.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=570696&orgAcronyme=a6d,https://demat-ampa.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=570696&orgAcronyme=a6d,,False,True,,False,True
21-138350,Cté de communes Vallée de l'Hérault,None,M. Soto Jean-François,,,2 parc d'activités de Camalcé,34150,Gignac,,04-67-57-04-50,,,marches@cc-vallee-herault.fr,,,,,,,False,False,,False,False
21-138351,MINDEF/EMA/DC SCA/PFAF CO Rennes,None,"Mme STOLLA Vanessa, PFC-O",,,BP 22,35998,Rennes cedex 9,,02-23-44-60-11,,02-23-44-53-87,,http://Marches-publics.gouv.fr,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=844240&orgAcronyme=g7h,,,,,False,False,,False,False
21-138352,Pôle emploi Normandie,None,"M. Achats-Marchés Service, Pôle Emploi Normandie",,,90 avenue de Caen - CS 92053,76040,Rouen cedex1,,,,,,,https://www.marches-publics.gouv.fr,,,,,False,False,,False,False
21-138353,CHATEAUROUX METROPOLE,None, Gil Avérous,,,Hôtel de Ville - Place de la République - CS 80509,36012,Châteauroux cedex,,02-54-08-35-56,,,marches-publics@chateauroux-metropole.fr,https://www.chateauroux-metropole.fr,https://www.marches-securises.fr,,,,,False,False,,False,False
21-138355,GCSM du Clermontois,None,,,FR,2 RUE DES FINETS,60600,CLERMONT,,,,,dominique.goze@chi-clermont.fr,https://achat-sante.safetender.com,,,https://achat-sante.safetender.com,http://achat-sante.safetender.com,,False,True,,False,True
21-138356,Mairie de Mougins,None,M. Le Maire de Mougins ou son adjoint délégué,,,"330, Avenue de la Plaine",06250,MOUGINS,,,,,marches@villedemougins.com,https://mougins.fr/,https://www.marches-securises.fr,,,,,False,False,,False,False
21-138357,DEPARTEMENT DU NORD,None,,,FRE11,51 rue gustave delory,59047,Lille,,(+33) -59-73-50-00,,,ddm@lenord.fr,http://www.lenord.fr,https://marchespublics.lenord.fr/,,,,,False,True,,False,True
21-138358,Ville de Paris,None,,,FR101,"Direction des Finances et des Achats (DFA) Sous-direction des achats - Service Achat 2 - Fournitures et Prestations pour les Parisiens - 7, avenue de la Porte d'Ivry",75013,Paris,,,,,dfa-bm2@paris.fr,http://www.paris.fr,https://marches.maximilien.fr,,,,,False,True,,False,True
21-138360,OPH Plaine Commune Habitat,None,Pôle Commande Publique,,,5 bis rue Danielle Casanova,93200,Saint-Denis,,01-48-13-61-00,93200,,directioncommandepubliqueetjuridique@plainecommunehabitat.fr,http://www.oph-plainecommunehabitat.fr,http://www.maximilien.fr,,,,,False,False,,False,False
21-138361,MAIRIE DE BAYONNE,None,"M. Etchagaray Jean-René, Maire",,,Hôtel de ville 1 av maréchal Leclerc BP60004,64109,Bayonne,,05-59-46-61-63,,,marches@bayonne.fr,https://www.bayonne.fr/,,,,,,False,False,,False,False
21-138362,SMICTOM d'Alsace Centrale,None,"M. DELCOURT Pierre, responsable marchés",,,2 RUE DES VOSGES BP 12,67750,Scherwiller,,03-88-92-27-19,,,marches-publics@smictom-alsacecentrale.fr,https://www.smictom-alsacecentrale.fr/,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-138363,SM PORTS PECHE PLAISANCE CORNOUAILLE,None,Marie-Laure Pereira,,,Syndicat mixte des ports de pêche-plaisance de Cornouaille5 Quai Henry Maurice Benard,29120,Pont l'abbe,,02-98-82-82-42,45-52,,marie-laure.pereira@peche-plaisance-cornouaille.fr,,,,,,,False,False,,False,False
21-138364,INST NAL DES SCIENCES APPLIQUEES LYON,None,,,FRK26,20 Avenue Albert Einstein,69100,Villeurbanne,,(+33) 4-72-43-83-83,,,marches.publics@insa-lyon.fr,http://insa-lyon.fr,,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=843522&orgAcronyme=f2h,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=843522&orgAcronyme=f2h,,False,True,,False,True
21-138365,METROPOLE DE LYON,None,"Monsieur le Vice-président à la Voirie, à la Proximité, aux Intermodalités, aux Mobilités innovantes et actives",,,DGS - DRES UE- DAAF - Service Marchés DUM-DTEE/DEEE - 20 rue du Lac - CS 33569,69505,Lyon cdex 03,,,,,,http://marchespublics.grandlyon.com,http://marchespublics.grandlyon.com,,,,,False,False,,False,False
21-138366,Service départemental d'incendie et de,None, Nathalie BLOCH,,,Rue du colonel rimailho,58640,Varennes-vauzelles,,,,,,,,,,,,False,False,,False,False
21-138368,GPMH au Havre,89961480400024,,,FRD22,Terre plein de la Barre CS 81413,76067,Le havre cedex,,(+33) 2-32-74-69-58,,(+33) 2-32-74-72-40,haropaportlehavremarches@haropaport.com,http://www.haropaports.com/fr/le-havre,https://www.achatpublic.com/,,,,,False,True,,False,True
21-138369,OPH Habitat Drouais,None,Service Marchés,,,32 Avenue Kennedy,28100,Dreux,,02-37-38-60-12,,,s.poiret@habitat-drouais.fr,http://www.marches-securises.fr,http://www.marches-securises.fr,,,,,False,False,,False,False
21-138370,Ville de Palaiseau,None,M. Grégoire De LASTEYRIE,Service des Affaires Juridiques (Commande Publique),,91 rue de Paris,91120,Palaiseau,,01-69-31-93-41,,,marchespublics@mairie-palaiseau.fr,http://Ville-palaiseau.fr,http://Marches.maximilien.fr,,,,,False,False,,False,False
21-138371,Valor'Aisne,None, Eric DELHAYE,,,3 rue Michel Eyquem de Montaigne,02000,LAON,,,,,,,https://www.xmarches.fr/entreprise/detailConsultation.php?key=19556,,,,,False,False,,False,False
21-138372,DEPARTEMENT DE L AIN,None,,,FRK21,"45, Avenue Alsace Lorraine BP 10114",01003,BOURG EN BRESSE CEDEX,,,,,florence.lhoste@ain.fr,https://ain.fr/marchespublics,https://marchespublics.ain.fr,https://marchespublics.ain.fr,https://marchespublics.ain.fr,https://marchespublics.ain.fr,,False,True,,False,True
21-138374,Ville de Vendres,None, Barthe Isabelle,,,Place du 14 Juillet,34350,Vendres,,04-67-32-60-50,,04-67-32-60-45,marches.publics@vendres.com,http://vendres.e-marchespublics.com,http://vendres.e-marchespublics.com,,,,,False,False,,False,False
21-138375,AGENCE DE LA BIOMEDECINE,None,,ContactAchats@biomedecine.fr,FR,1 avenue du Stade de France,93212,Saint-denis,,(+33) 1-55-93-65-79,,,contactachats@biomedecine.fr,https://www.agence-biomedecine.fr/,https://www.marches-publics.gouv.fr/,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=831366&orgAcronyme=h8j,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=831366&orgAcronyme=h8j,https://www.marches-publics.gouv.fr,False,True,,False,True
21-138376,Angers Loire Métropole,None,M. le Président,,,B.P.80011,49020,Angers cedex 02,,,,,marches.dag@angersloiremetropole.fr,http://alm.marches-securises.fr,http://alm.marches-securises.fr,,,,,False,False,,False,False
21-138377,Commune de Louvroil,None,"Monsieur Guiseppe ASCONE, le Maire",,,2 rue Roméo Frémy,59720,Louvroil,,03-27-53-10-80,,03-27-62-17-32,,http://www.louvroil.fr,http://www.cdg596280.fr,,,,,False,False,,False,False
21-138379,Troyes Champagne Métropole,None,,,FRF22,1 place Robert Galley,10000,Troyes,,,,,marches.publics@troyes-cm.fr,http://www.xmarches.fr,http://www.xmarches.fr,,,,,True,False,,False,True
21-138380,MSA Grand Sud,None,"M. Jean-Yves VOIRIN, Responsable de la Cellule Achats",,,10 rue Aristide Boucicaut - ZAC Bonne Source,11100,Narbonne,,,,,,,https://www.achatpublic.com/sdm/ent/gen/index.jsp,,,,,False,False,,False,False
21-138381,CHU Lyon,None,,,FRK26,45 rue Villon - Cs 48283,69373,Lyon cedex 08,,,,,da.dms-cm4p@chu-lyon.fr,http://www.chu-lyon.fr,http://www.marches-publics.gouv.fr,,https://www.marches-publics.gouv.fr/?page=entreprise.EntrepriseAdvancedSearch&AllCons&refConsultation=843322&orgAcronyme=x7c,http://www.marches-publics.gouv.fr,,False,True,,False,True
21-138382,CC Haut Jura Saint Claude,None,,,FRC22,13 bis Boulevard de la République,39200,SAINT-CLAUDE,,(+33) 4-74-50-44-24,,,evelyne.vas@semcoda.com,https://www.hautjurasaintclaude.fr/,http://cc-hautjura-saintclaude.e-marchespublics.com,,,,,False,True,,False,True
21-138383,DIR DEP FIN PUBLIQUES VAL DE MARNE,None,M. BERNON Régis,,,1 place du général billotte,94040,Créteil cédex,,01-41-94-38-64,,,,http://www.marches-public.gouv.fr,,,,,,False,False,,False,False
21-138384,Syndicat Mixte Bil Ta Garbi,25640464100050,,,FRI15,"7, rue Joseph Latxague",64100,Bayonne,,(+33) 5-59-44-26-44,,,carine.gerard@biltagarbi.fr,http://www.biltagarbi.fr,https://demat-ampa.fr/,,https://demat-ampa.fr,https://demat-ampa.fr/index.php?page=entreprise.EntrepriseAdvancedSearch&AllCons&id=570689&orgAcronyme=m0p64,,False,True,,False,True
21-138385,AMENAGEMENT 77,None,Mlle AMENAGEMENT 77 agissant au nom et pour le compte de la Région Ile de France Pauline LEMAIRE,,,10 rue Dajot,77004,Melun cedex,,01-64-83-57-74,,,,https://www.amenagement77.fr/,,,,,,False,False,,False,False
21-138386,Département de la Réunion,22974001400019,,,FRY4,"Direction de la Commande Publique, 31 rue de Paris",97400,Saint-Denis,,(+33) 2-62-58-66-70,,(+33) 2-62-58-66-89,marchespublics@cg974.fr,http://www.departement974.fr,http://marchespublics.cg974.fr,,http://marchespublics.cg974.fr,http://marchespublics.cg974.fr,,False,True,,False,True
21-138387,Le Mans Métropole - Communauté Urbaine,24720013200014,,,FRG04,"Pôle Marchés et Achats Publics, Cs40010- 16 avenue François Mitterrand, Le Condorcet",72039,Le Mans,,(+33) 2-43-47-37-31,,(+33) 2-43-47-37-40,marches@lemans.fr,http://www.lemans.fr,http://www.sarthe-marchespublics.fr,,http://www.sarthe-marchespublics.fr,http://www.sarthe-marchespublics.fr,,False,True,,False,True
21-138389,DEPARTEMENT DE L ISERE,None, le Président,,,7 rue Fantin Latour,38022,Grenoble,,04-76-00-38-38,,04-76-00-38-35,marches-publics@isere.fr,https://www.isere.fr/,https://www.marches-publics.info,,,,,False,False,,False,False
21-138390,Centre Hospitalier de Nevers,None,cellule marchés,,,1 Avenue Patrick Guillot,58033,Nevers cedex,,,,,,,https://www.ternum-bfc.fr/,,,,,False,False,,False,False
21-138391,COMMUNE DE ROUEN,None," MAYER-ROSSIGNOL Nicolas, Pouvoir Adjudicateur",,,"Hôtel de Ville, 2 place du Général de Gaulle, CS31402",76037,ROUEN CEDEX,,02-76-08-90-05,,02-35-08-87-22,commande-publique@rouen.fr,https://www.rouen.fr/,https://www.mpe76.fr,,,,,False,False,,False,False
21-138392,COMMUNE DU PONTET,None," HEBRARD Joris, Maire",,,13 rue de l'hôtel de ville BP 20198,84134,Le Pontet cedex,,04-90-31-66-50,,,bmp@mairie-lepontet.fr,http://www.ville-lepontet.com,http://www.agysoft.marches-publics.info,,,,,False,False,,False,False
21-138393,DEPARTEMENT DU PUY DE DOME,None, Président du Conseil Départemental Le,,,"24, rue Saint Esprit",63033,Clermont-Ferrand,,04-73-42-20-20,,,servicedesmarches@puy-de-dome.fr,http://www.puy-de-dome.fr,http://agysoft.marches-publics.info,,,,,False,False,,False,False
21-138394,DEPARTEMENT DE L ISERE,None, le Président,,,7 rue Fantin Latour,38022,Grenoble,,04-76-00-38-38,,04-76-00-38-35,marches-publics@isere.fr,https://www.isere.fr/,https://www.marches-publics.info,,,,,False,False,,False,False
21-138395,VILLE DE PERSAN,21950487500010,,,FR108,65 avenue Gaston Vermeire,95340,Persan,,(+33) 1-39-37-48-80,,(+33) 1-39-37-48-81,marches-publics@ville-persan.fr,http://www.ville-persan.fr/,http://www.ville-persan.fr/,,http://www.ville-persan.fr/,http://www.ville-persan.fr/,,False,True,,False,True
21-138396,APHM pour le compte du CH Martigues,None," GELIN Anthony, Directeur Adjoint des Services Loqistiques",,,"DSL Cellule Marchés, 3 bd des Rayettes BP 50248",13698,MARTIGUES,,,,,correspondre@aws-france.com,http://www.ch-martigues.fr,http://marchespublics.ght13.fr/,,,,,False,False,,False,False
21-138397,Conseil départemental des Yvelines,None, le Président,,,"2, place André Mignot",78012,VERSAILLES,,,,,correspondre@aws-france.com,http://www.yvelines.fr,http://www.achats.yvelines.fr,,,,,False,False,,False,False
21-138398,CCAS de Toulouse,26310123000013,,,FRJ23,"2 Bis, Rue de Belfort",31004,Toulouse,,,,,dcpaj@ccas-toulouse.fr,https://www.toulouse.fr/web/social/centre-communal-d-action-sociale,https://www.agysoft.marches-publics.info,,,,,False,True,,False,True
