BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
21-45001,False,False,False,False,False,False,False,,False,False,,,,True,"Conformément à l'article L2152-3 du code de la commande publique, l'offre a été jugée inacceptable par la CAO du 14/12/2020, au motif qu'elle excède les crédits budgétaires alloués au marché. conformément aux dispositions de l'article R2124-3 6) en l'absence de modification substantielle du dossier de consultation, la consultation a été relancée en procédure avec négociation sans publication d'un nouvel avis, avec le seul candidat ayant remis une offre inacceptable."
21-45045,False,False,False,False,False,False,False,,False,False,,,,True,Le contrat ne relève pas du champ d'application de la directive
21-45257,False,False,False,True,False,False,False,,False,False,,,,False,Le présent accord-cadre a pour objet de maintenir la fourniture d'accès téléphoniques et/ou l'acheminement du trafic entrant et sortant issues initialement de l'accord cadre UGAP 5 dans l'attente du déploiement du marché de la DAE attribué à un nouvel opérateur.
21-45359,False,False,False,False,False,False,False,,False,False,,,,True,La procédure d'attribution de ce marché résulte d'un concours de maitrise d'oeuvre
21-45530,False,False,False,False,False,True,False,,False,False,,,,False,La procédure négociée sans publicité ni mise en concurrence préalables a été utilisée par le pouvoir adjudicateur en raison de la détention par l'attributaire de droits d'exclusivité concernant la commercialisation de kit de réactifs avec la technique UHPLC.
21-45740,False,False,False,False,False,False,False,,False,False,,,,True,La présente consultation n'a pas fait l'objet d'une publication préalable au J.O.U.E car la valeur estimée du contrat est inférieure aux seuils de procédure formalisée.
21-45885,False,False,False,False,False,False,False,,False,False,,,,True,"En vertu des directives 2014/24/UE du Parlement européen et du Conseil du 26 février 2014, le montant estimé du présent marché de travaux est inférieur au seuil d'application des directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de publicité au JOUE"
21-45969,False,False,False,False,False,True,False,,False,False,,,,False,CGI détient l'exclusivité des droits sur l'outil Grand Angle et les prestations de maintenance et d'assistance associées.
21-46090,True,False,False,False,False,False,False,,False,False,,,,False,Cette procédure sans publicité ni mise en concurrence préalables fait suite à l'absence d'offre sur le lot 82 de l'appel d'offre 19E3F021 ayant fait l'objet de l'annonce européenne no 2019/S 146-359098 du 31/07/2019.
21-46170,False,False,False,False,False,False,False,,False,False,,,,True,Le montant du marché est inférieur aux seuils européens nécessitant une publication préalable au JOUE
21-46228,False,False,False,False,False,False,False,,False,False,,,,True,Marché passé sous la forme d'une procédure adaptée
21-46440,False,False,False,False,False,False,False,,False,False,,,,True,Marché passé sous la forme d'une procédure adaptée
21-46514,False,False,False,False,False,True,False,,False,False,,,,False,Procédure négociée sans publicité ni mise en concurrence préalable (article R2122-3-3° du code de la commande publique) justifiée par le recours à un opérateur économique déterminé lié à un certificat d' exclusivité.
21-46673,False,False,False,False,False,True,False,,False,False,,,,False,"Un partenariat renforcé entre l'EFS AURA, le CHU de Saint Etienne et l'Université Jean Monnet existe en matière de recherche. Pour conduire ces recherches dans la cadre de ce partenariat, l'EFS réalise des études cliniques au sein du CHU de Saint Etienne et/ou des consultations de données patientes transfusées par les produits de l'EFS. Pour pouvoir mener à bien ces études, l'EFS a besoin d'avoir accès aux dossiers médicaux des patients concernés par les recherches avec l'aide de l'ARC.Cette prestation ne peut être confiée qu'au CHU de Saint Etienne dans la mesure où il s'agit de données de patients du CHU de Saint Etienne."
21-47026,False,False,False,False,False,True,False,,False,False,,,,False,Procédure négociée sans publicité ni mise en concurrence préalable (article R2122-3-3° du code de la commande publique) justifiée par le recours à un opérateur économique déterminé lié à un certificat d' exclusivité.
21-47093,True,False,False,False,False,False,False,,False,False,,,,False,"Cette procédure fait suite à un appel doffres déclaré infructueux pour absence doffres régulières, conformément à larticle R2124-3 al.6 du Code de la commande publique. Avis no2020/S183-441353 publié le 21/09/2020 et N°2020/S242-596845 du 11/12/2020.Comme le permet larticle R2124-3 al.6, n'ont participé à la procédure que les soumissionnaires qui ont présenté des offres conformes aux exigences relatives aux délais et modalités formelles de l'appel d'offres. "
21-47424,False,False,False,False,False,True,False,,False,False,,,,False,"La procédure utilisée a été une procédure sans publicité ni mise en concurrence préalables, conformément à l'article R 2122-3-3°) du code de la commande publique compte tenu des droits d'exclusivité du prestataire."
21-47629,True,False,False,False,False,False,False,,False,False,,,,False,"Lors de la précédente Cao, il s'est avéré que les offres des lots 4, 6, 7, 16 ont été considérés auterme de l'article L2152-3 du Ccp comme inacceptable : "" une offreinacceptable est une offre dont le prix excède les crédits budgétaires alloués au marché public telsqu'ils ont été déterminés et établis avant le lancement de la procédure. ""Pour l'ensemble de ces offres la Cao a donné un avis favorable à la proposition de la maîtrise d'oeuvre de recourir à la procédure avec négociation, sous réserve de ne pas modifiersubstantiellement les conditions initiales du marché (6° de l'article R. 2124-3 du Ccp).Ainsi, une procédure avec négociation a été conduite en application du 6° de l'article R. 2124-3 duCcp"
21-47749,False,False,False,False,False,True,False,,False,False,,,,False,"Par arrêté ministériel du 27 mars 2001 modifié et par décision no2016-0349 du 15 mars 2016 de l'autorité de Régulation des Communications Electroniques et des Postes (ARCEP), la société E-message Wireless a été autorisée à exploiter un réseau de radiomessagerie professionnelle (bande des 466 Mhz), propriétaire du réseau Alphapage.Cette société est lunique opérateur dalerte pour les professionnels de lurgence et de lastreinte. Cet opérateur est le seul à commercialiser les offres associées à ce réseau, telles que l'abonnement, son exploitation, sa maintenance et son développement, pour lequel elle détient des droits dexclusivité."
21-47782,False,False,False,False,False,False,False,,False,False,,,,True,L'accord-cadre est passé en application de l'article R2123-1 2°. Il s'agit d'une procédure adaptée
21-47854,False,False,False,False,False,True,False,,False,False,,,,False,Le titulaire du marché possède un droit exclusif sur le logiciel dont la maintenance est l'objet du marché.
21-48255,False,False,False,False,False,False,False,,False,False,,,,True,Procédure passée sous la forme d'une procédure adaptée
21-48317,False,False,False,False,False,False,False,,False,False,,,,True,Procédure passée sous la forme d'une procédure adaptée
21-48321,True,False,False,False,False,False,False,,False,False,,,,False,"Le présent marché est passé selon une procédure avec négociations conformément à l'article R.2124-3-6 du code de la commande publique. Il correspond à la relance de l'appel d'offres ouvert no2019V12090560 (avis N° 2019/S 218-535341 publiée au JOUE le 12/11/2019 et avis N° 19-168454 publiée au BOAMP le 09/11/2019), déclaré sans suite pour cause d'infructuosité."
21-48366,False,False,False,False,False,True,False,,False,False,,,,False,La société Airinspace est la seule habilitée à assurer la maintenance des dispositifs et à fournir les consommables à des utilisateurs formés à ces prestations de maintenance.
21-48416,False,False,False,True,False,False,False,,False,False,,,,False,"La consultation a été passée, en vertu de l'article R2122-3 du décret 2018-1075 portant partie réglementaire du code de la commande publique, en procédure sans publicité ni mise en concurrence préalable, entre le SDMIS et la société NOREMAT, qui est la seule à pouvoir assurer ces prestations."
18-40787,False,False,False,False,False,True,False,,False,False,,,,False,"La société BRUKER FRANCE atteste être le fabricant et distributeur exclusif des équipements BRUKER. A ce titre elle atteste être la seule société habilitée à effectuer les opérations de maintenance, réparations et révision sur ces matériels et quaucune autre société ny est habilitée ou formée ; elle est également la seule société ayant les licences de mise à jour des logiciels propres à ces matériels. La société BRUKER FRANCE est aussi la seule société à pouvoir fournir les pièces détachées, accessoires et consommables dorigine nécessaire au fonctionnement et à lutilisation de ces matériels. La société BRUKER FRANCE atteste quelle fabrique et distribue de façon exclusive  les consommables, accessoires et réactifs, utilisés exclusivement sur ces équipements. "
21-49859,False,False,False,False,False,False,False,,False,False,,,,True,Marché subséquent fondé sur un accord cadre
21-50138,False,False,False,False,False,True,False,,False,False,,,,False,"Le présent marché est passé sans publicité ni mise en concurrence préalable, pour des raisons tenant aux droits d'exclusivité, en application des articles L2122-1 et R2122-3 3 au code de la commande publique. La société sauter est la seule à pouvoir intervenir sur les automatisme de marque Sauter"
21-50353,False,False,False,False,False,True,False,,False,False,,,,False,"Le recours à l'article R.2122-3 3° du code de la commande publique se justifie par le fait que seule la société Thermo Electron SAS est habilitée en France à engager les opérations de maintenance et à fournir les pièces détachées et les accessoires associés pour les modèles, CRYOFUGE 5500i et CRYOFUGE 6000i, de centrifugeuses PSL de grosse capacité objet du marché public."
