,BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
2414,21-111901,,,,False,False,"L'exécution des prestations débute à compter de la date fixée par ordre de service.Les candidats peuvent proposer un délai d'exécution/de livraison sans dépasser le délai maximum fixé par l'acheteur.Une retenue de garantie est prévue au contrat. Elle peut être remplacée par une garantie à première demande.Le contrat prévoit le versement d'une avance, avec obligation de constituer une garantie à première demande en contrepartie.Les prestations sont réglées par des prix forfaitaires.Les prix sont actualisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.La consultation comporte des conditions d'exécution à caractère environnemental détaillées au cahier des charges.",False,True,False,CF_NIV_SUIV,['FR'],
2415,21-111902,,,,False,False,"L'exécution des prestations débute à compter de la date fixée par ordre de service.Aucune clause de garantie financière prévue.Le contrat prévoit le versement d'une avance, sans obligation de constituer une garantie financière pour en bénéficier.Les prestations sont réglées par des prix forfaitaires.Les prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.La consultation comporte des conditions d'exécution à caractère social détaillées au cahier des charges.La consultation comporte des conditions d'exécution à caractère environnemental détaillées au cahier des charges.La consultation comporte des conditions d'exécution à caractère social et environnemental détaillées au cahier des charges.",False,True,False,CF_NIV_SUIV,['FR'],
2416,21-111903,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2417,21-111904,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2418,21-111905,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2419,21-111906,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2420,21-111907,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2421,21-111915,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2422,21-111917,,Aucune avance ne sera accordée. Aucune retenue de garantie ne sera exercée sur les paiements. Le financement est assuré par Lorient Agglomération,Au choix après attribution : conjoint/conjoint (avec mandataire solidaire) / solidaire.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2423,21-111920,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2424,21-111922,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2425,21-111926,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2426,21-111927,"Les fournitures bénéficient de la garantie des fabricants contre tout vice de fabrication ou défaut de matière à compter de leur date d'admission définitive.La garantie proposée doit être au moins d'un an.Si le titulaire propose une garantie d'une durée supérieure, c'est cette garantie que sera retenue pour application.Le titulaire est tenu de justifier qu'il est couvert par une police d'assurance garantissant les conséquences de la responsabilité civile et professionnelle pouvant lui incomber au titre du marché ou de l'accord-cadre avant toute exécution de ce dernier. À tout moment durant l'exécution du marché ou de l'accord-cadre, le titulaire doit être en mesure de produire cette attestation, sur simple demande de l'acheteur et dans un délai de quinze (15) jours à compter de la réception de la demande.",Financement intégral par les ressources propres de l'acheteur. Le paiement s'effectuera suivant les règles de la comptabilité publique en suivant les indications précisées au C.C.P. du marché.,"Les candidats peuvent présenter leur offre en tant que candidats individuels ou en tant que groupement d'opérateurs économiques.Si le candidat est un groupement d'opérateurs économiques, et ce quelle que soit la forme du groupement, l'un des opérateurs économiques membres du groupement sera désigné dans la candidature et dans l'offre comme mandataire solidaire du groupement et représentera l'ensemble des membres vis-à-vis de l'acheteur. Il est chargé de coordonner les prestations des membres du groupement et est solidaire de chacun des membres du groupement pour ses obligations contractuelles à l'égard de l'acheteur.Conformément à l'article R.2142-21 du code de la commande publique, l'acheteur interdit aux candidats de présenter leurs offres en agissant à la fois :- En qualité de candidats individuels et de membres d'un groupement ou de plusieurs groupements- En qualité de membre de plusieurs groupementsUn même opérateur économique ne peut pas être mandataire de plus d'un groupement pour un même marché.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2427,21-111928,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2428,21-111929,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2429,21-111931,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2430,21-111932,Aucune clause de garantie financière ne sera appliquée.,Marché imputé au budget de la Région Île-de-France Chapitre budgétaire : 930 - Services Généraux Code fonctionnel 0202 Autres Moyens généraux,"Les opérateurs économiques groupés peuvent se porter candidats sous forme de groupement solidaire ou de groupement conjoint.En cas de groupement conjoint, l'acte d'engagement doit indiquer la répartition des prestations que chacun des membres du groupement s'engage à exécuter. Un cadre est prévu à cet effet à l'article B2 de l'acte d'engagement du DCE. Durant l'exécution du marché, le mandataire d'un groupement conjoint est solidaire de chacun des membres pour les obligations contractuelles à l'égard de la Région.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
2431,21-111934,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
2432,21-111936,Voir CCAP,Voir CCAP,Voir CCAP,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2433,21-111937,,,Forme du groupement laissée au choix du candidat.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2434,21-111938,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2435,21-111939,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2436,21-111940,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2437,21-111941,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2438,21-111942,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2439,21-111943,,Comptabilité publique. Virement bancaire. Délai de paiement à 30 jours. Variation des prix : Les prix sont unitaires et révisables Possibilité de nantissement. Financement prévisionnel : Fonds propres Alès Agglomération,"Les groupements d'entreprises conjoints ou solidaires sont admis. Le mandataire devra être dûment désigné dans lalettre de candidature et ne peut représenter en cette qualité plus d'un groupement pour un même marché. En cas de groupement, l'appréciation des capacités professionnelles, techniques et financières de ses membres est globale. Il n'est pas exigé que chaque entreprise (candidat) ait la totalité des compétences techniques pour l'exécution du marché.En cas de groupement conjoint, le mandataire commun du groupement conjoint sera solidaire de chacun des membres du groupement pour ses obligations contractuelles à l'égard de la personne publique pour l'exécution du présent marché. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
2440,21-111944,,financement sur fonds propresdélai global de paiement de 30 jours,titulaire unique ou groupement d'entreprises,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2441,21-111957,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2442,21-111960,"Tous les candidats ayant satisfait aux exigences réglementaires des articles R. 2144-1 à R. 2144-7 du Code de la Commande Publique et possédant les capacités professionnelles, techniques et financières jugées suffisantes. Dans l'éventualité d'une co-traitance, chaque co-traitant devra présenter ses justificatifs.",,"En application des articles R. 2142-19 à R. 2142-24 du Code de la Commande Publique et au vu des conditions spécifiques requises en matière de marché d'assurance, les opérateurs économiques groupés devront, au stade de l'attribution, adopter la forme juridique d'un groupement conjoint avec mandataire.",False,False,,False,False,False,CF_NIV_SUIV,['FR'],
2443,21-111961,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2444,21-111962,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2445,21-111963,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2446,21-111966,,,,False,False,,False,True,False,CF_NIV_SUIV,,
2447,21-111968,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2448,21-111970,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2449,21-111971,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2450,21-111972,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2451,21-111978,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2452,21-111979,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2453,21-111980,Se référer aux pièces de marché,Se référer aux pièces de marché,Se référer aux pièces de marché,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
2454,21-111981,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2455,21-111982,Se référer aux pièces de marché,Se référer aux pièces de marché,Se référer aux pièces de marché,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
2456,21-111986,"Garantie de parfait achèvement: retenue de garantie de 5% pour tout marché subséquent d'un montant d'au moins 10 000 euros HT. Elle pourra être remplacée par une garantie à première demande.Une avance est accordée chaque marché subséquent d'un montant supérieur à 50. 000 euros HT, sauf indication contraire dans l'acte d'engagement et dans la mesure où le délai d'exécution est supérieur à 2 mois.Le taux de cette avance passe à 10% pour les petites ou moyennes entreprises au sens de la recommandation 2003/361/CE de la Commission du 6 mai 2003 concernant la définition des micros, petites et moyennes entreprise. Le versement de l'avance est subordonné à la constitution et la fourniture de la garantie à première demande",Modalités de financementLes prestations objet de l'accord-cadre seront financés sur le budget principal et les budgets annexes de la communauté d'agglomération au moyen de fonds propres.,"Le groupement pourra prendre la forme soit d'un groupement conjoint, soit d'un groupement solidaire.Quelle que soit la forme juridique du groupement retenue par les candidats, la composition du groupement devra être détaillée et l'un des opérateurs économiques membre du groupement sera désigné comme mandataire. Ce mandataire représentera l'ensemble des membres du groupement vis-à-vis de l'acheteur et coordonnera les prestations des membres du groupement.Un même opérateur économique ne peut pas être mandataire de plus d'un groupement pour un même marché public.En cas d'attribution du marché à un groupement conjoint d'entreprises, l'acheteur exige que le mandataire du groupement soit solidaire.",False,False,"Conditions particulières d'exécution :Conformément à l'article L2112-2 du code de la commande publique, le lot 1 de ce marché fait l'objet d'une action d'insertion par l'emploi.Modalités d'exécution : Le titulaire du lot 1 du marché s'engage à réserver à minima,- 50 heures de travailde son effectif salarié, dans le cadre de l'exécution de ce marché à des personnes en cursus d'insertion. Ce nombre d'heures d'insertion minimum étant calculé dès lors que le montant de chaque marché subséquent atteint le seuil de 60.000,00 euros H.T. Dès lors que le marché dépasse le seuil de 60 000 euros HT, 10 heures d'insertion supplémentaires s'ajoutent par tranche supplémentaire de 10 000 euros HT.",False,True,False,CF_NIV_SUIV,['FR'],
2457,21-111987,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2458,21-111989,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
2459,21-111992,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
2460,21-111994,"Retenue de garantie de 5,0 %, qui peut être remplacée par une garantie à première demande ou une caution personnelle et solidaire. Aucune garantie financière prévue en contrepartie du versement de l'avance.","Prestations réglées par un prix global forfaitaire Prix actualisables. Avance de 5,0 % accordée dans les conditions prévues au contrat. Délai global de paiement des prestations de 30 jours.",Aucune forme de groupement imposée à l'attributaire du marché.,False,False,Consultation comportant des conditions d'exécution à caractère environnemental détaillées dans le CCAP. Début d'exécution du marché à compter de la date fixée par ordre de service.,False,True,False,CF_NIV_SUIV,['FR'],
2461,21-112017,Le présent marché ne fera pas l'objet de retenue de garantie ou de garantie à première demande.,"Fonds Publics du Centre Hospitalier Sainte-Anne (ressources propres). Les paiements sont effectués par le Centre Hospitalier Sainte-Anne par mandat administratif suivi d'un virement dans un délai de 50 jours à compter de la réception de la demande de règlement selon l'article 98 du Code des marchés publics. Le présent marché peut faire l'objet d'avances (Dispositions de l'article 87 du Code des marchés publics) En application du décret no2013-269 du 29 mars 2013, le retard de paiement entraîne l'application d'intérêts moratoires au bénéfice du titulaire du marché. Le taux des intérêts moratoires est le taux de refinancement principal de la Banque Central Européenne en vigueur à la date de laquelle les intérêts moratoires ont commencé à courir, augmenté de 8 (huit) points. Par ailleurs, une indemnité forfaitaire de 40euros est automatiquement appliquée pour tout retard de paiement.","Le marché pourra être attribué : - soit à une entreprise individuelle ; - soit à un groupement d'entrepreneurs conjoints ou solidaires le mandataire étant solidaire de tous les membres du groupement. Dans ce cas, l'appréciation de la capacité du groupement est globale.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
2462,21-112019,,"Modalités essentielles de financement et de paiement:- Les prix sont Fermes actualisables dans les conditions fixées dans le Cahier des Clauses Administratives Particulières.- Avance : sauf indication contraire dans l'acte d'engagement, il est prévu le versement d'une avance forfaitaire au titulaire.- Délai global de paiement : le délai de paiement est de 30 jours.",Groupement conjoint ou solidaire,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2463,21-112020,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2464,21-112024,"Assurance au titre de la responsabilité civile découlant des articles 1382 à 1384 du Code civil ainsi qu'au titre de la responsabilité professionnelle, en cas de dommage occasionné par l'exécution du marché.",Le financement est assuré par les fonds propres de la Ville de Saint-Joseph.Les sommes dues au titre du présent marché seront payées dans un délai de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes.,"En cas de groupement, la forme souhaitée par le pouvoir adjudicateur est un groupement solidaire ou conjoint avec mandataire solidaire.",False,False,,True,True,False,CF_NIV_SUIV,,
2465,21-112025,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2466,21-112032,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2467,21-112034,,"Les prestations, objet du présent marché, seront rémunérées dans les conditions fixées par les règles de comptabilité publique et financées sur les ressources propres du Département de la Vienne.Les sommes dues au(x) titulaire(s) et au(x) sous-traitant(s) de premier rang éventuel(s) du marché seront payées dans un délai global de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes.","L'offre sera présentée par une seule entreprise ou par un groupement.Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement.Les candidatures et les offres sont présentées soit par l'ensemble des membres du groupement, soit par un mandataire qui justifie des habilitations nécessaires pour représenter les autres membres du groupement. Un même opérateur économique ne peut pas être mandataire de plus d'un groupement pour un même marché public. Quelle que soit la forme du groupement, le mandataire représente l'ensemble des membres vis-à-vis du pouvoir adjudicateur et coordonne les prestations des membres du groupement.Si le groupement est conjoint, le mandataire désigné pour ce groupement est solidaire de chacun des membres du groupement pour ses obligations contractuelles à l'égard du pouvoir adjudicateur.",False,False,,False,False,True,CF_NIV_SUIV,,
2468,21-112038,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
2469,21-112040,"Le dossier de consultation sera remis gratuitement à chaque candidat, jusqu'à la date limite de remise des plis.Aucune garantie financière ne sera exigée.","Modalités de financement : Section d'exploitation du budget de l'établissement public de santé.Modalités de paiement : une avance pourra être versée selon les modalités fixées aux articles R2191-3 à R2191-19 du Code de la Commande Publique.Le délai global de paiement est de 50 jours maximum, suivant la date de réception des demandes de paiement conformes.Paiement après service fait.Prix unitaires ajustables selon barème en vigueur.","Conformément aux articles R2142-19 à R2142-27 du Code de la Commande Publique, les candidats peuvent présenter leur offre sous forme de groupement solidaire ou de groupement conjoint. En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement conjoint est solidaire.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2470,21-112041,Aucune clause de garantie financière prévue,Ressources propres Toulouse Métropole,"Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire de l'accord-cadre.Si le groupement est conjoint, le mandataire du groupement est solidaire de chacun des membres du groupement pour ses obligations contractuelles à l'égard de l'acheteur.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.Les candidats se présentent dans les conditions suivantes :Les candidats se présentent sous la forme d'une équipe pluridisciplinaire dotée des compétences nécessaires à la réalisation des études.L'étude devra être menée par un bureau d'études ou par un groupement d'entreprises doté de compétences et de références dans les domaines suivants :- études de l'offre et de la demande commerciale et artisanale de centres villes et quartiers urbains existants,- études de marchés,- dynamisation de centres villes et quartiers,- programmation commerciale et économique.",False,False,L'exécution des prestations débute à compter de la date de notification du contrat.Aucune clause de garantie financière prévue.Aucune avance prévue.Les prestations sont réglées par des prix unitaires.Les prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.,False,True,False,CF_NIV_SUIV,['FR'],
2471,21-112042,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2472,21-112043,,Les sommes dues au(x) titulaire(s) et au(x) sous-traitant(s) de premier rang éventuel(s) du marché seront payées dans un délai global de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire du marché.Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2473,21-112047,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2474,21-112048,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2475,21-112050,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2476,21-112051,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2477,21-112054,,,,False,False,,False,True,True,CF_NIV_SUIV,,
2478,21-112057,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
2479,21-112058,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2480,21-112059,une retenue de garantie de 5% du montant des travaux est exigée.,les travaux sont financés sur les fonds propres de la ville ainsi que par les fonds de concours investissement de Douaisis agglo,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2481,21-112060,"une retenue de garantie de 5 % sera appliquée sur chaque demande de paiement dans les conditions fixées par la réglementation en vigueur.Le titulaire pourra remplacer la retenue de garantie par une garantie à première demande.Le pouvoir adjudicateur n'accepte pas qu'une caution personnelle et solidaire remplace la garantie à première demande.Sous réserve des conditions prévues aux articles R. 2191-3 et suivants du Code de la commande publique, une avance est versée aux titulaires des lots de montants supérieurs au seuil fixé par le code précité, sauf indication contraire portée dans l'acte d'engagement. Pour les lots no1 et 2, chaque tranche sera considérée comme un marché distinct pour la mise en oeuvre de l'avance. Le taux de l'avance est fixé à 5%.L'avance sera calculée, en fonction de la durée du marché, dans les conditions fixées à l'article R.2191-7 du Code de la commande publique.",par le budget ODAS- section investissement - opération 53.Les délais dont dispose le pouvoir adjudicateur ou son représentant pour procéder au paiement sont fixés à 30 jours.,"le marché pourra être attribué à une seule entreprise ou à un groupement d'entreprises.Si le marché est attribué à un groupement conjoint, le mandataire conjoint sera solidaire de chacun des membres du groupement.Les candidats ont la possibilité de présenter pour le marché public plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
2482,21-112062,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2483,21-112068,,Les sommes dues au(x) titulaire(s) et au(x) sous-traitant(s) de premier rang éventuel(s) du marché seront payées dans un délai global de 30 jours à compter de la date de réception des factures ou des demandes de paiement équivalentes,Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
2484,21-112070,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2485,21-112074,"retenue de garantie de 5,0 %, qui peut être remplacée par une garantie à première demande. Garantie à première demande couvrant 100,0 % du montant de l'avance","prestations réglées par des prix forfaitaires . Prix révisables mensuellement. Avance de 20,0 % accordée dans les conditions prévues au contrat. Délai global de paiement des prestations de 30 jours. Modalités de financement des prestations : Les prestations objet du présent marché sont entièrement financées par le budget général de Montpellier Méditerranée Métropole",aucune forme de groupement imposée à l'attributaire du marché.,False,False,,True,False,False,CF_NIV_SUIV,['FR'],"Si les offres des concurrents sont rédigées dans une autre langue, elles doivent être accompagnées d'une traduction en français."
2486,21-112075,,,,False,False,,False,True,True,CF_NIV_SUIV,,
2487,21-112077,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
2488,21-112080,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
