BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
21-138446,False,False,True,False,False,False,
21-138449,False,False,False,False,True,False,
21-138451,False,False,True,False,False,False,
21-138452,False,False,True,False,False,False,
21-138454,True,False,False,False,False,False,
21-138455,False,False,False,False,False,False,Opérateur de Compétences
21-138458,False,False,False,True,False,False,
21-138460,False,False,False,False,True,False,
21-138461,False,False,True,False,False,False,
21-138465,True,False,False,False,False,False,
21-138466,False,False,False,False,True,False,
21-138469,False,False,False,False,True,False,
21-138472,False,False,True,False,False,False,
21-138477,False,False,False,False,True,False,
21-138478,False,False,True,False,False,False,
21-138479,False,False,False,False,True,False,
21-138480,True,False,False,False,False,False,
21-138485,False,False,True,False,False,False,
21-138487,False,False,True,False,False,False,
21-138491,False,False,True,False,False,False,
21-138498,False,False,True,False,False,False,
21-138500,False,False,False,False,True,False,
21-138501,False,False,True,False,False,False,
21-138503,False,False,False,False,True,False,
21-138504,False,False,False,False,False,False,autre
21-138508,False,False,True,False,False,False,
21-138512,False,False,False,False,False,False,Syndicat
21-138513,False,False,False,False,True,False,
21-138515,False,False,False,False,True,False,
21-138518,True,False,False,False,False,False,
21-138520,False,False,True,False,False,False,
21-138522,False,True,False,False,False,False,
21-138523,False,False,False,False,False,False,"Syndicat mixte ayant pour compétence obligatoire le traitement des déchets ménagers par incinération avec valorisation énergétique de ses adhérents, ainsi que le transfert et le transport associés."
21-138524,False,False,False,False,False,False,Etablissement public autonome
21-138527,False,False,False,False,True,False,
21-138532,False,False,True,False,False,False,
21-138534,False,False,False,False,True,False,
21-138538,False,False,True,False,False,False,
21-138541,False,False,False,False,True,False,
21-138543,False,False,False,False,True,False,
21-138546,False,False,False,False,True,False,
21-138548,False,False,False,False,True,False,
21-138549,False,False,False,False,False,False,Etablissement public à caractère scientifique et technologique
21-138555,False,False,False,False,False,False,Chambre consulaire
21-138558,False,False,True,False,False,False,
21-138561,False,False,False,False,True,False,
21-138562,False,False,True,False,False,False,
21-138563,False,True,False,False,False,False,
21-138564,False,False,True,False,False,False,
21-138566,False,False,False,False,True,False,
21-138569,False,False,False,False,False,False,autre
21-138570,False,False,True,False,False,False,
21-138572,False,False,True,False,False,False,
21-138573,False,False,True,False,False,False,
21-138574,False,False,True,False,False,False,
21-138580,False,False,True,False,False,False,
21-138582,False,False,True,False,False,False,
21-138584,False,False,True,False,False,False,
21-138585,False,False,False,True,False,False,
21-138586,False,False,True,False,False,False,
21-138589,False,False,True,False,False,False,
21-138591,False,False,False,False,True,False,
21-138596,False,False,False,False,True,False,
21-138598,False,False,False,False,True,False,
21-138599,False,False,True,False,False,False,
21-138600,False,False,False,False,False,False,Activité parlementaire
21-138601,False,False,True,False,False,False,
21-138606,False,False,False,False,True,False,
21-138608,False,False,False,False,True,False,
21-138609,False,False,True,False,False,False,
21-138612,False,False,False,False,True,False,
21-138613,False,False,True,False,False,False,
21-138616,False,False,True,False,False,False,
21-138618,False,False,False,False,False,False,EPCI
21-138625,False,False,False,False,False,False,Etablissement Public de Santé
21-138626,True,False,False,False,False,False,
21-138628,False,False,False,False,False,False,COMMUNAUTE DE COMMUNES
21-138629,False,False,False,False,True,False,
21-138630,False,False,False,False,True,False,
21-138632,False,False,True,False,False,False,
21-138633,False,False,True,False,False,False,
21-138646,False,False,False,False,False,False,Protection sociale
21-138647,False,False,False,False,True,False,
21-138649,False,False,True,False,False,False,
21-138651,False,False,False,False,True,False,
21-138656,False,False,False,False,False,False,EPCI
21-138657,False,False,False,False,True,False,
21-138658,False,False,False,False,False,False,autre
21-138659,False,False,False,False,True,False,
21-138660,False,False,False,False,False,False,Association
21-138661,False,False,False,False,True,False,
21-138668,False,False,False,False,True,False,
21-138673,False,False,False,False,False,False,autre
21-138680,True,False,False,False,False,False,
21-138683,False,False,False,False,False,False,CHU et CH
21-138685,False,False,False,False,False,False,EPCI
21-138686,False,False,False,False,True,False,
21-138687,False,False,False,False,False,False,Établissement public de santé
21-138688,True,False,False,False,False,False,
21-138691,False,False,False,False,True,False,
21-138692,False,False,True,False,False,False,
21-138693,False,False,True,False,False,False,
21-138694,False,False,True,False,False,False,
21-138697,False,False,False,False,False,False,Etablissement public administratif
21-138700,False,False,True,False,False,False,
21-138701,False,False,True,False,False,False,
21-138702,False,False,True,False,False,False,
21-138703,False,False,False,False,False,False,Etablissement public national
21-138704,True,False,False,False,False,False,
21-138705,False,False,True,False,False,False,
21-138707,False,False,False,False,True,False,
21-138708,False,False,True,False,False,False,
21-138709,False,False,True,False,False,False,
21-138710,False,False,False,False,True,False,
21-138712,False,False,False,False,False,False,API
21-138715,False,False,True,False,False,False,
21-138719,False,False,False,False,False,False,Syndicat mixte
21-138720,False,False,False,False,False,False,Logement social
21-138721,False,False,True,False,False,False,
21-138722,False,False,False,False,False,False,Etablissement public
21-138724,False,False,False,False,True,False,
21-138725,False,False,True,False,False,False,
21-138726,False,False,False,False,True,False,
21-138727,False,False,True,False,False,False,
21-138730,False,False,True,False,False,False,
21-138732,False,False,True,False,False,False,
21-138735,False,False,False,False,True,False,
21-138740,False,False,True,False,False,False,
21-138744,False,False,True,False,False,False,
21-138745,False,False,False,False,True,False,
21-138746,False,False,True,False,False,False,
21-138747,False,False,False,False,False,False,Etablissement Public de Santé
21-138749,False,False,True,False,False,False,
21-138752,False,False,False,True,False,False,
21-138753,False,False,False,True,False,False,
21-138757,False,False,False,False,True,False,
21-138759,False,False,False,False,False,False,autre
21-138764,False,False,False,False,True,False,
21-138766,False,False,True,False,False,False,
21-138771,False,False,True,False,False,False,
21-138774,True,False,False,False,False,False,
21-138775,False,False,False,False,False,False,organisme de droit privé chargé d'une MSP
21-138777,False,False,False,False,True,False,
21-138781,False,False,False,False,True,False,
21-138784,False,False,False,False,False,False,EPLSMS
21-138786,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
21-138787,False,False,False,False,True,False,
21-138793,False,False,False,False,False,False,EPCI
21-138795,False,False,False,False,True,False,
21-138797,False,False,True,False,False,False,
21-138798,False,False,True,False,False,False,
21-138803,False,False,False,False,True,False,
21-138810,False,False,False,False,True,False,
21-138811,False,False,False,False,True,False,
21-138813,False,False,False,False,True,False,
21-138815,False,False,False,False,True,False,
21-138817,False,False,False,False,False,False,Bailleur intermédiaire (privé)
21-138818,False,False,True,False,False,False,
21-138820,False,False,True,False,False,False,
21-138821,False,False,False,False,False,False,Enseignement supérieur et recherche
21-138823,False,False,True,False,False,False,
21-138825,False,False,False,False,False,False,EPIC
21-138827,False,False,True,False,False,False,
21-138830,False,False,False,False,True,False,
21-138831,False,False,False,False,False,False,Etablissement public de coopération intercommunale
21-138833,True,False,False,False,False,False,
21-138835,False,False,False,False,True,False,
21-138837,False,False,False,False,False,False,EPIC
21-138842,False,False,True,False,False,False,
21-138843,False,False,True,False,False,False,
21-138844,False,False,False,False,True,False,
21-138846,False,False,True,False,False,False,
21-138848,False,False,True,False,False,False,
21-138850,False,False,True,False,False,False,
21-138852,False,False,False,False,False,False,autre
21-138853,False,False,False,False,False,False,autre
21-138857,False,False,True,False,False,False,
21-138860,False,False,True,False,False,False,
21-138867,False,False,False,False,True,False,
21-138868,False,False,True,False,False,False,
21-138873,False,False,True,False,False,False,
21-138874,False,False,True,False,False,False,
21-138879,False,False,True,False,False,False,
21-138881,False,False,False,False,False,False,EPCI
21-138885,False,False,True,False,False,False,
21-138891,False,False,True,False,False,False,
21-138892,False,False,False,False,True,False,
21-138893,False,False,False,False,True,False,
21-138896,False,False,False,False,False,False,Enseignement supérieur et Recherche
21-138897,False,False,True,False,False,False,
21-138900,False,False,False,False,False,False,Etablissement Public Médico Social
21-138901,False,False,False,False,True,False,
21-138902,False,False,True,False,False,False,
21-138903,False,False,False,False,False,False,Etablissement Public de Santé Mentale
21-138904,False,False,False,False,False,False,Commune
21-138907,False,False,True,False,False,False,
21-138908,False,False,True,False,False,False,
21-138909,False,False,True,False,False,False,
21-138910,False,False,True,False,False,False,
21-138911,False,False,False,False,True,False,
21-138917,False,True,False,False,False,False,
21-138918,False,False,False,False,False,False,EPCI
21-138920,False,False,False,False,False,False,Établissement public territorial
21-138921,False,False,False,False,True,False,
21-138922,False,False,False,False,True,False,
21-138924,False,False,True,False,False,False,
21-138926,False,False,False,False,False,False,autre
21-138927,False,False,True,False,False,False,
21-138932,False,False,False,False,False,False,Etablissement public de coopération intercommunale
21-138934,False,False,False,False,True,False,
21-138935,False,False,True,False,False,False,
21-138936,False,False,True,False,False,False,
21-138938,False,False,False,False,True,False,
21-138944,False,False,True,False,False,False,
21-138947,False,False,False,False,False,False,OPH
21-138950,False,False,True,False,False,False,
21-138956,False,False,False,False,True,False,
21-138957,False,False,True,False,False,False,
21-138962,False,False,False,False,False,False,Sté d'Exploitation de la Tour Eiffel
21-138965,False,False,False,False,False,False,Santé
21-138967,False,False,True,False,False,False,
21-138975,False,False,True,False,False,False,
21-138979,False,False,False,False,True,False,
21-138980,True,False,False,False,False,False,
21-138981,False,False,False,False,False,False,Collectivités territoriales
21-138982,False,False,False,False,False,False,Personne morale de droit privé d'intérêt général dont l'activité est financée majoritairement par un pouvoir adjudicateur (article L1211-1 du code de la commande publique)
21-138983,False,False,False,False,True,False,
21-138984,False,False,False,False,True,False,
21-138990,False,False,False,False,True,False,
21-138993,False,False,True,False,False,False,
21-138996,False,False,False,False,False,False,Etablissement public de l'Etat dans le domaine de la santé
21-139006,False,False,True,False,False,False,
21-139015,False,False,False,False,True,False,
21-139017,False,False,True,False,False,False,
21-139019,False,False,False,False,True,False,
21-139020,False,False,False,False,True,False,
21-139023,False,False,False,False,True,False,
21-139029,False,False,True,False,False,False,
21-139033,False,False,True,False,False,False,
21-139052,False,False,False,False,False,False,EPCI
21-139055,False,False,False,False,False,False,SEM
21-139056,False,False,False,False,False,False,EPCI
21-139063,False,False,False,False,False,False,association loi de 1901
21-139065,False,False,True,False,False,False,
21-139066,True,False,False,False,False,False,
21-139068,False,False,False,False,True,False,
21-139081,False,False,False,False,False,False,Association loi 1901
21-139083,False,False,True,False,False,False,
21-139088,True,False,False,False,False,False,
21-139098,False,False,False,False,True,False,
21-139103,False,False,True,False,False,False,
21-139104,False,False,False,False,True,False,
21-139106,False,False,True,False,False,False,
21-139109,False,False,True,False,False,False,
21-139115,False,False,True,False,False,False,
21-139118,False,False,True,False,False,False,
21-139121,True,False,False,False,False,False,
21-139127,False,False,True,False,False,False,
21-139131,True,False,False,False,False,False,
21-139133,False,False,False,False,True,False,
21-139137,False,False,True,False,False,False,
21-139138,False,False,True,False,False,False,
21-139148,False,False,True,False,False,False,
21-139149,False,False,True,False,False,False,
21-139150,False,False,True,False,False,False,
21-139151,False,False,False,False,False,False,syndicat mixte
21-139152,False,False,True,False,False,False,
21-139153,False,False,True,False,False,False,
21-139154,False,False,False,False,True,False,
21-139156,True,False,False,False,False,False,
21-139161,False,False,True,False,False,False,
21-139162,False,False,False,False,False,False,EPCI
21-139164,False,False,True,False,False,False,
21-139166,False,False,False,False,False,False,Établissements public de santé
21-139168,False,False,False,False,True,False,
21-139170,False,False,False,False,False,False,EPCI
21-139171,False,False,True,False,False,False,
21-139172,False,False,False,False,False,False,Université
21-139173,False,False,False,False,True,False,
21-139177,True,False,False,False,False,False,
21-139179,False,False,False,False,True,False,
21-139182,False,False,False,False,False,False,Établissement public à caractère industriel et commercial
21-139184,False,False,True,False,False,False,
21-139185,False,False,True,False,False,False,
21-139186,False,False,False,False,True,False,
21-139189,False,False,True,False,False,False,
21-139191,False,False,True,False,False,False,
21-139197,False,False,False,False,True,False,
21-139205,False,False,True,False,False,False,
21-139206,False,False,True,False,False,False,
21-139207,False,False,False,False,True,False,
21-139208,False,False,False,False,False,False,Organisme de sécurité sociale
21-139210,False,False,False,False,True,False,
21-139216,False,False,False,False,True,False,
21-139220,False,False,True,False,False,False,
21-139222,False,True,False,False,False,False,
21-139232,False,False,False,False,True,False,
21-139233,False,False,True,False,False,False,
21-139236,False,False,True,False,False,False,
21-139240,False,False,True,False,False,False,
21-139241,False,False,True,False,False,False,
21-139244,False,False,False,False,True,False,
21-139245,False,False,True,False,False,False,
21-139246,False,False,False,False,False,False,autre
21-139250,True,False,False,False,False,False,
21-139252,False,False,True,False,False,False,
21-139255,False,False,False,False,True,False,
21-139257,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
21-139259,False,False,False,False,True,False,
21-139260,False,False,True,False,False,False,
21-139262,False,False,True,False,False,False,
21-139264,True,False,False,False,False,False,
21-139268,False,False,False,False,False,False,Sénat
21-139271,False,False,False,False,False,False,Santé
21-139272,False,False,False,False,False,False,local 83
21-139279,False,False,True,False,False,False,
21-139281,True,False,False,False,False,False,
21-139284,False,False,True,False,False,False,
21-139289,False,False,True,False,False,False,
21-139293,False,False,False,False,False,False,Etablissement Public de Santé
21-139294,False,False,False,False,True,False,
21-139309,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
21-139310,False,False,True,False,False,False,
21-139312,False,False,True,False,False,False,
21-139314,False,False,False,False,True,False,
21-139318,False,False,False,False,True,False,
21-139319,False,False,False,False,False,False,autre
21-139320,False,False,True,False,False,False,
21-139321,False,False,False,False,True,False,
21-139323,False,False,True,False,False,False,
21-139324,False,False,False,False,False,False,Société Publique Locale (SPL)
21-139331,True,False,False,False,False,False,
21-139332,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
21-139339,False,False,False,False,True,False,
21-139340,False,False,True,False,False,False,
21-139348,False,False,True,False,False,False,
21-139350,False,False,True,False,False,False,
21-139351,False,False,False,False,False,False,Société d'Economie Mixte
21-139352,False,False,False,False,True,False,
21-139353,False,False,False,False,False,False,Commune
21-139355,False,False,False,False,True,False,
21-139356,False,False,True,False,False,False,
21-139358,False,False,False,False,False,False,EHPAD Public Autonome
21-139359,False,False,False,False,True,False,
21-139364,False,False,False,False,False,False,Société d'Economie Mixte
21-139366,False,False,True,False,False,False,
21-139368,False,False,False,False,True,False,
21-139372,True,False,False,False,False,False,
21-139379,False,False,True,False,False,False,
21-139381,False,False,True,False,False,False,
21-139382,False,False,True,False,False,False,
21-139387,False,False,True,False,False,False,
21-139391,False,False,True,False,False,False,
21-139396,False,False,False,False,True,False,
21-139403,False,False,True,False,False,False,
