,BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
80,21-7243,False,False,False,True,False,False,False,,False,False,,,,False,"Cette consultation est passée, en vertu de l'article R2122-3 du décret 2018-1075 portant partie réglementaire du code de la commande publique, en procédure sans publicité ni mise en concurrence préalable, entre le SDMIS et la société MAGIRUS CAMIVA, qui est la seule à pouvoir assurer ces prestations."
81,21-7271,False,False,False,True,False,False,False,,False,False,,,,False,"La présente consultation concerne les travaux de construction de l'équipement culturel au sein de l'ensemble immobilier. La consultation est passée en procédure sans publicité ni mise en concurrence préalables pour le compte de la Direction des Affaires Culturelles.Le lot i du projet d'aménagement Chapelle International comprend ainsi la construction d'un nouvel équipement culturel pour les pratiques amateurs permettant d'accueillir non seulement les activités des Ateliers des Beaux-Arts mais également les activités de l'association Paris Ateliers. Cet équipement sera dimensionné pour accueillir les activités de l'Atelier des Beaux-Arts de la rue de Sévigné. Il constituera une partie minoritaire et indissociable de l'immeuble devant être réalisé sur le lot I. De plus, aucun autre projet propre à la Ville de Paris concernant ces activités n'est envisagé à court terme dans le secteur. La présente opération permet donc de créer l'équipement culturel souhaité et aucune solution de remplacement raisonnable ne peut être mise en oeuvre."
82,21-7301,False,False,False,False,False,True,False,,False,False,,,,False,"La société Agysoft et le Groupe Achat Solutions, dont elle fait partie, sont détenteurs des droits exclusifs de propriété intellectuelle de formation, de maintenance et d'assistance sur la suite progicielle éditée sous les appellations "" Marco "" et "" Marcoweb "" y compris pour le module Marcoweb Démat Aws"
83,21-7310,False,False,False,False,False,True,False,,False,False,,,,False,"Compte tenu des nécessités de maintenir en exploitation le système et de pouvoir le faire évoluer en lien avec le réglementaire et les besoins du SDMIS, il y a lieu de conserver les prestations de services relatives à la maintenance du système et à la réalisation d'évolutions. Compte tenu de l'exclusivité de l'éditeur du logiciel pour assurer cette prestation de maintenance, nous avons utilisé la procédure sans publicité ni mise en concurrence préalable en application de l'article R2122-3 du code de la commande publique (licence et droits exclusifs détenus -. Attestation d'exclusivité), pour attribuer ce marché d'une durée de 3 ans, reconductible 2 fois un an à partir du 1er janvier 2021. Ces prestations ne peuvent être réalisées que par la société GFI qui développe et met en place ce système pour le SDMIS."
84,21-7585,False,False,False,False,False,True,False,,False,False,,,,False,"En application de l'article L2122-1 et conformément aux points 2 et 3 de l'article R2122-3 du Code de la Commande Publique, ce marché de fournitures est passé selon la procédure négociée sans publicité ni mise en concurrence préalable pour des raisons techniques et l'existence de droits d'exclusivité"
85,21-7616,False,False,False,True,False,False,False,,False,False,,,,False,"Compte tenu des motifs suivants :- A ce jour, seul Enfrasys dispose des connaissances, des moyens et des outils nécessairesà l'évolution des systèmes du présent accord-cadre ainsi que leurs licences associées,- La réappropriation de ces éléments par un nouvel intervenant nécessiterait entre 2 et 3ans, délai non compatible avec les objectifs de maintien en conditions opérationnelles dessystèmes concernés"
86,21-7741,False,False,False,True,False,False,False,,False,False,,,,False,"Aucun autre espace dans la région bordelaise ne dispose de la capacité suffisante pour assurer laccueil dau moins 3000 personnes en un seul et même lieu, disposant des infrastructures nécessaires et dotés de parking de stationnement, accès facilité en transport en commun). La dispersion des candidats sur une pluralité de sites ferait courir à lorganisateur du concours un risque contentieux important."
87,21-37151,False,False,False,False,False,False,False,,False,False,,,,True,"Contrat attribué selon une procédure adaptée, d'un montant inférieur aux seuils fixés par les directives et pour lequel la publication préalable d'un avis de marché au JOUE n'est pas obligatoire."
88,21-36431,False,False,False,False,False,False,False,,False,False,,,,True,La consultation a été passée selon une procédure adaptée librement définie dans le respect des dispositions de l'article L2123-1 du code de la commande publique. 
89,21-7861,False,False,False,False,False,True,False,,False,False,,,,False,"le présent marché est passé sans publicité ni mise en concurrence préalable, pour des raisons tenant aux droits d'exclusivité du titulaire, en application des articles L2122-1 et R2122-3 3 du code de la commande publique.la société HEMOTECH SAS est le distributeur exclusif pour la France:Des générateurs de dialyse NIKISO de la gamme DBBdes prestations de la maintenance relative a la gamme DBBdes pièces détachées associésdes kits de maintenance associésdes prestations de contrat de maintenance relatives a la gamme DBB"
90,21-7904,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
91,21-7967,True,False,False,False,False,False,False,,False,False,,,,False,"Lot déclaré infructueux lors de la consultation 2020-0464, aucune proposition n'ayant été remise. La consultation a été relancée selon une procédure sans publicité, ni mise en concurrence préalables"
92,21-8095,False,False,False,False,False,False,False,,False,True,,,,False,"Procédure de marché de services sans publicité ni mise en concurrence préalables avec le lauréat du concours, lancée conformément aux dispositions de larticle R2122-6 du Code de la Commande Publique."
93,21-8435,False,False,False,False,False,True,False,,False,False,,,,False,L'objet ne permet pas l'identification de prestations distinctes. Progiciel de gestion intégré. Ensemble indissociable Il n'est pas possible de dissocier les éléments de la solution car il s'agit d'un logiciel dont les codes source sont uniquement détenus par une seule société (exclusivité). La maintenance et les développements sont liés
94,21-8461,False,False,False,False,False,True,False,,False,False,,,,False,L'objet ne permet pas l'identification de prestations disctinctesProgiciel de gestion intégré. Ensemble indissociable Il n'est pas possible de dissocier les éléments de la solution car il s'agit d'un logiciel dont les codes source sont uniquement détenus par une seule société (exlusivité). La maintenance et les développements sont liés
95,21-8792,False,False,False,False,False,True,False,,False,False,,,,False,Détention de droits d'exclusivité.
96,21-8921,False,False,False,False,False,True,False,,False,False,,,,False,"La société Areal, éditeur de logiciel de supervision industriel Topkapi, est la seule société pouvant commercialiser les licences et extensions de logiciels Topkapi auprès des divers utilisateurs"
97,21-9075,False,False,False,False,False,True,False,,False,False,,,,False,"Marché sans mise en concurrence et sans publicité conformément à l'article R2122-3 3° du code de la commande publique, compte tenu des droits d'exclusivité du matériel et des consommables s'y rapportant relatif à l'appareil de chimie 'purificateur d'échantillons Go-4ht de marque Miura'"
98,21-918,True,False,False,False,False,False,False,,False,False,,,,False,"Suite à l'infructuosité de l'appel d'offres, l'acheteur a décidé de recourir à un accord-cadre public négocié sans publicité ni mise en concurrence préalables avec l'entreprise Dhaisne conformément à l'article R.2122-2 du Code de la commande publique"
99,21-9183,False,False,False,False,False,True,False,,False,False,,,,False,Il s'agit d'un marché sans publicité ni mise en concurrence préalables conformément aux articles L2122-1 et R2122-3 du Code de la Commande Publique.
100,21-9508,False,False,False,False,False,True,False,,False,False,,,,False,La société est la seule entreprise habilitée à remplacer les pièces défectueuses.
101,21-9877,False,False,False,True,False,False,False,,False,False,,,,False,La société retenue est la seule à pouvoir répondre aux besoins techniques de maintenance du progiciel métier de la CAVEC.
102,21-9941,False,False,False,False,False,False,False,,False,True,,,,False,Marché de maîtrise d'uvre attribué au lauréat du concours.
