BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
21-141381,False,False,False,False,False,True,False,,False,False,,,,False,La société titulaire est seule habilitée à diffuser les licences des logiciels de la gamme POSEIDON et à réaliser toutes les prestations associées au maintien et aux évolutions de ses outils sur laquelle l'ensemble des prestations du marché sont liées.
21-141421,False,False,False,False,False,True,False,,False,False,,,,False,"Le certificat d'exclusivité donné par la société attributaire couvre l'ensemble de la prestation demandée, pour laquelle elle dispose seule des droits de propriété intellectuelle. Il valide donc le recours à la procédure négociée sans publicité ni mise en concurrence."
21-141616,False,False,False,True,False,False,False,,False,False,,,,False,"Conformément à l'article R. 2122-3 du CCP, la prestation ne peut être réalisée que par RWS pour des raisons techniques. En effet, les conseils émis par les experts porteront sur le futur CSNE. Etant donné qu'il n'y a pas eu de construction de cette ampleur sur le territoire français depuis la seconde guerre mondiale, il est impératif que VNF puisse faire appel à des experts étrangers ayant réalisé récemment des constructions similaires aux ouvrages du futur CSNE, ce qui est le cas de RWS. Par ailleurs, RWS est l'homologue de VNF aux Pays-Bas."
21-142082,False,False,False,False,False,False,False,,False,False,,,,True,Marché subséquent à accord-cadre
21-142129,False,False,False,False,False,True,False,,False,False,,,,False,Certificat d'exclusivité
21-142157,False,False,False,False,False,False,False,,False,True,,,,False,Le marché de maîtrise duvre a été attribué après négociation avec le candidat lauréat d'un concours. Cette démarche s'appuie sur les articles R2122-6 et R2172-2 du Code de la Commande publique. 
21-142187,False,False,False,False,False,False,False,,False,False,,,,True,Marché subséquent à accord-cadre
21-142373,False,False,False,True,False,False,False,,False,False,,,,False,"Les données métabolomiques générées par Metabolon sont les seules à répondre au besoin du projet SHIVA,car :- La richesse des données fournies par METABOLON est inégalée, avec en plus une mise à jour régulière desannotations (la liste des composés nommés est enrichie au fil du temps grâce à la base de données inégalée dece leader mondial de la métabolomique à haut débit- METABOLON est à ce jour le seul fournisseur danalyses métabolomiques à haut débit, avec des donnéesfournies de lenvergure précédemment mentionnée, qui permette de comparer les résultats d'études danslesquelles les échantillons sont collectés et stockés dans des conditions très différentes et de les combiner dansdes méta-analyses, ce qui est indispensable pour permettre une réplication et une comparaison ultérieure avecd'autres grandes cohortes avec lesquelles nous collaborons dans des consortiums internationaux tels queCHARGE (indispensable pour accéder à des publications de haut niveau)"
21-143275,False,False,False,False,False,True,False,,False,False,,,,False,Détention de droits d'exclusivité.
21-143445,True,False,False,False,False,False,False,,False,False,,,,False,Les offres qui ont été déposées étaient irrégulières. Il a été décidé de procéder à une nouvelle consultation avec les entreprises dont les candidatures étaient recevables
21-143733,False,False,False,False,False,True,False,,False,False,,,,False,Détention de droits d'exclusivité.
21-144508,False,False,False,False,False,False,False,,False,False,,,,True,"Contrat attribué selon une procédure adaptée, d'un montant inférieur aux seuils fixés par les directives et pour lequel la publication préalable d'un avis de marché au JOUE n'est pas obligatoire."
21-144538,True,False,False,False,False,False,False,,False,False,,,,False,La consultation est passée sur procédure sans publicité ni mise en concurrence avec lentreprise PARISOT (10260 SAINT PARRES LES VAUDES) en application de larticle R.2122-2-1 du Code de la commande publique suite à deux appels doffres déclarés suite pour cause dinfructuosité (aucune offre reçue).
21-144778,False,False,False,False,False,True,False,,False,False,,,,False,Détention de droits d'exclusivité.
21-145080,True,False,False,False,False,False,False,,False,False,,,,False,"Par un avis dappel public à la concurrence publié, le Syndicat Mixte des Transports du Petit Sac Marin a lancé une procédure dappel doffres ouvert en vue de lexploitation de services de transports scolaires sur le territoire de la CARL.Ce marché, de 11 lots, a été soumis aux dispositions des articles L. 2124-2, R. 2124-2 1° et R. 2161-2 à R. 2161-5 du Code de la commande publique.Dans le cadre de cette procédure, à louverture des offres, il a été constaté une très forte augmentation des prix au regard de lestimation de lopération.Ainsi, les crédits nécessaires à ces services, si lon se base sur la moyenne des offres déposées, passaient de 2.7 Meuro à 3.8 Meuro, soit une augmentation de 40% dans un contexte où le SMTPCSM doit faire face à une baisse de ses revenus liés à la baisse de ressources du versement mobilité induite par la pandémie.De fait, une partie des offres a été jugé par la CAO inacceptables car jugées "" prohibitives "" puisquau-delà de de lévaluation du besoin réalisé par le SMT et des crédits alloués à lopération.Sur les lots 3, 8 et 9 lensemble des offres étaient inacceptables. La procédure dattribution a été stoppée par la CAO et relancée selon larticle R2124-3 du Code de la commande publique sous la forme de marché négocié."" Le pouvoir adjudicateur peut passer ses marchés selon la procédure avec négociation dans les cas suivants :6, dans le cadre d'un appel d'offres, seules des offres irrégulières ou inacceptables, au sens des articles L. 2152-2 et L. 2152-3, ont été présentées pour autant que les conditions initiales du marché ne soient pas substantiellement modifiées. Le pouvoir adjudicateur n'est pas tenu de publier un avis de marché s'il ne fait participer à la procédure que le ou les soumissionnaires qui ont présenté des offres conformes aux exigences relatives aux délais et modalités formelles de l'appel d'offres. ""Par courrier en date du 19 juillet 2021, lensemble des entreprises candidates sur les lots 3, 8 et 9 ayant remis une offre régulière mais inacceptable ont été invité à déposer de nouveaux plis pour le 31 août 2021."
21-145453,False,False,False,False,False,True,False,,False,False,,,,False,Certificat d'exclusivité détenu par le titulaire
21-146033,False,False,False,False,False,False,False,,False,False,,,,True,Le marché est conclu en application de l'article L 2122-1 du code de la commande publique et de l'article 1er du décret no 2018-1225 du 24 décembre 2018 portant diverses mesures relatives aux contrats de la commande publique. L'article 1er du décret susmentionné crée ainsi une expérimentation de trois ans permettant aux acheteurs de passer des marchés négociés sans publicité ni mise en concurrence préalable pour leurs achats innovants d'un montant inférieur à 100 000 euro(s) HT.
21-79125,False,False,False,False,False,False,False,,False,False,,,,True,"L'accord-cadre est passé en procédure adaptée selon les dispositions des articles L.2123-1, larticle R2123-1 alinéa 3 à R.2123-7 du code de la commande publique."
