BOAMP_AVIS_NUM,D_12_01_Conditionrelativemarche_Cautionnement,D_12_02_Conditionrelativemarche_Financement,D_12_03_Conditionrelativemarche_Formejuridique,D_12_04_Conditionrelativemarche_Participationelectroniqueoui,D_12_05_Conditionrelativemarche_Participationelectroniquenon,D_12_06_Conditionrelativemarche_Autresconditionspartoui,D_12_07_Conditionrelativemarche_Autresconditionspartnon,D_12_08_Conditionrelativemarche_Unitemonetaireeur,D_12_09_Conditionrelativemarche_Francaisseul,D_12_10_Conditionrelativemarche_Langues,D_12_10_01_Conditionrelativemarche_Langues_Langue,D_12_10_02_Conditionrelativemarche_Langues_Autres
21-80878,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-80880,,,,False,False,"L'exécution des prestations débute à compter de la date fixée par ordre de service.Aucune clause de garantie financière prévue.Le contrat prévoit le versement d'une avance, avec obligation de constituer une garantie à première demande ou une caution personnelle et solidaire en contrepartie.Les prestations sont réglées par des prix forfaitaires.Les prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.La consultation comporte des conditions d'exécution à caractère environnemental détaillées au cahier des charges.",False,True,False,CF_NIV_SUIV,['FR'],
21-80881,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-80884,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-80887,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-80899,"Une retenue de garantie de 5,0 % du montant initial du marché (augmenté le cas échéant du montant des avenants) sera constituée. Cette retenue de garantie sera prélevée sur le montant de chaque acompte par le comptable assignataire des paiements.Cette retenue de garantie peut être remplacée au gré du titulaire par une garantie à première demande. En revanche, il ne sera pas accepté de caution personnelle et solidaire.Dans l'hypothèse où la garantie ne serait pas constituée ou complétée au plus tard à la date à laquelle le titulaire remet la demande de paiement correspondant au premier acompte du marché, la fraction de la retenue de garantie correspondant à l'acompte est prélevée. Le titulaire garde la possibilité, pendant toute la durée du marché, de substituer une garantie à première demande à la retenue de garantie.","Les sommes dues au(x) titulaire(s) seront payées dans un délai global de 30 jours à compter de la date de réception des demandes de paiement.En cas de retard de paiement, le titulaire a droit au versement d'intérêts moratoires, ainsi qu'à une indemnité forfaitaire pour frais de recouvrement d'un montant de 40 euros . Le taux des intérêts moratoires est égal au taux d'intérêt appliqué par la Banque centrale européenne à ses opérations principales de refinancement les plus récentes, en vigueur au premier jour du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de huit points de pourcentage.",,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-80900,confère règlement de consultation,confère règlement de consultation,confère règlement de consultation,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-80901,,,,False,False,,False,True,False,CF_NIV_SUIV,,
21-80902,Il n'est pas prélevé de retenue de garantie sur les versements faits au titulaire des marchés.,"Financement par le budget de chaque établissement adhérent au groupement de commandes, paiement à 50 jours selon les règles prévues par le code de la commande publique, par virement sur compte bancaire.","Le candidat pourra se présenter en entreprise unique ou en groupement d'opérateurs économiques.En cas d'attribution du marché à un groupement d'opérateurs économiques, le pouvoir adjudicateur imposera la forme du groupement solidaire.",False,False,Assurance responsabilité civile et assurance responsabilité décennale en cours de validité ; les attestations correspondantes doivent impérativement être fournies avant le début d'exécution du marché.,False,True,False,CF_NIV_SUIV,['FR'],
21-80903,,Le financement est assuré par les ressources propres de la personne publique. Paiement par virement administratif sous 30 jours à compter de la réception des demandes de paiement par le pouvoir adjudicateur. Des acomptes seront versés au titulaire du marché dans les conditions des articles R.2191-20 à R.2191-22 du Code de la Commande Publique. Le taux des intérêts moratoires est égal au taux marginal de la Banque Centrale Européenne majoré de 8 points.,"En cas de groupement et à l'issue de l'attribution du marché, le pouvoir adjudicateur imposera la forme d'un groupement solidaire conformément à l'article R.2142-22 du Code de la Commande Publique, pour des raisons de sécurité nécessaires à la bonne exécution du marché.",False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-80904,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-80908,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-80909,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-80912,"Il sera appliqué une retenue de garantie de 5% sur le montant de chaque acompte, dans les conditions prévues aux articles R2191-32 à R2191-35 du Code de la Commande Publique.Conformément à l'article R2191-36 du Code de la Commande Publique, cette retenue peut être remplacée au gré du Titulaire, uniquement par une garantie à première demande (GAPD) et non par une caution personnelle et solidaire. Une retenue de garantie (GAPD) est également exigée pour l'avance, et lors de la signature de chaque avenant. En cas de groupement, l'article R2191-39 du Code de la Commande Publiqueprécise qui doit fournir la garantie et pour quel montant.",La prestation est financée sur des ressources propres. Le délai de paiement est fixé à 30 jours conformément àl'article L2192-10 du code de la Commande Publique.,"L'offre sera présentée par une seule entreprise ou par un groupement. La forme de groupement n'est pas imposée : ilpeut être solidaire ou conjoint. Cependant, en cas de groupement conjoint, le mandataire est solidaire descotraitants pour l'exécution du marché",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-80914,Se référer aux documents de la consultation.,Se référer aux documents de la consultation.,Se référer aux documents de la consultation.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-80919,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-80921,,,,False,False,,False,True,True,CF_NIV_SUIV,,
21-80922,,,,False,False,,False,True,False,CF_NIV_SUIV,,
21-80925,,"Les factures seront réglées sur les fonds propres du SDIS, par mandat administratif suivi d'un virement bancaire d'après les conditions décrites à l'article R2192-10 du code de la commande publique.",Aucune forme particulière exigée.,False,False,,False,True,True,CF_NIV_SUIV,,
21-80927,,Financement propre de la collectivité. Paiement à 30 jours,,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-80933,,Le financement se fait sur le budget du Fond d'Intervention régional,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-80936,,Les sommes dues au(x) titulaire(s) et au(x) sous-traitant(s) de premier rang éventuel(s) de l'accord-cadreseront payées dans un délai global de 30 jours à compter de la date de réception des factures ou desdemandes de paiement équivalentes.,Le pouvoir adjudicateur ne souhaite imposer aucune forme de groupement à l'attributaire de l'accord-cadre,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-80937,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-80938,,"Financement : ressources propres de la collectivité (budget de fonctionnement). Paiement dans un délai global de trente jours à réception de facture par le SERTRID, par virement administratif en euros au compte du titulaire.",,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-80939,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-80940,Néant,Financement : fonds propres du SDIS (budget 2021)Paiement : sommes dues mandatées et payées dans un délai global de 30 jours à compter de la date de réception des factures conformément à l'article R.2192-10 du Code de la Commande Publique.,Aucune forme de groupement n'est imposée à l'attributaire du marché.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-80941,,"Les sommes dues au(x) titulaire(s) seront payées dans un délai global de 30 jours à compter de la date de réception des demandes de paiement.Le défaut de paiement dans les délais prévus selon les dispositions de l'article L.2192-13 du Code de la Commande Publique fait courir de plein droit, et sans autre formalité, des intérêts moratoires au bénéfice du titulaire ou du soustraitant payé directement.Conformément aux décrets antérieurs modifiés par le décret no2013 -269 du 29 mars 2013 relatif à la lutte contre les retards de paiement dans les contrats de la commande publique :-le taux des intérêts moratoires est égal au taux d'intérêt de la principale facilité de refinancement appliquée par la Banque centrale européenne à son opération de refinancement principal la plus récente effectuée avant le premier jour de calendrier du semestre de l'année civile au cours duquel les intérêts moratoires ont commencé à courir, majoré de 8 points.-Le montant de l'indemnité forfaitaire pour frais de recouvrement, due pour tout retard de paiement, en sus des intérêts moratoires est fixé à 40 euros.","Chaque groupement est composé de :-Un architecte ou groupement d'architectes,-Un ou plusieurs bureaux d'études spécialisés dans les domaines suivants :*Structure,*Économie du bâtiment,*thermique, fluides,*électricité courants forts et courants faibles,*Câblage réseaux*acoustique,*voirie et réseaux divers.Des compétences en matière de qualité environnementale sont recommandées.Le marché pourra être attribué à toute forme de groupement. Il est précisé cependant, qu'en cas de groupement conjoint, le mandataire sera obligatoirement solidaire des autres membres du groupement.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-80945,"Retenue de garantie de 5,0 %, qui peut être remplacée par une garantie à première demande. Garantie à première demande couvrant 100,0 % du montant de l'avance.",Avance accordée dans les conditions prévues au contrat. Délai global de paiement des prestations de 30 jours. Modalités de financement des prestations : Sur fonds propres.,Aucune forme de groupement imposée à l'attributaire du marché. Interdiction de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-80947,Retenue de garantie de 5% prélevée sur les paiements- remplacement possible par une garantie à première demande ou par une caution personnelle et solidaire,Avance-acomptes mensuels et solde-paiement par mandats administratifs-Délai global de paiement 30 jours-Prix fermes et actualisables.,Solidaire,False,False,Clause sociale d'insertion par l'économie,False,True,False,CF_NIV_SUIV,['FR'],
21-80951,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-80952,,,,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-80954,,,,False,False,,False,False,True,CF_NIV_SUIV,,
21-80961,,Les paiements dus au titulaire de l'accord-cadre seront effectués par virement administratif dans un délai maximum de 30 jours à compter de la réception de la facture.,"Les opérateurs économiques sont autorisés à se porter candidat sous forme d'entreprise individuelle ou de groupements. Le marché sera conclu avec une entreprise individuelle ou avec un groupement d'entreprises solidaires. Il est interdit aux candidats de présenter plusieurs offres en agissant à la fois :- En qualité de candidats individuels et de membres d'un ou plusieurs groupements ;- En qualité de membres de plusieurs groupements.En cas de prestataires groupés, chaque membre du groupement devra remettre sous peine de non conformité les pièces demandées (à l'exception de la lettre de candidature commune à l'ensemble des membres du groupement).",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-80963,,,"Conformément à l'article 1.5 du RC, les candidats sont informés que le marché sera conclu avec un candidat individuel, ou un groupement conjoint avec mandataire solidaire, ou un groupement solidaire. Si le candidat retenu s'est présenté sous la forme d'un groupement conjoint sans mandataire solidaire, il devra obligatoirement modifier la forme de son groupement dans le cadre d'une mise au point avant la notification du marché.",False,False,Le marché prévoit des conditions d'exécution des prestations comportant des éléments à caractère environnemental décrites au CCAP et au CCTP.,False,True,False,CF_NIV_SUIV,['FR'],
21-80964,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-80965,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-80968,Aucune garantie financière n'est prévue,"Les prestations sont réglées par un prix global forfaitaire selon les stipulations de l'acte d'engagement. Les prix sont fermes et non actualisables. Prestations réglées par des prix unitaires, fermes et actualisables. Avance de 5% accordée dans les conditions prévues au contrat. Délai global de paiement des prestations de 30 jours.Les dépenses effectuées au titre du présent marché seront imputées sur le Budget principal investissement de Perpignan Méditerranée Métropole Communauté Urbaine (budget l'Ecoparc Catalan)",Aucune forme de groupement imposée à l'attributaire du marché. Interdiction de présenter plusieurs offres en agissant à la fois en qualité de candidats individuels et de membres d'un ou plusieurs groupements ou en qualité de membres de plusieurs groupements,False,False,,True,True,False,CF_NIV_SUIV,['FR'],
21-80969,Il sera fait application du Code de la Commande Publique selon les modalités prévues au marché.,Il sera fait application du Code de la Commande Publique selon les modalités prévues au marché,"En cas de groupement d'opérateurs économiques, la forme souhaitée par le pouvoir adjudicateur est un groupement conjoint avec mandataire solidaire. Si le groupement attributaire est d'une forme différente, il pourra se voir contraint d'assurer sa transformation pour se conformer au souhait du pouvoir adjudicateur.Si le groupement attributaire du marché est d'une forme différente, il pourra se voir contraint d'assurer sa transformation pour se conformer au souhait du pouvoir adjudicateur tel qu'il est indiqué ci-dessus.Le candidat pourra présenter son offre :- soit individuellement avec possibilité de déclarer des sous-traitants,- soit sous forme d'un groupement conjoint ou solidaire constitué au minimum d'un paysagiste qui devra être le mandataire solidaire du groupement et un bureau d'étude spécialisé dans les travaux de VRD.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-80970,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
21-80971,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-80974,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-80975,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-80976,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-80980,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-80981,,Ressources propres du départementLe règlement des dépenses se fera par virement bancaire. Délai de 30 jours,"Aucune forme de groupement n'est imposée par le pouvoir adjudicateur.En cas d'attribution du marché à un groupement conjoint, le mandataire du groupement sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles en application de l'article R2142-24 du Code de la commande publique.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-80982,,,"Entreprise unique ou groupement d'entreprises (un candidat ne peut pas être mandataire de plus d'un groupement pour un même marché)En cas de groupement, la forme souhaitée à l'issue de l'attribution du marché est un groupement conjoint avec mandataire solidaire",True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-80984,,,,False,False,L'exécution des prestations débute à compter de la date de notification du contrat.Aucune clause de garantie financière prévue.Aucune avance prévue.Les prestations sont réglées par des prix unitaires.Les prix sont actualisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.,False,True,False,CF_NIV_SUIV,['FR'],
21-80986,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-80987,"Retenue de garantie de 5,0 %, qui peut être remplacée par une garantie à première demande. Aucune garantie financière prévue en contrepartie du versement de l'avance","Prestations réglées par un prix global forfaitaire Prix actualisables. Avance de 5,0 % accordée dans les conditions prévues au contrat. Délai global de paiement des prestations de 30 jours. Modalités de financement des prestations : Le financement du marché est assuré par les ressources propres de la section de fonctionnement du budget de la collectivité, constituées principalement par les contributions directes, les dotations d'état et les subventions (DETR...).La ville se réserve le droit de valoriser d'éventuels certificats d'économie d'énergie",groupement conjoint avec mandataire solidaire,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-80988,,,,False,False,L'exécution des prestations débute à compter de la date fixée par ordre de service.Une retenue de garantie est prévue au contrat. Elle peut être remplacée par une garantie à première demande ou une caution personnelle et solidaire.Aucune avance prévue.Les prestations sont réglées par des prix forfaitaires.Les prix sont actualisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.Ressources propres de la Ville,False,True,False,CF_NIV_SUIV,['FR'],
21-80992,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-80993,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-80997,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-80998,Aucune clause de garantie financière prévue.Aucune avance prévue,Les prestations sont réglées par des prix unitaires.Les prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur,"En cas de groupement d'opérateurs économiques, la forme souhaitée par le pouvoir adjudicateur est un groupement solidaire",False,False,L'exécution des prestations débute à compter de la date de notification du contrat.La consultation comporte des conditions d'exécution à caractère environnemental détaillées au cahier des charges.,False,True,False,CF_NIV_SUIV,['FR'],
21-80999,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81013,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81017,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81018,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81019,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-81020,,,,False,False,,True,False,False,CF_NIV_SUIV,,
21-81021,,,,False,False,,False,True,True,CF_NIV_SUIV,,
21-81024,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81026,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-81028,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
21-81031,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81032,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-81033,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-81034,,,,False,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-81035,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-81039,,Le mode de règlement est le virement administratif dans un délai de 30 jours.Le marché sera financé sur le budget du CERI Energie et Environnement associé au projet BREAQ (BRaking Emissions characterisation & mitigation for Air Quality improvement) de l'IMT Lille Douai.,Les candidatures pourront être présentées sous la forme d'un opérateur économique ou d'un groupement conjoint solidaire. Le mandataire ne pourra être le même pour plusieurs groupements.,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-81040,,,,False,False,,False,True,True,CF_NIV_SUIV,,
21-81043,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-81045,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81046,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81047,Retenue de garantie appliquée sauf si garantie à première demande présentée.,,Groupement conjoint avec mandataire solidaire du ou des autres membres.,False,False,,True,True,False,CF_NIV_SUIV,,
21-81048,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-81049,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-81050,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81051,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81052,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-81053,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81054,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81055,,,,False,False,"L'exécution des prestations débute à compter de la date de notification du contrat.Aucune clause de garantie financière prévue.Le contrat prévoit le versement d'une avance, sans obligation de constituer une garantie financière pour en bénéficier.Les prestations sont réglées par des prix unitaires.Les prix sont révisables.Le paiement des prestations se fera dans le respect du délai global de paiement applicable à l'acheteur.sur budget communal",False,True,False,CF_NIV_SUIV,['FR'],
21-81056,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81057,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-81058,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81059,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81076,,Le marché sera financé sur fonds propres de chaque établissement du G.H.T Psychiatrie Nord Pas - de - Calais émetteur d'une commande.,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-81077,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81078,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-81079,Le versement de l'avance est conditionné à la constitution d'une garantie à première demande couvrant l'intégralité du montant de cette avance. La garantie à première demande peut être remplacée par une caution personnelle et solidaire.,financement : budget de la commune + subvention de l'Agence de l'Eau Loire-Bretagne.paiement : application du titre ix chapitre 1er du livre i de la partie réglementaire du code de la commande publique et de l'article d.1617-19 du code général des collectivités territoriales. le délai de paiement est de 30 jours à compter de la réception de la facture par le maître de l'ouvrage de l'opération. Les prix sont révisables dans les conditions définies à l'article 8 du cahier des clauses administratives particulières.,"Aucune forme de groupement n'est imposée. En cas de groupement conjoint, le mandataire sera solidaire.Un même opérateur ne peut pas être mandataire de plus d'un groupement pour un même marché public.Les candidats ne peuvent se présenter en tant que candidat individuel et membre de plusieurs groupements.",False,False,,False,True,True,CF_NIV_SUIV,,
21-81080,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81082,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81083,,,,True,False,,False,False,False,CF_NIV_SUIV,['FR'],
21-81086,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81088,,,,False,True,,False,False,False,CF_NIV_SUIV,['FR'],
21-81091,"Dans le cadre de la garantie de parfait achèvement (GPA), une retenue de garantie de 5 % est effectuée sur tous les paiements jusqu'à réception du chantier. Le montant de la retenue de garantie est restitué à l'issue de la GPA.",Les modalités de financement et de paiement sont : - origine de financement : Budget de l'Etat - programme 217.- une avance sera accordée au titulaire selon les conditions fixées dans le cahier des charges .- les prix seront actualisables.- les comptes seront réglés mensuellement sous la forme d'acomptes et d'un solde.- le délai global de paiement du règlement des comptes sera fixé à 30 jours.,"Le marché sera conclu :- soit avec une entreprise unique ;- soit avec des entreprises groupées conjointes ou des entreprises groupées solidaires.Le mandataire du groupement conjoint sera solidaire, pour l'exécution du marché, de chacun des membres du groupement pour ses obligations contractuelles à l'égard du maître d'ouvrage.",False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-81093,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81094,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81095,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81097,,,,True,False,,True,False,False,CF_NIV_SUIV,['FR'],
21-81098,,,,False,False,,False,True,False,CF_NIV_SUIV,['FR'],
21-81099,,,,False,False,,True,False,False,CF_NIV_SUIV,['FR'],
