BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
21-123889,False,False,False,False,False,True,False,,False,False,,,,False,"Il s'agit d'un marché de fournitures, conclu sous forme de marché négocié sans mise en concurrence conformément aux dispositions de l'article R2122-3 3° du code de la commande publique : ""« L'acheteur peut passer un marché sans publicité ni mise en concurrence préalables lorsque les travaux, fournitures ou services ne peuvent être fournis que par un opérateur économique déterminé, pour l'une des raisons suivantes :(...)3° L'existence de droits d'exclusivité, notamment de droits de propriété intellectuelle.Le recours à un opérateur déterminé dans les cas mentionnés aux 2° et 3° n'est justifié que lorsqu'il n'existe aucune solution de remplacement raisonnable et que l'absence de concurrence ne résulte pas d'une restriction artificielle des caractéristiques du marché. ""En l'espèce le titulaire atteste disposer de l'intégralité et de l'exclusivité des droits de propriété intellectuelle sur les équipements entrant dans le périmètre du marché."
21-123903,False,False,False,False,False,True,False,,False,False,,,,False,"Il s'agit d'un marché de fournitures, conclu sous forme de marché négocié sans mise en concurrence conformément aux dispositions de l'article R2122-3 3° du code de la commande publique : ""« L'acheteur peut passer un marché sans publicité ni mise en concurrence préalables lorsque les travaux, fournitures ou services ne peuvent être fournis que par un opérateur économique déterminé, pour l'une des raisons suivantes :(...)3° L'existence de droits d'exclusivité, notamment de droits de propriété intellectuelle.Le recours à un opérateur déterminé dans les cas mentionnés aux 2° et 3° n'est justifié que lorsqu'il n'existe aucune solution de remplacement raisonnable et que l'absence de concurrence ne résulte pas d'une restriction artificielle des caractéristiques du marché. ""En l'espèce le titulaire atteste disposer de l'intégralité et de l'exclusivité des droits de propriété intellectuelle sur les équipements entrant dans le périmètre du marché."
21-123974,False,False,False,False,False,False,False,,False,False,,,,True,Le montant maximum dépensé durant l'exécution du contrat (maxi 48 mois) demeurera inférieur aux seuils communautaires de procédure formalisée
21-123981,False,False,False,False,False,False,False,,False,False,,,,True,"Ce marché, du fait de son objet est passé selon une procédure adaptée pour laquelle la publication préalable d'un avis de marché au JOUE n'est pas obligatoire."
21-123997,False,False,False,False,False,False,False,,False,False,,,,True,"Ce marché, du fait de son objet, est passé selon une procédure adaptée pour laquelle la publication préalable d'un avis de marché au JOUE n'est pas obligatoire."
21-124304,False,False,False,False,False,False,False,,False,False,,,,True,Marché subséquent fondé sur un accord cadre
21-124328,False,False,False,False,False,False,False,,False,False,,,,True,Marché subséquent fondé sur un accord-cadre
21-124354,True,False,False,False,False,False,False,,False,False,,,,False,"Procédure avec négociation sans publication préalable d'un avis d'appel à la concurrence, conformément à la possibilité de l'article R.2124-3 6° du Code de la commande publique qui dispose qu'il est possible de recourir à une procédure avec négociation "" Lorsque dans le cadre d'un appel d'offres, seules des offres irrégulières ou inacceptables, au sens des articles L. 2152-2 et L. 2152-3, ont été présentées pour autant que les conditions initiales du marché ne soient pas substantiellement modifiées. Le pouvoir adjudicateur n'est pas tenu de publier un avis de marché s'il ne fait participer à la procédure que le ou les soumissionnaires qui ont présenté des offres conformes aux exigences relatives aux délais et modalités formelles de l'appel d'offres. """
21-124391,False,False,False,False,False,False,False,,False,False,,,,True,Le montant du marché total du marché est inférieur au seuil de publicité européen
21-124471,False,False,False,False,False,True,False,,False,False,,,,False,Certificat d'exclusivité
21-124586,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
21-124949,False,False,False,False,False,False,True,,False,False,,,,False,"Marché sans publicité ni mise en concurrence préalable lorsqu'une urgence impérieuse résultant de circonstances extérieures et qu'il ne pouvait pas prévoir ne permet pas de respecter les délais minimaux exigés par les procédures formalisées.Compte tenu de l'ampleur de incendie qui a touché l'Hôtel de Ville en date du 17/06/2021, ayant eu pour conséquence la mise hors service des câblages et réseaux électriques et des systèmes de sécurité associés, il a été indispensable de recourir à un marché sans publicité ni mise en concurrence dans les conditions prévues par l'article R. 2122-1 de la commande publique, pour faire face à la situation d'urgence"
21-125348,True,False,False,False,False,False,False,,False,False,,,,False,"La Région a précédemment lancé une consultation selon la procédure dappel doffres pour les présentes prestations pour laquelle les avis dappel public à la concurrence ont été envoyés le 20/11/2020 au Journal Officiel de lUnion Européenne (référence avis no2020/ S230 567343 ) et à la publication au Bulletin Officiel des Annonces des Marchés Publics (référence avis no 20 142754).Concernant 12 lots, seules des offres irrégulières ou inacceptables ont été présentées. Ces 12 lots ont ainsi été déclarés sans suite par le pouvoir adjudicateur.Conformément à larticle R2124-3 6° du Code de la commande publique, la Région procède pour les 12 lots concernés à une nouvelle consultation sous forme de procédure avec négociation (PN) avec les seuls soumissionnaires ayant présenté pour ces lots, dans le cadre de lappel doffres initial, des offres conformes aux exigences relatives aux délais et modalités formels de lappel doffre et ayant justifié au préalable ne pas être dans un cas d'exclusion et satisfaisant aux conditions de participation fixées par l'acheteur."
21-125478,False,False,False,False,False,True,False,,False,False,,,,False,Protection de droits exclusifs
21-125694,False,False,False,False,False,True,False,,False,False,,,,False,Cette évolution permettra daugmenter le rendement dactivité pour CyPS.Le CytofXT par son évolution vers une automatisation dacquisition pourra être en activité 24h/24. La plateforme est actuellement la référence en France sur cette activité qui est à saturation. Lévolution est incontournable pour que Sorbonne reste leader pour cette activité.
21-125715,False,False,False,True,False,False,False,,False,False,,,,False,"Ce nouveau médicament permet d'allonger la durée entre deux injections pour le patient. A ce jour, l'HELIMBRA n'a pas d'équivalent de médicaments avec les mêmes avantages/spécificités d'administration sur le marché."
21-125947,True,False,False,False,False,False,False,,False,False,,,,False,"Il a été décidé de ne pas donner suite à La consultation précédente(no2019-0966), toutes les offres étant irrégulières"
21-126033,False,False,False,False,False,True,False,,False,False,,,,False,"Protection de droits exclusifs,"
21-126221,False,False,False,False,False,True,False,,False,False,,,,False,"La Société Elekta est le constructeur des matériels suivants : Accélérateurs de particules Elekta, Radiochirurgie Leksell Gamma Knife Icon et Perfexion, Projecteurs de source Microselectron et Flexitron, Solutions software.A ce titre, elle est la seule à pouvoir assurer la compatibilité entre les différents sous-ensembles constitutifs d'un système tel que listé ci-dessus. Aucune autre société ne détient de licence pour pouvoir effectuer les mises à jour des logiciels utilisés.De même, elle est la seule à pouvoir assurer les évolutions matérielles et/ou informatiques.Elle est la seule société habilitée à effectuer ou à faire effectuer les opérations de maintenance, révisions et réparations sur ces matériels.Aucune autre société en France n'est habilitée et formée pour ces interventions sur ces appareils.Enfin, la société Elekta est seule à pouvoir fournir les pièces détachées, les accessoires et consommables d'origine"
21-126309,True,False,False,False,False,False,False,,False,False,,,,False,"La procédure initiale, marché numéro 2020-1119, a été déclarée infructueuse car n'avaient été reçues que des candidatures irrecevables ou des offres irrégulières"
21-126848,False,False,False,False,False,True,False,,False,False,,,,False,Le choix du mode de passation susmentionné est justifié par le fait que le marché ne peut être confié qu'à un opérateur économique déterminé pour des raisons tenant à la protection de droits d'exclusivité dont ce dernier jouit et des besoins de l'administration.
21-127161,False,False,False,False,False,True,False,,False,False,,,,False,Certificat d'exclusivité de distribution
21-127169,False,False,False,False,False,True,False,,False,False,,,,False,Certificat d'exclusivité
21-127186,False,False,False,False,False,True,False,,False,False,,,,False,Exclusivité du matériel
21-127189,False,False,False,False,False,False,False,,False,False,,,,True,Marché subséquent fondé sur un accord cadre
21-127204,True,False,False,False,False,False,False,,False,False,,,,False,"La région a décidé de relancer ce lot no2 et de recourir en conséquence à la présente procédure avec négociation en application de larticle R. 2124 3 6° du code de la commande publique, car seules des offres inacceptables dans le cadre de lappel doffres initial ont été présentées, au sens des articles L. 2152 2 e t L. 2152 3 du code de la commande publique.Ainsi, seuls les soumissionnaires ayant présenté, dans le cadre de lappel doffres initial, des offres conformes aux exigences relatives aux délais et modalités formels de lappel doffre seront retenus pour cette nouvelle consultation."
21-127319,False,False,False,False,False,True,False,,False,False,,,,False,"Ce marché est un marché passé sans publicité ni mise en concurrence préalables, conformément à l'article R. 2122-3 du code de la commande publique compte tenu que la société ASSE (organisateur exclusif des rencontres sportives) détient l'exclusivité des droits de commercialisation de ses espaces promotionnels de ses billets sportifs et des prestations de communication lors de la saison sportive 2020-2021"
21-128061,False,False,False,False,False,False,False,,False,False,,,,True,Il s'agit d'un marché à procédure adaptée relevant de l'article L.2123-1 et de l'article R.2123-1 du code de la commande publique
21-128801,False,False,False,True,False,False,False,,False,False,,,,False,"Ce marché a été passé sans publicité ni mise en concurrence préalable pour les raisons techniques suivantes : La fourniture de chaleur sur le réseau de chaleur urbain nantais dénommé "" Centre Loire "" s'effectue dans le cadre d'une Délégation de Service Public de Nantes Métropole comportant un règlement de service applicable en l'état à tous les usagers bénéficiant du service sans possibilité de le modifier pour respecter le principe d'égalité entre usagers.Le raccordement étant toutefois optionnel, l'évaluation en amont des solutions possibles d'approvisionnement en énergie des établissements a été réalisée dans le cadre d'une étude technique, économique et environnementale prenant en compte pour chaque type d'énergie, la faisabilité, le coût et l'impact environnemental.Cette étude met en évidence que la solution d'approvisionnement en chaleur par le réseau de fourniture de chaleur "" Centre Loire "" est la plus compétitive en terme de coût et en terme de performance environnementale, quel que soit le site raccordé.En outre, il existe plusieurs conventions, renouvelées dans le cadre du présent marché, qui permettent une réduction des montants facturés par la mise à disposition d'équipements de secours, de locaux ou de surfaces détenus par le CHU de Nantes et indispensables à son activité de soins."
21-129013,False,False,False,True,False,False,False,,False,False,,,,False,Exclusivité entre le mainteneur (Groupe SNEF) et le constructeur (TELECOM)
21-129215,False,False,False,False,False,False,False,,False,False,,,,True,"En vertu des directives 2014/24/UE du parlement européen et du conseil du 26 février 2014, le présent marché de services, d'une estimation initiale de 20000 euroHT est inférieur au seuil dapplication desDirectives susvisées. Ce dernier nest donc pas soumis à l'obligation de publication préalable dun avis de publicité au JOUE"
21-129351,False,False,False,True,False,False,False,,False,False,,,,False,"Le système dimagerie préclinique VEVO 3100 est le seul échographe qui répond à tous nos besoins en imagerie du petit animal. La plateforme Cur, Muscles et Vaisseaux de lUMS28, située au centre de Paris, est fortement sollicitée pour son expertise en imagerie échographique. Pour rester compétitive, et pour développer son activité, notre UMS doit être à la pointe des avancées technologiques pour répondre aux besoins toujours plus sophistiqués et variés de nos utilisateurs. Lacquisition du VEVO 3100 par notre UMS permettra aux équipes de recherche dobtenir des résultats scientifiques originaux dans des revues internationales de grande qualité et ainsi daugmenter leur visibilité internationale. "
21-129694,False,False,False,False,False,False,False,,False,False,,,,True,MAPA
21-129771,True,False,False,False,False,False,False,,False,False,,,,False,"Lors de l'appel d'offres initial (A1ed5738), les 4 candidatures reçues ont été déclarées irrecevables en raison de l'absence de la preuve que les opérateurs économiques étaient éligibles au marché réservé (structure d'insertion par l'activité économique (Siae) ou équivalent)"
21-46824,False,False,False,True,False,False,False,,False,False,,,,False,Vente d'immeuble à construire conformément à l'article R. 2122-3 du Code de la commande publique
21-56709,True,False,False,False,False,False,False,,False,False,,,,False,Laccord-cadre est passé selon la procédure de marché sans publicité ni mise en concurrence préalables en application des dispositions de larticle R2122-2 du code la commande publique.Elle fait suite à la consultation initiale no20 BCPA 114 passée suivant la procédure de lappel doffres ouvert et dont le lot no3 avait été déclaré infructueux le 24 juillet 2020 pour absence doffre.
