BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
21-118846,False,False,False,False,False,True,False,,False,False,,,,False,"La procédure de passation de l'accord-cadre est celle de La procédure négociée, utilisée dansla présente consultation est celle prévue aux articles L. 2122-1 et R. 2122-3 du code de la commande publique.Aux termes de l'article R. 2122-3 du code de la commande publique, l'administration a la faculté de passer unmarché sans publicité ni mise en concurrence préalables lorsque les travaux, fournitures ou services ne peuventêtre fournis que par un opérateur économique particulier pour des raisons tenant à l'existence de droitsd'exclusivité détenus par la société.Le choix du mode de passation susmentionné est justifié par le fait que le marché ne peut être confié qu'à unopérateur économique déterminé pour des raisons tenant à la protection de droits d'exclusivité dont ce dernierjouit et des besoins du ministère."
21-118889,False,False,False,False,False,True,False,,False,False,,,,False,"Le prestataire possède l'exclusivité pour fournir les licences du progiciel SIREPA, la commercialisation et la maintenance ainsi que toute prestation afférente"
21-118914,False,False,False,False,False,False,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<MARCHE_COMPLEMENTAIRE xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""/>",False,False,,,,False,Livraisons complémentaires effectuées par le fournisseur initial
21-118924,False,False,False,False,False,True,False,,False,False,,,,False,"Le prestataire possède l'exclusivité pour fournir la maintenance des licences logicielles, le support et l'assistance pour le maintien en condition opérationnelle de la solution d'éditique acquise par le Cned et pour procéder au développement de modèles de documents à partir du module d'édition ScopFactory."
21-119232,False,False,False,False,False,True,False,,False,False,,,,False,"Le recours à cette procédure de passation se justifie par le fait que la société ORGENTEC est la seule société à distribuer le système STANDARD F2400 (SD Biosensor) qui est le seul lecteur qui permet un chargement continu de 1 à 24 tests rapides simultanément pour les tests antigènes urinaires Légionelle et Pneumocoque, antigène et toxine de Clostridium difficile."
21-119256,False,False,False,False,False,True,False,,False,False,,,,False,OPERATEUR ECONOMIQUE EXCLUSIF
21-119344,False,False,False,True,False,False,False,,False,False,,,,False,"Le marché est attribué sans publicité ni mise en concurrence préalable pour des raisons techniques. En effet le Cerema utilise déjà la solution de stockage de Box, actuellement via un marché UGAP. La solution Box a été mise en oeuvre depuis 2019 et le processus de transfert des documents Cerema sur la plateforme Box sera achevé seulement pendant l'été 2021. Les délais de transfert ne permettaient pas à une autre solution d'être opérationnelle à 100% dès 2021 conformément au besoin."
21-119459,False,False,False,False,False,False,False,,False,False,,,,True,"La procédure fait suite à un précédent appel doffres soumis à la Commission dappel doffres de Bordeaux Métropole le 1 mais 2021. ('et appel doffres comprenait deux lots le lot I portant sur lachat de petites fournitures horticoles (tuteurs. agrafes. étiquettes. liens, film. - ) a été notifié mais le lot 2 relatif aux poteries en plastique a été déclaré infructueux faute d'offre régulière, Il a été relancé via la présente consultation avec les deux candidats initiaux en procédure avec négociation."
21-119512,False,False,False,False,False,True,False,,False,False,,,,False,"la société GEO SOFT AQUITAINE, éditeur et distributeur exclusif de la solution logicielle PTAH, est la seule, à ce titre, capable dassurer la maintenance corrective et évolutive de ses logiciels afin dassurer leur bon fonctionnement et leur évolution dans le respect du cadre réglementaire."
21-119516,True,False,False,False,False,False,False,,False,False,,,,False,La seule offre remise est déclarée irrégulière car incomplète. (Absence de fichier tarif). Le lot est infructueux
21-119522,False,False,False,False,False,True,False,,False,False,,,,False,"La procédure utilisée a été la procédure sans publicité ni mise en concurrence préalables en application des articles L2122-1 et R2122-3 du code de la commande publique, en raison de l'existence de droits d'exclusivité."
21-119744,False,False,False,False,False,True,False,,False,False,,,,False,"MERIDIAN BIOSCIENCE EUROPE France détient les droits exclusifs quant à la commercialisation en France des réactifs du catalogue MERIDIAN,"
21-119979,False,False,False,False,False,False,False,,False,False,,,,True,Achat inférieur aux seuils européens. Procédure adaptée.
21-119999,False,False,False,False,False,True,False,,False,False,,,,False,"Le recours à cette procédure de passation se justifie par le fait que les accessoires, consommables et connectiques compatibles avec le LDE Soluscope ORL &amp; ASET AS300 sont commercialisés uniquement par Anios."
21-120451,False,False,False,True,False,False,False,,False,False,,,,False,"Lachat de ce matériel sinscrit dans le cadre dun projet région dont lobjectif est didentifier des marqueurs moléculaires du vieillissement des vins présents à létat de trace. Ainsi, lachat de lensemble incluant chromatographe, four secondaire, modulateur cryogénique, spectromètre de masse, logiciel de pilotage de ces modules et logiciel de retraitement des données auprès de la société Leco est absolument incontournable pour lUR OEnologie afin de rester un leader dans le domaine de lanalyse des arômes.En effet, lopportunité de pouvoir disposer ce cet outil analytique performant et innovant réside dans le caractère exclusif des prestations proposées. En effet plusieurs brevets déposés par la société Leco protègent certaines spécificités de loutil, comme la robustesse de la source du spectromètre de masse (Source Stay clean, Brevet 9.123.521), ainsi que le logiciel dacquisition et de déconvolution des pics pour les analyses non ciblées (Chromatof, brevet no 7.501.621). Un autre point singulier du système qui fait son intérêt est la possibilité de faire varier le temps de modulation, les durées des jets chauds et froids pendant un même run. Enfin, la qualité du spectromètre de masse, sa sensibilité, est pour lacheteur un point de vigilance important. Dans ce cas précis, suite aux nombreux test réalisés, nous avons validé que la sensibilité du spectromètre de masse répondait effectivement à nos attentes pour lidentification de composés volatils à létat de trace dans les vins."
21-120465,False,False,False,False,False,True,False,,False,False,,,,False,"La société CERNER, éditeur et distributeur exclusif de la solution logicielle Millennium, est la seule, à ce titre, capable dassurer la maintenance corrective et évolutive de ses logiciels afin dassurer leur bon fonctionnement et leur évolution dans le respect du cadre réglementaire."
21-120505,False,False,False,True,False,False,False,,False,False,,,,False,"La Ville de Cannes a récupéré la gestion en régie de 8 parkings au 1er mars 2019. La gestion des accès usagers, des tarifications horaires, des paiements et du contrôle de plaques est effectuée par la société Thales aux travers de ses équipements.La Ville de Cannes se doit d'assurer la continuité de service de cette solution, de disposer d'une maintenance associée, de maintenir en état opérationnel le centre de contrôle, et d'être en capacité de répondre aux besoins et évènements non identifiés à ce jour"
21-120538,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
21-120619,False,False,False,True,False,False,False,,True,False,,,,False,Marché sans publicité ni mise en concurrenceArticles L. 2122-1 et R. 2122-3 du Code de la commande publique
21-120975,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
21-121113,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
21-121125,False,False,False,False,False,True,False,,False,False,,,,False,"Compte tenu de l'exclusivité dont dispose la Société d'Aménagement de la Plagne, pour la fourniture de titres de transports de remontées mécaniques donnant accès aux domaines skiables de la Plagne et de Paradiski, le présent marché ne peut être confié qu'à un opérateur économique déterminé."
21-121255,False,False,False,False,False,True,False,,False,False,,,,False,"Droits d'exclusivité, notamment de droits de propriété intellectuelle"
21-121334,False,False,False,False,False,False,False,,False,True,,,,False,"Conformément à l'article R2122-6 du décret no2018-1075 du 3 décembre 2018 ""L'acheteur peut passer un marché de services sans publicité ni mise en concurrence préalables avec le lauréat ou l'un des lauréats d'un concours. Lorsqu'il y a plusieurs lauréats, ils sont tous invités à participer aux négociations"""
21-121400,False,False,False,False,False,False,False,,False,False,,,,True,Montant du marché inférieur aux seuils de publication au Joue
21-121598,False,False,False,False,False,True,False,,False,False,,,,False,"La maintenance dun tel équipement ne peut être effectuée que par le constructeur ou une société certifiée par celui-ci, en loccurrence la Société VARIAN MEDICAL SYSTEMS.Par ailleurs, le haut degré de formation requis pour les techniciens habilités à intervenir, la spécificité du stock de pièces détachées dorigine à maintenir pour garantir un dépannage rapide en toute circonstance, le respect des règles de matériovigilance, font que seul le constructeur a lexclusivité de la maintenance de ces équipements."
21-121679,True,False,False,False,False,False,False,,False,False,,,,False,Motifs du recours à une procédure négociée sans publicité ni mise en concurrence :Aucune offre n'a été déposée suite à l'appel d'offres initial (articles L. 2122-1 et R. 2122-2 du Code de la commande publique)
21-121988,False,False,False,False,False,False,False,,False,False,,,,True,Montant du marché inférieur aux seuils de publication au Joue
