,BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
2875,21-49738,False,False,True,False,False,False,
2876,21-49744,False,False,False,False,True,False,
2877,21-49746,False,False,True,False,False,False,
2878,21-49748,False,False,False,False,True,False,
2879,21-49751,False,False,False,False,False,False,"Établissement public à caractère scientifique, culturel et professionnel"
2880,21-49752,False,False,False,False,True,False,
2881,21-49753,False,False,True,False,False,False,
2882,21-49757,False,False,False,False,True,False,
2883,21-49758,False,False,False,False,True,False,
2884,21-49759,False,False,True,False,False,False,
2885,21-49763,False,False,True,False,False,False,
2886,21-49765,False,False,False,False,True,False,
2887,21-49768,False,False,True,False,False,False,
2888,21-49771,False,False,True,False,False,False,
2889,21-49773,True,False,False,False,False,False,
2890,21-49775,False,False,False,False,True,False,
2891,21-49776,False,False,False,False,False,False,EPCI
2892,21-49777,False,False,False,False,False,False,Société Publique Locale (SPL)
2893,21-49779,False,False,False,False,False,False,Caisse primaire d'assurance maladie (CPAM).
2894,21-49783,False,False,False,False,True,False,
2895,21-49798,False,False,False,False,False,False,SEM
2896,21-49806,False,False,True,False,False,False,
2897,21-49808,False,False,True,False,False,False,
2898,21-49813,False,False,False,False,True,False,
2899,21-49815,False,False,True,False,False,False,
2900,21-49817,False,False,True,False,False,False,
2901,21-49820,False,False,True,False,False,False,
2902,21-49821,False,False,False,False,False,False,Etablissement public de santé
2903,21-49824,False,False,False,False,True,False,
2904,21-49827,False,False,False,False,False,False,sem
2905,21-49829,False,False,False,False,True,False,
2906,21-49830,False,False,False,False,True,False,
2907,21-49832,False,True,False,False,False,False,
2908,21-49833,False,False,False,False,True,False,
2909,21-49834,False,False,False,False,True,False,
2910,21-49836,False,False,False,False,True,False,
2911,21-49837,True,False,False,False,False,False,
2912,21-49839,False,False,False,False,True,False,
2913,21-49842,True,False,False,False,False,False,
2914,21-49848,False,False,False,False,False,False,Syndicat Mixte fermé
2915,21-49852,False,False,False,False,True,False,
2916,21-49855,False,False,False,False,False,False,Organisme de sécurité sociale
2917,21-49856,False,False,True,False,False,False,
2918,21-49859,False,False,False,False,True,False,
2919,21-49867,False,False,False,False,True,False,
2920,21-49868,False,False,True,False,False,False,
2921,21-49870,False,False,False,False,True,False,
2922,21-49872,False,False,True,False,False,False,
2923,21-49877,False,False,True,False,False,False,
2924,21-49880,False,False,True,False,False,False,
2925,21-49882,False,False,False,False,True,False,
2926,21-49886,False,False,True,False,False,False,
2927,21-49888,False,False,True,False,False,False,
2928,21-49894,False,False,False,False,True,False,
2929,21-49895,False,False,True,False,False,False,
2930,21-49901,False,False,True,False,False,False,
2931,21-49904,False,False,True,False,False,False,
2932,21-49905,False,False,False,False,True,False,
2933,21-49906,False,False,True,False,False,False,
2934,21-49907,False,False,False,False,True,False,
2935,21-49910,False,False,False,False,False,False,Commune
2936,21-49911,False,False,True,False,False,False,
2937,21-49912,False,False,True,False,False,False,
2938,21-49914,False,False,True,False,False,False,
2939,21-49917,False,False,True,False,False,False,
2940,21-49920,False,False,False,False,True,False,
2941,21-49921,False,False,True,False,False,False,
2942,21-49927,False,False,True,False,False,False,
2943,21-49932,False,False,False,True,False,False,
2944,21-49934,False,False,True,False,False,False,
2945,21-49935,False,False,True,False,False,False,
2946,21-49936,False,False,True,False,False,False,
2947,21-49941,False,False,False,False,False,False,CCI Nantes Saint-Nazaire
2948,21-49942,False,False,False,False,True,False,
2949,21-49944,False,False,True,False,False,False,
2950,21-49946,False,False,False,False,True,False,
2951,21-49948,False,False,False,False,False,False,Syndicat Mixte
2952,21-49949,False,False,False,False,True,False,
2953,21-49954,False,False,False,False,False,False,autre
2954,21-49955,False,False,True,False,False,False,
2955,21-49967,True,False,False,False,False,False,
2956,21-49971,False,False,True,False,False,False,
2957,21-49975,False,False,True,False,False,False,
2958,21-49977,False,False,False,False,True,False,
2959,21-49980,False,False,True,False,False,False,
2960,21-49984,False,False,True,False,False,False,
2961,21-49992,True,False,False,False,False,False,
2962,21-49993,False,False,True,False,False,False,
2963,21-49996,False,False,False,False,False,False,Université
2964,21-50002,True,False,False,False,False,False,
2965,21-50003,False,False,True,False,False,False,
2966,21-50004,False,False,True,False,False,False,
2967,21-50005,False,False,True,False,False,False,
2968,21-50008,False,False,True,False,False,False,
2969,21-50012,False,False,False,False,False,False,activitées aéroportuaires
2970,21-50014,False,False,False,False,False,False,Association loi 1901
2971,21-50015,False,False,False,False,False,False,Aménageur.
2972,21-50020,False,False,False,False,True,False,
2973,21-50021,False,False,True,False,False,False,
2974,21-50025,False,False,False,False,True,False,
2975,21-50026,False,False,False,False,True,False,
2976,21-50029,False,False,True,False,False,False,
2977,21-50031,False,False,True,False,False,False,
2978,21-50036,False,False,False,False,False,False,autre
2979,21-50037,False,False,False,False,False,False,autre
2980,21-50039,False,False,True,False,False,False,
2981,21-50040,True,False,False,False,False,False,
2982,21-50042,False,False,False,False,True,False,
2983,21-50043,False,False,True,False,False,False,
2984,21-50048,False,False,True,False,False,False,
2985,21-50050,False,False,True,False,False,False,
2986,21-50055,False,False,True,False,False,False,
2987,21-50058,False,False,True,False,False,False,
2988,21-50062,False,False,True,False,False,False,
2989,21-50064,False,False,False,False,False,False,collectivité territoriale
2990,21-50065,False,False,False,False,False,False,Établissement d'enseignement supérieur et de recherche
2991,17-82778,False,False,False,False,False,False,Etablissement public de l'Etat à caractère administratif
2992,21-50070,False,False,False,True,False,False,
2993,21-50073,True,False,False,False,False,False,
2994,21-50079,False,False,True,False,False,False,
2995,21-50084,False,False,False,False,False,False,Etablissement Public à caractère Scientifique et Technologique (EPST)
2996,21-50085,True,False,False,False,False,False,
2997,21-50086,False,False,False,False,True,False,
2998,21-50087,False,False,True,False,False,False,
2999,21-50089,False,False,False,False,False,False,EPCI
3000,21-50091,False,False,False,False,True,False,
3001,21-50092,False,False,True,False,False,False,
3002,21-50093,False,False,False,False,True,False,
3003,21-50095,False,False,False,False,True,False,
3004,21-50097,False,False,False,False,False,False,EPLE Coordonnateur de Groupement d'achats
3005,21-50098,False,False,False,False,False,False,Aménagement
3006,21-50100,False,False,True,False,False,False,
3007,21-50102,False,False,False,False,False,False,Aménagement
3008,21-50103,False,False,False,False,True,False,
3009,21-50108,False,False,False,False,True,False,
3010,21-50111,False,False,True,False,False,False,
3011,21-50115,False,False,True,False,False,False,
3012,21-50118,False,False,True,False,False,False,
3013,21-50122,False,False,True,False,False,False,
3014,21-50129,True,False,False,False,False,False,
3015,21-50130,False,False,True,False,False,False,
3016,21-50132,False,False,True,False,False,False,
3017,21-50136,False,False,False,False,False,False,autre
3018,21-50137,False,False,True,False,False,False,
3019,21-50138,False,False,False,False,False,False,autre
3020,17-133867,False,False,True,False,False,False,
3021,21-50147,True,False,False,False,False,False,
3022,21-50149,False,False,False,False,False,False,Santé
3023,21-50153,True,False,False,False,False,False,
3024,21-50160,False,False,True,False,False,False,
3025,21-50161,False,False,False,False,True,False,
3026,21-50162,True,False,False,False,False,False,
3027,21-50164,False,False,True,False,False,False,
3028,21-50166,False,False,True,False,False,False,
3029,21-50168,False,False,True,False,False,False,
3030,21-50170,False,False,True,False,False,False,
3031,21-50172,False,False,True,False,False,False,
3032,21-50178,True,False,False,False,False,False,
3033,21-50180,False,False,True,False,False,False,
3034,21-50192,False,False,True,False,False,False,
3035,21-50195,False,False,False,False,True,False,
3036,21-50197,False,False,True,False,False,False,
3037,21-50204,True,False,False,False,False,False,
3038,21-50205,False,False,False,False,False,False,Organisme de sécurité sociale
3039,21-50206,False,False,True,False,False,False,
3040,21-50208,False,False,True,False,False,False,
3041,21-50210,False,False,False,False,True,False,
3042,21-50212,False,False,False,False,False,False,Santé
3043,21-50213,False,False,True,False,False,False,
3044,21-50216,False,False,False,False,False,False,ESPIC
3045,21-50217,False,False,True,False,False,False,
3046,21-50218,False,False,False,False,False,False,Etablissement public administratif
3047,21-50219,False,False,False,False,True,False,
3048,21-50220,False,False,False,False,False,False,EPIC
3049,21-50221,False,False,False,False,True,False,
3050,21-50224,False,False,False,False,True,False,
3051,21-50226,False,False,True,False,False,False,
3052,21-50230,False,False,True,False,False,False,
3053,21-50237,False,False,False,False,True,False,
3054,21-50238,False,False,False,False,True,False,
3055,21-50239,False,False,False,False,True,False,
3056,21-50244,False,False,True,False,False,False,
3057,21-50251,True,False,False,False,False,False,
3058,21-50255,False,False,False,False,True,False,
3059,21-50257,False,False,False,False,True,False,
3060,21-50260,True,False,False,False,False,False,
3061,21-50262,False,False,False,False,True,False,
3062,21-50265,False,False,False,False,True,False,
3063,21-50279,False,False,True,False,False,False,
3064,18-47200,False,False,False,True,False,False,
3065,21-50283,False,False,True,False,False,False,
3066,21-50289,False,False,False,False,False,False,EPCI
3067,21-50295,False,False,True,False,False,False,
3068,21-50299,False,False,False,False,False,False,SEML
3069,21-50301,False,False,True,False,False,False,
3070,21-50302,False,False,True,False,False,False,
3071,21-50308,False,False,False,False,True,False,
3072,21-50309,False,False,True,False,False,False,
3073,21-50311,False,False,True,False,False,False,
3074,21-50314,False,False,False,False,True,False,
3075,21-50317,False,False,False,False,False,False,Société d'économie mixte
3076,21-50321,False,False,False,False,True,False,
3077,21-50326,False,False,True,False,False,False,
3078,21-50328,False,False,False,False,False,False,Bailleur social Coop HLM
3079,21-50330,False,False,True,False,False,False,
3080,21-50331,False,False,False,False,True,False,
3081,21-50332,False,False,True,False,False,False,
3082,21-50334,False,False,True,False,False,False,
3083,21-50335,True,False,False,False,False,False,
3084,21-50338,False,False,False,False,True,False,
3085,21-50346,False,False,True,False,False,False,
3086,21-50347,False,False,True,False,False,False,
3087,21-50350,False,False,True,False,False,False,
3088,21-50351,False,False,True,False,False,False,
3089,21-50352,False,False,False,False,False,False,EPSCP
3090,21-50353,False,False,False,False,True,False,
3091,21-50355,False,False,False,False,True,False,
3092,21-50356,True,False,False,False,False,False,
3093,21-50360,True,False,False,False,False,False,
3094,21-50361,False,False,True,False,False,False,
3095,21-50362,False,False,True,False,False,False,
3096,19-91228,False,False,True,False,False,False,
3097,15-142202,False,False,True,False,False,False,
3098,21-50367,False,False,False,False,True,False,
3099,21-50370,False,False,True,False,False,False,
3100,21-50376,True,False,False,False,False,False,
3101,21-50378,True,False,False,False,False,False,
3102,21-50381,False,False,True,False,False,False,
3103,21-50383,False,False,False,False,False,False,Organisme de sécurité sociale
3104,17-80567,False,False,True,False,False,False,
3105,21-50385,False,False,False,False,True,False,
3106,21-50388,True,False,False,False,False,False,
3107,21-50389,False,False,True,False,False,False,
3108,21-50393,False,False,True,False,False,False,
3109,21-50394,False,False,False,False,False,False,SAEM
3110,21-50395,False,False,False,False,True,False,
3111,21-50396,False,False,True,False,False,False,
3112,21-50399,False,False,False,False,True,False,
3113,18-47703,False,False,False,True,False,False,
3114,16-74831,False,False,True,False,False,False,
3115,19-24305,False,False,False,False,False,False,Assurance Maladie
3116,21-50415,False,False,False,False,True,False,
3117,21-50416,False,False,False,False,True,False,
3118,21-50422,False,False,True,False,False,False,
3119,21-50424,False,False,False,False,False,False,Groupement de collectivités territoriales (syndicat mixte)
3120,21-50425,False,False,True,False,False,False,
3121,21-50426,False,False,False,False,False,False,AGENCE NATIONALE POUR LA GARANTIE DES DROITS DES MINEURS
3122,21-50427,False,False,False,False,True,False,
3123,21-50428,True,False,False,False,False,False,
3124,21-50429,False,False,False,False,True,False,
3125,21-50430,False,False,True,False,False,False,
3126,17-145876,False,False,False,False,False,False,Acteur de la rénovation urbaine
3127,19-123622,False,False,False,False,False,False,Établissement public à caractère industriel et commercial
3128,21-50436,True,False,False,False,False,False,
3129,21-50437,False,False,True,False,False,False,
3130,21-50439,False,False,True,False,False,False,
3131,21-50447,False,False,True,False,False,False,
3132,21-50448,False,False,True,False,False,False,
3133,21-50449,False,False,False,False,True,False,
3134,21-50452,False,False,True,False,False,False,
3135,21-50457,False,False,False,False,True,False,
3136,21-50459,False,False,True,False,False,False,
3137,21-50460,True,False,False,False,False,False,
3138,21-50462,False,False,False,False,True,False,
3139,21-50466,False,False,True,False,False,False,
3140,21-50467,True,False,False,False,False,False,
3141,21-50469,True,False,False,False,False,False,
3142,21-50472,False,False,False,False,False,False,Collectivité territoriale
3143,21-50473,False,False,True,False,False,False,
3144,21-50474,False,False,False,False,False,False,EPCI: syndicat mixte
3145,21-41790,False,False,False,False,True,False,
3146,21-50476,True,False,False,False,False,False,
3147,21-50477,False,False,True,False,False,False,
3148,17-129762,False,False,False,False,False,False,santé
3149,21-50487,False,False,True,False,False,False,
3150,21-50495,False,False,False,False,True,False,
3151,21-50497,False,False,True,False,False,False,
3152,21-50500,False,False,False,False,True,False,
3153,21-50510,False,False,False,False,False,False,autre
3154,21-50511,False,False,True,False,False,False,
3155,21-50520,False,True,False,False,False,False,
3156,21-50523,False,False,True,False,False,False,
3157,21-50525,False,False,True,False,False,False,
3158,21-50526,False,False,True,False,False,False,
3159,21-50532,False,False,False,False,False,False,Établissement de santé
3160,21-50534,False,False,False,False,True,False,
3161,21-50541,False,False,True,False,False,False,
3162,21-50543,False,False,False,False,False,False,Établissement public de santé
3163,21-50548,False,False,True,False,False,False,
3164,21-50550,False,False,False,False,False,False,autre
3165,21-50551,False,False,True,False,False,False,
3166,21-50552,False,False,True,False,False,False,
3167,21-50555,True,False,False,False,False,False,
3168,21-50564,True,False,False,False,False,False,
3169,21-50567,False,False,False,False,False,False,OHP PUTEAUX
3170,21-50568,False,False,False,False,True,False,
3171,21-50569,False,False,False,False,False,False,SEM
3172,21-50573,True,False,False,False,False,False,
3173,21-50575,False,False,True,False,False,False,
3174,21-50579,False,False,False,False,False,False,Autre
3175,17-50388,False,False,False,False,False,False,"groupement de coopération sanitaire, personne morale de droit privé"
3176,21-50590,False,False,False,False,True,False,
3177,21-50592,False,False,True,False,False,False,
3178,21-50594,False,False,False,False,True,False,
3179,21-50597,False,False,True,False,False,False,
3180,21-50598,False,False,True,False,False,False,
3181,21-50603,False,False,True,False,False,False,
3182,21-50604,False,False,False,False,True,False,
3183,21-50609,False,False,False,False,True,False,
3184,21-50611,False,False,True,False,False,False,
3185,21-50614,False,False,False,False,False,False,Etablissement public de Santé
3186,21-50617,False,False,False,False,False,False,commune
3187,15-189501,False,False,False,False,True,False,
3188,21-50623,False,False,True,False,False,False,
3189,21-50631,False,False,False,False,True,False,
3190,21-50633,False,False,True,False,False,False,
3191,21-50635,False,False,False,False,False,False,"Maîtrise d'oeuvre, opérateur de solutions et dispositif essentiel du déploiement des services de l'Assurance Maladie via les industriels fournisseurs de solutions aux professionnels de santé"
3192,21-50639,False,False,True,False,False,False,
3193,21-50647,False,False,False,False,False,False,Établissement public de santé
3194,21-50650,True,False,False,False,False,False,
3195,21-50652,False,False,False,False,False,False,Groupement d'Intérêt Economique
3196,21-50654,False,False,True,False,False,False,
3197,21-50661,True,False,False,False,False,False,
3198,21-50663,False,False,True,False,False,False,
3199,21-50664,False,False,True,False,False,False,
3200,21-50665,False,False,False,False,True,False,
3201,21-50666,False,False,False,False,True,False,
3202,21-50668,False,False,True,False,False,False,
3203,21-50669,False,False,True,False,False,False,
3204,19-124651,False,False,True,False,False,False,
3205,21-50673,False,False,True,False,False,False,
3206,21-50675,False,False,True,False,False,False,
3207,21-50676,True,False,False,False,False,False,
3208,21-50678,False,False,True,False,False,False,
3209,21-50680,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
3210,21-50681,False,False,True,False,False,False,
3211,21-50682,False,False,True,False,False,False,
3212,21-50685,False,False,False,False,True,False,
3213,21-50687,False,False,True,False,False,False,
3214,21-50688,False,False,False,False,False,False,autre
3215,21-50693,False,False,True,False,False,False,
3216,21-50705,False,False,True,False,False,False,
3217,21-50706,False,False,True,False,False,False,
3218,21-50711,False,False,True,False,False,False,
3219,21-50712,False,False,False,False,True,False,
3220,21-50719,False,False,True,False,False,False,
3221,20-37203,False,False,False,False,False,False,Établissement public d'enseignement supérieur et recherche
3222,21-50726,False,False,False,False,False,False,Association
3223,21-50727,False,False,False,False,False,False,Association
3224,21-50728,False,False,False,False,True,False,
3225,21-50729,False,False,False,False,False,False,Métropole de Lyon
3226,21-50730,False,False,True,False,False,False,
3227,21-50731,False,False,False,False,True,False,
3228,21-50732,False,False,False,False,False,False,S.A.S.
3229,21-50738,False,False,False,False,False,False,Enseignement Supérieur de la Recherche et de l'Innovation
3230,21-50740,False,False,False,False,True,False,
3231,21-50742,False,False,False,False,False,False,Société Publique Locale (SPL)
3232,21-50745,False,False,True,False,False,False,
3233,21-50746,False,False,False,False,True,False,
3234,21-50749,False,False,True,False,False,False,
3235,21-50750,False,False,True,False,False,False,
3236,21-50751,False,False,False,False,True,False,
3237,21-50753,False,False,True,False,False,False,
3238,21-50757,False,False,True,False,False,False,
3239,21-50759,False,False,False,False,True,False,
3240,21-50760,False,False,True,False,False,False,
3241,21-50765,False,False,True,False,False,False,
3242,21-50770,False,False,True,False,False,False,
3243,21-50772,False,False,True,False,False,False,
3244,21-50775,False,False,False,False,False,False,autre
3245,21-50778,False,False,True,False,False,False,
3246,21-50779,False,False,True,False,False,False,
3247,21-50782,False,False,False,False,True,False,
3248,21-50785,False,False,True,False,False,False,
3249,21-50786,False,False,True,False,False,False,
3250,21-50788,False,False,False,False,True,False,
3251,21-50790,False,False,False,False,False,False,Communauté de Communes de la Côte d'Albâtre
3252,21-50793,False,False,False,False,True,False,
3253,21-50799,False,False,True,False,False,False,
3254,21-50801,False,False,True,False,False,False,
3255,21-50803,False,False,False,False,True,False,
3256,21-50804,False,False,False,False,True,False,
3257,21-50809,True,False,False,False,False,False,
3258,21-50810,False,False,True,False,False,False,
3259,21-50811,False,False,False,False,False,False,Organisme de sécurité sociale
3260,18-66768,False,False,True,False,False,False,
3261,21-50828,False,False,False,False,True,False,
3262,21-50831,False,False,False,False,True,False,
3263,21-50832,False,False,False,False,True,False,
3264,21-50835,False,False,True,False,False,False,
3265,21-50838,False,False,False,False,False,False,Etablissement public de santé
3266,21-50842,True,False,False,False,False,False,
3267,19-40814,False,False,True,False,False,False,
3268,21-50848,False,False,False,True,False,False,
3269,21-50849,False,False,True,False,False,False,
3270,21-50850,False,False,True,False,False,False,
3271,21-50852,False,False,False,True,False,False,
3272,21-50854,False,False,True,False,False,False,
3273,21-50855,False,False,True,False,False,False,
3274,21-50856,False,False,True,False,False,False,
3275,21-50859,False,False,True,False,False,False,
3276,21-50860,False,False,False,False,False,False,COLLECTIVITE TERRITORIALE
3277,21-50861,False,False,False,False,True,False,
3278,21-50866,False,False,True,False,False,False,
3279,21-50869,False,False,True,False,False,False,
3280,21-50871,False,False,True,False,False,False,
3281,21-50872,False,False,False,False,True,False,
3282,21-50873,False,False,False,False,True,False,
3283,21-50880,False,False,False,True,False,False,
3284,21-50881,False,False,False,False,True,False,
3285,21-50885,False,False,False,False,True,False,
3286,21-50893,False,False,True,False,False,False,
3287,21-50895,False,False,True,False,False,False,
3288,21-50896,False,False,True,False,False,False,
3289,21-50897,False,False,False,False,True,False,
3290,21-50903,False,False,False,False,True,False,
3291,21-50905,True,False,False,False,False,False,
3292,21-50906,True,False,False,False,False,False,
3293,21-50908,True,False,False,False,False,False,
3294,21-50910,False,False,False,False,False,False,autre
3295,21-50911,False,False,True,False,False,False,
3296,21-50915,False,False,True,False,False,False,
3297,21-50925,False,False,True,False,False,False,
3298,21-50927,False,False,True,False,False,False,
3299,21-50928,False,False,False,False,False,False,Syndicat mixte ouvert
3300,21-50929,False,False,True,False,False,False,
3301,21-50931,False,False,False,False,True,False,
3302,21-50932,False,False,True,False,False,False,
3303,17-91772,False,False,False,False,True,False,
3304,21-50937,False,False,False,False,False,False,Établissement public de collecte et de traitement des déchets
3305,21-50941,False,False,True,False,False,False,
3306,21-50948,False,False,True,False,False,False,
3307,21-50951,False,False,True,False,False,False,
3308,21-50954,False,False,False,False,True,False,
3309,21-50955,False,False,False,False,True,False,
3310,21-50956,False,False,True,False,False,False,
3311,21-50958,False,False,True,False,False,False,
3312,21-50959,False,False,False,False,False,False,Association
3313,21-50960,False,False,True,False,False,False,
3314,21-50975,False,False,True,False,False,False,
3315,21-50982,False,False,False,False,False,False,SOCIETE PUBLIQUE LOCALE
3316,21-50984,False,False,True,False,False,False,
3317,21-50986,False,False,True,False,False,False,
3318,21-50993,False,False,False,False,True,False,
3319,21-50996,False,False,True,False,False,False,
3320,21-51000,False,False,True,False,False,False,
3321,21-51001,False,False,True,False,False,False,
3322,21-51002,False,False,False,False,True,False,
3323,21-51004,False,False,True,False,False,False,
3324,21-51007,False,False,True,False,False,False,
3325,21-51011,True,False,False,False,False,False,
3326,21-51019,False,False,False,False,True,False,
3327,21-51023,False,False,True,False,False,False,
3328,21-51029,False,False,True,False,False,False,
3329,21-51034,False,False,True,False,False,False,
3330,21-51036,True,False,False,False,False,False,
3331,21-51038,False,False,False,False,False,False,autre
3332,21-51041,False,False,True,False,False,False,
3333,21-51045,False,False,False,False,False,False,Service territorial d'incendie et de secours
3334,16-147668,False,False,True,False,False,False,
3335,21-51054,False,False,True,False,False,False,
3336,21-51057,True,False,False,False,False,False,
3337,21-51058,False,False,False,False,True,False,
3338,21-51059,False,False,False,False,True,False,
3339,21-51065,False,False,True,False,False,False,
3340,21-51066,False,False,False,False,False,False,Caisse Primaire d'Assurance Maladie
3341,21-51067,False,False,True,False,False,False,
3342,21-51069,False,False,True,False,False,False,
3343,21-51071,False,False,False,False,False,False,collectivité territoriale
3344,21-51073,False,False,False,False,False,False,Santé
3345,21-51074,True,False,False,False,False,False,
3346,21-51077,False,False,False,False,True,False,
3347,21-51078,False,False,False,False,False,False,GIE
3348,21-51086,False,False,True,False,False,False,
3349,21-51087,False,False,False,False,True,False,
3350,21-51089,False,False,False,False,False,False,EPIC
3351,21-51091,False,False,False,False,True,False,
3352,21-51093,False,False,True,False,False,False,
3353,21-51094,False,False,True,False,False,False,
3354,21-51095,False,False,False,False,True,False,
3355,21-51096,False,False,True,False,False,False,
3356,21-51099,False,False,True,False,False,False,
3357,21-51101,False,False,True,False,False,False,
3358,21-51102,False,False,False,False,True,False,
3359,21-51103,False,False,False,False,False,False,Organisme privé en charge d'une mission de service public
3360,21-51104,False,False,False,False,False,False,"Maîtrise d'oeuvre, opérateur de solutions et dispositif essentiel du déploiement des services de l'Assurance Maladie via les industriels fournisseurs de solutions aux professionnels de santé."
3361,21-51106,False,False,False,True,False,False,
3362,21-51111,False,False,True,False,False,False,
3363,21-51113,False,False,False,False,False,False,Syndicat Mixte Fermé
3364,21-51114,False,False,False,False,False,False,commune
3365,21-51118,True,False,False,False,False,False,
3366,21-51123,False,False,False,False,False,False,Etablissement public d'enseignement supérieur et de recherche
3367,21-51124,False,False,False,False,True,False,
3368,21-51126,True,False,False,False,False,False,
3369,21-51127,False,False,False,False,True,False,
3370,21-51128,False,False,False,False,False,False,Association
3371,21-51129,False,False,True,False,False,False,
3372,21-51130,False,False,False,False,False,False,SEML HELIOPARC PAU-PYRENEES
3373,21-51131,False,False,False,False,True,False,
3374,21-51132,False,False,True,False,False,False,
3375,21-51134,False,False,False,False,False,False,Collectivité territoriale
3376,21-51135,False,False,True,False,False,False,
3377,21-51136,False,False,True,False,False,False,
3378,21-51137,False,False,False,False,True,False,
3379,21-51142,False,False,True,False,False,False,
3380,21-51145,False,False,False,False,False,False,Etablissement public administratif
3381,21-51148,False,False,False,False,False,False,Association
3382,21-51149,False,True,False,False,False,False,
3383,21-51150,False,False,False,False,True,False,
3384,21-51154,False,False,True,False,False,False,
3385,21-51155,False,False,True,False,False,False,
3386,21-51161,False,False,True,False,False,False,
3387,21-51163,False,False,False,False,False,False,Aménagement du territoire
3388,21-51164,False,False,False,False,False,False,Etablissement public de santé
3389,21-51166,False,False,True,False,False,False,
3390,21-51168,False,False,True,False,False,False,
3391,21-51174,False,False,True,False,False,False,
3392,21-51175,False,False,False,False,True,False,
3393,21-51177,False,False,False,False,True,False,
3394,21-51184,False,False,True,False,False,False,
3395,21-51185,False,False,True,False,False,False,
3396,21-51193,False,False,False,False,True,False,
