,BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
2710,21-64553,False,False,False,False,True,False,
2711,21-64556,False,False,False,False,True,False,
2712,21-64558,False,False,True,False,False,False,
2713,21-64559,True,False,False,False,False,False,
2714,21-64560,False,False,True,False,False,False,
2715,21-64562,False,False,False,False,True,False,
2716,21-64564,False,False,False,False,True,False,
2717,21-64565,False,False,False,False,True,False,
2718,21-64568,False,False,False,False,False,False,ETABLISSEMENT DE SANTE
2719,21-64570,False,False,True,False,False,False,
2720,21-64573,False,False,True,False,False,False,
2721,21-64577,True,False,False,False,False,False,
2722,21-64578,False,False,True,False,False,False,
2723,21-64581,False,False,False,False,True,False,
2724,21-64583,False,False,True,False,False,False,
2725,21-64585,False,False,True,False,False,False,
2726,21-64587,False,False,False,False,True,False,
2727,21-64589,False,False,True,False,False,False,
2728,21-64590,False,False,False,False,True,False,
2729,21-64595,False,False,True,False,False,False,
2730,21-64596,False,False,True,False,False,False,
2731,21-64601,False,False,True,False,False,False,
2732,21-64602,False,False,False,False,False,False,Syndicat Mixte Intercommunal
2733,21-64605,False,False,True,False,False,False,
2734,21-64606,False,False,True,False,False,False,
2735,21-64616,False,False,True,False,False,False,
2736,21-64618,False,False,False,False,False,False,Société d'Economie Mixte
2737,21-64623,False,False,True,False,False,False,
2738,21-64625,False,False,False,True,False,False,
2739,21-64641,False,False,False,False,True,False,
2740,21-64642,False,False,True,False,False,False,
2741,21-64647,False,False,True,False,False,False,
2742,21-64649,False,False,False,False,False,False,Collectivité territoriale à statut particulier
2743,21-64650,True,False,False,False,False,False,
2744,21-64652,True,False,False,False,False,False,
2745,21-64658,False,False,False,False,False,False,Santé
2746,21-64659,False,False,False,False,True,False,
2747,21-64662,False,False,False,False,True,False,
2748,21-64667,True,False,False,False,False,False,
2749,21-64668,False,False,True,False,False,False,
2750,21-64669,False,False,False,False,True,False,
2751,21-64670,False,False,False,False,False,False,EPCI
2752,21-64671,False,False,False,False,True,False,
2753,21-64672,False,False,True,False,False,False,
2754,21-64673,True,False,False,False,False,False,
2755,21-64674,False,False,True,False,False,False,
2756,21-64677,False,False,False,False,False,False,Établissement Public Local d'Enseignement
2757,21-64678,False,False,False,False,False,False,SCIC HLM
2758,21-64679,True,False,False,False,False,False,
2759,21-64680,False,False,False,False,True,False,
2760,21-64682,False,False,False,False,False,False,ASA
2761,21-64683,False,False,True,False,False,False,
2762,21-64685,False,False,True,False,False,False,
2763,21-64688,False,False,False,False,False,False,établissement public
2764,21-64689,False,False,False,False,True,False,
2765,21-64697,False,False,True,False,False,False,
2766,21-64704,False,False,True,False,False,False,
2767,21-64713,False,False,True,False,False,False,
2768,21-64714,False,False,False,False,True,False,
2769,21-64718,False,False,True,False,False,False,
2770,21-64720,False,False,True,False,False,False,
2771,21-64727,False,False,False,False,False,False,Etablissement Public de Santé
2772,21-64732,False,False,False,False,True,False,
2773,21-64745,False,False,False,False,False,False,Etablissement public à caractère administratif (EPA)
2774,21-64748,False,False,False,False,False,False,Collectivité territoriale
2775,21-64750,False,False,True,False,False,False,
2776,21-64758,False,False,False,False,False,False,Société publique locale
2777,21-64759,False,False,True,False,False,False,
2778,21-64765,False,True,False,False,False,False,
2779,21-64766,False,False,True,False,False,False,
2780,21-64768,True,False,False,False,False,False,
2781,21-64773,False,False,True,False,False,False,
2782,21-64774,False,False,False,False,False,False,Etablissement Public Territorial
2783,21-64775,True,False,False,False,False,False,
2784,21-64776,False,False,False,False,True,False,
2785,21-64780,True,False,False,False,False,False,
2786,21-64783,False,False,False,False,True,False,
2787,21-64784,False,False,True,False,False,False,
2788,21-64785,True,False,False,False,False,False,
2789,21-64787,False,False,False,False,True,False,
2790,21-64790,False,False,True,False,False,False,
2791,21-64791,False,False,False,False,True,False,
2792,21-64793,False,False,False,False,True,False,
2793,21-64794,False,False,False,False,False,False,Société d'Economie Mixte
2794,21-64795,True,False,False,False,False,False,
2795,21-64798,False,False,True,False,False,False,
2796,21-64805,True,False,False,False,False,False,
2797,21-64807,False,False,True,False,False,False,
2798,21-64809,False,True,False,False,False,False,
2799,21-64812,False,False,True,False,False,False,
2800,21-64815,False,False,False,False,False,False,Groupement de collectivités territoriales (syndicat mixte)
2801,21-64816,False,False,False,False,False,False,Organisme de Sécurité Sociale
2802,21-64817,False,False,False,False,False,False,Etablissement Public de Santé
2803,21-64820,False,False,True,False,False,False,
2804,21-64822,False,False,False,False,True,False,
2805,21-64826,False,False,False,False,True,False,
2806,21-64831,False,False,False,False,True,False,
2807,21-64837,False,False,True,False,False,False,
2808,21-64845,False,False,True,False,False,False,
2809,21-64847,False,False,True,False,False,False,
2810,21-64848,False,False,True,False,False,False,
2811,21-64849,False,False,False,False,False,False,autre
2812,21-64851,False,False,False,False,True,False,
2813,21-64852,False,False,True,False,False,False,
2814,21-64856,False,False,False,False,False,False,Syndicat
2815,21-64865,False,False,False,False,False,False,autre
2816,21-64867,False,False,True,False,False,False,
2817,21-64869,False,False,False,True,False,False,
2818,21-64871,False,True,False,False,False,False,
2819,21-64878,False,False,False,False,True,False,
2820,21-64881,False,False,False,False,False,False,Etablissement public de coopération intercommunale
2821,21-64884,False,False,False,False,False,False,EAU
2822,21-64885,False,False,False,False,False,False,Autre - Etablissement Public de Santé
2823,21-64888,False,False,True,False,False,False,
2824,21-64889,False,False,True,False,False,False,
2825,21-64891,False,False,False,False,True,False,
2826,21-64897,False,False,True,False,False,False,
2827,21-64901,False,False,False,False,False,False,Autorité Publique Indépendante (API)
2828,21-64902,False,False,False,False,False,False,Sécurité Sociale
2829,21-64906,False,False,False,False,True,False,
2830,21-64909,False,False,False,False,False,False,Musée
2831,21-64910,False,False,False,False,True,False,
2832,21-64912,False,False,True,False,False,False,
2833,21-64913,False,False,False,False,True,False,
2834,21-64919,False,False,True,False,False,False,
2835,21-64925,False,False,False,False,False,False,Communauté de communes
2836,21-64926,False,False,False,False,False,False,Etablissement public local
2837,21-64928,False,False,False,False,False,False,Santé
2838,21-64930,False,False,True,False,False,False,
2839,21-64934,False,False,True,False,False,False,
2840,21-64935,False,False,False,False,True,False,
2841,21-64936,False,False,False,False,True,False,
2842,21-64940,False,False,True,False,False,False,
2843,21-64948,False,False,False,False,True,False,
2844,21-64951,False,False,True,False,False,False,
2845,21-64952,False,False,False,False,False,False,"Organisme de droit privé chargé d'une mission d'ordre public, sans but lucratif et soumis à la tutelle administrative"
2846,21-64955,False,False,True,False,False,False,
2847,21-64959,False,False,False,False,False,False,Transfert de technologies
2848,21-64960,False,False,True,False,False,False,
2849,21-64967,True,False,False,False,False,False,
2850,21-64968,True,False,False,False,False,False,
2851,21-64971,False,False,False,False,True,False,
2852,21-64973,False,False,True,False,False,False,
2853,21-64974,False,False,False,False,True,False,
2854,21-64976,False,False,False,False,True,False,
2855,21-64977,False,False,True,False,False,False,
2856,21-64978,True,False,False,False,False,False,
2857,21-64980,False,False,False,False,False,False,SEM
2858,21-64981,False,False,False,False,True,False,
2859,21-64982,False,False,False,False,True,False,
2860,21-64983,False,False,True,False,False,False,
2861,21-64984,False,False,True,False,False,False,
2862,21-64985,False,False,True,False,False,False,
2863,21-64987,False,False,True,False,False,False,
2864,21-64989,False,False,False,False,True,False,
2865,21-64990,False,False,True,False,False,False,
2866,21-64992,False,False,True,False,False,False,
2867,21-64993,False,False,True,False,False,False,
2868,21-64996,False,False,True,False,False,False,
2869,21-65004,False,False,False,False,False,False,Syndicat mixte fermé
2870,21-65011,False,False,False,False,False,False,Association loi 1901
2871,21-65015,False,False,True,False,False,False,
2872,21-65016,False,False,True,False,False,False,
2873,21-65018,False,False,False,False,True,False,
2874,21-65019,False,False,False,False,True,False,
2875,21-65021,True,False,False,False,False,False,
2876,21-65022,False,False,False,False,False,False,Numérique
2877,21-65023,False,False,True,False,False,False,
2878,21-65024,False,False,False,False,True,False,
2879,21-65025,False,False,False,False,True,False,
2880,21-65029,False,False,True,False,False,False,
2881,21-65031,False,False,False,False,True,False,
2882,21-65032,False,False,True,False,False,False,
2883,21-65033,False,False,False,False,True,False,
2884,21-65034,False,False,True,False,False,False,
2885,21-65039,False,False,False,False,True,False,
2886,21-65040,False,False,False,False,True,False,
2887,21-65043,False,False,True,False,False,False,
2888,21-65044,True,False,False,False,False,False,
2889,21-65045,False,False,True,False,False,False,
2890,21-65047,True,False,False,False,False,False,
2891,21-65048,False,False,False,False,True,False,
2892,21-65055,False,False,False,False,False,False,autre
2893,21-65057,False,False,False,False,True,False,
2894,21-65058,False,False,False,False,False,False,autre
2895,21-65060,False,False,False,False,True,False,
2896,21-65062,False,False,True,False,False,False,
2897,21-65066,False,False,False,False,True,False,
2898,21-65068,False,False,False,False,False,False,Association
2899,21-65071,False,False,True,False,False,False,
2900,21-65073,False,False,False,False,True,False,
2901,21-65075,False,False,True,False,False,False,
2902,21-65081,True,False,False,False,False,False,
2903,21-65082,False,False,False,False,False,False,EPCI
2904,21-65089,False,False,False,False,False,False,COMMANDEMENT DE LA GENDARMERIE DE GUADELOUPE
2905,21-65092,False,False,True,False,False,False,
2906,21-65099,True,False,False,False,False,False,
2907,21-65101,False,False,False,False,True,False,
2908,21-65109,False,False,False,False,True,False,
2909,21-65110,False,False,False,False,True,False,
2910,21-65111,False,False,False,False,True,False,
2911,21-65124,False,False,False,False,False,False,Collectivité territoriale
2912,21-65148,False,False,False,False,True,False,
2913,21-65163,False,False,False,False,False,False,Association loi 1901 sous le haut patronage du Ministère en charge de la Santé.
2914,21-65203,False,False,True,False,False,False,
2915,21-65208,False,False,False,False,False,False,Hôpitaux
2916,21-65209,False,False,True,False,False,False,
2917,21-65210,False,False,True,False,False,False,
2918,21-65223,False,False,True,False,False,False,
2919,21-65225,False,False,False,False,True,False,
2920,21-65226,False,False,False,False,True,False,
2921,21-65229,False,False,True,False,False,False,
2922,21-65230,False,False,False,False,True,False,
2923,21-65235,False,False,True,False,False,False,
2924,21-65240,True,False,False,False,False,False,
2925,21-65242,True,False,False,False,False,False,
2926,21-65245,False,False,True,False,False,False,
2927,21-65259,False,False,False,False,False,False,Commune
2928,21-65272,False,False,False,False,True,False,
2929,21-65273,False,False,False,False,False,False,EPCI
2930,21-65274,False,False,False,False,True,False,
2931,21-65283,False,False,True,False,False,False,
2932,21-65285,False,False,True,False,False,False,
2933,21-65289,False,False,False,False,False,False,Organisme de sécurité sociale
2934,21-65290,False,False,False,False,True,False,
2935,21-65293,True,False,False,False,False,False,
2936,21-65298,False,False,True,False,False,False,
2937,21-65301,False,False,False,False,True,False,
2938,21-65302,False,False,False,False,False,False,autre
2939,21-65311,False,False,False,False,True,False,
2940,21-65314,False,False,True,False,False,False,
2941,21-65316,False,False,True,False,False,False,
2942,21-65317,False,False,True,False,False,False,
2943,21-65320,True,False,False,False,False,False,
2944,21-65321,False,False,False,False,False,False,Protection sociale
2945,21-65323,False,False,False,False,True,False,
2946,21-65330,False,False,False,False,False,False,Etablissement public de santé
2947,21-65331,True,False,False,False,False,False,
2948,21-65332,False,False,True,False,False,False,
2949,21-65334,False,False,False,False,False,False,Etablissement public de santé
2950,21-65337,False,False,True,False,False,False,
2951,21-65346,False,False,True,False,False,False,
2952,21-65347,False,False,False,False,False,False,SA HLM
2953,21-65352,False,False,False,False,False,False,SAEM
2954,21-65353,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
2955,21-65354,False,False,False,False,False,False,Association
2956,21-65358,False,False,False,False,True,False,
2957,21-65359,False,False,False,False,True,False,
2958,21-65363,False,False,False,False,True,False,
2959,21-65366,False,False,True,False,False,False,
2960,21-65369,False,False,True,False,False,False,
2961,21-65371,False,False,False,False,True,False,
2962,21-65378,False,False,False,False,True,False,
2963,21-65383,False,False,False,False,True,False,
2964,21-65386,False,False,False,False,True,False,
2965,21-65387,False,False,False,False,True,False,
2966,21-65389,False,False,False,False,True,False,
2967,21-65392,False,False,False,False,False,False,groupement d'intérêt public
2968,21-65395,False,False,False,False,True,False,
2969,21-65397,False,False,True,False,False,False,
2970,21-65400,False,False,False,False,False,False,Etablissement public local
2971,21-65402,False,False,True,False,False,False,
2972,21-65403,False,False,False,False,True,False,
2973,21-65410,False,False,False,False,True,False,
2974,21-65411,False,False,False,True,False,False,
2975,21-65413,True,False,False,False,False,False,
2976,21-65414,False,False,False,False,True,False,
2977,21-65415,False,False,False,False,False,False,Etablissement public de coopération intercommunale
2978,21-65416,False,False,False,False,True,False,
2979,21-65419,False,False,False,False,True,False,
2980,21-65420,False,False,False,False,True,False,
2981,21-65422,False,False,True,False,False,False,
2982,21-65423,False,False,True,False,False,False,
2983,21-65426,True,False,False,False,False,False,
2984,21-65427,False,False,True,False,False,False,
2985,21-65434,False,False,True,False,False,False,
2986,21-65435,False,False,True,False,False,False,
2987,21-65436,False,False,False,False,True,False,
2988,21-65440,False,False,False,False,True,False,
2989,21-65441,True,False,False,False,False,False,
2990,21-65449,True,False,False,False,False,False,
2991,21-65452,False,False,False,False,True,False,
2992,21-65454,False,False,False,False,False,False,autre
2993,21-65460,True,False,False,False,False,False,
2994,21-65461,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
2995,21-65463,False,False,False,False,False,False,autre
2996,21-65471,False,False,False,False,True,False,
2997,21-65513,False,False,True,False,False,False,
2998,21-65577,False,False,True,False,False,False,
2999,21-65598,False,False,True,False,False,False,
3000,21-65599,False,False,True,False,False,False,
3001,21-65604,False,False,True,False,False,False,
3002,21-65607,False,False,True,False,False,False,
3003,21-65608,False,False,True,False,False,False,
3004,21-65609,False,False,False,False,False,False,Urbanisme et Aménagement
3005,21-65623,False,False,False,False,False,False,EPCC
3006,21-65624,True,False,False,False,False,False,
3007,21-65626,False,False,False,False,True,False,
3008,21-65628,False,False,True,False,False,False,
3009,21-65633,False,False,False,False,True,False,
3010,21-65634,False,False,False,False,False,False,Fondation
3011,21-65637,False,False,True,False,False,False,
3012,21-65638,False,False,False,False,True,False,
3013,21-65640,False,False,True,False,False,False,
3014,21-65643,False,False,True,False,False,False,
3015,21-65644,True,False,False,False,False,False,
3016,21-65646,False,False,True,False,False,False,
3017,18-17933,False,False,True,False,False,False,
3018,21-65650,False,False,False,False,False,False,Commune
3019,21-65652,False,False,False,False,True,False,
3020,21-65653,False,False,False,False,False,False,Enseignement supérieur
3021,21-65660,False,False,False,False,False,False,Etablissement public de santé
3022,21-65661,True,False,False,False,False,False,
3023,21-65671,False,False,False,False,True,False,
3024,21-65676,True,False,False,False,False,False,
3025,21-65677,False,False,True,False,False,False,
3026,21-65687,False,False,True,False,False,False,
3027,21-65688,False,False,False,False,False,False,autre
3028,21-65692,False,False,True,False,False,False,
3029,18-18444,False,False,True,False,False,False,
3030,21-65696,False,True,False,False,False,False,
3031,21-65699,False,False,False,False,True,False,
3032,21-65700,False,False,True,False,False,False,
3033,21-65702,False,False,False,False,False,False,EPA
3034,21-65710,False,False,False,False,False,False,Régulation des marchés financiers
3035,21-65712,False,False,True,False,False,False,
3036,21-65716,False,False,False,False,True,False,
3037,21-65721,False,False,True,False,False,False,
3038,21-65723,False,False,True,False,False,False,
3039,21-65725,False,False,True,False,False,False,
3040,21-65731,False,False,False,False,True,False,
3041,21-65732,True,False,False,False,False,False,
3042,21-65739,False,False,False,False,False,False,GIE Groupe CCIR Paris Ile-de-France
3043,21-65742,False,False,False,False,False,False,Etablissement public de coopération intercommunale
3044,21-65745,False,False,True,False,False,False,
3045,21-65748,False,False,True,False,False,False,
3046,21-65749,False,False,True,False,False,False,
3047,21-65753,False,False,True,False,False,False,
3048,21-65756,False,False,False,False,True,False,
3049,21-65757,False,False,True,False,False,False,
3050,21-65762,False,False,False,False,False,False,SPL
3051,21-65764,False,False,True,False,False,False,
3052,21-65766,False,False,True,False,False,False,
3053,21-65767,False,False,True,False,False,False,
3054,21-65773,False,False,True,False,False,False,
3055,21-65781,False,False,True,False,False,False,
3056,21-65782,False,False,True,False,False,False,
3057,21-65784,False,True,False,False,False,False,
3058,21-65791,False,False,True,False,False,False,
3059,21-65794,False,False,False,False,True,False,
3060,21-65797,False,False,True,False,False,False,
3061,21-65798,False,False,False,False,False,False,ESH
3062,21-65799,False,False,False,False,True,False,
3063,21-65801,False,False,True,False,False,False,
3064,21-65802,False,False,True,False,False,False,
3065,21-65806,False,False,True,False,False,False,
3066,21-65809,False,False,False,False,False,False,Société patrimoniale aux bénéfices de l'Epide
3067,21-65812,False,False,True,False,False,False,
3068,21-65814,False,False,True,False,False,False,
3069,21-65816,False,False,True,False,False,False,
3070,21-65818,False,False,True,False,False,False,
3071,21-65822,False,False,True,False,False,False,
3072,21-65823,False,False,True,False,False,False,
3073,21-65824,False,False,False,False,True,False,
3074,21-65825,True,False,False,False,False,False,
3075,18-17973,False,False,False,False,False,False,autre établissement de santé
3076,21-65828,False,False,False,False,True,False,
3077,21-65830,False,False,True,False,False,False,
3078,21-65833,False,False,False,False,True,False,
3079,21-65835,False,False,True,False,False,False,
3080,21-65845,False,False,True,False,False,False,
3081,21-65852,False,False,True,False,False,False,
3082,21-65855,False,False,False,False,False,False,autre
3083,21-65860,False,False,False,False,True,False,
3084,21-65864,False,False,False,False,False,False,Santé
3085,21-65867,False,False,False,False,False,False,Etablissement Public Sanitaire
3086,21-65870,False,False,True,False,False,False,
3087,21-65871,False,False,False,False,False,False,autre
3088,21-65872,False,False,True,False,False,False,
3089,21-65873,False,False,True,False,False,False,
3090,21-65876,False,False,True,False,False,False,
3091,21-65877,False,False,False,False,False,False,Etablissement public de santé
3092,21-65884,True,False,False,False,False,False,
3093,21-65885,False,False,False,False,False,False,ESMS
3094,21-65886,False,False,False,False,True,False,
3095,21-65887,False,False,True,False,False,False,
3096,21-65890,False,False,True,False,False,False,
3097,21-65891,True,False,False,False,False,False,
3098,21-65895,False,False,True,False,False,False,
3099,21-65897,True,False,False,False,False,False,
3100,21-65899,False,False,True,False,False,False,
3101,21-65903,False,False,False,False,True,False,
3102,18-18137,False,False,False,False,False,False,Etablissement public de santé
3103,21-65916,False,False,False,False,True,False,
3104,21-65920,True,False,False,False,False,False,
3105,21-65921,False,False,True,False,False,False,
3106,21-65924,False,False,True,False,False,False,
3107,21-65929,False,False,True,False,False,False,
3108,21-65930,False,False,False,False,False,False,autre
3109,21-65932,False,False,True,False,False,False,
3110,21-65936,False,False,False,False,True,False,
3111,21-65940,False,False,True,False,False,False,
3112,21-65943,False,False,False,False,True,False,
3113,21-65945,False,False,True,False,False,False,
3114,21-65947,False,False,True,False,False,False,
3115,21-65949,False,False,True,False,False,False,
3116,21-65951,False,False,False,False,False,False,Université
3117,21-65953,False,True,False,False,False,False,
3118,21-65955,False,False,False,False,False,False,Association loi 1901
3119,21-65956,False,False,False,False,False,False,Etablissement public de santé
3120,21-65957,False,False,False,False,False,False,Établissement Public de Coopération Intercommunale
3121,21-65962,False,False,False,False,False,False,Société Publique Locale
3122,21-65966,False,False,True,False,False,False,
3123,21-65967,False,False,False,False,True,False,
3124,21-65968,False,False,True,False,False,False,
3125,21-65971,False,False,True,False,False,False,
3126,21-65974,False,False,True,False,False,False,
3127,21-65975,False,False,False,False,True,False,
3128,21-65981,False,False,True,False,False,False,
3129,21-65987,False,False,True,False,False,False,
3130,21-66000,False,False,False,False,True,False,
3131,21-66003,False,False,False,False,True,False,
3132,21-66005,False,False,False,False,False,False,Assemblée parlementaire
3133,21-66006,False,False,False,True,False,False,
3134,21-66008,False,False,True,False,False,False,
3135,21-66013,False,False,False,False,True,False,
3136,21-66014,False,False,False,False,True,False,
3137,21-66015,False,False,False,False,True,False,
3138,21-66023,False,False,False,False,False,False,Etablissement Public de Santé
3139,21-66024,False,False,False,False,True,False,
3140,21-66026,False,False,True,False,False,False,
3141,21-66027,False,False,False,False,True,False,
3142,21-66030,False,False,True,False,False,False,
3143,21-66035,True,False,False,False,False,False,
3144,21-66037,False,False,True,False,False,False,
3145,21-66038,False,False,True,False,False,False,
3146,21-66039,False,False,True,False,False,False,
3147,21-66040,True,False,False,False,False,False,
3148,21-66042,False,False,False,False,False,False,Université
3149,21-66043,False,False,True,False,False,False,
3150,21-66044,False,True,False,False,False,False,
3151,21-66045,False,False,True,False,False,False,
3152,21-66046,False,False,True,False,False,False,
3153,21-66052,False,False,False,False,True,False,
3154,21-66053,False,False,False,False,False,False,Université
3155,21-66054,True,False,False,False,False,False,
3156,21-66055,False,False,False,False,True,False,
3157,21-66060,False,False,True,False,False,False,
3158,21-66062,False,False,False,False,False,False,Université
3159,21-66063,False,False,True,False,False,False,
3160,21-66067,False,False,True,False,False,False,
3161,21-66071,True,False,False,False,False,False,
3162,21-66074,False,False,True,False,False,False,
3163,21-66079,False,True,False,False,False,False,
3164,21-66090,False,False,True,False,False,False,
3165,21-66096,False,False,False,False,False,False,autre
3166,21-66103,False,False,True,False,False,False,
3167,21-66105,False,False,False,False,True,False,
3168,21-66106,False,False,False,False,False,False,Etablissement public de santé
3169,21-66107,False,False,True,False,False,False,
3170,21-66108,False,False,True,False,False,False,
3171,21-66115,False,False,False,False,False,False,Etablissement public de santé
3172,21-66117,False,False,True,False,False,False,
3173,21-66118,True,False,False,False,False,False,
3174,21-66119,False,False,False,False,False,False,Chambre consulaire
3175,21-66123,False,False,False,False,False,False,Commune
3176,21-66124,False,False,True,False,False,False,
3177,21-66131,False,False,True,False,False,False,
3178,18-18215,False,False,True,False,False,False,
3179,21-66143,False,False,False,False,False,False,Enseignement supérieur
3180,21-66148,False,False,True,False,False,False,
3181,21-66149,False,False,True,False,False,False,
3182,21-66152,False,False,False,False,True,False,
3183,21-66153,False,False,False,False,False,False,Chambre de commerce et d'industrie
3184,21-66154,False,False,True,False,False,False,
3185,21-66156,False,False,True,False,False,False,
3186,21-66160,False,False,False,False,True,False,
3187,21-66162,False,False,False,False,True,False,
3188,21-66163,False,False,False,False,False,False,Chambre consulaire
3189,21-66166,True,False,False,False,False,False,
3190,21-66167,False,False,False,False,True,False,
3191,21-66168,False,False,False,False,True,False,
3192,21-66174,False,False,False,False,False,False,SPLA
3193,21-66175,False,False,True,False,False,False,
3194,21-66177,False,False,False,False,True,False,
3195,21-66179,False,False,True,False,False,False,
3196,21-66182,False,False,False,False,True,False,
3197,21-66183,False,False,False,False,False,False,autre
3198,21-66187,False,False,True,False,False,False,
3199,21-66196,True,False,False,False,False,False,
3200,21-66197,False,False,True,False,False,False,
3201,21-66200,False,False,False,False,True,False,
3202,21-66204,True,False,False,False,False,False,
3203,21-66206,False,False,False,False,True,False,
3204,21-66207,False,False,True,False,False,False,
3205,21-66212,False,False,False,False,True,False,
3206,21-66213,False,False,True,False,False,False,
3207,21-66215,False,False,False,False,True,False,
3208,21-66219,False,False,False,False,True,False,
3209,21-66220,False,False,False,False,True,False,
3210,21-66222,False,False,True,False,False,False,
3211,21-66223,False,False,False,False,False,False,autre
3212,18-16635,True,False,False,False,False,False,
3213,21-66230,False,False,False,False,False,False,Syndicat mixte
3214,21-66231,False,False,True,False,False,False,
3215,21-66234,False,False,False,False,True,False,
3216,21-66237,False,False,False,False,True,False,
3217,21-66238,False,False,True,False,False,False,
3218,21-66240,False,False,True,False,False,False,
3219,21-66251,True,False,False,False,False,False,
