,BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
60,21-84320,False,False,False,False,False,False,False,,False,False,,,,True,"Contrat attribué selon une procédure adaptée, d'un montant inférieur aux seuils fixés par les directives et pour lequel la publication préalable d'un avis de marché au JOUE n'est pas obligatoire"
61,21-84324,False,False,False,False,False,False,False,,False,False,,,,True,"Contrat attribué selon une procédure adaptée, d'un montant inférieur aux seuils fixés par les directives et pour lequel la publication préalable d'un avis de marché au JOUE n'est pas obligatoire"
62,21-84632,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
63,21-84746,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée non soumise à publication préalable au JOUE
64,21-84767,False,False,False,False,False,True,False,,False,False,,,,False,"Le VP09 (Shigematsu) distribué exclusivement par la société LAPRO est un masque complet à ventilation assistée qui présente certaines caractéristiques proches de son seul "" équivalent "" Cleanspace.Répondant aux préconisations usuelles en présence de risques biologiques et chimiques (filtration combinée, décontamination, compatibilité avec d'autres EPI...), il est aujourd'hui le seul modèle pouvant convenir aux égoutiers et à l'amélioration très conséquente de leurs conditions de travail."
65,21-85198,True,False,False,False,False,False,False,,False,False,,,,False,Le lot 3 a été déclaré sans suite pour cause d'infructuosité par le pouvoir adjudicateur.
66,21-85201,False,False,False,False,False,True,False,,False,False,,,,False,"La SAS DOCAPOSTE confirme détenir les droits d'exclusivité sur le progiciel. Elle indique notamment être 'pour des raisons techniques la seule société en mesure de réaliser toute prestation d'installation, de maintenance corrective et évolutive sur le progiciel Phénix, solution de gestion électronique de documents mise en place sur le système d'information de la Ville de Paris dans le cadre du marché d'acquisition du système de traitement des recours relatifs au stationnement payant'."
67,21-85204,False,False,False,False,False,True,False,,False,False,,,,False,"Cette consultation a pour objet le renouvellement du marché de Fourniture de licences logicielles GTS, de matériels de billetterie et de leurs maintenances associés édités et distribués exclusivement par la société VIVATICKET SAS."
68,21-85248,False,False,False,False,False,True,False,,False,False,,,,False,"La SARL SICEM confirme détenir les droits exclusifs de commercialisation sur le territoire européen des licences, des prestations de maintenance, de support technique, de formation et d'assistance technique sur le progiciel THOT dont elle est éditeur."
69,21-85551,False,False,False,False,False,True,False,,False,False,,,,False,La présente consultation est lancée suivant la procédure de marché sans publicité ni mise en concurrence en application de l'article R 2122-3 3°  du Code de la commande publique.Le recours à cette procédure est possible en vertu des droits exclusifs dont bénéficie la société Inetum Software France sur lintégralité des prestations concernant les logiciels Astre RH.
70,21-86075,True,False,False,False,False,False,False,,False,False,,,,False,"Lors de la procédure ouverte, le lot no2 ayant été déclaré infructueux, le pouvoir adjudicateur a décidé le lancer une procédure négociée, sans nouvelle mesure de publicité, avec le ou les opérateurs économiques ayant répondu à l'appel d'offres initial, conformément aux dispositions de l'article R.2124-3 al.6 du code de la commande publique"
71,21-86163,False,False,False,False,False,False,False,,False,False,,,,True,Le montant total du marché est situé en deçà des seuils de publicité européenne (3 994 041 euro HT). L'avis de publicité a été publié au BOAMP.
72,21-86184,False,False,False,False,False,False,False,,False,False,,,,True,"Le montant estimé de cet accord-cadre de fournitures courantes est inférieur au seuil formalisé européen, sur toute la durée du marché reconductions comprises."
73,21-86330,False,False,False,False,False,False,False,,False,False,,,,True,Le marché est en dessous des seuils européens
74,21-86494,False,False,False,False,False,True,False,,False,False,,,,False,Le développement et la distribution du logiciel sont exclusivement fait par la société DAPESCO
75,21-86590,False,False,False,True,False,False,False,,False,False,,,,False,"Procédure avec négociation suite à la déclaration d'infructuosité de 3 lots de l'AOO 20030 (AOO "" fourniture de dispositifs médicaux pansements/hémostatiques/sets de soins/nécessaires et packs de chirurgie/casaques chirurgicales/orthèses) pour au motif que l'ensemble des offres remises étaient irrégulières (cf article 6° de l'article R.2124-3 du Code de la Commande Publique)"
76,21-86604,True,False,False,False,False,False,False,,False,False,,,,False,"Une première consultation lancée sous la forme d'un appel d'offres ouvert en application des articles R 2124-1, R 2124-2 alinéa 1 et R 2161-2 à R 2161-5 du Code de la Commande Publique a été déclarée infructueuse au motif d'absence d'offre pour le lot 1 : avis d'attribution publié- Au BOAMP du 08/05/2021 - Annonce no 21-61286- Au JOUE du 11/05/2021 - Annonce no 236370-2021-FR - JO/S S91Le lot 1 a été relancé sous forme de marché négocié sans publicité ni mise en concurrence préalables en application de l'article R 2122-2 du Code de la commande publique."
77,21-86660,False,False,False,False,False,False,False,,False,False,,,,True,Il s'agit d'un marché subséquent au sens des articles R.2162-1 à R2162-4 du Code de la Commande Publique
78,21-86767,False,False,False,False,False,False,False,,False,False,,,,True,Procédure adaptée
79,21-87232,True,False,False,False,False,False,False,,False,False,,,,False,Le recours à l'article R.2122-2-3° du code de la commande publique se justifie par une première procédure de marché à procédure adaptée infructueuse.
80,21-87632,False,False,False,False,False,False,False,,False,False,,,,True,inférieur aux seuils
81,21-87642,False,False,False,False,False,False,False,,False,False,,,,True,"Le présent avis d'intention de conclure fait suite à un problème technique du profil acheteur. En effet, le présent accord-cadre a fait l'objet d'un AAPC publié le 29/04/2021 au BOAMP sous la référence 21-57930. Aucune publication au JOUE n'a été effectuée, car le montant maximum du présent accord-cadre se situe en-deça des seuils de procédures formalisées."
82,21-87678,False,False,False,False,False,False,False,,False,False,,,,True,marché inférieur aux seuils
83,21-87785,False,True,False,False,False,False,False,,False,True,,,,False,Conformément à l'article R2125-1 du CCP faisant suite à une procédure de concours de maitrise d'oeuvre; le marché de maitrise d'oeuvre à fait l'objet d'une procédure restreinte - marché négocié (sans publicité -ni mise en concurrence) à l'attention du lauréat du concours.
84,21-87836,False,False,False,False,False,False,False,,False,True,,,,False,Marché sans publicité ni mise en concurrence préalables conclu avec le lauréat du concours restreint de maitrise d'oeuvre de niveau esquisse pour la construction d'une salle de sport à Branges (71500).
85,21-87958,False,False,False,False,False,False,False,,False,False,,,,True,Marché subséquent à accord-cadre multi attributaire
86,21-88280,False,False,False,False,False,False,False,,False,True,,,,False,Ce marché de maîtrise d'oeuvre est attribué au lauréat du concours restreint.
87,21-88330,False,False,False,False,False,False,False,,False,False,,,,True,"Le marché est d'un montant inférieur aux seuils fixés par la directive 2004/18/Ce. Il a, par conséquent, été passé selon une procédure adaptée pour laquelle la publication préalable d'un avis au Joue n'est pas obligatoire"
88,21-88422,False,False,False,False,False,True,False,,False,False,,,,False,L'accord cadre est attribué sans publication préalable d'un avis de marché pour des raisons tenant à la protection des droits d'exclusivité.
89,21-88483,False,False,False,False,False,True,False,,False,False,,,,False,"Peuvent être passés sans publicité ni mise en concurrence préalable, les marchés publics qui ne peuvent être confiés quà un opérateur économique déterminé notamment pour des raisons tenant à la protection de droits dexclusivité conformément aux dispositions de larticle R. 2122-3-3° du Code de la Commande Publique. Seule la société KUBA est en capacité de répondre au besoin exprimé par la Région Grand Est dans la mesure où elle détient lensemble des droits de propriété intellectuelle, de diffusion, de formation, de maintenance et dassistance applicables au progiciel ebrio+, tel que mentionné dans lattestation dexclusivité produite par la société. Cette attestation est accompagnée du certificat de dépôt auprès de lAgence pour la Protection des Programmes. "
90,21-88781,False,False,False,False,False,True,False,,False,False,,,,False,"Conformément aux dispositions de l'article R.2122-3-3° du Code de la commande publique, le marché est dévolu selon une procédure sans publicité ni mise en concurrence préalables pour des raisons tenant à l'existence de droits d'exclusivité. La société OPERIS est le seul propriétaire exclusif du progiciel OXALIS et de ce fait est seule à même d'assurer la maintenance corrective et évolutive de ce produit."
