BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
21-151828,False,False,False,False,True,False,
21-151831,False,False,True,False,False,False,
21-151833,False,False,False,False,False,False,Autre
21-151836,False,False,False,False,True,False,
21-151840,False,False,True,False,False,False,
21-151842,False,False,True,False,False,False,
21-151846,False,False,False,False,True,False,
21-151847,False,False,False,False,False,False,CENTRE HOSPITALIER DE PERPIGNAN
21-151848,False,False,True,False,False,False,
21-151849,False,False,False,False,True,False,
21-151852,False,False,True,False,False,False,
21-151854,False,False,True,False,False,False,
21-151861,False,False,False,False,False,False,Enseignement supérieur
21-151864,False,False,False,False,False,False,Enseignement Supérieur
21-151868,False,False,False,True,False,False,
21-151869,False,False,False,False,False,False,autre
21-151872,False,False,True,False,False,False,
21-151875,False,False,True,False,False,False,
21-151876,False,False,True,False,False,False,
21-151877,False,False,False,False,True,False,
21-151883,False,False,True,False,False,False,
21-151884,False,False,True,False,False,False,
21-151885,False,False,False,False,True,False,
21-151886,False,False,True,False,False,False,
21-151889,True,False,False,False,False,False,
21-151892,False,False,False,False,True,False,
21-151894,False,False,False,False,False,False,Organisme de sécurité sociale
21-151897,False,False,True,False,False,False,
21-151899,False,False,True,False,False,False,
21-151900,False,False,False,False,True,False,
21-151902,False,False,True,False,False,False,
21-151904,True,False,False,False,False,False,
21-151905,True,False,False,False,False,False,
21-151906,False,False,False,False,False,False,Etablissement Public de Santé
21-151909,False,False,True,False,False,False,
21-151915,False,False,False,False,True,False,
21-151916,True,False,False,False,False,False,
21-151918,False,False,True,False,False,False,
21-151920,False,False,False,False,False,False,SEM
21-151927,False,False,False,False,True,False,
21-151930,False,False,False,False,True,False,
21-151934,False,False,True,False,False,False,
21-151936,False,False,False,True,False,False,
21-151938,False,False,True,False,False,False,
21-151941,False,False,False,False,True,False,
21-151942,False,False,False,False,True,False,
21-151943,False,False,False,False,True,False,
21-151946,True,False,False,False,False,False,
21-151949,False,False,True,False,False,False,
21-151953,False,False,False,False,True,False,
21-151958,False,False,True,False,False,False,
21-151959,False,False,True,False,False,False,
21-151963,False,False,False,False,True,False,
21-151964,False,False,False,False,True,False,
21-151966,False,False,False,False,True,False,
21-151967,True,False,False,False,False,False,
21-151968,False,False,False,False,False,False,groupement de commande d'acteurs privés et publics
21-151969,True,False,False,False,False,False,
21-151970,False,False,True,False,False,False,
21-151974,False,False,False,False,False,False,autre
21-151982,False,False,False,False,True,False,
21-151984,False,False,False,False,False,False,autre
21-151988,False,False,True,False,False,False,
21-151989,False,False,False,False,False,False,EPIC
21-151990,False,False,False,False,True,False,
21-151991,False,False,True,False,False,False,
21-151992,False,False,False,False,True,False,
21-151993,False,False,False,False,True,False,
21-151994,False,False,False,False,True,False,
21-151996,False,False,False,False,True,False,
21-151997,False,False,False,False,True,False,
21-151999,True,False,False,False,False,False,
21-152000,False,False,False,False,False,False,Etablissement public de santé
21-152003,False,False,False,False,False,False,Etablissement public de santé
21-152011,False,False,True,False,False,False,
21-152013,False,False,True,False,False,False,
21-152016,False,False,False,False,True,False,
21-152017,False,False,False,False,True,False,
21-152018,False,False,True,False,False,False,
21-152019,False,False,False,False,True,False,
21-152020,False,False,True,False,False,False,
21-152022,False,False,True,False,False,False,
21-152023,False,False,False,False,False,False,GIP
21-152024,False,False,True,False,False,False,
21-152026,False,False,False,False,True,False,
21-152028,False,False,False,False,True,False,
21-152033,False,False,True,False,False,False,
21-152038,False,False,True,False,False,False,
21-152039,False,False,True,False,False,False,
21-152041,False,False,False,False,False,False,Communauté de Communes
21-152042,False,False,False,False,False,False,autre
21-152044,True,False,False,False,False,False,
21-152046,False,False,True,False,False,False,
21-152052,False,False,True,False,False,False,
21-152054,False,False,True,False,False,False,
21-152062,False,False,True,False,False,False,
21-152063,False,False,True,False,False,False,
21-152064,False,False,False,False,False,False,Groupement de Coopération Sanitaire UniHA
21-152065,False,False,True,False,False,False,
21-152066,False,False,True,False,False,False,
21-152074,False,False,True,False,False,False,
21-152075,False,False,True,False,False,False,
21-152077,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
21-152078,False,False,False,False,True,False,
21-152080,False,False,True,False,False,False,
21-152083,False,False,True,False,False,False,
21-152087,False,False,False,False,True,False,
21-152094,False,False,False,False,True,False,
21-152095,False,False,False,True,False,False,
21-152096,False,False,False,False,True,False,
21-152097,False,False,False,False,False,False,autre
21-152101,False,False,False,False,True,False,
21-152102,False,False,True,False,False,False,
21-152108,False,False,True,False,False,False,
21-152110,False,False,False,False,False,False,EHPAD
21-152111,False,False,True,False,False,False,
21-152118,True,False,False,False,False,False,
21-152123,True,False,False,False,False,False,
21-152126,False,False,False,False,True,False,
21-152128,False,False,False,False,False,False,Prestations sociales
21-152129,False,False,False,False,True,False,
21-152134,False,False,False,False,False,False,Organisme de sécurité sociale
21-152136,False,False,False,False,True,False,
21-152137,False,False,False,False,False,False,Chambre de commerce et d'industrie
21-152142,False,False,True,False,False,False,
21-152143,True,False,False,False,False,False,
21-152144,False,False,False,False,True,False,
21-152145,False,False,True,False,False,False,
21-152147,False,False,False,False,False,False,Etablissement public de santé
21-152153,False,False,True,False,False,False,
21-152165,False,False,False,False,True,False,
21-152166,False,False,False,False,True,False,
21-152175,False,False,False,False,False,False,autre
21-152177,False,False,True,False,False,False,
21-152180,False,False,True,False,False,False,
21-152182,False,False,True,False,False,False,
21-152185,False,False,False,False,False,False,Collectivité territoriale
21-152186,False,False,False,False,True,False,
21-152189,False,False,False,False,False,False,collectivité territoriale
21-152190,False,False,False,False,True,False,
21-152199,False,False,True,False,False,False,
21-152203,False,False,False,False,True,False,
21-152213,False,False,True,False,False,False,
21-152214,False,False,False,False,True,False,
21-152215,False,False,False,False,True,False,
21-152216,False,False,False,False,True,False,
21-152217,False,False,True,False,False,False,
21-152218,False,False,True,False,False,False,
21-152220,False,False,False,False,True,False,
21-152223,False,False,True,False,False,False,
21-152224,False,False,False,False,True,False,
21-152225,False,False,True,False,False,False,
21-152226,False,False,False,False,False,False,Autre
21-152227,False,False,False,False,False,False,Enseignement supérieur et recherche
21-152228,False,False,False,False,False,False,Logement social
21-152230,False,False,False,False,False,False,EPIC
21-152232,False,False,True,False,False,False,
21-152234,True,False,False,False,False,False,
21-152241,False,False,True,False,False,False,
21-152245,True,False,False,False,False,False,
21-152246,False,False,True,False,False,False,
21-152253,False,False,True,False,False,False,
21-152254,False,False,True,False,False,False,
21-152255,False,False,False,False,True,False,
21-152256,False,False,False,False,False,False,SEM
21-152257,False,False,True,False,False,False,
21-152260,False,False,True,False,False,False,
21-152261,False,False,False,False,True,False,
21-152262,False,False,False,False,True,False,
21-152265,False,False,True,False,False,False,
21-152268,False,False,True,False,False,False,
21-152269,False,False,True,False,False,False,
21-152270,False,False,False,False,True,False,
21-152274,False,False,False,False,True,False,
21-152275,False,False,False,False,True,False,
21-152277,False,False,True,False,False,False,
21-152278,False,False,False,False,True,False,
21-152281,False,False,True,False,False,False,
21-152282,False,False,True,False,False,False,
21-152283,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
21-152286,True,False,False,False,False,False,
21-152287,False,False,False,False,False,False,Établissement public de santé
21-152291,False,False,False,False,True,False,
21-152292,False,False,True,False,False,False,
21-152293,False,False,False,False,True,False,
21-152303,False,False,False,False,False,False,Parlement - Sénat
21-152304,False,False,False,False,True,False,
21-152305,False,False,False,False,False,False,Etablissement public
21-152306,False,False,True,False,False,False,
21-152309,False,False,False,False,False,False,autre
21-152316,False,False,True,False,False,False,
21-152319,False,False,False,False,False,False,autre
21-152320,False,False,True,False,False,False,
21-152321,False,False,False,False,True,False,
21-152322,False,False,False,False,True,False,
21-152326,False,False,True,False,False,False,
21-152327,False,False,True,False,False,False,
21-152329,True,False,False,False,False,False,
21-152330,False,False,False,False,False,False,SAEM
21-152331,False,False,False,False,True,False,
21-152332,True,False,False,False,False,False,
21-152336,True,False,False,False,False,False,
21-152339,False,False,False,False,True,False,
21-152347,False,False,True,False,False,False,
21-152348,False,False,False,False,False,False,autre
21-152349,False,False,True,False,False,False,
21-152351,False,False,True,False,False,False,
21-152352,False,False,True,False,False,False,
21-152354,False,False,False,False,True,False,
21-152356,False,False,True,False,False,False,
21-152359,True,False,False,False,False,False,
21-152360,True,False,False,False,False,False,
21-152361,False,False,True,False,False,False,
21-152365,False,False,False,False,True,False,
21-152366,False,False,True,False,False,False,
21-152367,True,False,False,False,False,False,
21-152371,False,False,True,False,False,False,
21-152372,True,False,False,False,False,False,
21-152373,False,False,True,False,False,False,
21-152374,False,False,False,False,False,False,Etablissement public de santé
21-152381,False,False,True,False,False,False,
21-152384,True,False,False,False,False,False,
21-152387,False,False,True,False,False,False,
21-152395,False,False,False,True,False,False,
21-152396,False,False,True,False,False,False,
21-152399,False,False,False,False,True,False,
21-152403,False,False,True,False,False,False,
21-152404,False,False,False,False,True,False,
21-152406,False,False,True,False,False,False,
21-152408,False,False,False,False,True,False,
21-152409,False,False,False,False,True,False,
21-152410,True,False,False,False,False,False,
21-152411,False,False,False,False,True,False,
21-152416,False,False,False,False,True,False,
21-152417,False,False,True,False,False,False,
21-152419,False,False,False,False,True,False,
21-152421,False,False,False,False,True,False,
21-152424,False,False,False,False,False,False,Etablissement public industriel et commercial
21-152426,False,False,False,False,False,False,EPIC
21-152431,False,False,False,False,True,False,
21-152434,False,False,True,False,False,False,
21-152438,False,False,True,False,False,False,
21-152444,False,False,False,False,True,False,
21-152452,False,False,False,False,False,False,Etablissement public
21-152453,False,False,True,False,False,False,
21-152454,False,False,True,False,False,False,
21-152456,False,False,False,False,False,False,Communauté d'Agglomération Grand Sud Caraïbe
21-152457,False,False,True,False,False,False,
21-152467,False,False,True,False,False,False,
21-152473,False,False,True,False,False,False,
21-152474,False,False,True,False,False,False,
21-152476,False,False,True,False,False,False,
21-152480,False,False,False,False,True,False,
21-152483,False,False,False,False,True,False,
21-152487,False,False,True,False,False,False,
21-152491,True,False,False,False,False,False,
21-152502,False,False,True,False,False,False,
21-152508,False,False,True,False,False,False,
21-152509,False,False,False,False,False,False,Organisme consulaire
21-152511,True,False,False,False,False,False,
21-152513,False,False,False,False,False,False,Opérateur de Compétences
21-152515,False,False,False,False,False,False,Hôpitaux
21-152517,False,False,False,False,False,False,GIE
21-152519,False,False,True,False,False,False,
21-152522,False,False,True,False,False,False,
21-152528,False,False,False,False,True,False,
21-152535,False,False,False,False,True,False,
21-152536,False,False,False,False,True,False,
21-152539,False,False,True,False,False,False,
21-152540,False,False,False,False,True,False,
21-152542,False,False,False,False,True,False,
21-152545,False,False,True,False,False,False,
21-152546,False,False,False,False,False,False,Métropole
21-152550,False,True,False,False,False,False,
21-152554,False,False,False,False,True,False,
21-152556,False,False,True,False,False,False,
21-152558,False,False,False,False,False,False,Santé
21-152560,False,False,True,False,False,False,
21-152561,False,False,False,False,True,False,
21-152562,False,False,False,False,False,False,Organisme de sécurité sociale
21-152563,False,False,False,False,True,False,
21-152564,False,False,True,False,False,False,
21-152566,True,False,False,False,False,False,
21-152567,False,False,True,False,False,False,
21-152572,False,False,False,False,True,False,
21-152573,False,False,False,False,False,False,EPIC
21-152574,False,False,False,False,True,False,
21-152577,False,False,True,False,False,False,
21-152581,False,False,False,False,True,False,
21-152582,True,False,False,False,False,False,
21-152585,True,False,False,False,False,False,
21-152590,False,False,False,False,False,False,Commune
21-152591,False,False,False,False,True,False,
21-152595,False,False,True,False,False,False,
21-152596,False,False,True,False,False,False,
21-152607,False,False,False,False,True,False,
21-152608,False,False,True,False,False,False,
21-152609,False,False,True,False,False,False,
21-152610,False,False,False,False,True,False,
21-152616,False,False,True,False,False,False,
21-152619,False,False,False,False,False,False,Opérateur de Compétences
21-152620,False,False,True,False,False,False,
21-152622,False,False,True,False,False,False,
21-152626,False,False,False,False,True,False,
21-152627,False,False,True,False,False,False,
21-152630,False,False,True,False,False,False,
21-152631,False,False,False,False,True,False,
21-152634,False,True,False,False,False,False,
21-152638,True,False,False,False,False,False,
21-152641,False,False,True,False,False,False,
21-152643,True,False,False,False,False,False,
21-152644,False,False,True,False,False,False,
21-152648,False,False,False,False,False,False,Association
21-152654,False,False,True,False,False,False,
21-152657,False,False,False,False,False,False,Institution de retraite complémentaire
21-152658,True,False,False,False,False,False,
21-152661,False,False,False,False,False,False,Collectivité territoriale à statut particulier
21-152662,False,False,True,False,False,False,
21-152678,False,False,False,False,True,False,
21-152680,False,False,True,False,False,False,
21-152682,False,False,False,False,False,False,Collectivité territoriale
21-152686,False,False,False,False,False,False,Santé
21-152688,False,False,True,False,False,False,
21-152689,False,False,False,False,True,False,
21-152691,False,False,False,False,True,False,
21-152696,False,False,True,False,False,False,
21-152699,False,False,True,False,False,False,
21-152700,False,False,True,False,False,False,
21-152701,False,False,False,False,False,False,Gestionnaire de l'eau et de l'asainissement.
21-152707,False,False,True,False,False,False,
21-152709,False,False,True,False,False,False,
21-152710,False,False,False,False,True,False,
21-152713,False,False,True,False,False,False,
21-152715,False,False,False,False,False,False,EPCI
21-152717,False,False,True,False,False,False,
21-152718,True,False,False,False,False,False,
21-152721,False,False,True,False,False,False,
21-152725,False,False,False,False,False,False,EPCI
21-152727,True,False,False,False,False,False,
21-152733,True,False,False,False,False,False,
21-152735,False,False,True,False,False,False,
21-152739,False,False,False,False,False,False,Société Economie Mixte
21-152740,True,False,False,False,False,False,
21-152741,False,False,True,False,False,False,
21-152742,True,False,False,False,False,False,
21-152748,False,False,False,False,True,False,
21-152749,False,False,True,False,False,False,
21-152752,False,False,False,False,True,False,
21-152756,False,False,True,False,False,False,
21-152757,False,False,True,False,False,False,
21-152760,False,False,False,False,True,False,
21-152762,False,False,True,False,False,False,
21-152763,False,False,True,False,False,False,
21-152765,False,False,True,False,False,False,
21-152767,False,False,False,False,False,False,Collectivité territoriale
21-152774,False,False,True,False,False,False,
21-152783,False,False,True,False,False,False,
21-152786,False,False,True,False,False,False,
21-152793,False,False,False,False,True,False,
21-152795,False,False,True,False,False,False,
21-152798,False,False,False,False,True,False,
21-152806,False,False,False,False,True,False,
21-152812,False,False,True,False,False,False,
21-152814,False,False,False,False,False,False,Etablissement public de santé
21-152819,False,False,False,False,True,False,
21-152820,False,False,False,True,False,False,
21-152821,False,False,True,False,False,False,
21-152824,False,False,True,False,False,False,
21-152834,False,False,True,False,False,False,
21-152836,False,False,False,False,True,False,
21-152838,False,False,True,False,False,False,
21-152856,False,False,False,False,False,False,autre
21-152857,False,False,False,False,True,False,
21-152858,False,False,False,False,False,False,autre
21-152859,False,False,True,False,False,False,
21-152860,False,False,True,False,False,False,
21-152861,False,False,True,False,False,False,
21-152862,False,False,False,False,False,False,autre
21-152864,False,False,True,False,False,False,
21-152866,False,False,False,False,True,False,
21-152867,False,False,False,False,True,False,
21-152869,False,False,False,False,True,False,
21-152870,False,False,True,False,False,False,
21-152871,False,False,True,False,False,False,
21-152874,False,False,True,False,False,False,
21-152875,False,False,False,False,True,False,
21-152876,False,False,False,False,False,False,Établissement public de santé - Centre Hospitalier Universitaire
21-152877,False,False,False,False,True,False,
21-152879,False,False,False,False,False,False,Etablissement Public de Santé
21-152881,False,False,True,False,False,False,
21-152885,True,False,False,False,False,False,
21-152887,False,False,False,False,True,False,
21-152888,False,False,False,False,True,False,
21-152889,False,False,False,False,False,False,Établissement Public de Coopération Intercommunale
21-152892,False,False,True,False,False,False,
21-152893,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
21-152894,False,False,False,False,True,False,
21-152895,False,False,False,False,True,False,
21-152897,False,False,False,False,True,False,
21-152906,False,False,True,False,False,False,
21-152909,False,False,False,False,True,False,
21-152910,False,False,False,False,False,False,autre
21-152912,False,False,False,False,False,False,Autre
21-152913,False,False,False,False,False,False,autre
21-152914,False,False,False,False,True,False,
21-152926,False,False,False,False,True,False,
21-152927,False,False,False,False,True,False,
21-152929,False,False,False,False,False,False,Etablissement public de coopération intercommunale
21-152931,False,False,True,False,False,False,
21-152933,False,False,True,False,False,False,
21-152934,False,False,False,False,True,False,
21-152935,False,False,False,False,False,False,autre
21-152938,False,False,False,False,True,False,
21-152939,False,False,True,False,False,False,
21-152942,False,False,False,False,False,False,Etablissement Public de Santé
21-152943,False,False,True,False,False,False,
21-152944,False,False,False,False,True,False,
21-152945,False,False,False,False,True,False,
21-152946,False,False,True,False,False,False,
21-152949,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
21-152957,False,False,True,False,False,False,
21-152960,False,False,False,False,False,False,Etablissement public administratif
21-152961,False,False,True,False,False,False,
21-152972,False,False,True,False,False,False,
21-152974,False,False,False,False,True,False,
21-152981,False,False,False,False,True,False,
21-152983,False,False,False,False,True,False,
21-152991,False,False,True,False,False,False,
21-152992,False,False,False,False,False,False,autre
21-152994,False,False,True,False,False,False,
21-152995,False,False,False,False,True,False,
21-152998,False,False,True,False,False,False,
21-153000,False,False,False,False,True,False,
21-153002,False,False,False,False,False,False,ÉTABLISEMENT PUBLIC DE SANTE
21-153003,False,False,True,False,False,False,
21-153007,False,False,False,False,False,False,Syndicat intercommunal d'énergie et de e-communication.
21-153011,False,False,False,False,False,False,Association
21-153012,False,False,True,False,False,False,
21-153016,False,False,True,False,False,False,
21-153017,True,False,False,False,False,False,
21-153018,False,False,False,False,True,False,
21-153020,False,False,True,False,False,False,
21-153021,False,False,False,False,True,False,
21-153022,False,False,True,False,False,False,
21-153023,False,False,False,False,False,False,Régulation des marchés financiers
21-153024,False,False,True,False,False,False,
21-153025,False,False,True,False,False,False,
21-153027,False,False,False,False,False,False,oph
21-153031,False,False,False,False,False,False,Etablissement Public de Santé
21-153033,False,False,True,False,False,False,
21-153037,False,False,False,True,False,False,
21-153048,False,False,True,False,False,False,
21-153054,False,False,True,False,False,False,
21-153056,False,False,False,False,True,False,
21-153057,False,False,False,False,True,False,
21-153061,True,False,False,False,False,False,
21-153064,False,False,False,False,False,False,autre
21-153070,False,False,False,False,True,False,
21-153071,False,False,True,False,False,False,
21-153072,False,False,False,False,True,False,
21-153074,False,False,False,False,False,False,autre
21-153078,False,False,False,False,True,False,
21-153081,True,False,False,False,False,False,
21-153083,False,False,False,False,True,False,
21-153085,False,False,False,False,False,False,Etablissements publics de santé
21-153087,True,False,False,False,False,False,
21-153092,False,False,True,False,False,False,
21-153096,False,False,True,False,False,False,
21-153099,False,False,True,False,False,False,
21-153102,False,False,False,False,False,False,Etablissement public territorial
21-153105,False,False,False,False,False,False,Etablissement de santé
21-153106,False,False,True,False,False,False,
21-153107,False,False,False,False,True,False,
21-153108,False,False,True,False,False,False,
21-153110,False,False,True,False,False,False,
21-153111,False,False,False,False,True,False,
21-153118,False,False,True,False,False,False,
21-153121,False,False,False,False,False,False,Établissement public de Coopération Intercommunale
21-153124,False,False,True,False,False,False,
21-153125,False,False,False,False,False,False,LOGEMENT SOCIAL
21-153127,False,False,False,False,True,False,
21-153128,False,False,False,False,True,False,
21-153129,True,False,False,False,False,False,
21-153130,False,False,True,False,False,False,
21-153133,False,False,False,False,False,False,Établissement Public de Coopération Intercommunale (EPCI)
21-153140,False,False,True,False,False,False,
21-153144,False,False,False,False,True,False,
21-153145,False,False,False,False,True,False,
21-153147,False,False,True,False,False,False,
21-153151,False,False,True,False,False,False,
21-153152,False,False,True,False,False,False,
21-153157,False,False,True,False,False,False,
21-153158,False,False,False,False,True,False,
