BOAMP_AVIS_NUM,G_04_01_Indexation_Datepublication,G_04_02_Indexation_Datelimitereponse,G_04_03_Indexation_Datefindiffusion,G_04_04_Indexation_Classes,G_04_04_01_Indexation_Classes_Classe,G_04_04_01_01_Indexation_Classes_Classe_Code,G_04_04_01_02_Indexation_Classes_Classe_Libelle,G_04_05_Indexation_Descripteurs,G_04_05_01_Indexation_Descripteurs_Descripteur,G_04_05_01_01_Indexation_Descripteurs_Descripteur_Code,G_04_05_01_02_Indexation_Descripteurs_Descripteur_Libelle,G_04_06_Indexation_Criteressociauxenv,G_04_06_01_Indexation_Criteressociauxenv_Sociaux,G_04_06_02_Indexation_Criteressociauxenv_Environnementaux,G_04_07_Indexation_Deppublication,G_04_08_Indexation_Depprestation,G_04_09_Indexation_Resumeobjet
21-163841,2021-12-24 00:00:00,,2022-01-21 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,175,"Jeux, jouets",CF_NIV_SUIV,False,False,10,,accord-cadre mono-attributaire à bons de commande relatif à l'acquisition et à la livraison de jouets et jeux pour le pôle famille et proximité de la ville de troyes - relance du lot no6
21-163843,2021-12-18 00:00:00,,2022-01-25 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,196,Maintenance,CF_NIV_SUIV,False,False,35,,Maintien en Conditions Opérationnelles des moyens d'essais en environnement climatique pour DGA MI.
21-163846,2021-12-30 00:00:00,,2022-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,True,71,,21044pr - travaux d'entretien et d'amélioration des bâtiments de la communauté urbaine le creusot - montceau les mines
21-163846,2021-12-30 00:00:00,,2022-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,57,Charpente,CF_NIV_SUIV,False,True,71,,21044pr - travaux d'entretien et d'amélioration des bâtiments de la communauté urbaine le creusot - montceau les mines
21-163846,2021-12-30 00:00:00,,2022-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,61,Chauffage (travaux),CF_NIV_SUIV,False,True,71,,21044pr - travaux d'entretien et d'amélioration des bâtiments de la communauté urbaine le creusot - montceau les mines
21-163846,2021-12-30 00:00:00,,2022-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,62,Climatisation,CF_NIV_SUIV,False,True,71,,21044pr - travaux d'entretien et d'amélioration des bâtiments de la communauté urbaine le creusot - montceau les mines
21-163846,2021-12-30 00:00:00,,2022-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,63,"Cloison, faux plafond",CF_NIV_SUIV,False,True,71,,21044pr - travaux d'entretien et d'amélioration des bâtiments de la communauté urbaine le creusot - montceau les mines
21-163846,2021-12-30 00:00:00,,2022-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,74,Couverture,CF_NIV_SUIV,False,True,71,,21044pr - travaux d'entretien et d'amélioration des bâtiments de la communauté urbaine le creusot - montceau les mines
21-163846,2021-12-30 00:00:00,,2022-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,105,Electricité (travaux),CF_NIV_SUIV,False,True,71,,21044pr - travaux d'entretien et d'amélioration des bâtiments de la communauté urbaine le creusot - montceau les mines
21-163846,2021-12-30 00:00:00,,2022-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,False,True,71,,21044pr - travaux d'entretien et d'amélioration des bâtiments de la communauté urbaine le creusot - montceau les mines
21-163846,2021-12-30 00:00:00,,2022-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,162,Informatique (matériel),CF_NIV_SUIV,False,True,71,,21044pr - travaux d'entretien et d'amélioration des bâtiments de la communauté urbaine le creusot - montceau les mines
21-163846,2021-12-30 00:00:00,,2022-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,True,71,,21044pr - travaux d'entretien et d'amélioration des bâtiments de la communauté urbaine le creusot - montceau les mines
21-163846,2021-12-30 00:00:00,,2022-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,264,Peinture (travaux),CF_NIV_SUIV,False,True,71,,21044pr - travaux d'entretien et d'amélioration des bâtiments de la communauté urbaine le creusot - montceau les mines
21-163846,2021-12-30 00:00:00,,2022-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,269,Plâtrerie,CF_NIV_SUIV,False,True,71,,21044pr - travaux d'entretien et d'amélioration des bâtiments de la communauté urbaine le creusot - montceau les mines
21-163846,2021-12-30 00:00:00,,2022-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,270,Plomberie (travaux),CF_NIV_SUIV,False,True,71,,21044pr - travaux d'entretien et d'amélioration des bâtiments de la communauté urbaine le creusot - montceau les mines
21-163846,2021-12-30 00:00:00,,2022-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,308,Revêtements de sols,CF_NIV_SUIV,False,True,71,,21044pr - travaux d'entretien et d'amélioration des bâtiments de la communauté urbaine le creusot - montceau les mines
21-163846,2021-12-30 00:00:00,,2022-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,321,Serrurerie,CF_NIV_SUIV,False,True,71,,21044pr - travaux d'entretien et d'amélioration des bâtiments de la communauté urbaine le creusot - montceau les mines
21-163846,2021-12-30 00:00:00,,2022-03-01 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,360,Ventilation,CF_NIV_SUIV,False,True,71,,21044pr - travaux d'entretien et d'amélioration des bâtiments de la communauté urbaine le creusot - montceau les mines
21-163850,2021-12-17 00:00:00,,2021-12-31 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,20,Assurance,CF_NIV_SUIV,False,False,64,,convention de participation pour la mise en oeuvre d'une couverture complémentaire de prévoyance au profit des agents de la collectivité
21-163851,2021-12-16 00:00:00,,2022-01-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,34,Benne,CF_NIV_SUIV,False,False,80,,acquisition d'un vehicule de collecte des ordures menageres
21-163851,2021-12-16 00:00:00,,2022-01-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,34,Benne,CF_NIV_SUIV,False,False,60,,acquisition d'un vehicule de collecte des ordures menageres
21-163851,2021-12-16 00:00:00,,2022-01-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,34,Benne,CF_NIV_SUIV,False,False,2,,acquisition d'un vehicule de collecte des ordures menageres
21-163851,2021-12-16 00:00:00,,2022-01-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,34,Benne,CF_NIV_SUIV,False,False,62,,acquisition d'un vehicule de collecte des ordures menageres
21-163851,2021-12-16 00:00:00,,2022-01-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,34,Benne,CF_NIV_SUIV,False,False,59,,acquisition d'un vehicule de collecte des ordures menageres
21-163851,2021-12-16 00:00:00,,2022-01-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,80,,acquisition d'un vehicule de collecte des ordures menageres
21-163851,2021-12-16 00:00:00,,2022-01-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,60,,acquisition d'un vehicule de collecte des ordures menageres
21-163851,2021-12-16 00:00:00,,2022-01-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,2,,acquisition d'un vehicule de collecte des ordures menageres
21-163851,2021-12-16 00:00:00,,2022-01-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,62,,acquisition d'un vehicule de collecte des ordures menageres
21-163851,2021-12-16 00:00:00,,2022-01-26 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,475,Véhicules (acquisition),CF_NIV_SUIV,False,False,59,,acquisition d'un vehicule de collecte des ordures menageres
21-163852,2021-12-14 00:00:00,2022-01-13 17:00:00,2022-01-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,False,False,42,,Rénovation et mise aux normes du gymnase André Dubruc - lots 6 à 15
21-163852,2021-12-14 00:00:00,2022-01-13 17:00:00,2022-01-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,222,Menuiserie,CF_NIV_SUIV,False,False,42,,Rénovation et mise aux normes du gymnase André Dubruc - lots 6 à 15
21-163852,2021-12-14 00:00:00,2022-01-13 17:00:00,2022-01-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,223,Métallerie,CF_NIV_SUIV,False,False,42,,Rénovation et mise aux normes du gymnase André Dubruc - lots 6 à 15
21-163853,2021-12-16 00:00:00,,2022-01-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,239,Nettoyage de locaux,CF_NIV_SUIV,False,False,69,,prestation de nettoyage des locaux hors ceux dédié au stockage des archives (rectificatif)
21-163853,2021-12-16 00:00:00,,2022-01-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,239,Nettoyage de locaux,CF_NIV_SUIV,False,False,42,,prestation de nettoyage des locaux hors ceux dédié au stockage des archives (rectificatif)
21-163854,2021-12-16 00:00:00,,2022-01-18 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,102,Eclairage public,CF_NIV_SUIV,False,False,44,,fournitures de matériels et équipements éléctriques pour l'éclairage des salles d'exposition permanente du musée d'arts de nantes
21-163856,2021-12-17 00:00:00,,2021-12-22 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,20,Assurance,CF_NIV_SUIV,False,False,40,,"marché de service relatif à la prestation d'assurance ""responsabilité civile et risques annexes"" pour les besoins du conseil départemental des landes"
21-163857,2021-12-16 00:00:00,,2022-02-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,274,Prestations de services,CF_NIV_SUIV,False,False,6,,Délégation de service public de type régie intéressée pour la gestion et l'exploitation des aménagements et équipements du domaine skiable été et hiver de la station d'Isola 2000
21-163857,2021-12-16 00:00:00,,2022-02-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,337,"Télécabines, télésièges, téléskis",CF_NIV_SUIV,False,False,6,,Délégation de service public de type régie intéressée pour la gestion et l'exploitation des aménagements et équipements du domaine skiable été et hiver de la station d'Isola 2000
21-163857,2021-12-16 00:00:00,,2022-02-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,406,Délégation de service public,CF_NIV_SUIV,False,False,6,,Délégation de service public de type régie intéressée pour la gestion et l'exploitation des aménagements et équipements du domaine skiable été et hiver de la station d'Isola 2000
21-163858,2021-12-14 00:00:00,2022-01-17 12:00:00,2022-01-17 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,6,Alimentation en eau potable,CF_NIV_SUIV,False,False,37,,Travaux de restructuration et de renforcement du réseau d'eau potable et reprise des branchements - rue victor hugo du no34 au no62 - amboise
21-163859,2021-12-14 00:00:00,,2022-03-13 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,42,,RESTAURATION DU CLOCHER DE L EGLISE SAINT PIERRE - MAITRISE D'OEUVRE - DOMAINE DU BATIMENT
21-163860,2021-12-14 00:00:00,2022-01-06 10:30:00,2022-01-06 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,306,Réseaux divers,CF_NIV_SUIV,False,False,34,,Fourniture et mise en oeuvre de fourreaux sous les voies ferrées sncf ligne 640 et 732 et sous une route départementale rd612A par forages horizontaux à la tarière
21-163860,2021-12-14 00:00:00,2022-01-06 10:30:00,2022-01-06 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,364,Voies ferrées,CF_NIV_SUIV,False,False,34,,Fourniture et mise en oeuvre de fourreaux sous les voies ferrées sncf ligne 640 et 732 et sous une route départementale rd612A par forages horizontaux à la tarière
21-163861,2021-12-14 00:00:00,,2022-01-05 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,240,Nettoyage urbain,CF_NIV_SUIV,True,True,38,,Enlèvement des graffitis sur les équipements stations bus et tram.Contrôle visuel de l'état de bon fonctionnement des bornes d'information voyageur bus et tram.
21-163862,2021-12-14 00:00:00,2022-01-14 12:00:00,2022-01-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,33,,Maîtrise d'oeuvre portant sur l'extension de l'école Théodore Monod
21-163862,2021-12-14 00:00:00,2022-01-14 12:00:00,2022-01-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,16,,Maîtrise d'oeuvre portant sur l'extension de l'école Théodore Monod
21-163862,2021-12-14 00:00:00,2022-01-14 12:00:00,2022-01-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,17,,Maîtrise d'oeuvre portant sur l'extension de l'école Théodore Monod
21-163862,2021-12-14 00:00:00,2022-01-14 12:00:00,2022-01-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,24,,Maîtrise d'oeuvre portant sur l'extension de l'école Théodore Monod
21-163862,2021-12-14 00:00:00,2022-01-14 12:00:00,2022-01-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,197,Maîtrise d'oeuvre,CF_NIV_SUIV,False,False,40,,Maîtrise d'oeuvre portant sur l'extension de l'école Théodore Monod
21-163863,2021-12-14 00:00:00,2022-01-21 12:00:00,2022-01-21 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,6,Alimentation en eau potable,CF_NIV_SUIV,False,False,45,,Remplacement des réseaux d'eau potable générant du CVM
21-163863,2021-12-14 00:00:00,2022-01-21 12:00:00,2022-01-21 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,48,Canalisations,CF_NIV_SUIV,False,False,45,,Remplacement des réseaux d'eau potable générant du CVM
21-163864,2021-12-16 00:00:00,,2022-01-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,True,False,54,,Travaux de réhabilitation intérieure (aile EST) et rénovation passive du bâtiment D (UFR MIM) sur le campus du Saulcy - Metz
21-163864,2021-12-16 00:00:00,,2022-01-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,True,False,57,,Travaux de réhabilitation intérieure (aile EST) et rénovation passive du bâtiment D (UFR MIM) sur le campus du Saulcy - Metz
21-163864,2021-12-16 00:00:00,,2022-01-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,True,False,55,,Travaux de réhabilitation intérieure (aile EST) et rénovation passive du bâtiment D (UFR MIM) sur le campus du Saulcy - Metz
21-163864,2021-12-16 00:00:00,,2022-01-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,33,Bâtiment,CF_NIV_SUIV,True,False,67,,Travaux de réhabilitation intérieure (aile EST) et rénovation passive du bâtiment D (UFR MIM) sur le campus du Saulcy - Metz
21-163864,2021-12-16 00:00:00,,2022-01-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,74,Couverture,CF_NIV_SUIV,True,False,54,,Travaux de réhabilitation intérieure (aile EST) et rénovation passive du bâtiment D (UFR MIM) sur le campus du Saulcy - Metz
21-163864,2021-12-16 00:00:00,,2022-01-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,74,Couverture,CF_NIV_SUIV,True,False,57,,Travaux de réhabilitation intérieure (aile EST) et rénovation passive du bâtiment D (UFR MIM) sur le campus du Saulcy - Metz
21-163864,2021-12-16 00:00:00,,2022-01-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,74,Couverture,CF_NIV_SUIV,True,False,55,,Travaux de réhabilitation intérieure (aile EST) et rénovation passive du bâtiment D (UFR MIM) sur le campus du Saulcy - Metz
21-163864,2021-12-16 00:00:00,,2022-01-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,74,Couverture,CF_NIV_SUIV,True,False,67,,Travaux de réhabilitation intérieure (aile EST) et rénovation passive du bâtiment D (UFR MIM) sur le campus du Saulcy - Metz
21-163864,2021-12-16 00:00:00,,2022-01-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,True,False,54,,Travaux de réhabilitation intérieure (aile EST) et rénovation passive du bâtiment D (UFR MIM) sur le campus du Saulcy - Metz
21-163864,2021-12-16 00:00:00,,2022-01-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,True,False,57,,Travaux de réhabilitation intérieure (aile EST) et rénovation passive du bâtiment D (UFR MIM) sur le campus du Saulcy - Metz
21-163864,2021-12-16 00:00:00,,2022-01-14 00:00:00,CF_NIV_SUIV,CF_NIV_SUIV,,,CF_NIV_SUIV,CF_NIV_SUIV,144,Gros oeuvre,CF_NIV_SUIV,True,False,55,,Travaux de réhabilitation intérieure (aile EST) et rénovation passive du bâtiment D (UFR MIM) sur le campus du Saulcy - Metz
