,BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
2332,21-111638,False,False,False,False,False,False,EPCI
2333,21-111639,False,False,True,False,False,False,
2334,21-111641,False,False,True,False,False,False,
2335,21-111646,False,False,False,False,True,False,
2336,21-111648,False,False,True,False,False,False,
2337,21-111649,False,False,True,False,False,False,
2338,21-111656,False,False,True,False,False,False,
2339,21-111660,True,False,False,False,False,False,
2340,21-111662,True,False,False,False,False,False,
2341,21-111664,False,False,False,False,True,False,
2342,21-111667,False,False,False,False,True,False,
2343,21-111669,False,False,False,False,False,False,Syndicat mixte ouvert
2344,21-111670,False,False,True,False,False,False,
2345,21-111671,False,False,True,False,False,False,
2346,21-111675,False,False,True,False,False,False,
2347,21-111679,False,False,False,False,False,False,autre
2348,21-111680,False,False,True,False,False,False,
2349,21-111681,False,False,True,False,False,False,
2350,21-111682,False,False,False,False,False,False,Centre Hospitalier
2351,21-111686,False,False,False,False,True,False,
2352,21-111688,False,False,True,False,False,False,
2353,21-111691,False,False,True,False,False,False,
2354,21-111692,False,False,True,False,False,False,
2355,21-111693,False,False,True,False,False,False,
2356,21-111699,False,False,True,False,False,False,
2357,21-111700,False,False,False,False,True,False,
2358,21-111703,False,False,True,False,False,False,
2359,21-111712,False,False,False,False,True,False,
2360,21-111713,False,False,False,False,True,False,
2361,21-111714,False,False,False,False,False,False,Etablissement public local
2362,21-111715,False,False,False,False,True,False,
2363,21-111718,False,False,False,False,True,False,
2364,21-111721,False,False,False,False,False,False,SOCIETE PUBLIQUE LOCALE
2365,21-111722,False,False,False,False,False,False,Etablissement public de santé
2366,21-111725,False,False,False,False,True,False,
2367,21-111726,False,False,False,False,True,False,
2368,21-111731,False,False,False,False,True,False,
2369,21-111732,False,False,False,False,True,False,
2370,21-111733,False,False,False,False,True,False,
2371,21-111734,False,False,True,False,False,False,
2372,21-111739,False,False,True,False,False,False,
2373,21-111742,False,False,False,False,False,False,Centre Hospitalier
2374,21-111749,False,False,True,False,False,False,
2375,21-111750,False,False,True,False,False,False,
2376,21-111751,False,False,True,False,False,False,
2377,21-111753,False,False,True,False,False,False,
2378,21-111761,False,False,False,False,True,False,
2379,21-111763,False,False,False,True,False,False,
2380,21-111766,False,False,False,False,True,False,
2381,21-111769,False,False,True,False,False,False,
2382,21-111770,False,False,True,False,False,False,
2383,21-111772,False,False,True,False,False,False,
2384,21-111773,False,False,False,False,True,False,
2385,21-111777,False,False,True,False,False,False,
2386,21-111782,True,False,False,False,False,False,
2387,21-111783,False,False,True,False,False,False,
2388,21-111784,False,False,False,False,True,False,
2389,21-111787,False,False,True,False,False,False,
2390,21-111788,False,False,True,False,False,False,
2391,21-111789,True,False,False,False,False,False,
2392,21-111790,False,False,False,False,False,False,SYNDICAT MIXTE
2393,21-111791,False,False,True,False,False,False,
2394,21-111798,False,False,True,False,False,False,
2395,21-111800,False,False,True,False,False,False,
2396,21-111802,False,False,True,False,False,False,
2397,21-111803,False,False,True,False,False,False,
2398,21-111804,False,False,False,False,False,False,autre
2399,21-111805,False,False,True,False,False,False,
2400,21-111808,False,False,False,False,True,False,
2401,21-111812,False,False,True,False,False,False,
2402,21-111818,False,False,True,False,False,False,
2403,21-111822,True,False,False,False,False,False,
2404,21-111824,False,False,False,False,True,False,
2405,21-111826,False,False,True,False,False,False,
2406,21-111827,False,False,False,False,False,False,Etablissement de santé
2407,21-111828,False,False,False,False,True,False,
2408,21-111829,False,False,True,False,False,False,
2409,21-111835,False,False,False,False,False,False,Organisme privé de sécurité sociale
2410,21-111839,False,False,True,False,False,False,
2411,21-111840,False,False,True,False,False,False,
2412,21-111845,False,False,True,False,False,False,
2413,21-111846,False,False,True,False,False,False,
2414,21-111847,False,False,True,False,False,False,
2415,21-111858,False,False,True,False,False,False,
2416,21-111859,False,False,False,False,True,False,
2417,21-111860,False,False,True,False,False,False,
2418,21-111864,False,False,False,False,False,False,"Loisirs, culture et religion"
2419,21-111865,True,False,False,False,False,False,
2420,21-111867,False,False,False,False,True,False,
2421,21-111868,False,False,True,False,False,False,
2422,21-111870,False,False,False,False,True,False,
2423,21-111873,False,False,True,False,False,False,
2424,21-111876,False,False,False,False,False,False,SANTE
2425,21-111879,False,False,False,False,True,False,
2426,21-111881,False,False,False,False,True,False,
2427,21-111882,False,False,True,False,False,False,
2428,21-111884,True,False,False,False,False,False,
2429,21-111885,False,False,True,False,False,False,
2430,21-111888,False,False,False,False,False,False,Etablissement consulaire
2431,21-111890,False,False,True,False,False,False,
2432,21-111891,False,False,True,False,False,False,
2433,21-111895,False,False,True,False,False,False,
2434,21-111896,False,False,False,False,True,False,
2435,21-111900,False,False,True,False,False,False,
2436,21-111903,False,False,False,False,False,False,autre
2437,21-111905,False,False,False,False,False,False,autre
2438,21-111909,False,False,True,False,False,False,
2439,21-111912,False,False,True,False,False,False,
2440,21-111913,False,False,True,False,False,False,
2441,21-111916,False,False,True,False,False,False,
2442,21-111918,True,False,False,False,False,False,
2443,21-111921,False,False,True,False,False,False,
2444,21-111924,False,False,True,False,False,False,
2445,21-111928,False,False,False,False,False,False,Commune
2446,21-111930,False,False,True,False,False,False,
2447,21-111933,False,False,True,False,False,False,
2448,21-111934,False,False,False,False,False,False,EPIC
2449,21-111939,False,False,True,False,False,False,
2450,21-111940,False,False,False,False,True,False,
2451,21-111941,False,False,True,False,False,False,
2452,21-111948,False,False,True,False,False,False,
2453,21-111951,False,False,False,False,True,False,
2454,21-111952,False,False,True,False,False,False,
2455,21-111953,False,False,True,False,False,False,
2456,21-111955,False,False,True,False,False,False,
2457,21-111957,False,True,False,False,False,False,
2458,21-111961,False,False,False,False,True,False,
2459,21-111962,True,False,False,False,False,False,
2460,21-111969,False,False,False,False,True,False,
2461,21-111970,False,False,False,False,True,False,
2462,21-111971,False,False,False,True,False,False,
2463,21-111974,False,False,True,False,False,False,
2464,21-111976,False,False,False,False,False,False,autre
2465,21-111978,False,False,False,False,True,False,
2466,21-111979,False,False,False,False,True,False,
2467,21-111981,False,False,False,False,True,False,
2468,21-111985,True,False,False,False,False,False,
2469,21-111989,False,False,False,False,True,False,
2470,21-111990,False,False,False,False,True,False,
2471,21-111991,False,False,True,False,False,False,
2472,21-111992,False,False,True,False,False,False,
2473,21-112002,False,False,False,False,False,False,Etablissement public de santé
2474,21-112010,False,False,False,False,True,False,
2475,21-112020,False,False,False,False,True,False,
2476,21-112021,False,False,True,False,False,False,
2477,21-112023,False,False,True,False,False,False,
2478,21-112025,False,False,True,False,False,False,
2479,21-112027,False,False,True,False,False,False,
2480,21-112028,False,False,False,False,True,False,
2481,21-112029,True,False,False,False,False,False,
2482,21-112030,False,False,False,True,False,False,
2483,21-112031,False,False,True,False,False,False,
2484,21-112032,False,False,True,False,False,False,
2485,21-112035,False,False,True,False,False,False,
2486,21-112038,False,False,False,False,True,False,
2487,21-112039,False,False,True,False,False,False,
2488,21-112042,False,False,True,False,False,False,
2489,21-112045,False,False,True,False,False,False,
2490,21-112047,False,False,False,False,True,False,
2491,21-112050,False,False,False,False,True,False,
2492,21-112051,False,False,True,False,False,False,
2493,21-112052,False,False,True,False,False,False,
2494,21-112057,False,False,False,False,True,False,
2495,21-112058,False,False,False,False,True,False,
2496,21-112062,False,False,False,False,True,False,
2497,21-112063,False,False,False,False,False,False,collectivité territoriale
2498,21-112065,False,False,False,False,False,False,Etablissement hospitalier universitaire
2499,21-112070,True,False,False,False,False,False,
2500,21-112073,False,False,True,False,False,False,
2501,21-112076,False,False,False,False,False,False,Etablissement Public de Santé
2502,21-112077,False,False,False,False,False,False,EPIC
2503,21-112078,False,False,True,False,False,False,
2504,21-112080,False,False,True,False,False,False,
2505,21-112082,False,False,False,False,False,False,Centre hospitalier
2506,21-112085,False,False,False,False,False,False,Etablissement Public à caractère Scientifique et Technologique
2507,21-112095,False,False,False,False,False,False,Établissement public de santé
2508,21-112098,False,False,True,False,False,False,
2509,21-112102,False,False,True,False,False,False,
2510,21-112106,False,False,False,False,False,False,Etablissement public
2511,21-112109,False,False,True,False,False,False,
2512,21-112117,False,False,True,False,False,False,
2513,21-112120,False,False,False,False,True,False,
2514,21-112121,False,False,True,False,False,False,
2515,21-112125,False,False,False,False,True,False,
2516,21-112126,False,False,False,False,True,False,
2517,21-112127,False,False,True,False,False,False,
2518,21-112129,False,False,False,False,True,False,
2519,21-112130,False,False,False,False,True,False,
2520,21-112134,True,False,False,False,False,False,
2521,21-112140,False,False,True,False,False,False,
2522,21-112143,False,False,False,False,False,False,Protection sociale
2523,21-112144,False,False,True,False,False,False,
2524,21-112146,False,False,True,False,False,False,
2525,21-112148,False,False,True,False,False,False,
2526,21-112150,True,False,False,False,False,False,
2527,21-112151,False,False,True,False,False,False,
2528,21-112155,True,False,False,False,False,False,
2529,21-112156,False,False,False,False,True,False,
2530,21-112158,True,False,False,False,False,False,
2531,21-112159,False,False,False,False,False,False,Protection sociale
2532,21-112160,False,False,True,False,False,False,
2533,21-112162,False,False,True,False,False,False,
2534,21-112165,False,False,True,False,False,False,
2535,21-112170,False,False,True,False,False,False,
2536,21-112174,True,False,False,False,False,False,
2537,21-112176,False,False,False,False,False,False,Logement et équipements collectifs
2538,21-112179,False,False,False,False,False,False,Santé
2539,21-112185,False,False,True,False,False,False,
2540,21-112189,False,False,False,False,True,False,
2541,21-112192,False,False,False,False,False,False,Etablissement public de santé
2542,21-112198,False,False,True,False,False,False,
2543,21-112201,False,False,True,False,False,False,
2544,21-112202,False,False,False,False,False,False,SAEM
2545,21-112205,False,False,True,False,False,False,
2546,21-112206,False,False,True,False,False,False,
2547,21-112209,False,False,True,False,False,False,
2548,21-112215,False,False,True,False,False,False,
2549,21-112216,False,False,True,False,False,False,
2550,21-112217,False,False,False,False,True,False,
2551,21-112219,False,False,False,False,False,False,EPCI
2552,21-112222,False,False,True,False,False,False,
2553,21-112225,False,False,True,False,False,False,
2554,21-112227,False,False,True,False,False,False,
2555,21-112232,False,False,False,False,False,False,Sécurité Sociale
2556,21-112236,False,False,True,False,False,False,
2557,21-112245,False,False,True,False,False,False,
2558,21-112246,False,False,True,False,False,False,
2559,21-112250,False,False,True,False,False,False,
2560,21-112252,False,False,True,False,False,False,
2561,21-112253,False,False,False,False,True,False,
2562,21-112254,False,False,True,False,False,False,
2563,21-112255,True,False,False,False,False,False,
2564,21-112260,True,False,False,False,False,False,
2565,21-112262,False,False,True,False,False,False,
2566,21-112264,False,False,False,False,True,False,
2567,21-112268,False,False,False,False,False,False,Autre
2568,21-112271,True,False,False,False,False,False,
2569,21-112272,False,False,False,False,True,False,
2570,21-112277,False,False,False,False,True,False,
2571,21-112281,False,False,True,False,False,False,
2572,21-112283,False,False,True,False,False,False,
2573,21-112289,False,False,False,False,True,False,
2574,21-112293,False,False,True,False,False,False,
2575,21-112301,False,False,True,False,False,False,
2576,21-112302,False,False,True,False,False,False,
2577,21-112311,False,False,False,False,True,False,
2578,21-112314,False,False,False,False,True,False,
2579,21-112315,False,False,False,False,True,False,
2580,21-112316,False,False,False,False,False,False,Régie autonome
2581,21-112320,False,False,False,False,True,False,
2582,21-112322,False,False,False,False,False,False,Régulation des marchés financiers
2583,21-112323,False,False,False,False,True,False,
2584,21-112327,False,False,False,False,False,False,Association loi 1901
2585,21-112329,False,False,True,False,False,False,
2586,21-112331,False,False,False,False,True,False,
2587,21-112332,False,False,True,False,False,False,
2588,21-112334,False,False,True,False,False,False,
2589,21-112335,False,False,True,False,False,False,
2590,21-112336,False,False,True,False,False,False,
2591,21-112337,False,False,True,False,False,False,
2592,21-112343,False,False,True,False,False,False,
2593,21-112347,False,False,True,False,False,False,
2594,21-112351,False,False,False,False,True,False,
2595,21-112353,True,False,False,False,False,False,
2596,21-112358,False,False,False,False,False,False,communauté d'agglomération
2597,21-112359,False,False,True,False,False,False,
2598,21-112360,False,False,False,False,False,False,ETABLISSEMENT PUBLIC AUTONOME
2599,21-112361,True,False,False,False,False,False,
2600,21-112363,True,False,False,False,False,False,
2601,21-112366,False,False,False,False,True,False,
2602,21-112368,False,False,True,False,False,False,
2603,21-112369,False,False,True,False,False,False,
2604,21-112371,False,False,False,True,False,False,
2605,21-112373,False,False,True,False,False,False,
2606,21-112374,False,False,True,False,False,False,
2607,21-112376,False,False,True,False,False,False,
2608,21-112379,False,False,False,False,True,False,
2609,21-112382,False,False,True,False,False,False,
2610,21-112388,False,False,False,False,True,False,
2611,21-112390,False,False,True,False,False,False,
2612,21-112393,False,False,False,True,False,False,
2613,21-112396,True,False,False,False,False,False,
2614,21-112397,False,False,False,True,False,False,
2615,21-112400,False,False,False,False,False,False,autre
2616,21-112407,True,False,False,False,False,False,
2617,21-112409,True,False,False,False,False,False,
2618,21-112411,True,False,False,False,False,False,
2619,21-112413,False,False,True,False,False,False,
2620,21-112417,True,False,False,False,False,False,
2621,21-112420,False,False,True,False,False,False,
2622,21-112431,False,False,False,False,True,False,
2623,21-112440,False,False,False,False,True,False,
2624,21-112442,False,False,True,False,False,False,
2625,21-112443,False,False,True,False,False,False,
2626,21-112444,False,False,True,False,False,False,
2627,21-112445,False,False,True,False,False,False,
2628,21-112446,False,False,False,False,False,False,Groupement de Coopération Sanitaire
2629,21-112448,False,False,False,False,True,False,
2630,21-112449,True,False,False,False,False,False,
2631,21-112450,False,False,False,False,False,False,Etablissement public de santé
2632,21-112451,False,False,True,False,False,False,
2633,21-112454,False,False,True,False,False,False,
2634,21-112457,False,False,True,False,False,False,
2635,21-112461,False,False,False,False,False,False,Etablissement public de santé
2636,21-112462,True,False,False,False,False,False,
2637,21-112467,False,False,True,False,False,False,
2638,21-112471,False,False,False,False,False,False,autre
2639,21-112475,False,False,False,False,False,False,autre
2640,21-112479,False,False,True,False,False,False,
2641,21-112481,False,False,True,False,False,False,
2642,21-112482,False,False,True,False,False,False,
2643,21-112483,False,False,False,False,True,False,
2644,21-112488,False,False,True,False,False,False,
2645,21-112489,False,False,False,True,False,False,
2646,21-112490,True,False,False,False,False,False,
2647,21-112492,False,False,False,False,True,False,
2648,21-112493,True,False,False,False,False,False,
2649,21-112496,False,False,False,False,False,False,Santé
2650,21-112498,False,False,True,False,False,False,
2651,21-112501,True,False,False,False,False,False,
2652,21-112502,False,False,False,False,True,False,
2653,21-112509,False,False,True,False,False,False,
2654,21-112510,False,False,True,False,False,False,
2655,21-112511,False,False,True,False,False,False,
2656,21-112512,False,False,True,False,False,False,
2657,21-112513,False,False,False,False,True,False,
2658,21-112517,False,False,True,False,False,False,
2659,21-112518,False,False,False,False,False,False,SEM
2660,21-112520,False,False,True,False,False,False,
2661,21-112523,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
2662,21-112530,False,False,False,False,False,False,autre
2663,21-112532,True,False,False,False,False,False,
2664,21-112537,False,False,False,False,False,False,Ordre national de la Légion d'honneur
2665,21-112539,False,False,False,True,False,False,
2666,21-112541,True,False,False,False,False,False,
2667,21-112543,False,False,True,False,False,False,
2668,21-112544,False,False,False,False,False,False,EPCI
2669,21-112545,False,False,True,False,False,False,
2670,21-112546,False,False,True,False,False,False,
2671,21-112549,False,False,False,False,False,False,Santé
2672,21-112550,False,False,True,False,False,False,
2673,21-112552,False,False,False,False,False,False,GIP
2674,21-112556,False,False,False,True,False,False,
2675,21-112558,False,False,True,False,False,False,
2676,21-112561,False,False,False,False,True,False,
2677,21-112562,False,False,True,False,False,False,
2678,21-112563,False,False,False,False,True,False,
2679,21-112564,False,False,False,False,False,False,Ordre de la Légion d'honneur
2680,21-112565,False,False,False,False,False,False,Etablissement public de santé
2681,21-112566,False,False,True,False,False,False,
2682,21-112567,False,False,False,False,False,False,Oeuvres universitaires et scolaires
2683,21-112570,True,False,False,False,False,False,
2684,21-112573,False,False,True,False,False,False,
2685,21-112578,False,False,True,False,False,False,
2686,21-112580,False,False,True,False,False,False,
2687,21-112582,False,False,True,False,False,False,
2688,21-112583,False,False,True,False,False,False,
2689,21-112584,False,False,True,False,False,False,
2690,21-112585,False,False,True,False,False,False,
2691,21-112586,False,False,True,False,False,False,
2692,21-112587,False,False,True,False,False,False,
2693,21-112591,False,False,True,False,False,False,
2694,21-112592,False,False,True,False,False,False,
2695,21-112601,False,False,False,False,True,False,
2696,21-112607,True,False,False,False,False,False,
2697,21-112609,True,False,False,False,False,False,
2698,21-112611,False,False,True,False,False,False,
2699,21-112621,False,False,False,False,False,False,autre
2700,21-112625,False,False,False,True,False,False,
2701,21-112630,False,False,True,False,False,False,
2702,21-112631,False,False,True,False,False,False,
2703,21-112633,False,False,True,False,False,False,
2704,21-112636,False,False,False,False,True,False,
2705,21-112638,False,False,True,False,False,False,
2706,21-112639,False,False,False,False,True,False,
2707,21-112649,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
2708,21-112652,False,False,False,False,True,False,
2709,21-112653,False,False,True,False,False,False,
2710,21-112654,True,False,False,False,False,False,
2711,21-112659,False,False,False,False,True,False,
2712,21-112660,False,False,False,False,True,False,
2713,21-112663,False,False,True,False,False,False,
2714,21-112666,False,False,True,False,False,False,
2715,21-112668,False,False,True,False,False,False,
2716,21-112670,False,False,True,False,False,False,
2717,21-112673,False,False,True,False,False,False,
2718,21-112674,False,False,True,False,False,False,
2719,21-112675,False,False,False,False,True,False,
2720,21-112677,False,False,True,False,False,False,
2721,21-112678,False,False,False,False,True,False,
2722,21-112679,False,False,True,False,False,False,
2723,21-112681,False,False,True,False,False,False,
2724,21-112682,False,False,False,False,False,False,autre
2725,21-112685,False,False,False,False,False,False,autre
2726,21-112686,False,False,False,False,True,False,
2727,21-112690,False,False,True,False,False,False,
2728,21-112691,False,False,True,False,False,False,
2729,21-112693,False,False,True,False,False,False,
2730,21-112698,False,False,True,False,False,False,
2731,21-112700,False,False,False,False,True,False,
2732,21-112701,False,False,False,False,False,False,Etablissement Public de Cooperation Intercommunale
2733,21-112708,False,False,False,False,True,False,
2734,21-112711,False,False,True,False,False,False,
2735,21-112716,False,False,False,False,True,False,
2736,21-112719,True,False,False,False,False,False,
2737,21-112721,False,False,True,False,False,False,
2738,21-112724,False,False,True,False,False,False,
2739,21-112725,False,False,False,False,True,False,
2740,21-112727,False,False,False,False,False,False,Organisme privé à but non lucratif déclaré d'utilité publique
