,BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
228,21-57431,False,False,True,False,False,False,
229,21-57432,False,False,True,False,False,False,
230,21-57436,False,False,False,False,True,False,
231,21-57440,False,False,False,False,False,False,Société publique locale d'aménagement
232,21-57442,False,False,True,False,False,False,
233,21-57451,False,False,False,False,False,False,Etablissement Public de Santé
234,21-57454,False,False,False,False,True,False,
235,21-57464,True,False,False,False,False,False,
236,21-57465,False,False,False,False,True,False,
237,21-57466,False,False,True,False,False,False,
238,21-57469,False,False,False,False,True,False,
239,21-57474,False,False,False,False,False,False,autre
240,21-57482,False,False,True,False,False,False,
241,21-57484,True,False,False,False,False,False,
242,21-57489,False,False,True,False,False,False,
243,21-57493,False,False,False,False,False,False,ESH
244,21-57495,False,False,False,False,True,False,
245,21-57496,False,False,True,False,False,False,
246,21-57502,False,False,True,False,False,False,
247,21-57505,False,False,False,False,False,False,Association loi 1901
248,21-57506,False,False,True,False,False,False,
249,21-57507,False,False,False,False,False,False,CPAM
250,21-57509,False,False,False,False,True,False,
251,21-57526,False,False,True,False,False,False,
252,21-57527,False,False,False,False,True,False,
253,21-57529,False,False,False,False,True,False,
254,21-57530,False,False,True,False,False,False,
255,21-57533,False,False,True,False,False,False,
256,21-57537,False,False,False,False,True,False,
257,21-57538,False,False,False,False,True,False,
258,21-57539,False,False,False,False,False,False,ORGANISME CONSULAIRE
259,21-57546,True,False,False,False,False,False,
260,21-57553,False,False,True,False,False,False,
261,21-57554,False,False,True,False,False,False,
262,21-57555,False,False,True,False,False,False,
263,21-57556,False,False,True,False,False,False,
264,21-57557,False,False,False,False,False,False,autre
265,21-57558,False,False,False,False,False,False,autre
266,21-57559,False,False,False,False,False,False,autre
267,21-57563,False,False,True,False,False,False,
268,21-57567,True,False,False,False,False,False,
269,21-57568,False,False,False,False,True,False,
270,21-57569,False,False,True,False,False,False,
271,21-57573,False,False,False,False,False,False,Etablissement de santé
272,21-57574,False,False,False,False,True,False,
273,21-57575,False,False,True,False,False,False,
274,21-57577,False,False,False,False,False,False,Etablissement Public ce coopération intercommunale
275,21-57579,False,False,False,False,True,False,
276,21-57582,False,False,False,False,False,False,Etablissement public de santé
277,21-57589,False,False,True,False,False,False,
278,21-57590,False,False,True,False,False,False,
279,21-57591,False,False,False,False,True,False,
280,21-57594,False,False,True,False,False,False,
281,21-57595,False,False,False,False,True,False,
282,21-57596,False,False,True,False,False,False,
283,21-57599,False,False,True,False,False,False,
284,21-57601,False,False,True,False,False,False,
285,21-57606,False,False,False,False,True,False,
286,21-57612,False,False,True,False,False,False,
287,21-57615,False,False,True,False,False,False,
288,21-57617,False,False,False,False,True,False,
289,21-57620,False,False,True,False,False,False,
290,21-57623,False,False,False,False,True,False,
291,21-57637,False,False,False,False,False,False,Organisme consulaire
292,21-57641,False,False,True,False,False,False,
293,21-57643,False,False,True,False,False,False,
294,21-57644,False,False,False,False,True,False,
295,21-57647,False,False,True,False,False,False,
296,21-57651,False,False,True,False,False,False,
297,21-57657,False,False,True,False,False,False,
298,21-57661,False,False,False,False,False,False,Établissement de santé
299,21-57666,False,False,True,False,False,False,
300,21-57667,False,False,True,False,False,False,
301,21-57672,False,False,False,False,False,False,Education- Enseignement supérieur
302,21-57673,False,False,True,False,False,False,
303,21-57675,True,False,False,False,False,False,
304,21-57683,False,False,False,False,True,False,
305,21-57685,True,False,False,False,False,False,
306,21-57686,False,False,True,False,False,False,
307,21-57689,False,False,False,False,True,False,
308,21-57690,False,False,False,False,True,False,
309,21-57691,True,False,False,False,False,False,
310,21-57694,True,False,False,False,False,False,
311,21-57696,True,False,False,False,False,False,
312,21-57699,False,False,False,False,False,False,Santé
313,21-57703,False,False,False,False,False,False,Chambre consulaire
314,21-57707,False,False,False,False,True,False,
315,21-57708,False,False,True,False,False,False,
316,21-57709,False,False,False,False,True,False,
317,21-57712,False,False,True,False,False,False,
318,21-57713,False,False,False,False,False,False,Organisme de sécurité sociale
319,21-57720,False,False,False,False,True,False,
320,21-57723,False,False,False,False,False,False,Enseignement supérieur et Recherches
321,21-57726,False,False,True,False,False,False,
322,21-57730,False,False,True,False,False,False,
323,21-57732,False,False,True,False,False,False,
324,21-57736,False,False,False,False,True,False,
325,21-57737,False,False,False,False,True,False,
326,21-57741,False,False,False,False,False,False,autre
327,21-57743,False,False,False,False,True,False,
328,21-57747,False,False,False,False,True,False,
329,21-57748,False,False,True,False,False,False,
330,21-57749,False,False,False,False,True,False,
331,21-57752,False,False,False,False,True,False,
332,21-57753,False,False,True,False,False,False,
333,21-57756,False,False,False,False,False,False,autre
334,21-57762,False,False,False,False,False,False,Etablissement Public de Coopération Intercommunale
335,21-57763,False,False,True,False,False,False,
336,21-57764,True,False,False,False,False,False,
337,21-57766,False,False,True,False,False,False,
338,21-57767,False,False,False,False,True,False,
339,21-57768,False,False,False,False,True,False,
340,21-57769,False,False,False,True,False,False,
341,21-57770,False,False,False,False,True,False,
342,21-57771,False,False,False,False,True,False,
343,21-57772,False,False,False,False,False,False,Etablissement Public de Santé
344,21-57773,False,False,True,False,False,False,
345,21-57776,False,False,True,False,False,False,
346,21-57778,False,False,True,False,False,False,
347,21-57781,False,False,False,False,True,False,
348,21-57784,False,False,True,False,False,False,
349,21-57785,False,False,False,False,True,False,
350,21-57794,False,False,True,False,False,False,
351,21-57795,False,False,True,False,False,False,
352,21-57798,True,False,False,False,False,False,
353,21-57799,False,False,False,False,False,False,Etablissement Public SDIS 13
354,21-57800,False,False,False,False,True,False,
355,21-57801,False,False,True,False,False,False,
356,21-57802,False,False,True,False,False,False,
357,21-57803,False,False,False,False,False,False,EPCI
358,21-57807,False,False,False,False,False,False,Association
359,21-57808,False,False,True,False,False,False,
360,21-57811,False,False,True,False,False,False,
361,21-57812,False,False,False,False,True,False,
362,21-57813,True,False,False,False,False,False,
363,21-57818,False,False,True,False,False,False,
364,21-57819,False,False,True,False,False,False,
365,21-57820,False,False,True,False,False,False,
366,21-57822,False,False,False,True,False,False,
367,21-57823,False,False,False,False,True,False,
368,21-57824,False,False,False,False,False,False,autre
369,21-57825,False,False,True,False,False,False,
370,21-57826,True,False,False,False,False,False,
371,21-57828,False,False,False,False,True,False,
372,21-57832,False,False,True,False,False,False,
373,21-57833,False,False,False,True,False,False,
374,21-57834,False,False,True,False,False,False,
375,21-57835,False,False,True,False,False,False,
376,21-57836,False,False,True,False,False,False,
377,21-57839,False,False,False,True,False,False,
378,21-57840,False,False,False,True,False,False,
379,21-57841,False,False,True,False,False,False,
380,21-57843,False,False,False,False,False,False,Etablissement public de santé.
381,21-57847,False,False,True,False,False,False,
382,21-57849,False,False,False,False,False,False,API
383,21-57851,False,False,False,False,True,False,
384,21-57855,False,False,False,False,True,False,
385,21-57860,False,False,False,False,False,False,Etablissement public communal
386,21-57861,False,False,False,False,True,False,
387,21-57864,True,False,False,False,False,False,
388,21-57867,False,False,True,False,False,False,
389,21-57868,False,False,False,False,True,False,
390,21-57874,False,False,True,False,False,False,
391,21-57877,True,False,False,False,False,False,
392,21-57882,False,False,False,False,True,False,
393,21-57883,False,True,False,False,False,False,
394,21-57889,False,False,True,False,False,False,
395,21-57890,True,False,False,False,False,False,
396,21-57892,False,False,False,False,False,False,Association
397,21-57896,False,False,True,False,False,False,
398,21-57897,False,False,True,False,False,False,
399,21-57900,False,False,True,False,False,False,
400,21-57902,False,False,True,False,False,False,
401,21-57903,False,False,True,False,False,False,
402,21-57904,False,False,True,False,False,False,
403,21-57907,False,False,False,False,True,False,
404,21-57909,False,False,True,False,False,False,
405,21-57910,False,False,True,False,False,False,
406,21-57923,False,False,True,False,False,False,
407,21-57926,False,False,False,False,False,False,Enseignement supérieur
408,21-57927,False,False,False,False,True,False,
409,21-57935,False,False,False,False,False,False,EPIC
410,21-57936,False,False,True,False,False,False,
411,21-57938,False,False,False,False,True,False,
412,21-57944,False,False,True,False,False,False,
413,21-57945,False,False,False,False,False,False,EPIC
414,21-57946,False,False,False,False,False,False,SPL
415,21-57947,False,False,False,False,False,False,autre
416,21-57957,False,False,True,False,False,False,
417,21-57964,False,False,True,False,False,False,
418,21-57966,False,False,False,False,True,False,
419,21-57967,False,False,False,False,False,False,ETABLISSEMENT PUBLIC NATIONAL
420,21-57968,False,False,False,False,False,False,Société Publique Locale - Personne morale de droit privé
421,21-57969,False,False,True,False,False,False,
422,21-57970,False,False,True,False,False,False,
423,21-57972,False,False,True,False,False,False,
424,21-57974,False,False,False,False,False,False,ETABLISSEMENT PUBLIC NATIONAL
425,21-57975,False,False,False,False,False,False,ETABLISSEMENT PUBLIC NATIONAL
426,21-57976,False,False,False,False,False,False,Etablissement public territorial de bassin
427,21-57977,False,False,True,False,False,False,
428,21-57987,False,False,False,False,True,False,
429,21-57988,False,False,True,False,False,False,
430,21-57999,False,False,False,False,True,False,
431,21-58000,True,False,False,False,False,False,
432,21-58006,False,False,False,False,False,False,Protection sociale
433,21-58017,False,False,True,False,False,False,
434,21-58018,False,False,True,False,False,False,
435,21-58021,True,False,False,False,False,False,
436,21-58023,False,False,True,False,False,False,
437,21-58024,False,False,True,False,False,False,
438,21-58029,False,False,True,False,False,False,
439,21-58032,True,False,False,False,False,False,
440,21-58034,False,False,True,False,False,False,
441,21-58041,False,False,False,False,False,False,EPS
442,21-58043,False,False,False,False,False,False,Métropole
443,21-58044,False,False,False,False,False,False,Établissement public à caractère scientifique culturel et professionnel
444,21-58052,False,False,True,False,False,False,
445,21-58054,False,False,False,False,False,False,Association
446,21-58063,False,False,True,False,False,False,
447,21-58072,False,False,False,False,True,False,
448,21-58073,False,False,False,False,True,False,
449,21-58075,False,False,True,False,False,False,
450,21-58077,False,False,True,False,False,False,
451,21-58085,False,False,True,False,False,False,
452,21-58086,False,False,False,False,True,False,
453,21-58090,False,False,False,False,True,False,
454,21-58091,False,False,False,False,False,False,Etablissement Public de Santé
455,21-58096,False,False,True,False,False,False,
456,21-58097,False,False,False,False,False,False,centre hospitalier
457,21-58098,False,False,False,False,True,False,
458,21-58099,False,False,True,False,False,False,
459,21-58100,False,False,True,False,False,False,
460,21-58101,False,False,True,False,False,False,
461,21-58104,False,False,True,False,False,False,
462,21-58106,False,False,False,False,False,False,Autre
463,21-58108,False,False,False,False,False,False,Etablissement public de santé
464,21-58110,False,False,True,False,False,False,
465,21-58115,False,False,False,False,True,False,
466,21-58116,False,False,False,False,True,False,
467,21-58122,False,False,False,False,True,False,
468,21-58128,False,False,True,False,False,False,
469,21-58129,False,False,True,False,False,False,
470,21-58131,False,False,True,False,False,False,
471,21-58132,False,False,True,False,False,False,
472,21-58136,True,False,False,False,False,False,
473,21-58138,False,False,True,False,False,False,
474,21-58140,False,False,True,False,False,False,
475,21-58141,False,False,True,False,False,False,
476,21-58142,True,False,False,False,False,False,
477,21-58143,False,False,True,False,False,False,
478,21-58147,False,False,True,False,False,False,
479,21-58149,False,False,True,False,False,False,
480,21-58151,False,False,True,False,False,False,
481,21-58153,False,False,False,False,True,False,
482,21-58156,False,False,False,False,False,False,autre
483,21-58159,False,False,True,False,False,False,
484,21-58161,False,False,False,False,False,False,autre
485,21-58164,True,False,False,False,False,False,
486,21-58168,False,False,False,False,True,False,
487,21-58169,False,False,True,False,False,False,
488,21-58170,False,False,False,False,True,False,
489,21-58173,False,False,False,False,True,False,
490,21-58176,False,False,False,False,False,False,CHU
491,21-58180,True,False,False,False,False,False,
492,21-58181,False,False,False,False,True,False,
493,21-58183,False,False,False,False,True,False,
494,21-58190,False,False,True,False,False,False,
495,21-58191,False,False,False,False,True,False,
496,21-58192,False,False,True,False,False,False,
497,21-58200,False,False,True,False,False,False,
498,21-58205,False,False,True,False,False,False,
499,21-58206,True,False,False,False,False,False,
500,21-58209,False,False,True,False,False,False,
501,21-58215,False,False,False,False,False,False,"Établissement public à caractère scientifique, culturel et professionnel (EPSCP)"
502,21-58221,False,False,False,False,True,False,
503,21-58222,False,False,False,False,True,False,
504,21-58223,False,False,True,False,False,False,
505,21-58226,False,False,True,False,False,False,
506,21-58227,False,False,False,False,True,False,
507,21-58232,False,False,True,False,False,False,
508,21-58238,False,False,True,False,False,False,
509,21-58240,False,False,True,False,False,False,
510,21-58247,False,False,True,False,False,False,
511,21-58254,True,False,False,False,False,False,
512,21-58255,False,False,False,False,False,False,EHPAD - Accueil de jour
513,21-58258,False,False,False,False,True,False,
514,21-58259,False,False,False,False,False,False,Etablissement public de santé
515,21-58260,False,False,True,False,False,False,
516,21-58264,False,False,False,False,False,False,SERVICE INCENDIE ET SECOURS
517,21-58266,False,False,False,False,False,False,ETABLISSEMENT PUBLIC DE SANTE
518,21-58267,False,False,False,False,False,False,Entreprise privée
519,21-58272,True,False,False,False,False,False,
520,21-58273,False,False,False,False,False,False,Etablissement Public de Santé
521,21-58275,False,False,True,False,False,False,
522,21-58278,False,False,False,False,True,False,
523,21-58279,False,False,False,False,True,False,
524,21-58282,False,False,False,False,True,False,
525,21-58286,False,False,False,False,True,False,
526,21-58289,False,False,False,False,True,False,
527,21-58291,False,False,True,False,False,False,
528,21-58293,False,False,False,False,True,False,
529,21-58294,False,False,True,False,False,False,
530,21-58295,False,False,True,False,False,False,
531,21-58299,False,False,True,False,False,False,
532,21-58301,False,False,True,False,False,False,
533,21-58302,False,False,True,False,False,False,
534,21-58303,False,False,True,False,False,False,
535,21-58305,False,False,True,False,False,False,
536,21-58306,False,False,False,False,True,False,
537,21-58314,False,False,False,False,True,False,
538,21-58317,False,False,True,False,False,False,
539,18-86499,False,False,False,False,False,False,Etablissement public de santé
540,21-58323,False,False,False,False,True,False,
541,21-58325,False,False,False,False,True,False,
542,21-58326,False,False,False,False,True,False,
543,21-58327,False,False,True,False,False,False,
544,21-58328,False,False,False,False,True,False,
545,21-58330,False,False,False,False,True,False,
546,21-58333,False,False,False,False,True,False,
547,21-58334,True,False,False,False,False,False,
548,21-58335,True,False,False,False,False,False,
549,21-58336,False,False,False,False,True,False,
550,21-58339,False,False,False,False,True,False,
551,21-58342,False,False,True,False,False,False,
552,21-58343,False,False,False,False,True,False,
553,21-58345,False,False,False,False,False,False,Association
554,21-58347,False,False,False,False,True,False,
555,21-58349,False,False,True,False,False,False,
556,21-58350,False,False,True,False,False,False,
557,21-58357,False,False,True,False,False,False,
558,21-58358,False,False,True,False,False,False,
559,21-58360,False,False,True,False,False,False,
560,21-58362,False,False,True,False,False,False,
561,21-58368,True,False,False,False,False,False,
562,21-58369,False,False,False,False,False,False,"Organisme de droit privé chargé d'une mission d'ordre public, sans but lucratif et soumis à la tutelle administrative"
563,21-58372,False,False,False,False,True,False,
564,21-58375,False,False,True,False,False,False,
565,21-58378,False,False,True,False,False,False,
566,21-58380,False,False,True,False,False,False,
567,21-58382,False,False,False,False,False,False,Etablissement public de santé
568,21-58384,False,False,False,False,False,False,Crous de Bordeaux-Aquitaine
569,21-58390,False,False,False,False,False,False,entité adjudicatrice de l'intercommunalité Communauté de Communes Vallée des Baux-Alpilles
570,21-58392,False,False,False,False,False,False,Communauté d'Agglomération
571,21-58393,True,False,False,False,False,False,
572,21-58394,False,False,True,False,False,False,
573,21-58401,False,False,True,False,False,False,
574,21-58402,False,False,True,False,False,False,
575,21-58405,False,False,False,False,True,False,
576,21-58406,False,False,False,False,True,False,
577,21-58408,False,False,False,False,False,False,SDIS
578,21-58409,False,False,False,False,False,False,Établissement Public Local d'Enseignement et de Formation Professionnelle agricoles
579,21-58411,False,False,False,False,True,False,
580,21-58412,False,False,True,False,False,False,
581,21-58413,False,False,True,False,False,False,
582,21-58415,False,False,False,False,False,False,autre
583,21-58418,False,False,False,False,False,False,commune
584,21-58420,False,False,True,False,False,False,
585,21-58424,False,False,False,False,True,False,
586,21-58427,False,False,False,False,False,False,EPIC
587,21-58428,False,False,False,False,True,False,
588,21-58430,False,False,True,False,False,False,
589,21-58432,False,False,False,False,True,False,
590,21-58436,False,False,False,False,True,False,
591,21-58440,False,False,False,False,False,False,Etablissement Public de Santé
592,21-58442,False,False,True,False,False,False,
593,21-58447,False,False,False,False,True,False,
594,21-58455,False,False,True,False,False,False,
595,21-58458,False,False,False,False,False,False,commune
596,21-58460,False,False,False,False,True,False,
597,17-88774,False,False,False,False,False,False,Etablissement de santé
598,21-58467,False,False,False,False,True,False,
599,21-58468,False,False,False,False,True,False,
600,21-58469,False,False,False,False,False,False,CCI
601,21-58471,False,False,True,False,False,False,
602,21-58472,False,False,False,False,False,False,EPLE Coordonnateur de Groupement d'achats
603,21-58479,True,False,False,False,False,False,
604,21-58480,False,False,True,False,False,False,
605,21-58481,True,False,False,False,False,False,
606,21-58482,False,False,False,False,False,False,Etablissement de santé
607,21-58487,False,False,False,False,True,False,
608,21-58489,True,False,False,False,False,False,
609,18-110559,False,False,True,False,False,False,
610,21-58491,False,False,False,False,False,False,Association
611,21-58495,False,False,True,False,False,False,
612,21-58496,False,False,True,False,False,False,
613,21-58499,False,False,False,False,False,False,SEM
614,21-58504,False,False,False,False,True,False,
615,21-58506,True,False,False,False,False,False,
616,21-58507,False,False,False,False,True,False,
617,21-58509,False,False,True,False,False,False,
618,21-58513,False,False,True,False,False,False,
619,21-58514,False,False,True,False,False,False,
620,21-58520,False,False,False,True,False,False,
621,21-58523,False,False,True,False,False,False,
622,21-58531,False,False,False,False,True,False,
